gene_symbol,AnCg_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ABCF3,+-,0.10033271236502982,0.6305621786406912,0.15440663570344493,-1,0.30881327140688986
ABCG1,-+,0.032584556796069315,0.5474509028047603,0.0681944549288606,-1,0.1363889098577212
ABCG2,--,0.007539265027145923,0.99944548418733,0.0011221875042857314,-1,0.002244375008571463
ABCG4,++,0.13831150674472112,0.047878418575173116,0.98266255880797,1,0.09575683715034623
ABCG5,-+,0.5493285912291898,0.5169449504992031,0.5302617925482654,1,1.0338899009984062
ABCG8,++,0.19318766326276562,0.08873138981422804,0.9624344719638026,1,0.17746277962845608
ABHD1,+-,0.12879473072673578,0.767295249408505,0.1583457063368357,-1,0.3166914126736714
ABHD10,++,0.11381314368372304,0.09134965971851934,0.9258471431342614,1,0.18269931943703868
ABHD11,+-,0.011771841184711834,0.7964156081907189,0.02224265850441144,-1,0.04448531700882288
ABHD12,+-,0.3455814332347618,0.37916062760103064,0.5853580754485529,1,0.7583212552020613
ABHD12B,+-,0.2655528672328717,0.6371518644820201,0.30628181938156435,-1,0.6125636387631287
ABHD13,++,0.07978918326773718,0.037455231198273015,0.9811298389793013,1,0.07491046239654603
ABHD14A,+-,0.10943445887961585,0.1988338560295729,0.2993975796435679,1,0.3976677120591458
ABHD14A-ACY1,+-,0.36531743343671824,0.5024074095981808,0.41646915241236443,-1,0.8329383048247289
ABHD14B,+-,0.19030571470658303,0.22173957041829734,0.7257306436192641,1,0.4434791408365947
ABHD15,-+,0.14106293074077672,0.752192554194751,0.17304506529907207,-1,0.34609013059814414
ABHD16A,+-,0.160112198305409,0.6851829823675983,0.20622822095339816,-1,0.4124564419067963
ABHD16B,--,0.22486348577326973,0.8766148303164589,0.17900523482811947,-1,0.35801046965623895
ABHD17A,--,0.03102357172459156,0.9951483484412402,0.009819042702603524,-1,0.019638085405207048
ABHD17AP1,--,0.549823063610037,0.8072235304999501,0.3423093454873592,-1,0.6846186909747184
ABHD17AP3,+-,0.3175239923360754,0.35726844356560633,0.5932431479152015,1,0.7145368871312127
ABHD17AP4,+-,0.23575561842524387,0.5206510541040568,0.3097269182937455,-1,0.619453836587491
ABHD17AP5,+-,0.13121430940001721,0.45830278880580977,0.2121300684154434,-1,0.4242601368308868
ABHD17AP6,+-,0.004700970042475957,0.42180976425853334,0.014508352022142743,-1,0.029016704044285486
ABHD17AP7,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
ABHD17AP8,+-,0.9112465124054744,0.58542808237881,0.6036926199513264,1,1.17085616475762
ABHD17AP9,+-,0.4801152943039192,0.4489369940503347,0.6113062526835612,1,0.8978739881006694
ABHD17B,-+,0.07096601811375255,0.14788843122279943,0.19670146140430494,1,0.29577686244559886
ABHD17C,++,0.08996680044298722,0.02390008871572688,0.9922903337699962,1,0.04780017743145376
ABHD18,++,0.6066956844736338,0.330446634175569,0.8224411899763403,1,0.660893268351138
ABHD2,++,0.07766018459617015,0.03857741994342929,0.9792867355396926,1,0.07715483988685858
ABHD3,--,0.25892682301951836,0.8253481019133786,0.2273123445355727,-1,0.4546246890711454
ABHD4,++,0.026255770310222408,0.009566703208548666,0.9940985194772142,1,0.01913340641709733
ABHD5,-+,0.011730399579638819,0.024900583589526768,0.7198998522137533,1,0.049801167179053536
ABHD6,-+,0.01464412795666671,0.6808526293020715,0.03141734969492524,-1,0.06283469938985048
ABHD8,+-,0.042252946881582536,0.5266189689020617,0.08523138693190352,-1,0.17046277386380704
ABI1,++,0.021947617051197327,0.011485012507799036,0.9882418590771977,1,0.022970025015598073
ABI2,++,0.12092256317297125,0.13598083230909516,0.8247661818590981,1,0.2719616646181903
ABI3,++,0.02485147763575456,0.024366745428762968,0.9475908374189712,1,0.048733490857525937
ABI3BP,-+,0.6312538933491287,0.6074491611065026,0.5164995778469829,-1,1.0329991556939657
ABL1,-+,0.34213946995698163,0.4950943685868075,0.401604941822115,-1,0.80320988364423
ABL2,++,0.3139523893755669,0.13431652004313782,0.9434993707866746,1,0.26863304008627564
ABLIM1,-+,0.4078338538285833,0.3447911165503588,0.7483661661546586,1,0.6895822331007176
ABLIM2,--,0.16980185910171117,0.8509839441004081,0.1619922228737628,-1,0.3239844457475256
ABLIM3,--,0.9258947659369623,0.6344423222203506,0.557519841888838,-1,1.115039683777676
ABO,+-,0.24134459522720905,0.32410615312802066,0.47122302623326384,1,0.6482123062560413
ABR,++,0.2134436196506415,0.1944303430924087,0.8392892443206009,1,0.3888606861848174
ABRA,--,0.10145368756677432,0.9698063528735041,0.055458200562443306,-1,0.11091640112488661
ABRACL,--,0.013821765746379925,0.9460950774101992,0.01509779276373828,-1,0.03019558552747656
ABT1,+-,0.3845438856000793,0.4261661341792093,0.5154814092075349,1,0.8523322683584186
ABT1P1,-+,0.4294841531993738,0.6324412106392676,0.41333458554630004,-1,0.8266691710926001
ABTB1,+-,0.020728782832667342,0.6727410773621927,0.04233073547430598,-1,0.08466147094861196
ABTB2,-+,0.1928358299350098,0.29575927363313126,0.33561702335502247,1,0.5915185472662625
AC000041.10,++,0.016151574985200524,0.015189862569052822,0.9601040827091577,1,0.030379725138105645
AC000041.8,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC000077.2,++,0.3432179487378406,0.18096552270833793,0.9148066271425341,1,0.36193104541667587
AC000078.5,++,0.6020342987897018,0.377625074869579,0.7815853760493932,1,0.755250149739158
AC000081.2,-+,0.5654558904866169,0.5177838802246587,0.5475073170055417,1,1.0355677604493174
AC000089.3,++,0.6111018653437563,0.3892231470192922,0.771645678654556,1,0.7784462940385845
AC000095.12,--,0.03483367801248461,0.9979290463294643,0.0066453071721826636,-1,0.013290614344365327
AC000095.9,--,0.05545727790369086,0.9790453143168114,0.030667002567680447,-1,0.06133400513536089
AC000111.4,++,0.9112465124054744,0.5386475145911601,0.6524007546511877,1,1.0772950291823202
AC000111.5,++,0.5575156128192249,0.3860683777936245,0.7632074862563227,1,0.772136755587249
AC000362.1,+-,0.5704219676879065,0.4457068513822247,0.6891458294653353,1,0.8914137027644494
AC000367.1,+-,0.1319357723980254,0.803358618564401,0.15135530643060333,-1,0.30271061286120665
AC000374.1,-+,0.06591577511725334,0.18486799625030526,0.14014549200142523,-1,0.28029098400285046
AC002056.3,--,0.17631174428938062,0.9713611832046536,0.07235970817310705,-1,0.1447194163462141
AC002069.5,++,0.11802779385926629,0.08401962083986587,0.9417396967848516,1,0.16803924167973175
AC002069.6,+-,0.6080879015414573,0.6812942652789117,0.46322476832612774,-1,0.9264495366522555
AC002075.3,++,0.44663336189556846,0.2714374233661843,0.8553641904327121,1,0.5428748467323686
AC002075.4,++,0.03593293552608088,0.01708802578403778,0.9879683789905415,1,0.03417605156807556
AC002127.2,--,0.1853000354622421,0.9044233571725253,0.1414388684121278,-1,0.2828777368242556
AC002310.10,--,0.6086876161139422,0.7894223163192065,0.3702141278567195,-1,0.740428255713439
AC002310.11,--,0.20908269665778054,0.9638683987216291,0.08926088161706804,-1,0.17852176323413607
AC002310.13,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC002310.17,++,0.6027349718127055,0.3888824735580468,0.7705548930103754,1,0.7777649471160936
AC002314.4,-+,0.20992135728005554,0.2841609284767356,0.5310371450692272,1,0.5683218569534711
AC002366.3,++,0.280223105552688,0.1682837078833116,0.9141174546979909,1,0.3365674157666232
AC002398.9,+-,0.38959794753193844,0.44415843092501767,0.46066314992151064,1,0.8883168618500353
AC002400.1,-+,0.3733613573441544,0.3694621988297368,0.6620034692806045,1,0.7389243976594736
AC002429.4,+-,0.20714865043554012,0.30925868315118876,0.34907856444762336,1,0.6185173663023775
AC002429.5,--,0.38047819792746246,0.8876765893973548,0.22160558250129245,-1,0.4432111650025849
AC002486.2,++,0.20779585477328655,0.18052783737750788,0.8594635507915006,1,0.36105567475501577
AC002486.3,+-,0.5575156128192249,0.4196018624009754,0.7208573003651082,1,0.8392037248019508
AC002519.6,++,0.023335435165896274,0.0018297600494553044,0.9996077421097206,1,0.0036595200989106087
AC002523.1,++,0.6496960866205712,0.43077626649227396,0.7354163055142231,1,0.8615525329845479
AC002542.2,++,0.4742345673231997,0.32992920469452813,0.8025506660350146,1,0.6598584093890563
AC002543.2,-+,0.6914165981401867,0.67539504034756,0.490136768874892,-1,0.980273537749784
AC002553.4,+-,0.4427162839678249,0.43749253062324944,0.5903923971928814,1,0.8749850612464989
AC002984.2,--,0.26845956129268955,0.9583271229143562,0.10496896796924894,-1,0.20993793593849788
AC002985.3,--,0.47956262236569436,0.8718760326576818,0.25588477973901796,-1,0.5117695594780359
AC003002.4,++,0.06784697274317365,0.07990515286245459,0.8638727447122737,1,0.15981030572490917
AC003002.6,++,0.06225275297439057,0.030958022005349545,0.9820007016186393,1,0.06191604401069909
AC003005.4,+-,0.2853495968541189,0.3727853709173519,0.4170422240166148,1,0.7455707418347038
AC003006.7,-+,0.18987830553834548,0.1939777753167163,0.8067401263279317,1,0.3879555506334326
AC003045.1,+-,0.9112465124054744,0.5755602216893535,0.6147989429620926,1,1.151120443378707
AC003080.4,-+,0.201044425704421,0.2823300725465796,0.4932236720862639,1,0.5646601450931592
AC003682.17,++,0.11174314171497375,0.08362811235472989,0.9374162796449887,1,0.16725622470945978
AC003958.1,++,0.0344334890098688,0.023835256139597076,0.9731748385315855,1,0.04767051227919415
AC003958.6,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
AC003973.1,+-,0.07020524573002854,0.1367980178409766,0.3904760577163863,1,0.2735960356819532
AC003989.3,-+,0.3107674228293895,0.7009664649875333,0.3158353763041153,-1,0.6316707526082306
AC003989.4,+-,0.16329203173209447,0.2110500497606541,0.6767200744367942,1,0.4221000995213082
AC004004.2,--,0.6907294368924761,0.7655891284032971,0.4050755952087635,-1,0.810151190417527
AC004006.2,++,0.9112465124054744,0.5386475145911601,0.6524007546511877,1,1.0772950291823202
AC004019.10,--,0.3749780975663622,0.9295896049391189,0.1613629823303435,-1,0.322725964660687
AC004022.7,++,0.8253065931640818,0.5022310344261212,0.6843202014344811,1,1.0044620688522423
AC004022.8,-+,0.8902004349340565,0.5591864548410692,0.630786866594317,1,1.1183729096821384
AC004057.1,--,4.393359457307375e-4,0.9996160621042993,7.828694081177669e-5,-1,1.5657388162355337e-4
AC004062.2,-+,0.13963189983242025,0.21093573971961732,0.5436539103711738,1,0.42187147943923464
AC004066.2,++,0.1526584677690415,0.15024157648665432,0.8518278756221553,1,0.30048315297330863
AC004069.1,++,0.15436594215434973,0.12376565461713762,0.9077668517405222,1,0.24753130923427524
AC004074.4,++,0.10678245983607315,0.054910457477176634,0.9722074948725417,1,0.10982091495435327
AC004076.7,--,0.2169436833990832,0.818076177420685,0.2068219126187547,-1,0.4136438252375094
AC004076.9,++,0.03896435841464095,0.003448057065713857,0.9992258319758582,1,0.006896114131427714
AC004129.7,++,0.14750870035363278,0.04499179864112213,0.9846555335988827,1,0.08998359728224425
AC004129.9,++,0.4083320547111936,0.2200384716091218,0.892636172454939,1,0.4400769432182436
AC004158.1,--,0.34460923400369453,0.8152463021815519,0.274596871520871,-1,0.549193743041742
AC004159.1,-+,0.12765755744759263,0.2970338842278988,0.22304190330967502,-1,0.44608380661935004
AC004231.7,-+,0.03374414416500767,0.07049204966646215,0.5403819524970077,1,0.1409840993329243
AC004381.6,++,0.7424442065111995,0.464633848208849,0.7143812207500347,1,0.929267696417698
AC004381.8,++,0.10391001053272075,0.11229604943393222,0.8574430805679127,1,0.22459209886786444
AC004383.3,--,0.12054208803016611,0.9900664788428535,0.03127709006148469,-1,0.06255418012296939
AC004386.3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC004386.4,+-,0.09715096206877302,0.6874321511914432,0.14252728673991027,-1,0.28505457347982055
AC004453.8,--,0.039648928378583,0.9990403383878836,0.0041375220800911,-1,0.0082750441601822
AC004461.4,++,0.9240800921028838,0.5687551730857444,0.62298166926187315,1,1.1375103461714888
AC004556.1,++,0.004435524930182734,0.006543918105127333,0.9235469777496257,1,0.013087836210254666
AC004692.5,--,0.02665304760595628,0.8574374577904821,0.03851000919502669,-1,0.07702001839005337
AC004754.3,-+,0.45278399303713995,0.45878971090351495,0.5476529199355912,1,0.9175794218070299
AC004813.1,+-,0.4258429036245373,0.3616876184347266,0.7333196683056421,1,0.7233752368694532
AC004824.1,--,0.20982011967435346,0.9643617120170803,0.08857802823830255,-1,0.1771560564766051
AC004824.2,--,0.20982011967435346,0.9643617120170803,0.08857802823830255,-1,0.1771560564766051
AC004837.3,++,0.0016280545530423178,2.0945560118328048e-4,0.9997489186074922,1,4.1891120236656096e-4
AC004840.8,--,0.5142893122902581,0.7670187859215888,0.37122440874713747,-1,0.7424488174942749
AC004854.5,-+,0.3592857834227395,0.5274185101414877,0.40551515305384256,-1,0.8110303061076851
AC004866.1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC004866.3,-+,0.20779585477328655,0.21261223408675448,0.7907110628333054,1,0.42522446817350895
AC004870.5,--,0.06592814675270689,0.8705948005907205,0.07662618626135759,-1,0.15325237252271517
AC004893.10,--,0.3786351281331075,0.9154236900069925,0.18453826310782234,-1,0.3690765262156447
AC004899.3,--,0.03655922592707724,0.9910561076662283,0.015010064585770082,-1,0.030020129171540164
AC004911.2,+-,0.4511197098477342,0.42926533353103236,0.6221799272096292,1,0.8585306670620647
AC004920.2,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
AC004938.5,-+,0.2965396769120205,0.35172395410712687,0.5570863088068413,1,0.7034479082142537
AC004941.5,+-,0.09467304678306898,0.1185732295073637,0.8029859875068224,1,0.2371464590147274
AC004945.1,+-,0.8022902124912756,0.6208645223222083,0.5555841000311078,-1,1.1111682000622156
AC004951.5,--,0.5851573110085717,0.7954208334403445,0.36047127894257525,-1,0.7209425578851505
AC004953.1,--,0.07249881001288565,0.918166152127779,0.06853485094178687,-1,0.13706970188357373
AC004967.7,--,0.24188828664649634,0.8269661845697124,0.2171101005473597,-1,0.4342202010947194
AC004980.10,--,0.318579739654739,0.889423659899355,0.2046209298753782,-1,0.4092418597507564
AC004980.7,--,0.016185547219910366,0.9984611036249298,0.003391527292054027,-1,0.006783054584108054
AC004980.8,+-,0.03305773042743621,0.7339414356718313,0.05777859583899673,-1,0.11555719167799346
AC004980.9,++,0.3170701113061212,0.16722504468547356,0.921853118293362,1,0.3344500893709471
AC004985.12,+-,0.08702524799884255,0.7621216412787293,0.11918087948989173,-1,0.23836175897978346
AC004987.10,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC004987.9,++,0.8948154308808843,0.5314167141364691,0.6590097725301226,1,1.0628334282729381
AC005008.3,++,0.20779585477328655,0.13154003077061133,0.9284073393809087,1,0.26308006154122265
AC005014.5,--,0.2912011683546617,0.9027043881963039,0.18331499448290264,-1,0.3666299889658053
AC005017.2,++,0.18073161243901809,0.1709220547179928,0.8467083165191838,1,0.3418441094359856
AC005019.2,++,0.05975944699585149,0.07143464532801838,0.8685037253073511,1,0.14286929065603676
AC005033.6,++,0.2632874072892879,0.1436942304056348,0.931847155028969,1,0.2873884608112696
AC005034.2,++,0.20779585477328655,0.18052783737750788,0.8594635507915006,1,0.36105567475501577
AC005040.3,--,0.780451989966004,0.6748879748756993,0.5069381019793633,-1,1.0138762039587266
AC005041.11,+-,0.23674099069753354,0.708377902832813,0.2628141855863458,-1,0.5256283711726916
AC005042.1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC005042.2,+-,0.37810300241668926,0.3454800555952612,0.7208091555038936,1,0.6909601111905224
AC005042.3,+-,0.5575156128192249,0.5061594314201391,0.5660811823571341,1,1.0123188628402782
AC005077.14,++,0.11540088637778086,0.07001353889331283,0.9590751867353059,1,0.14002707778662565
AC005077.5,-+,0.5723449892534334,0.45318321459540306,0.6786106804986274,1,0.9063664291908061
AC005077.7,+-,0.28121128950387064,0.29582730572374916,0.7031708278990204,1,0.5916546114474983
AC005077.8,+-,0.019761542902009644,0.4236831670694002,0.0487417069116568,-1,0.0974834138233136
AC005086.1,--,0.04330163947086037,0.9466975874636216,0.03843321835469995,-1,0.0768664367093999
AC005086.2,--,0.25094412602487026,0.8305926884168385,0.220110983040503,-1,0.440221966081006
AC005086.3,--,0.21574222814937613,0.9560461545183645,0.10208072370402388,-1,0.20416144740804776
AC005094.2,-+,0.9007670824456954,0.5761409265061727,0.6131218309730507,1,1.1522818530123453
AC005102.1,++,0.14750870035363278,0.1463132414169531,0.8527853163093979,1,0.2926264828339062
AC005105.2,--,0.009899633629071128,0.8678232403493154,0.01628945339453508,-1,0.03257890678907016
AC005154.7,--,0.025191124951466644,0.9396504884018044,0.026120291380808666,-1,0.05224058276161733
AC005154.8,--,0.2389739415031746,0.8365831604774812,0.21030612899903403,-1,0.42061225799806806
AC005176.1,-+,0.06784697274317365,0.13792345141052967,0.3055266496128166,1,0.27584690282105934
AC005176.2,++,0.22018700766449603,0.19788913827282154,0.8401513975605577,1,0.39577827654564307
AC005176.3,+-,0.6863495914076527,0.6603058251414773,0.5002249661515558,-1,1.0004499323031115
AC005178.1,-+,0.3653353060497007,0.31989272086352694,0.757073810860244,1,0.6397854417270539
AC005189.6,-+,0.23853937342966633,0.479614004598292,0.3200346439095066,-1,0.6400692878190132
AC005229.5,+-,0.5575156128192249,0.4711959186448648,0.638269211873232,1,0.9423918372897296
AC005229.7,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC005237.2,++,0.5470921697972404,0.318009718023608,0.8284972669862462,1,0.636019436047216
AC005251.3,--,0.5673753220956518,0.7997855316417053,0.35307891830269145,-1,0.7061578366053829
AC005255.3,+-,0.0467863400892493,0.26944264676276164,0.10441839133679306,-1,0.20883678267358613
AC005255.5,-+,0.2832163709964552,0.5854091280858834,0.3341110317939126,-1,0.6682220635878252
AC005255.6,++,0.3653353060497007,0.23449330220230072,0.8725959985433998,1,0.46898660440460144
AC005262.4,++,0.2767346291057993,0.20898992666695146,0.8670870090346068,1,0.4179798533339029
AC005281.1,+-,0.16790809189267236,0.26292182003862974,0.3834163545273911,1,0.5258436400772595
AC005300.5,+-,0.13322267051708886,0.5304472502419949,0.20560735621171608,-1,0.41121471242343216
AC005307.3,++,0.11140067006480935,0.057149919365565544,0.9714371977543953,1,0.11429983873113109
AC005336.4,++,0.019496003778369127,0.007720265693779266,0.9938792860252904,1,0.015440531387558533
AC005336.5,--,0.0031039602276659952,0.9805786101520312,0.0026823375555041235,-1,0.005364675111008247
AC005351.1,-+,0.09788473767249711,0.1799776530221682,0.3418823031309546,1,0.3599553060443364
AC005357.1,++,0.22488826604008533,0.20357065671099162,0.8344090851861306,1,0.40714131342198323
AC005363.9,-+,0.14425693580873994,0.2913423040119391,0.2443641777770685,-1,0.488728355554137
AC005477.1,--,0.02009579803874013,0.9986686074484645,0.0036641932103425806,-1,0.007328386420685161
AC005480.1,+-,0.31527491107643596,0.7771791865768751,0.2834945626775719,-1,0.5669891253551438
AC005488.11,-+,0.21811670848160492,0.5048955537205551,0.2966206065400842,-1,0.5932412130801684
AC005517.3,--,0.16123560359691408,0.9226668450494099,0.117489447713401,-1,0.234978895426802
AC005522.6,++,0.09566681544199013,0.1128664294174992,0.8307384594700704,1,0.2257328588349984
AC005534.6,+-,0.5259524739446992,0.4037727345142603,0.7286644677493611,1,0.8075454690285206
AC005539.2,++,0.0670100743530306,0.07744093370238324,0.8712605028108857,1,0.15488186740476648
AC005559.3,--,0.0596886201497413,0.9732556878645275,0.036268933879222726,-1,0.07253786775844545
AC005588.2,-+,0.1670750530278489,0.7780064293503183,0.1873731204155783,-1,0.3747462408311566
AC005609.2,++,0.6395935392229188,0.3725305726707955,0.7902529272682657,1,0.745061145341591
AC005626.3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC005682.6,-+,0.6094805479630331,0.6427960056886795,0.48833051007889505,-1,0.9766610201577901
AC005722.4,++,0.12489170759170179,0.037544640166353824,0.9873093189619646,1,0.07508928033270765
AC005730.2,++,0.3254588313481181,0.2837706168275435,0.7862210026164722,1,0.567541233655087
AC005740.3,--,0.1114426583048409,0.8789194536808292,0.11072395388369173,-1,0.22144790776738346
AC005740.4,-+,0.07262460323879813,0.1474958740993995,0.26378366875077186,1,0.294991748198799
AC005741.2,++,0.3432179487378406,0.2774636434314431,0.8100914662633252,1,0.5549272868628862
AC005752.10,+-,0.5758264587148447,0.4855254658054811,0.6253642442749859,1,0.9710509316109622
AC005758.1,++,0.05686126174058237,0.03161986730437899,0.9784869261216675,1,0.06323973460875798
AC005776.1,+-,0.13692159047292382,0.4396931783317049,0.22096796607023114,-1,0.4419359321404623
AC005777.3,-+,0.03188862389355162,0.46112937815744953,0.07067542014711253,-1,0.14135084029422507
AC005779.2,-+,0.009173017428431303,0.5578519217204445,0.02362180827391761,-1,0.04724361654783522
AC005786.3,--,0.012911437769138239,0.9352065915269021,0.015368709030562179,-1,0.030737418061124358
AC005794.1,++,0.5639358632180984,0.3921004848526602,0.758054915784212,1,0.7842009697053204
AC005795.1,--,0.17424358899778308,0.9717816849819805,0.07136411256422352,-1,0.14272822512844704
AC005822.1,-+,0.07202870334916646,0.1478313543576761,0.23688732974643012,1,0.2956627087153522
AC005838.2,++,0.9007670824456954,0.5569474458642512,0.6339255728236504,1,1.1138948917285023
AC005943.2,+-,0.09901237507514674,0.1395716866238723,0.7178710465134353,1,0.2791433732477446
AC006011.4,-+,0.43178298748279625,0.41069562363028767,0.6415229233213419,1,0.8213912472605753
AC006014.7,--,0.11520269112613661,0.9850913697978999,0.04036449182925355,-1,0.0807289836585071
AC006014.8,--,0.3332460605691681,0.9047542410530224,0.19174120775228723,-1,0.38348241550457446
AC006022.4,+-,0.5391500263713079,0.6989495478027207,0.42836759835923455,-1,0.8567351967184691
AC006026.1,+-,0.1763581585336309,0.22738866635237842,0.6570595643162321,1,0.45477733270475684
AC006026.12,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006026.9,++,0.06898543117300006,0.07324071937949173,0.8943205638092373,1,0.14648143875898345
AC006028.11,+-,0.2819955058810006,0.3163427466043738,0.644141892619579,1,0.6326854932087476
AC006033.22,++,0.04770493298925998,0.05999540768872104,0.8674576491557318,1,0.11999081537744208
AC006042.8,--,0.01924130965413337,0.9988496256151523,0.00328387957449708,-1,0.00656775914899416
AC006070.12,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006077.4,-+,0.1278735812803578,0.5906081459688717,0.19117488022749785,-1,0.3823497604549957
AC006115.6,+-,0.6338030927041021,0.6466222909098267,0.4942041980804205,-1,0.988408396160841
AC006116.13,++,0.4426133081497896,0.19940020393799995,0.9081296655793765,1,0.3988004078759999
AC006116.14,+-,0.05213936445630461,0.10030259812686382,0.5330271861643491,1,0.20060519625372764
AC006116.20,--,0.06085311612457191,0.9965549557813461,0.011988808121844594,-1,0.023977616243689187
AC006116.22,--,0.3686103826201903,0.835561928326092,0.26885767716162273,-1,0.5377153543232455
AC006116.27,++,0.005535785983735461,0.009680024312199898,0.8745013362026735,1,0.019360048624399797
AC006130.4,++,0.8360337514570634,0.5026544921887107,0.6844679725081148,1,1.0053089843774214
AC006133.3,++,0.9112465124054744,0.5386475145911601,0.6524007546511877,1,1.0772950291823202
AC006133.7,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006153.3,--,0.8294873941299623,0.7006363729437421,0.4849055674213038,-1,0.9698111348426076
AC006160.8,-+,0.14756699375311003,0.2375737447773038,0.40239924201174015,1,0.4751474895546076
AC006195.2,++,0.03772475792878502,0.051573936660807465,0.8540902619237932,1,0.10314787332161493
AC006262.11,-+,0.4597240724017657,0.7141244887658041,0.3877011261482627,-1,0.7754022522965254
AC006326.3,-+,0.3653353060497007,0.4146163507637155,0.5094560348734904,1,0.829232701527431
AC006328.1,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006328.9,++,0.4177578090208313,0.31901865786251926,0.7934703212238601,1,0.6380373157250385
AC006335.10,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006335.11,++,0.5406182686263546,0.402860091802297,0.7364699721746226,1,0.805720183604594
AC006335.2,++,0.9112465124054744,0.5386475145911601,0.6524007546511877,1,1.0772950291823202
AC006335.6,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006355.3,-+,0.03188786460557458,0.6098538623181169,0.06390352340884717,-1,0.12780704681769434
AC006366.3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006386.1,-+,0.6123883209476297,0.4829722924839312,0.6532017155117413,1,0.9659445849678624
AC006390.4,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006427.2,++,0.34051901225629627,0.15143450629521407,0.9344388046143377,1,0.30286901259042814
AC006445.1,++,0.20779585477328655,0.19174077147012455,0.8379794244402491,1,0.3834815429402491
AC006445.6,--,0.16238364455235899,0.9298364525796119,0.1127248399611561,-1,0.2254496799223122
AC006445.7,++,0.009906615303599108,0.004463644563045795,0.9937475545295729,1,0.00892728912609159
AC006449.1,++,0.0520875932954908,0.007612681809737215,0.9980467044071385,1,0.01522536361947443
AC006449.2,++,0.0520875932954908,0.007612681809737215,0.9980467044071385,1,0.01522536361947443
AC006461.2,-+,0.35480107645155357,0.6578415817229043,0.36003698572090154,-1,0.7200739714418031
AC006466.5,-+,0.12387059251138445,0.13936236592450635,0.8215134392224748,1,0.2787247318490127
AC006483.5,+-,0.37444817170813965,0.41853545296752964,0.5182461681072938,1,0.8370709059350593
AC006486.9,-+,0.39337517664476535,0.7237017771539409,0.351736758685567,-1,0.703473517371134
AC006499.1,--,0.31226038095654024,0.802358500641525,0.2678908208284756,-1,0.5357816416569512
AC006499.2,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006499.3,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006499.4,-+,0.1853000354622421,0.774354266671178,0.20254015429366118,-1,0.40508030858732236
AC006499.5,++,0.5227458127916595,0.37249356458236865,0.7684271762688493,1,0.7449871291647373
AC006499.6,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006499.7,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006499.9,++,0.9007670824456954,0.5301978982315096,0.6602256867256722,1,1.0603957964630193
AC006509.4,-+,0.4771018361588447,0.5785917590084344,0.46088895850437417,-1,0.9217779170087483
AC006509.7,+-,0.2760238946750825,0.34002314196093303,0.5387986944735714,1,0.6800462839218661
AC006538.4,-+,0.3178791479320956,0.4507885532888013,0.393088345154821,-1,0.786176690309642
AC006539.2,-+,0.6762199560974405,0.5225717365361682,0.6229091873668271,1,1.0451434730723363
AC006539.3,--,0.059993568631086416,0.9839950668962134,0.02847882469716685,-1,0.0569576493943337
AC006539.6,-+,0.662914086236954,0.4671935065563481,0.6961205911259584,1,0.9343870131126962
AC006548.19,--,0.03633480728454335,0.9573225909071388,0.03042552094676814,-1,0.06085104189353628
AC006548.26,++,0.6812153375911457,0.4409876240533946,0.7302515008735886,1,0.8819752481067892
AC006946.12,-+,0.6433949581845317,0.5576114912528184,0.5469253541426398,-1,1.0938507082852795
AC006960.5,--,0.09911387966711478,0.9813958815693364,0.04245044587601087,-1,0.08490089175202174
