gene_symbol,AnCg_nAcc_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AAGAB,+--,0.17455499894775073,0.542687504383806,0.3125150005408411,-1,0.6250300010816822,0.2952717732276279,0.28279717088752,0.56559434177504
AAK1,+-+,0.19018643176517053,0.2261262754100461,0.8124796450001138,1,0.4522525508200922,0.20836185261236595,0.19911024924428222,0.39822049848856444
AAMDC,-+-,0.05496477815190643,0.19733823835348313,0.422947047723873,1,0.39467647670696626,0.17750399269906456,0.1717333029145041,0.3434666058290082
AAMP,++-,0.11981663855618191,0.20257583653088557,0.7695976203172582,1,0.40515167306177113,0.18337896417978553,0.17652426852221526,0.3530485370444305
AANAT,+++,0.03308854863736313,0.03271227922976824,0.9755935371982194,1,0.06542455845953649,0.02321469313255761,0.017167626760965036,0.03433525352193007
AAR2,+--,0.04574919268733729,0.8635922831901012,0.09458698039257961,-1,0.18917396078515922,0.07391775509040095,0.06890257814282455,0.1378051562856491
AARD,+++,0.1311215150054933,0.094555063214033,0.9665843291515579,1,0.189110126428066,0.07380789413643624,0.06878457765356756,0.13756915530713512
AARS,+--,0.05732496500215642,0.25416549337492783,0.2195519219735243,-1,0.4391038439470486,0.20144869674328408,0.19204882500570386,0.3840976500114077
AARS2,---,0.1845167649119522,0.9503650532829353,0.1385526980683356,-1,0.2771053961366712,0.11583870415787373,0.11036960985626283,0.22073921971252566
AARSD1,++-,0.09599543496713644,0.09709890096314487,0.7019088426534086,1,0.19419780192628974,0.07620351357517682,0.07135116637198426,0.1427023327439685
AASDH,-++,0.06170669934830647,0.6218509182001403,0.1878504778975979,-1,0.3757009557951958,0.16614384303884105,0.16062057951174993,0.32124115902349987
AASDHPPT,+-+,0.1537191427328842,0.34608700103069767,0.3909497832647085,1,0.6921740020613953,0.32740132329454713,0.3142645297439115,0.628529059487823
AASS,--+,0.019583963525883784,0.9217771367628091,0.0264961775261964,-1,0.0529923550523928,0.01859350938230765,0.013232945471138489,0.026465890942276978
AATF,++-,0.01972559729582704,0.6366502752914838,0.09010567335464414,-1,0.1802113467092883,0.07009638966520276,0.06439653205566963,0.12879306411133926
AATK,-+-,0.37734178751012404,0.7091809687023897,0.4264831340525053,-1,0.8529662681050106,0.3975931101351737,0.384839151266256,0.769678302532512
ABAT,+-+,0.16584103551647428,0.4809798847025434,0.37612162638917335,-1,0.7522432527783467,0.35378999600752864,0.3423454255076432,0.6846908510152864
ABCA1,--+,0.10341196071860737,0.8936202399879144,0.0972237179033125,-1,0.194447435806625,0.07654137911367136,0.07152635181382615,0.1430527036276523
ABCA10,-+-,0.10378282700032465,0.23980991396376844,0.6963595336700689,1,0.4796198279275369,0.22342003194159252,0.21211429875092683,0.42422859750185365
ABCA12,---,0.36366871929244804,0.8602814245461572,0.3245682892800603,-1,0.6491365785601206,0.3084469286488336,0.2936344969199179,0.5872689938398358
ABCA13,-++,0.2783521450342804,0.616804366056718,0.4520503546547221,-1,0.9041007093094442,0.41869617293104433,0.40645676477298653,0.8129135295459731
ABCA3,+--,0.3497947740575127,0.461985803645615,0.6817423946076312,1,0.92397160729123,0.4266484143280858,0.4134489248845035,0.826897849769007
ABCA4,-+-,0.3825622525989463,0.4936654399689032,0.6523300696019403,1,0.9873308799378064,0.44786675792835956,0.4338675640221297,0.8677351280442595
ABCA5,--+,0.01417835396282724,0.7429485442788704,0.04880081248481288,-1,0.09760162496962577,0.03501967718017453,0.028519279032626056,0.05703855806525211
ABCA6,-++,0.05452796139085529,0.15747805601616016,0.5713378907535451,1,0.3149561120323203,0.13552361396303902,0.12895682427422575,0.2579136485484515
ABCA7,-+-,0.20435519312989936,0.4036254769686944,0.5902910054263691,1,0.8072509539373888,0.37725302304357744,0.3669081161238807,0.7338162322477614
ABCA8,---,0.06085287358393843,0.9839451808192797,0.03184328219414057,-1,0.06368656438828114,0.022643016026920666,0.016198950490531598,0.032397900981063196
ABCA9,-++,0.172991950799002,0.2147304616515353,0.8463134328227339,1,0.4294609233030706,0.19615560118640202,0.18833057662693206,0.3766611532538641
ABCB1,+++,0.1230481750310358,0.10403177435663127,0.9481909242035151,1,0.20806354871326255,0.08304814054300708,0.07796726173501398,0.15593452347002795
ABCB10,--+,0.21923543242065063,0.7960744760823271,0.2913246682652516,-1,0.5826493365305032,0.2737124279929276,0.2618640200775724,0.5237280401551448
ABCB11,--+,0.5139966741107002,0.5718133384837718,0.645787173713224,1,1.1436266769675436,0.4889345197353411,0.47424855985855247,0.9484971197171049
ABCB4,+++,0.07291210764308874,0.028042710592468323,0.9561717211231601,1,0.056085421184936646,0.01996349532283824,0.014201790908572407,0.028403581817144814
ABCB5,-++,0.19444448871771924,0.18227787919186333,0.7119765436581337,1,0.36455575838372667,0.16136208076659822,0.15439457023897793,0.30878914047795586
ABCB6,+--,0.20838184031508256,0.8788109415746783,0.14528456205472767,-1,0.29056912410945535,0.12154223464324417,0.11658681268537531,0.23317362537075062
ABCB8,---,0.33391145501700015,0.9256815872488386,0.19562588271624248,-1,0.39125176543248497,0.17544059772999487,0.16929044033766827,0.33858088067533654
ABCB9,++-,0.2820440222839199,0.459561855308173,0.5036974217644208,1,0.919123710616346,0.42453798767967144,0.4119660069583072,0.8239320139166144
ABCC1,+--,0.21000085564794102,0.7431088072463247,0.3257449036470493,-1,0.6514898072940986,0.3097587406604688,0.29488934519735344,0.5897786903947069
ABCC10,-+-,0.22712476399268267,0.5222266235643411,0.3146543897814831,-1,0.6293087795629662,0.2974961501169224,0.2846794433036733,0.5693588866073466
ABCC11,+-+,0.6369976291896136,0.5223173435119179,0.7430168353629973,1,1.0446346870238359,0.46520647958019623,0.4496093081617521,0.8992186163235042
ABCC12,+--,0.2939946704618454,0.5052478711855142,0.46790564762253817,-1,0.9358112952450763,0.4305024810357611,0.41729409080538443,0.8345881816107689
ABCC2,+++,0.405446326431932,0.25055187304265264,0.9182371428470885,1,0.5011037460853053,0.23374401095140315,0.2221525124051788,0.4443050248103576
ABCC3,-+-,0.013026877333696315,0.08439704874383877,0.4092403052565559,1,0.16879409748767754,0.06565138033310518,0.05914561113329151,0.11829122226658302
ABCC4,-++,0.17272954028568754,0.7929246121285526,0.2765952183495067,-1,0.5531904366990134,0.26013802543774595,0.24674880219028064,0.4934976043805613
ABCC5,+-+,0.0600866209003936,0.243292184632036,0.2650533364407673,1,0.486584369264072,0.22735569244809492,0.21616380539553984,0.4323276107910797
ABCC6,+++,0.014496701554025467,0.0013216738173211966,0.9997863311689782,1,0.002643347634642393,0.001540041067761807,4.562824388296355e-4,9.12564877659271e-4
ABCC8,+++,0.16151473531535648,0.06358351179038425,0.9872669125595409,1,0.1271670235807685,0.04637234770704997,0.03992471339759311,0.07984942679518622
ABCC9,-++,0.21182920086071474,0.32717138996911305,0.5902736402294304,1,0.6543427799382261,0.3109742185717545,0.29607026749557974,0.5921405349911595
ABCD2,+-+,0.2429753710856796,0.5192985283650343,0.4702784066749243,-1,0.9405568133498486,0.43221354018137226,0.4191193246634725,0.838238649326945
ABCD3,+-+,0.12469851530452575,0.7834627659228685,0.23426436587498786,-1,0.4685287317499757,0.21724747618776022,0.20733515856719142,0.41467031713438285
ABCD4,-+-,0.055786177580558705,0.7600293242012869,0.13536656319652218,-1,0.27073312639304437,0.11224547995209035,0.10711841204654346,0.21423682409308692
ABCE1,+--,0.01322745111084636,0.7982735154874343,0.05025819449281877,-1,0.10051638898563754,0.03621741858210232,0.029774127310061602,0.059548254620123205
ABCF1,+++,0.6560133047536225,0.46661402596514895,0.7971036233717171,1,0.9332280519302979,0.4296144193474789,0.41652883134660357,0.8330576626932071
ABCF2,+--,0.03415517252588887,0.15349827826177767,0.15057372076912742,-1,0.30114744153825485,0.1269605886043461,0.12189139858544376,0.24378279717088752
ABCF3,+--,0.35064888582266207,0.564767220394691,0.4844522170851683,-1,0.9689044341703366,0.4425369303598928,0.42881587953456535,0.8576317590691307
ABCG1,---,0.21241225334933364,0.9668228806951928,0.09508798522423889,-1,0.19017597044847778,0.07431700222437689,0.06953000228154232,0.13906000456308465
ABCG2,+++,0.1664036695095616,0.1904820915743656,0.9023831263808997,1,0.3809641831487312,0.1700889801505818,0.16334911310100952,0.32669822620201905
ABCG4,+--,0.05226897053570824,0.2110319769281092,0.4485874034410273,1,0.4220639538562184,0.19261921058635637,0.18445217589688018,0.36890435179376035
ABCG5,+--,0.30779330409441746,0.6095170746505161,0.42268863240499516,-1,0.8453772648099903,0.3937717447099755,0.3824435318275154,0.7648870636550308
ABCG8,+--,0.2098664497645308,0.5212087318059784,0.38610016067425695,-1,0.7722003213485139,0.36143272685792505,0.35078713210130047,0.7015742642026009
ABHD1,-++,0.12156617395129138,0.27097165713630805,0.35741159034224107,1,0.5419433142726161,0.25456308464522015,0.2413734101408772,0.4827468202817544
ABHD10,+--,0.2416905555426504,0.6011988135146886,0.3328966813783782,-1,0.6657933627567564,0.315519306450693,0.30236139630390146,0.6047227926078029
ABHD11,++-,0.12276994633686784,0.2733045456293738,0.5357803705201402,1,0.5466090912587476,0.25707278120009125,0.2438259282495865,0.487651856499173
ABHD12,++-,0.12230436212726166,0.2765835758894654,0.5512547750976801,1,0.5531671517789308,0.2600958247775496,0.2467347287971254,0.4934694575942508
ABHD12B,++-,0.20046452513429558,0.1265099696132246,0.8655256611128102,1,0.2530199392264492,0.10381017567875885,0.09861404209205499,0.19722808418410998
ABHD13,+-+,0.05394670853346289,0.22524043758441792,0.2421727192242143,1,0.45048087516883584,0.20750627424138718,0.19808361375691552,0.39616722751383104
ABHD14A,++-,0.014696518100295122,0.010460016937731355,0.9301484341948061,1,0.02092003387546271,0.008270590919461557,0.004562824388296355,0.00912564877659271
ABHD14B,+++,0.09090939222545152,0.08114596850267822,0.9461123224554702,1,0.16229193700535643,0.0634839151266256,0.05583756345177665,0.1116751269035533
ABHD15,++-,0.4433373014857295,0.7047535779633329,0.5007452186863823,-1,1.0014904373727647,0.4520047909656077,0.4375427789185489,0.8750855578370978
ABHD16A,+--,0.13471577604545953,0.314073578296633,0.6034901382890062,1,0.628147156593266,0.29699977184576776,0.28426395939086296,0.5685279187817259
ABHD16B,-+-,0.7164300550343666,0.6332583958323561,0.6364017233315912,1,1.2665167916647122,0.5069587040839607,0.49067472765641934,0.9813494553128387
ABHD17A,++-,0.12832644845898147,0.21845317768771932,0.7949386106572631,1,0.43690635537543865,0.2000912616929044,0.191239377174471,0.382478754348942
ABHD17B,---,0.5579718465128463,0.8866204613016657,0.3292502285137785,-1,0.658500457027557,0.31283864712256887,0.2983686972393338,0.5967373944786676
ABHD17C,+-+,0.1849290480342429,0.2511710044744206,0.5934914067198793,1,0.5023420089488412,0.23442847364818617,0.22283693606342325,0.4456738721268465
ABHD18,-++,0.06327352155079705,0.6915075670792727,0.17593010315058114,-1,0.35186020630116227,0.15416642901956312,0.14636093999543692,0.29272187999087385
ABHD2,+-+,0.1684718225258299,0.4989152322913971,0.3937749390555576,-1,0.7875498781111152,0.36804882222095475,0.35774583618526123,0.7154916723705225
ABHD3,---,0.24102321043397693,0.9080613563911516,0.20206132753104603,-1,0.40412265506209205,0.18257001083670793,0.1759069130732375,0.351813826146475
ABHD4,---,0.14992755007086678,0.9191553390210926,0.15587301789682248,-1,0.31174603579364496,0.1335766839673758,0.1277093315080995,0.255418663016199
ABHD5,---,0.20920196831353427,0.9416577280687892,0.13486285560843145,-1,0.2697257112168629,0.11184623281811441,0.10626283367556469,0.21252566735112938
ABHD6,+--,0.3790842006810051,0.526858028460651,0.569846369408507,1,1.053716056921302,0.46777321469313254,0.45246107340443736,0.9049221468088747
ABHD8,++-,0.28445568983994474,0.23471061485480432,0.8339115018507709,1,0.46942122970960865,0.21788729180926306,0.20783665088689898,0.41567330177379797
ABI1,+-+,0.03593450548595825,0.505278168541757,0.15792380084068325,-1,0.3158476016813665,0.1359721667712314,0.12907825690166552,0.25815651380333104
ABI2,+-+,0.1393861295336437,0.40394571021177206,0.37095020641138177,-1,0.7419004128227635,0.34974048936291563,0.33686972393337894,0.6737394478667579
ABI3,++-,0.07106758488208767,0.1819537969160363,0.4834280678112939,1,0.3639075938320726,0.16084873374401096,0.15388125249529458,0.30776250499058916
ABI3BP,--+,0.14733152191214113,0.9029767583660937,0.09443688421416846,-1,0.18887376842833692,0.07368961387098615,0.06867442391056354,0.13734884782112708
ABL1,---,0.38739811286803705,0.9620922599401625,0.16015651084923244,-1,0.3203130216984649,0.13774026122169622,0.1311316449920146,0.2622632899840292
ABL2,+-+,0.14185524885928724,0.4841347855083759,0.3652458211251963,-1,0.7304916422503926,0.3444932413163748,0.33207848505589777,0.6641569701117955
ABLIM1,+-+,0.21976490152048092,0.5269020387696719,0.4177316543034705,-1,0.835463308606941,0.3910910853818514,0.37833675564681724,0.7566735112936345
ABLIM2,+--,0.3399820016515226,0.5784606743834361,0.4364797294025455,-1,0.872959458805091,0.40546398220498486,0.39299566506958705,0.7859913301391741
ABLIM3,+--,0.6836707548564296,0.6203350278798627,0.6519108092240841,1,1.2406700557597254,0.5047912388774812,0.48839331546227116,0.9767866309245423
ABO,-++,0.1620957311444396,0.31827255501108725,0.4683749923048373,1,0.6365451100221745,0.3015628564909879,0.28825643073062224,0.5765128614612445
ABR,+--,0.28937484081779996,0.44500358673493046,0.6092857901642422,1,0.8900071734698609,0.4123317362537075,0.399646381109907,0.799292762219814
ABRA,-+-,0.04289839960097962,0.17834938243620022,0.413892787608404,1,0.35669876487240043,0.15691307323750855,0.1489191809730223,0.2978383619460446
ABRACL,+++,0.5707132368418859,0.362129095956577,0.870717668189586,1,0.724258191913154,0.3413187314624686,0.32926481492043574,0.6585296298408715
ABT1,+++,0.09674206783681463,0.1340719465932697,0.9066589944445969,1,0.2681438931865394,0.11122518822724162,0.10562938458906063,0.21125876917812125
ABTB1,++-,0.24139667163585138,0.35804756449411895,0.5937158941472147,1,0.7160951289882379,0.33823864932694503,0.32413163748360235,0.6482632749672047
ABTB2,---,0.126613708190067,0.9905610678259349,0.04492783470952861,-1,0.08985566941905722,0.03251012376661153,0.02543919689710244,0.05087839379420488
ACAA1,++-,0.03992701252720662,0.4074759316892639,0.1708674201680674,-1,0.3417348403361348,0.1478925454856556,0.1417408167921515,0.283481633584303
ACAA2,-+-,0.6502685011314273,0.6185309326907599,0.6352818505190352,1,1.2370618653815197,0.5045630846452202,0.48810813893800264,0.9762162778760053
ACACA,+-+,0.1316760031981595,0.6805207817343979,0.2859631203770743,-1,0.5719262407541486,0.269206638909485,0.256103125712982,0.512206251425964
ACACB,-+-,0.29755872313267673,0.7038043597736108,0.38789051442073824,-1,0.7757810288414765,0.3629726800889751,0.3521560574948665,0.704312114989733
ACAD10,-+-,0.12365216585632681,0.34440314449753917,0.3842330567065822,1,0.6888062889950783,0.3259753593429158,0.31300975303712997,0.6260195060742599
ACAD11,---,0.12052713005651045,0.9456794894682321,0.11627475531043129,-1,0.23254951062086257,0.0937090058746364,0.08903718913985854,0.1780743782797171
ACAD8,+--,0.23153191532906647,0.4407812031479193,0.49220055059272416,1,0.8815624062958386,0.4086812685375314,0.3965094393429533,0.7930188786859066
ACAD9,+--,0.1830821078742574,0.3481481461713797,0.6703122909629664,1,0.6962962923427594,0.3297969427332877,0.3159185535846689,0.6318371071693378
ACADL,-++,0.3914694425608489,0.571115475699229,0.5554524755221081,-1,1.1109049510442162,0.48194832601380255,0.4672598676705453,0.9345197353410906
ACADM,+-+,0.19028798937445107,0.13211060352928308,0.8797769393982126,1,0.26422120705856617,0.10917180013689254,0.10363314891918098,0.20726629783836195
ACADS,+++,0.03548610942862702,0.06854502106502268,0.9052553147616946,1,0.13709004213004536,0.05156285649098791,0.04386014943249872,0.08772029886499744
ACADSB,+-+,0.0449153641457338,0.49800003177105534,0.18366555401506976,-1,0.3673311080301395,0.16243654822335024,0.15582934063426876,0.3116586812685375
ACADVL,++-,0.17302136227797793,0.295428563890926,0.7452551240568701,1,0.590857127781852,0.27766370066164725,0.26549934409399417,0.5309986881879883
ACAN,+++,0.2847659451687175,0.2187209287095968,0.9161560090119041,1,0.4374418574191936,0.20049053159936117,0.1914104830890321,0.3828209661780642
ACAP1,-++,0.272565161283123,0.3560582862457936,0.6522737147497083,1,0.7121165724915872,0.33629933835272646,0.3224205783379912,0.6448411566759824
ACAP2,--+,0.14116809117057266,0.7137414149718266,0.15878670035610434,-1,0.3175734007122087,0.13648548451491474,0.1297056810403833,0.2594113620807666
ACAP3,-+-,0.6474293808732667,0.6305835638120243,0.6246292307315223,-1,1.2492584614630446,0.5059031540523584,0.4891626739676021,0.9783253479352042
ACAT1,+--,0.29117256087578164,0.4158017949811417,0.6988832236778838,1,0.8316035899622835,0.38906000456308465,0.37688929447327896,0.7537785889465579
ACAT2,++-,0.2838700021957727,0.6368105481835507,0.44365543487709364,-1,0.8873108697541873,0.4110534420806479,0.39881359799224275,0.7976271959844855
ACBD3,---,0.4325454141604772,0.9201592244350504,0.2585837467553913,-1,0.5171674935107826,0.242571151542805,0.2292950034223135,0.458590006844627
ACBD4,-+-,0.3794450744912896,0.49897409547367294,0.6306903408308325,1,0.9979481909473459,0.4514031485284052,0.4367763645696686,0.8735527291393372
ACBD5,+--,0.26864862802231987,0.6985653604793259,0.3578873298023701,-1,0.7157746596047402,0.33810528717275995,0.323979009810632,0.647958019621264
ACBD6,++-,0.6645235015738982,0.5624544543824932,0.6755193678076649,1,1.1249089087649864,0.4849988592288387,0.47071237095762275,0.9414247419152455
ACBD7,+-+,0.44971715784429356,0.44646014716941046,0.6452365796189845,1,0.8929202943388209,0.4138717773214693,0.40107226373124966,0.8021445274624993
ACCS,-++,0.5754862105571006,0.5537208134361311,0.6446097504206378,1,1.1074416268722622,0.4806068902578143,0.46649175839844864,0.9329835167968973
ACCSL,--+,0.3717032262298283,0.7267899095003072,0.4433743235974301,-1,0.8867486471948602,0.4107682655563794,0.398642482318047,0.797284964636094
ACD,++-,0.5254218635105639,0.5479753206602859,0.6233641412295806,1,1.0959506413205717,0.4780971937029432,0.46363999315576343,0.9272799863115269
ACE,+++,0.05615698457970753,0.06988514537229032,0.9283772836182769,1,0.13977029074458064,0.0527606662103582,0.04517196144413392,0.09034392288826784
ACER1,-++,0.20077226387368996,0.15445647020191738,0.7503616278977714,1,0.30891294040383477,0.13164499201460186,0.12621912964124793,0.25243825928249586
ACER2,+--,0.387665158421986,0.8370518211270106,0.31902824845300587,-1,0.6380564969060117,0.30223008041977983,0.2889002966005019,0.5778005932010039
ACER3,---,0.17440247460340028,0.9354899166701132,0.14126089643696715,-1,0.2825217928739343,0.11783493982775338,0.11293634496919917,0.22587268993839835
ACHE,+--,0.12860271424065228,0.32683583334046207,0.512351094478995,1,0.6536716666809241,0.31068902578142826,0.29589916158101864,0.5917983231620373
ACIN1,---,0.15176757487771056,0.9428896552431572,0.12245836478439721,-1,0.24491672956879443,0.10038213654251982,0.0946840063883185,0.189368012776637
ACKR1,+--,0.2016003105031767,0.820893216704069,0.18505613102955212,-1,0.37011226205910425,0.16374836023498546,0.15793976728268308,0.31587953456536616
ACKR2,-+-,0.14311760207105353,0.41629588957895014,0.2773987450296135,-1,0.554797490059227,0.26099355501055155,0.24754734200319417,0.49509468400638834
ACKR3,---,0.26984809758565764,0.9381411445199287,0.185084710619517,-1,0.370169421239034,0.16374836023498546,0.15799680584074835,0.3159936116814967
ACKR4,+-+,0.5432400020172821,0.6554341765647926,0.5725723312015348,-1,1.1451446624030697,0.4890207038156619,0.47444672598676707,0.9488934519735341
ACLY,+--,0.19274538726479504,0.6257675593363193,0.32392122945182655,-1,0.6478424589036531,0.30747732846632064,0.2932922655715264,0.5865845311430528
ACMSD,---,0.5883802844914731,0.8199887429525549,0.4352169474950649,-1,0.8704338949901298,0.4043803114127645,0.3917978553502168,0.7835957107004335
ACO1,+-+,0.08709013071088162,0.21349689592936635,0.35021464791618206,1,0.4269937918587327,0.19478667579283596,0.1871328352250043,0.3742656704500086
ACO2,+-+,0.24971503443493295,0.39141547777672386,0.5874691269842267,1,0.7828309555534477,0.3654460415240703,0.3555580904579935,0.711116180915987
ACOD1,+-+,0.3470032072263113,0.43696761082306257,0.7008969765249697,1,0.8739352216461251,0.40560118640200776,0.39342953288085325,0.7868590657617065
ACOT1,+++,0.3230038650957018,0.15196841100615036,0.9584187112932134,1,0.3039368220123007,0.128964179785535,0.12348143500827012,0.24696287001654024
ACOT11,-++,0.3562514554562439,0.36676668019979297,0.6196804075142874,1,0.7335333603995859,0.3459958932238193,0.33331432156504875,0.6666286431300975
ACOT12,-+-,0.5174611734858584,0.7104446712279502,0.515545269117832,-1,1.031090538235664,0.46152968687617635,0.4464978325347935,0.892995665069587
ACOT13,+--,0.2621594800565804,0.35513655087204066,0.7753199323806526,1,0.7102731017440813,0.33561487565594345,0.32139394285062456,0.6427878857012491
ACOT2,+++,0.2559900271058871,0.1532378945186228,0.9303629366230219,1,0.3064757890372456,0.12999087383070956,0.12519249415388126,0.2503849883077625
ACOT4,++-,0.37977672549737285,0.5235542813631312,0.568491365195515,1,1.0471085627262624,0.4659479808350445,0.4501796612102892,0.9003593224205784
ACOT6,-++,0.3013926935129943,0.26148163270105373,0.8493593817719663,1,0.5229632654021075,0.2454939539128451,0.23167740831574746,0.4633548166314949
ACOT7,++-,0.09469197207645597,0.2142571666056641,0.6334909231329673,1,0.4285143332113282,0.19547113848961897,0.18776022357839503,0.37552044715679006
ACOT8,++-,0.24751628807835974,0.2036902317607235,0.5995293415417022,1,0.407380463521447,0.18469085101528634,0.17760793931443564,0.3552158786288713
ACOX1,+-+,0.03966269841784468,0.6874728116907418,0.1300344028535909,-1,0.2600688057071818,0.10722637312496436,0.10181382614647502,0.20362765229295005
ACOX2,-+-,0.34649402303346344,0.77615066212251,0.3414451701618816,-1,0.6828903403237632,0.32293389608167455,0.310175678758841,0.620351357517682
ACOX3,---,0.373824932635367,0.8818429304249268,0.3080212864114759,-1,0.6160425728229518,0.2899104545713797,0.2785763175906913,0.5571526351813826
ACOXL,+++,0.2440651966026873,0.279444417213801,0.8573887849369691,1,0.558888834427602,0.26317590691307324,0.2490161409912736,0.4980322819825472
ACP1,+--,0.4014141020577394,0.510831388651589,0.6277896504735722,1,1.021662777303178,0.458590006844627,0.4439057776763817,0.8878115553527633
ACP2,+--,0.1120248980828643,0.33239916859037555,0.43384339825243035,1,0.6647983371807511,0.31508099475245266,0.30188786859065764,0.6037757371813153
ACP5,-++,0.344962209487494,0.33049828012433075,0.7217197269895712,1,0.6609965602486615,0.31376910791695184,0.29994866822563165,0.5998973364512633
ACP6,---,0.297609679722496,0.9514370695150695,0.17492231267760394,-1,0.3498446253552079,0.15313979353219642,0.14544832306639288,0.29089664613278576
ACPP,-++,0.23090376744777188,0.3201947940904117,0.5227993104002931,1,0.6403895881808234,0.3034451289071412,0.290423772315063,0.580847544630126
ACPT,---,0.5105323157774713,0.8210684775630883,0.419324123385834,-1,0.838648246771668,0.39206068556436435,0.3798767967145791,0.7597535934291582
ACR,++-,0.09093814023479703,0.17247614620940624,0.7715231084032981,1,0.3449522924188125,0.14966917636322155,0.14327268579250557,0.28654537158501114
ACRBP,-++,0.31060088200198804,0.5871913129242676,0.49403910142497515,-1,0.9880782028499503,0.4482404608452632,0.43406342687656857,0.8681268537531371
ACRV1,+++,0.043811231887166915,0.07090687114827529,0.9228242494341306,1,0.14181374229655058,0.053616244581336986,0.04608452632179319,0.09216905264358638
ACSBG1,---,0.6916396404002515,0.8237445612165983,0.44252765378858333,-1,0.8850553075771667,0.4098557006787201,0.3978439425051335,0.795687885010267
ACSBG2,-++,0.6979037693538521,0.6148993067175624,0.6507510685226793,1,1.2297986134351249,0.5031941592516541,0.4875948211943193,0.9751896423886386
ACSF2,---,0.3454649617741692,0.9303921835070539,0.21447393188467984,-1,0.42894786376935967,0.19574516625791366,0.18799908738307095,0.3759981747661419
ACSF3,++-,0.03534360944714844,0.8180114669757887,0.09708114654927931,-1,0.19416229309855862,0.07619916728454913,0.07129819758156514,0.14259639516313027
ACSL1,---,0.24761814955961373,0.9745330454875178,0.11344333599351326,-1,0.22688667198702653,0.09125648776592711,0.08584302988820443,0.17168605977640886
ACSL3,+-+,0.16320736711973793,0.48521220261888837,0.3614807489894822,-1,0.7229614979789644,0.34050076997661555,0.32842801733972166,0.6568560346794433
ACSL5,+++,0.2170812830401744,0.21705849905704597,0.8954221984727748,1,0.43411699811409193,0.19872233629933836,0.1902127416871043,0.3804254833742086
ACSL6,+-+,0.31965724486265557,0.4759472968017434,0.5358838894668686,1,0.9518945936034868,0.43737166324435317,0.42291678549021844,0.8458335709804369
ACSM1,++-,0.36254486960887033,0.5939006326976939,0.5217579210830385,-1,1.043515842166077,0.4648947698625449,0.4495208761122519,0.8990417522245038
ACSM2A,-++,0.09214543713552745,0.13533938294810743,0.7968506985044586,1,0.27067876589621487,0.1121948437143509,0.10711230251525694,0.21422460503051388
ACSM2B,--+,0.24480190809046573,0.5150584805839343,0.3962109481828762,-1,0.7924218963657524,0.37027319911024925,0.3600273785078713,0.7200547570157426
ACSM3,-++,0.2507501497757494,0.5777575582631579,0.4454244629253805,-1,0.890848925850761,0.41282153653111275,0.40001140771161303,0.8000228154232261
ACSM5,-++,0.02130707954830995,0.01322836505979752,0.8174882598605965,1,0.02645673011959504,0.010381017567875885,0.005874636399931557,0.011749272799863115
ACSM6,+++,0.07641131662651501,0.1289554488579953,0.8822997043382436,1,0.2579108977159906,0.10637691079169519,0.10083841898134946,0.20167683796269892
ACSS1,+++,0.37055000323379605,0.2572106585553357,0.9106583918336639,1,0.5144213171106714,0.24070271503536392,0.22762790167113442,0.45525580334226884
ACSS2,-+-,0.12223629372254365,0.797990353965977,0.2227755832066233,-1,0.4455511664132466,0.20487081503450635,0.19575633127994524,0.3915126625598905
ACSS3,+-+,0.6205695140068628,0.6373184855542362,0.6099826117729172,-1,1.2199652235458345,0.5020247533223066,0.48636778462240476,0.9727355692448095
ACTA1,+++,0.3691554357402489,0.2562929258953343,0.8930039435012542,1,0.5125858517906686,0.23984713666438512,0.22677237209832887,0.45354474419665775
ACTA2,++-,0.05411574448250148,0.10642015064388737,0.8343863021983845,1,0.21284030128777473,0.08527264430755191,0.07984942679518622,0.15969885359037245
ACTB,+--,0.3996388115882634,0.82952060985659,0.3447911114142066,-1,0.6895822228284132,0.32624194376318943,0.3132557608943646,0.6265115217887292
ACTBL2,+--,0.37943090039624383,0.7590460003111628,0.37754603993134445,-1,0.7550920798626889,0.3550447727143102,0.34354323522701347,0.6870864704540269
ACTC1,+--,0.28550922842962984,0.6392807418243787,0.3441158731779321,-1,0.6882317463558641,0.3257286260195061,0.31291352954597307,0.6258270590919461
ACTG1,---,0.5052742860247785,0.8631328368821207,0.36064678462241984,-1,0.7212935692448397,0.3398163463183711,0.3272872461784166,0.6545744923568332
ACTG2,++-,0.07818149995878944,0.18328230576576773,0.7513959471794012,1,0.36656461153153547,0.162217659137577,0.1553641704214909,0.3107283408429818
ACTL10,-++,0.3521396817775633,0.5986583079182838,0.5122478743363955,-1,1.024495748672791,0.45987566303541894,0.4446155601186402,0.8892311202372803
ACTL6A,---,0.4797876612703903,0.870019013204261,0.3298718188149539,-1,0.6597436376299078,0.3135230707808133,0.2989390828199863,0.5978781656399726
ACTL6B,+--,0.2014775540451203,0.49212813176679104,0.3049206238372444,-1,0.6098412476744888,0.287343865852963,0.2754962354551677,0.5509924709103354
ACTL7A,+-+,0.38998946139582524,0.4758454232898585,0.5992911840685944,1,0.951690846579717,0.4371435090120922,0.42285975018536476,0.8457195003707295
