gene_symbol,AnCg_nAcc_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ISG20L2,+--,0.45824974320727274,0.7877131905418725,0.4260983500198424,-1,0.8521967000396848,0.7502851927903262,0.4174652064795802,0.8349304129591604
ISL1,+++,0.09232096286722868,0.09705693033512368,0.926460351176355,1,0.19411386067024736,0.15868126853753137,0.8315651380333106,0.31736253707506273
ISL2,-++,0.023750920250886917,0.33974400120407294,0.13716414414169303,-1,0.27432828828338607,0.412673967602099,0.18856947296372348,0.37713894592744696
ISLR,+--,0.01616096291429178,0.7513795482897196,0.022616381914728645,-1,0.04523276382945729,0.7222222222222222,0.05663928815879535,0.1132785763175907
ISLR2,-+-,0.004317952853347779,0.6114396901360979,0.015397296480946876,-1,0.03079459296189375,0.6212069358886607,0.04483230663928816,0.08966461327857632
ISM1,-+-,0.15316222160537993,0.9183445162628311,0.11337284654716144,-1,0.22674569309432288,0.8656741957563313,0.1675792835957107,0.3351585671914214
ISM2,+++,0.058791974136202914,0.006440707421255657,0.9990664643844805,1,0.012881414842511313,0.013575176819530002,0.9951517225644536,0.027150353639060005
ISOC1,--+,0.3815850494580023,0.47929443552893525,0.6910305006571045,1,0.9585888710578705,0.5188797627195985,0.6030686744239105,1
ISOC2,---,0.10404924541672039,0.9382664006403614,0.1090676624582665,-1,0.218135324916533,0.8868925393566051,0.1635295459730778,0.3270590919461556
ISPD,+++,0.339469799678182,0.3385658647454342,0.8437587806422714,1,0.6771317294908684,0.4118754277891855,0.7330595482546202,0.823750855578371
IST1,--+,0.06800707521390606,0.2257563661611491,0.5200625011859847,1,0.4515127323222982,0.3080652521104266,0.48317362537075065,0.6161305042208532
ISX,---,0.1259084520875983,0.9381149246951757,0.13000243459858551,-1,0.26000486919717103,0.8866643851243441,0.18189596167008898,0.36379192334017796
ISY1,+--,0.3389934018033818,0.4972483772811475,0.6232747639534703,1,0.994496754562295,0.5333105179101072,0.5539014373716632,1
ISY1-RAB43,-+-,0.002089667276589625,0.01660823862391014,0.6537694616941692,1,0.03321647724782028,0.03182751540041068,0.5756901665525895,0.063655030800821355
ISYNA1,---,0.0030196407312515798,0.9358906583304485,0.00784414920111925,-1,0.0156882984022385,0.8842117271275383,0.02920374172940908,0.05840748345881816
ITCH,-++,0.0662858718328442,0.13395210870510912,0.28658415559694583,1,0.26790421741021825,0.20927446954141,0.31405430070727813,0.41854893908282
ITFG1,-++,0.25049048939395036,0.20115354317950146,0.8866853456305471,1,0.4023070863590029,0.283937942048825,0.7808578599133014,0.56787588409765
ITFG2,+++,0.21513093732620714,0.2434738813551147,0.8768656662134332,1,0.4869477627102294,0.3264316678074378,0.7691649555099247,0.6528633356148756
ITGA1,--+,0.18062799194512144,0.5395612680664761,0.3433575987256462,-1,0.6867151974512924,0.5657654574492357,0.3575747205110655,0.715149441022131
ITGA10,---,0.6955938134122643,0.8404729846883454,0.4199071120583951,-1,0.8398142241167902,0.7939767282683093,0.41255989048596853,0.8251197809719371
ITGA11,-+-,0.854951655539979,0.6785113120856825,0.6195172880075387,-1,1.2390345760150774,0.6697467488021903,0.5510495094684006,1
ITGA2,--+,0.0335491575742409,0.6616815945155416,0.11280896321784145,-1,0.2256179264356829,0.6586242299794661,0.16718001368925395,0.3343600273785079
ITGA2B,+--,0.24265240777605426,0.7346256447444764,0.18981516835561277,-1,0.37963033671122554,0.7104722792607803,0.236652977412731,0.473305954825462
ITGA3,+++,0.18560370611407465,0.09319154883292315,0.9612872609054921,1,0.1863830976658463,0.15326260552133242,0.8884325804243669,0.30652521104266484
ITGA4,---,0.2086073639600263,0.9766373582410854,0.08951285910849927,-1,0.17902571821699853,0.9379420488250058,0.14430755190508784,0.2886151038101757
ITGA5,-++,0.0018712234055126477,0.008986346313047792,0.8438508668798789,1,0.017972692626095584,0.018537531371206936,0.7333447410449464,0.03707506274241387
ITGA6,+++,0.5647885878312913,0.4727194032530513,0.7856376971574639,1,0.9454388065061026,0.5147729865389002,0.6784736481861738,1
ITGA7,+--,0.1682855478220222,0.3867522962626148,0.3821885083952012,-1,0.7643770167904024,0.44929272187999086,0.38666438512434403,0.7733287702486881
ITGA8,---,0.5029100395335379,0.8705786983925048,0.3540549332256953,-1,0.7081098664513906,0.8218115446041524,0.36675792835957105,0.7335158567191421
ITGA9,--+,0.3831331374264947,0.5244673161781614,0.5521564294215549,1,1.048934632356323,0.5543577458361852,0.5042778918548939,1
ITGAD,+--,0.2753852667003386,0.6617033606797568,0.31094897958806333,-1,0.6218979591761267,0.6587383070955967,0.3318503308236368,0.6637006616472736
ITGAE,-+-,0.11029442994576706,0.8978829982414951,0.1281839629259562,-1,0.2563679258519124,0.8462810860141455,0.18007072781200092,0.36014145562400185
ITGAL,--+,0.1956367011381144,0.4437603008124668,0.4546498796516735,1,0.8875206016249336,0.49338352726443074,0.4374857403604837,0.8749714807209674
ITGAM,-+-,0.014548633800814741,0.8191090867254907,0.002537597347111902,-1,0.005075194694223804,0.7766370066164727,0.013917408167921514,0.02783481633584303
ITGAV,-++,0.01593809401642653,0.04645813832464912,0.7285018811318201,1,0.09291627664929825,0.08281998631074607,0.6321583390371891,0.16563997262149213
ITGAX,---,0.0044632951536431355,0.9997703790207243,2.147735189828848e-4,-1,4.295470379657696e-4,0.9967488021902806,0.0023956194387405884,0.004791238877481177
ITGB1,--+,0.1297350466319347,0.5967774775746875,0.2256263615098914,-1,0.4512527230197828,0.6101414556240018,0.26676933607118414,0.5335386721423683
ITGB1BP1,-++,0.5153217551468463,0.5213918778479785,0.702152716970053,1,1.042783755695957,0.5516198950490532,0.6121378051562857,1
ITGB2,---,0.22256732889974482,0.8467033884225289,0.27520297761317825,-1,0.5504059552263565,0.7993953912845083,0.30566963267168606,0.6113392653433721
ITGB3,+++,0.009874277458208102,0.009147883061101236,0.9886011000137548,1,0.018295766122202472,0.018822724161533196,0.9562514259639516,0.03764544832306639
ITGB3BP,--+,0.04420623534145293,0.17223417322898918,0.4527728368437392,1,0.34446834645797836,0.2528519279032626,0.43634496919917864,0.5057038558065252
ITGB4,+++,0.006268085855634867,9.86740271714877e-4,0.9996142835983166,1,0.001973480543429754,0.0035363906000456307,0.9974903034451289,0.0070727812000912615
ITGB5,---,0.2576962103881786,0.9763409920608992,0.10221724996799782,-1,0.20443449993599563,0.9372575861282226,0.1563997262149213,0.3127994524298426
ITGB6,+++,0.16326314977879638,0.06813105600301311,0.9853984548617901,1,0.13626211200602623,0.1176705452886151,0.945927446954141,0.2353410905772302
ITGB7,---,0.05845326090802814,0.998569193765075,0.009369398001361339,-1,0.018738796002722678,0.9892197125256673,0.033367556468172486,0.06673511293634497
ITGB8,-++,0.21270421374492773,0.4210995049187594,0.461185276028448,1,0.8421990098375188,0.47467488021902804,0.4433607118412047,0.8867214236824094
ITGBL1,-++,0.17787700317315266,0.7765642234835605,0.29031052080753106,-1,0.5806210416150621,0.7412731006160165,0.31656399726214923,0.6331279945242985
ITIH1,--+,0.22642289331801965,0.6943110147796945,0.2952473418726121,-1,0.5904946837452242,0.6825233858088068,0.3207278120009126,0.6414556240018252
ITIH2,---,0.07968105781652757,0.9968231864532537,0.01244522698140621,-1,0.02489045396281242,0.9826032397900981,0.039014373716632446,0.07802874743326489
ITIH3,---,0.17405562783265294,0.9355802815169,0.15834062932080423,-1,0.31668125864160845,0.8838694957791468,0.2085329682865617,0.4170659365731234
ITIH4,---,0.161612093583188,0.9943185087755118,0.03592354133972806,-1,0.07184708267945612,0.9743326488706365,0.07688797627195984,0.15377595254391968
ITIH5,---,0.008163561944948572,0.9999850610044649,1.731202575171907e-4,-1,3.462405150343814e-4,0.999543691535478,0.0018252338580880675,0.003650467716176135
ITK,---,0.2553904057108813,0.8716031382286069,0.27194512914284996,-1,0.5438902582856999,0.8228952772073922,0.30321697467488024,0.6064339493497605
ITLN1,-++,0.15177039932328945,0.195046074359549,0.8712857607615018,1,0.390092148719098,0.2770362765229295,0.7628336755646817,0.554072553045859
ITLN2,+++,0.005245584707064007,0.0041930044239126135,0.9924488235508451,1,0.008386008847825227,0.009810631987223362,0.968571754506046,0.019621263974446725
ITM2B,+++,0.654108526572456,0.41154003254347654,0.8447410943663906,1,0.8230800650869531,0.466746520647958,0.7342003194159251,0.933493041295916
ITM2C,+++,0.2281319329922219,0.26368314183012537,0.8649617426817643,1,0.5273662836602507,0.34616700889801505,0.7565023956194388,0.6923340177960301
ITPA,++-,0.14766221154345355,0.488534070943139,0.3664753919544525,-1,0.732950783908905,0.5267510837326033,0.37639744467259867,0.7527948893451973
ITPK1,++-,0.02399464276286946,0.355298177955787,0.13637331234201688,-1,0.27274662468403377,0.42573579739904177,0.18777093315080995,0.3755418663016199
ITPKA,++-,0.024977701932687387,0.5701815804540876,0.10836321373271708,-1,0.21672642746543416,0.5902349988592288,0.162673967602099,0.325347935204198
ITPKB,+++,0.09885712769280211,0.023115629212509974,0.9948791233557228,1,0.04623125842501995,0.043691535477983115,0.9769564225416382,0.08738307095596623
ITPKC,+++,0.011595444980171763,0.003200948570678693,0.9901981316412464,1,0.006401897141357386,0.007928359571070043,0.9621263974446727,0.015856719142140086
ITPR1,-++,0.4099501412921054,0.2848667165081626,0.8635164552049618,1,0.5697334330163252,0.3661305042208533,0.7549053159936117,0.7322610084417066
ITPR2,+-+,0.0054125289210956865,0.014997924183928485,0.8859871966621948,1,0.02999584836785697,0.02891854893908282,0.7801733972165183,0.05783709787816564
ITPR3,+++,0.08802115347037784,0.03402972670630056,0.9796927632753554,1,0.06805945341260113,0.06274241387177733,0.9301848049281314,0.12548482774355466
ITPRIP,-++,0.026304332096006588,0.04027977358093533,0.9295024858177783,1,0.08055954716187066,0.07283823864932694,0.8360141455624002,0.14567647729865388
ITPRIPL1,+-+,0.05623740339976301,0.1315787493065126,0.8171700481993283,1,0.2631574986130252,0.20590919461556012,0.7079055441478439,0.41181838923112024
ITPRIPL2,+++,0.37255314524886457,0.1772434267047024,0.9506265192914833,1,0.3544868534094048,0.2576431667807438,0.8695528177047684,0.5152863335614876
ITSN1,+++,0.10604223162027421,0.08977973300466972,0.960706091481748,1,0.17955946600933945,0.14847136664385124,0.887805156285649,0.2969427332877025
ITSN2,-++,0.23467563828954563,0.353538239293213,0.6075761921422613,1,0.707076478586426,0.4239105635409537,0.5432922655715263,0.8478211270819074
IVD,+++,0.06135461973769761,0.010236085168708189,0.9968794669907038,1,0.020472170337416377,0.020704996577686516,0.9848847821127082,0.04140999315537303
IVL,+++,0.11736613746562205,0.1649385516196239,0.8894565339108444,1,0.3298771032392478,0.24503764544832307,0.7838238649326945,0.49007529089664614
IVNS1ABP,--+,0.0846998239189189,0.34168596260296685,0.18287512146710358,-1,0.36575024293420716,0.41438512434405655,0.2307209673739448,0.4614419347478896
IWS1,-+-,0.29746444538217587,0.8548816081886874,0.30018855178129855,-1,0.6003771035625971,0.8075519050878394,0.32489162673967603,0.6497832534793521
IYD,---,0.14296366857665826,0.8911479662463534,0.18525601797492675,-1,0.3705120359498535,0.8403490759753593,0.23243212411590236,0.4648642482318047
IZUMO1,+--,0.15629046974132002,0.6995994984949719,0.26284218531303577,-1,0.5256843706260715,0.6861168149669177,0.29711384896189824,0.5942276979237965
IZUMO1R,+++,0.44046593837880127,0.1967368590718113,0.9499914602455297,1,0.3934737181436226,0.27943189596167006,0.8684120465434634,0.5588637919233401
IZUMO2,---,0.20486580210858876,0.9168420954812471,0.17289293517839907,-1,0.34578587035679814,0.8644193474788957,0.22193702943189597,0.44387405886379194
IZUMO3,-++,0.057282214256020966,0.09569532985142498,0.7795180443188126,1,0.19139065970284996,0.15645676477298653,0.6734542550764316,0.31291352954597307
IZUMO4,+--,0.12997332470618822,0.873943977921511,0.1431837135487424,-1,0.2863674270974848,0.8250057038558065,0.19404517453798767,0.38809034907597534
JADE1,-++,0.7104199462348484,0.5551476604995834,0.7199942219788462,1,1.1102953209991668,0.5795687885010267,0.6263404061145335,1
JADE2,-+-,0.4800012106547326,0.8201320467918334,0.3996312655929479,-1,0.7992625311858959,0.7774925849874516,0.3976728268309377,0.7953456536618754
JAG1,--+,0.06033697817803885,0.56597751752276,0.14370271141205457,-1,0.28740542282410914,0.586869723933379,0.1946155601186402,0.3892311202372804
JAG2,+--,0.024393641597603405,0.7608327858145784,0.08173470762859693,-1,0.16346941525719386,0.7283253479352042,0.1354095368469085,0.270819073693817
JAGN1,++-,0.24252171122159272,0.42170569978507183,0.5052814596712927,1,0.8434113995701437,0.4754163814738763,0.47347707049965776,0.9469541409993155
JAK1,+++,0.0592902404024177,0.08491303800566737,0.9323389890003936,1,0.16982607601133473,0.1417408167921515,0.8406913073237509,0.283481633584303
JAK2,-++,0.09057839071956696,0.09571111578192626,0.9084651249532668,1,0.19142223156385252,0.15657084188911705,0.8070385580652522,0.3131416837782341
JAK3,+++,0.09915392758154232,0.05067807368273736,0.9863176409454822,1,0.10135614736547471,0.09040611453342459,0.9487223362993383,0.18081222906684918
JAKMIP1,++-,0.08969875681800954,0.1257093491574253,0.529044140065161,1,0.2514186983148506,0.19741044946383757,0.49013232945471136,0.39482089892767513
JAKMIP2,+-+,0.02142472688476058,0.05582655286426613,0.8636820798391938,1,0.11165310572853226,0.09793520419803788,0.7550193931097422,0.19587040839607575
JAKMIP3,---,0.02734193933258592,0.9291389260252598,0.0503324269543371,-1,0.1006648539086742,0.8771389459274469,0.09747889573351586,0.1949577914670317
JAM2,--+,0.12992851171610684,0.5594450526998146,0.2635240963987895,-1,0.527048192797579,0.5822496007300936,0.29774127310061604,0.5954825462012321
JAM3,--+,0.008901646702256641,0.7736316837296474,0.03165791305376898,-1,0.06331582610753796,0.7393337896417979,0.07084188911704312,0.14168377823408623
JAML,-+-,0.471136261906972,0.7466408229434989,0.41705285307139567,-1,0.8341057061427913,0.7195414099931554,0.4098220396988364,0.8196440793976728
JARID2,-++,0.45002375080094503,0.41137921272916195,0.7888460861260688,1,0.8227584254583239,0.46657540497376226,0.6808122290668492,0.9331508099475245
JAZF1,+++,0.36678685170166053,0.22452074091838053,0.9149734204563417,1,0.44904148183676107,0.3069815195071869,0.8155373032169747,0.6139630390143738
JCHAIN,-++,0.0964348859370828,0.3439386590498223,0.3066677171387839,-1,0.6133354342775678,0.41649555099247093,0.3291124800365047,0.6582249600730093
JDP2,---,0.1770123588783553,0.9861530598584086,0.06572538036780043,-1,0.13145076073560086,0.9539128450832763,0.11721423682409308,0.23442847364818617
JKAMP,+-+,0.08208962256567018,0.1234651696322506,0.8448965963039704,1,0.2469303392645012,0.19478667579283596,0.7343143965320557,0.3895733515856719
JMJD1C,--+,0.01358226503228695,0.08420934544371225,0.3564450584139212,1,0.1684186908874245,0.1405430070727812,0.36886835500798537,0.2810860141455624
JMJD4,++-,0.03464462439485749,0.10102352540463751,0.5680038720162787,1,0.20204705080927501,0.16478439425051336,0.5145448323066393,0.3295687885010267
JMJD6,---,0.08659957234371053,0.98603332816669,0.02833975523697438,-1,0.05667951047394876,0.9537417294090805,0.06633584302988821,0.13267168605977642
JMJD7,+--,0.12035878519359415,0.884899399259289,0.06637940239792774,-1,0.13275880479585547,0.8349874515172256,0.11812685375313713,0.23625370750627425
JMJD7-PLA2G4B,---,0.1445766856223738,0.9887280907824051,0.05387840789087688,-1,0.10775681578175376,0.9595596623317363,0.10192790326260552,0.20385580652521104
JMJD8,++-,0.020121830134100113,0.5177023714532364,0.1053624110538215,-1,0.210724822107643,0.5490531599361168,0.15987907825690167,0.31975815651380335
JMY,-++,0.018190647508434105,0.0777563296165351,0.5764527942011374,1,0.1555126592330702,0.13153091489847138,0.5205338809034907,0.26306182979694276
JOSD1,+++,0.25119529677692826,0.11617806621464391,0.9649190885009666,1,0.23235613242928782,0.18605977640885238,0.89704540269222,0.37211955281770476
JOSD2,+--,0.21817403364416627,0.7682398798501336,0.25124023435155013,-1,0.5024804687031003,0.7352840520191649,0.2871891398585444,0.5743782797170888
JPH1,+++,0.0747392062618314,0.02677317670493996,0.9858901618941498,1,0.05354635340987992,0.04996577686516085,0.9472393337896418,0.0999315537303217
JPH2,++-,0.192265329698174,0.7457277524918023,0.3205908511885716,-1,0.6411817023771432,0.7187999087383071,0.3402920374172941,0.6805840748345882
JPH3,++-,0.07027099046632941,0.19650507054552585,0.29343261059456904,1,0.3930101410910517,0.2792037417294091,0.3193018480492813,0.5584074834588182
JPH4,++-,0.14830924304764276,0.3021321622534729,0.5332542425323353,1,0.6042643245069458,0.38141683778234087,0.49258498745151724,0.7628336755646817
JRK,-+-,0.17921707272975243,0.8449444465016264,0.17494847294447952,-1,0.34989694588895903,0.7980835044490076,0.22336299338352728,0.44672598676705455
JRKL,+-+,0.225225895548843,0.2682299669542186,0.8506012300304677,1,0.5364599339084372,0.3512434405658225,0.7402464065708418,0.702486881131645
JSRP1,+--,0.1355206407685633,0.7178002621484956,0.1556640179986854,-1,0.3113280359973708,0.6983230663928816,0.2057951174994296,0.4115902349988592
JTB,-+-,0.008231937781580085,0.9348910098677048,0.013692823940348244,-1,0.027385647880696487,0.8830709559662332,0.04158110882956879,0.08316221765913757
JUN,-+-,0.5361450231806204,0.7563593021815948,0.4542264708025579,-1,0.9084529416051158,0.7256445357061373,0.4372005475701574,0.8744010951403148
