gene_symbol,AnCg_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
TCF7L2,+-,0.7168849442553318,0.5044648829140649,0.664362070454837,1,1.0089297658281298
TCFL5,--,0.2764222460069043,0.8523344973579863,0.21935158809355473,-1,0.43870317618710947
TCHH,++,0.3872380378807472,0.2781019052873807,0.832082736460755,1,0.5562038105747614
TCHHL1,++,0.42319286922040544,0.31151453483364416,0.8057973991565907,1,0.6230290696672883
TCHP,--,0.4220819459816165,0.9153309870360591,0.1869656266634013,-1,0.3739312533268026
TCIRG1,+-,0.7083981013581666,0.595503344947312,0.5493174009078565,-1,1.098634801815713
TCL1A,-+,0.20858617393531226,0.6424707511244824,0.25915631171698716,-1,0.5183126234339743
TCL1B,-+,0.891243633027595,0.5589866606684872,0.6310879465111457,1,1.1179733213369745
TCN1,+-,0.3727949192643917,0.3314347681632169,0.7426955079620489,1,0.6628695363264338
TCN2,+-,0.08856574502275798,0.1248004958428296,0.7391978975986196,1,0.2496009916856592
TCOF1,--,0.24369519825852926,0.8057731976847353,0.2288667279082548,-1,0.4577334558165096
TCP1,++,0.03979676677473257,0.04097401647053495,0.9268809618946907,1,0.0819480329410699
TCP10,-+,0.8761334884679728,0.560302030166494,0.6281944907058117,1,1.120604060332988
TCP10L,-+,0.8290983011946804,0.6058329500089006,0.5720540793307999,-1,1.1441081586615998
TCP10L2,++,0.21332253146942903,0.10079525814018049,0.9566334750989923,1,0.20159051628036098
TCP11,--,0.4490182552598859,0.8244313501797367,0.30334722184697366,-1,0.6066944436939473
TCP11L1,-+,0.7517886871676384,0.5999977682854255,0.5588712871709335,-1,1.117742574341867
TCP11L2,--,0.03284754632708825,0.9685478480292536,0.024612275599250204,-1,0.04922455119850041
TCTA,+-,0.16187626174234004,0.227896920242463,0.5845231825794405,1,0.455793840484926
TCTE1,++,0.20192763469390812,0.16629705133401973,0.878591489123293,1,0.33259410266803946
TCTE3,-+,0.24441407052877182,0.7485965163615467,0.25393973094311945,-1,0.5078794618862389
TCTEX1D1,++,0.16226502180225963,0.15688173735613478,0.8513923983358881,1,0.31376347471226956
TCTEX1D2,--,0.6746731798436179,0.7360921062372406,0.43436597799352883,-1,0.8687319559870577
TCTEX1D4,--,0.49653706660332153,0.8416137016648857,0.295707409408454,-1,0.591414818816908
TCTN1,--,0.7485805098892668,0.6898340243338615,0.4888623885555876,-1,0.9777247771111752
TCTN2,++,0.5694744262936903,0.34025890521410407,0.811752381006339,1,0.6805178104282081
TCTN3,++,0.056617194712934485,0.018927242625789056,0.9921720825174127,1,0.03785448525157811
TDG,++,0.5228508398643199,0.3366106616753517,0.8079000977829357,1,0.6732213233507034
TDGF1,--,0.1223985891117295,0.9811788202557864,0.047792443143300604,-1,0.09558488628660121
TDO2,+-,0.13692853270655242,0.19458276444459197,0.6296665169230209,1,0.38916552888918393
TDP1,++,0.8970379243885723,0.5539306541518852,0.6368239478998847,1,1.1078613083037705
TDP2,++,0.13516018870823834,0.09018593964650101,0.9439730950162248,1,0.18037187929300202
TDRD1,++,0.2127777138731492,0.07510888417152725,0.9721219209547474,1,0.1502177683430545
TDRD10,-+,0.6059893433808023,0.649600120518713,0.48299579360590994,-1,0.9659915872118199
TDRD12,++,0.36183386904948045,0.14597889056309354,0.9379740051361014,1,0.2919577811261871
TDRD3,--,0.40695539299882455,0.8773257864431583,0.23884900504107623,-1,0.47769801008215246
TDRD5,++,0.5001445002937537,0.28161981044102585,0.8537694434082712,1,0.5632396208820517
TDRD6,-+,0.4298916310379808,0.460724000272311,0.4981904487548766,1,0.921448000544622
TDRD7,+-,0.4551637044106043,0.44552386759265666,0.5874968537183742,1,0.8910477351853133
TDRD9,++,0.33282607174768475,0.2706850411486626,0.8134199898483565,1,0.5413700822973252
TDRKH,+-,0.35146473559409364,0.30735408726812585,0.7673214488651614,1,0.6147081745362517
