gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
AB019441.29,-+,0.020994094858795543,0.05155988299152631,0.41093992962656944,1,0.10311976598305261
ABAT,+-,0.16584103551647428,0.2863124763523055,0.2706517188590883,-1,0.5413034377181766
ABBA01000934.1,+-,0.936079425521487,0.6095182559007357,0.5821537496644893,-1,1.1643074993289786
ABC12-47043100G14.2,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
ABC12-47964100C23.1,++,0.4619764918347109,0.30767454773707353,0.8233871495986327,1,0.6153490954741471
ABC13-47488600E17.1,-+,0.19144712632738442,0.7541423015810232,0.21389862777877242,-1,0.42779725555754483
ABC13-47656900H15.1,-+,0.044791028428775775,0.800555839246861,0.06654934513227273,-1,0.13309869026454546
ABC13-48559800H2.1,+-,0.1113491891270621,0.20367092942677786,0.267094550769745,1,0.4073418588535557
ABC13-48559800H2.2,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
ABC14-864958H18.2,-+,0.04972555923640912,0.6078764304557728,0.09142858725366412,-1,0.18285717450732825
ABC7-42391500H16.4,-+,0.06691642460145841,0.563041112949788,0.11947673542328936,-1,0.23895347084657872
ABC7-42404400C24.1,++,0.010774509699719576,0.01614029837661231,0.8926328699130148,1,0.03228059675322462
ABC7-42418200C9.1,-+,0.42254595827122865,0.36092811679500736,0.7320832741723377,1,0.7218562335900147
ABC7-481722F1.1,--,0.7282343208665663,0.7343536271986253,0.4426017127365154,-1,0.8852034254730308
ABC8-43014700C16.1,++,0.5294235581688393,0.3499460127276089,0.7956998454536787,1,0.6998920254552178
ABC9-43961700F1.1,-+,0.6640006305902642,0.57975717262947,0.5434378885764338,-1,1.0868757771528677
ABCA1,--,0.10341196071860737,0.9687896014795181,0.057078321227082944,-1,0.11415664245416589
ABCA10,-+,0.10378282700032465,0.14643975477907753,0.7073426771413048,1,0.29287950955815506
ABCA11P,+-,0.12023069635706135,0.5640460962037894,0.1863346998114573,-1,0.3726693996229146
ABCA12,--,0.36366871929244804,0.7851694252046171,0.3025586804959847,-1,0.6051173609919694
ABCA13,-+,0.5981827376666088,0.5158416007657647,0.5838887755164035,1,1.0316832015315294
ABCA17P,-+,0.39034085588311285,0.6842029773080399,0.36944555785527117,-1,0.7388911157105423
ABCA2,-+,0.4177401917055915,0.6761799374319747,0.38767037020887146,-1,0.7753407404177429
ABCA3,+-,0.31691676526270646,0.33960586006254434,0.6473850995086671,1,0.6792117201250887
ABCA4,-+,0.09095638831126898,0.49307290620938454,0.1582539644271786,-1,0.3165079288543572
ABCA5,+-,0.01417835396282724,0.8161382395155798,0.025058056281765266,-1,0.05011611256353053
ABCA6,-+,0.05452796139085529,0.09820129015040291,0.6095983683795558,1,0.19640258030080582
ABCA7,-+,0.20435519312989936,0.2568502908136147,0.6369636933994851,1,0.5137005816272294
ABCA8,--,0.022594955489537907,0.9406565687905288,0.023711680641254458,-1,0.047423361282508916
ABCA9,-+,0.172991950799002,0.21585234583652566,0.693400667845922,1,0.4317046916730513
ABCB1,-+,0.06884694484785535,0.511825201518557,0.12637375029750597,-1,0.25274750059501194
ABCB10,--,0.21923543242065063,0.9031088908582101,0.15752100816358067,-1,0.31504201632716133
ABCB10P1,++,0.0668318262592052,0.0712197821892562,0.8952655447541122,1,0.1424395643785124
ABCB10P3,+-,0.1054790607370634,0.12306560248202504,0.8245106645963222,1,0.24613120496405008
ABCB10P4,--,0.3706923658592977,0.9222833216143268,0.17329301360577773,-1,0.34658602721155546
ABCB11,--,0.7307715820234391,0.7379235562972501,0.438961490420452,-1,0.877922980840904
ABCB4,-+,0.07291210764308874,0.1139575660848241,0.6914707452783362,1,0.2279151321696482
ABCB5,-+,0.19444448871771924,0.2515940942814498,0.6216925810023127,1,0.5031881885628996
ABCB6,+-,0.20838184031508256,0.7330964055442716,0.2335961105013514,-1,0.4671922210027028
ABCB7,+-,0.04650218570884622,0.6200981076169995,0.08580168232971404,-1,0.17160336465942808
ABCB8,--,0.5207815978911365,0.7775681759136013,0.36425790788891904,-1,0.7285158157778381
ABCB9,-+,0.3370293024612795,0.31060925683414237,0.7470986794181271,1,0.6212185136682847
ABCC1,+-,0.21000085564794102,0.5641828675899915,0.2778039871718761,-1,0.5556079743437522
ABCC10,-+,0.22712476399268267,0.2905166923326902,0.5762186781560105,1,0.5810333846653803
ABCC11,+-,0.5070418267129939,0.4187979164821317,0.6946754769446047,1,0.8375958329642634
ABCC12,--,0.26042011139052484,0.8467562138265405,0.2154479917789898,-1,0.4308959835579796
ABCC13,++,0.4458126474871682,0.3474058206882074,0.7684259476543807,1,0.6948116413764148
ABCC2,-+,0.2139744199428923,0.563749691489957,0.28150022278419123,-1,0.5630004455683825
ABCC3,-+,0.013026877333696315,0.023174968050393444,0.8193718825593711,1,0.04634993610078689
ABCC4,++,0.3533415525123334,0.29288896471286496,0.7931711869949662,1,0.5857779294257299
ABCC5,+-,0.0600866209003936,0.46348666893261287,0.11689786148828436,-1,0.23379572297656873
ABCC6,-+,0.014496701554025467,0.03384995196167196,0.5916544149147301,1,0.06769990392334392
ABCC6P1,++,0.6413284719402679,0.44296811134227043,0.7196390942784248,1,0.8859362226845409
ABCC6P2,++,0.6203113727337761,0.4209633458728273,0.739824019004097,1,0.8419266917456546
ABCC8,-+,0.34472780251422497,0.36098524069983,0.6383476813175168,1,0.72197048139966
ABCC9,++,0.21182920086071474,0.16870273850180226,0.8826930638412703,1,0.3374054770036045
ABCD1,-+,0.36481997255248766,0.3977142364902799,0.5671969484184136,1,0.7954284729805599
ABCD1P2,-+,0.3992016919461905,0.41358938170131804,0.5859109094554381,1,0.8271787634026361
ABCD1P3,-+,0.47476789343478853,0.6373402179719355,0.4345756083348148,-1,0.8691512166696296
ABCD1P4,-+,0.3835781839947944,0.6487913369217388,0.3807734609436329,-1,0.7615469218872658
ABCD1P5,--,0.5115014229738026,0.7797020777841908,0.3599296216401359,-1,0.7198592432802718
ABCD2,--,0.2429753710856796,0.9607092986665848,0.09866321224095184,-1,0.19732642448190368
ABCD3,+-,0.12469851530452575,0.6598645680433339,0.17664322558321788,-1,0.35328645116643576
ABCD4,-+,0.46593444097707104,0.5861398997746367,0.45192374347922143,-1,0.9038474869584429
ABCE1,+-,0.01322745111084636,0.5479234474849249,0.03239839080315178,-1,0.06479678160630356
ABCF1,-+,0.6560133047536225,0.5183107760999454,0.6192939287589668,1,1.0366215521998907
ABCF2,+-,0.04042790438129603,0.5847932809705123,0.0789572436145396,-1,0.1579144872290792
ABCF2P1,+-,0.22399732854161641,0.21998838692181696,0.7986721678473897,1,0.43997677384363393
ABCF2P2,-+,0.3891432086591975,0.5666860854344643,0.4137380935763328,-1,0.8274761871526656
ABCF3,+-,0.6795634658283816,0.6742321265623242,0.4881957662660562,-1,0.9763915325321124
ABCG1,--,0.23362994917456914,0.9497972199780826,0.11419383951183053,-1,0.22838767902366106
ABCG2,-+,0.2152429125214852,0.6912488571351049,0.25166531423101696,-1,0.5033306284620339
ABCG4,+-,0.04121962732774935,0.07897893153829738,0.6040481358746557,1,0.15795786307659476
ABCG5,--,0.8181621589552146,0.683955796814981,0.5021303944542129,-1,1.0042607889084258
ABCG8,+-,0.2098664497645308,0.541528497903762,0.2821287788464951,-1,0.5642575576929902
ABHD1,-+,0.12156617395129138,0.216297933585865,0.28177287201122936,1,0.43259586717173
ABHD10,+-,0.2416905555426504,0.39357907932992653,0.33731929210802897,-1,0.6746385842160579
ABHD11,-+,0.12276994633686784,0.16298794613610043,0.7218160279011355,1,0.32597589227220086
ABHD12,++,0.25450173835464424,0.22472638176640594,0.825719088316268,1,0.4494527635328119
ABHD12B,-+,0.17877917766852786,0.32211208660314644,0.28185059312478866,-1,0.5637011862495773
ABHD13,+-,0.05394670853346289,0.3997548434153647,0.11092127169424389,-1,0.22184254338848777
ABHD14A,-+,0.11026566624553534,0.14522891901991253,0.7486785754232025,1,0.29045783803982506
ABHD14A-ACY1,-+,0.28581125606089886,0.36983778398691414,0.4351725555956104,1,0.7396755679738283
ABHD14B,++,0.09090939222545152,0.10424601565482072,0.8479518951746436,1,0.20849203130964145
ABHD15,-+,0.4098613509288914,0.6895143043731052,0.3772570994844532,-1,0.7545141989689064
ABHD16A,+-,0.4597733503219651,0.4665548494588118,0.5368355941538384,1,0.9331096989176236
ABHD16B,++,0.1999556086414856,0.15505222714174174,0.8946408164941866,1,0.3101044542834835
ABHD17A,++,0.12832644845898147,0.10798105390094805,0.9101518302886523,1,0.2159621078018961
ABHD17AP1,-+,0.0027938139529074387,0.7080715078847197,0.007349306001497779,-1,0.014698612002995558
ABHD17AP3,-+,0.21420820321209036,0.7596558459350333,0.22884009265819943,-1,0.45768018531639887
ABHD17AP4,-+,0.008020798196364455,0.04684470595206892,0.025964336626408326,-1,0.05192867325281665
ABHD17AP5,-+,0.02885540471271825,0.6354109145783887,0.057614115559037844,-1,0.11522823111807569
ABHD17AP6,-+,0.2426120284594134,0.2736969331180341,0.6880104742625424,1,0.5473938662360682
ABHD17AP7,++,0.564174456425427,0.36555128414121857,0.7870146673670523,1,0.7311025682824371
ABHD17AP8,++,0.09905930582263714,0.06513738483854338,0.9564956529951711,1,0.13027476967708676
ABHD17AP9,-+,0.9411296764417996,0.5914876114662532,0.5997029918980473,1,1.1829752229325063
ABHD17B,--,0.5477488174269265,0.8623490233007001,0.2729016968521795,-1,0.545803393704359
ABHD17C,+-,0.2930497282478128,0.3868061557238191,0.3847423388479277,-1,0.7694846776958554
ABHD18,-+,0.8566729930280091,0.6323697774480985,0.5544951698794393,-1,1.1089903397588785
ABHD2,+-,0.1684718225258299,0.5582247585446113,0.23906649702357052,-1,0.47813299404714105
ABHD3,--,0.03481320411079842,0.9903279084912691,0.015034019943021044,-1,0.030068039886042088
ABHD4,+-,0.32485568531170744,0.3681004262873835,0.5740007102778171,1,0.736200852574767
ABHD5,+-,0.3280566789705641,0.6913748246439113,0.3304134897200168,-1,0.6608269794400335
ABHD6,--,0.19099453491806517,0.833850810283919,0.18329432052301678,-1,0.36658864104603356
ABHD8,++,0.3920572623522901,0.22328478885012204,0.8880846475184585,1,0.4465695777002441
ABI1,--,0.03593450548595825,0.862102860944957,0.04852604216262372,-1,0.09705208432524744
ABI2,+-,0.1393861295336437,0.6468494986873152,0.19404853555523435,-1,0.3880970711104687
ABI3,++,0.07106758488208767,0.03294313122606949,0.9829829766526867,1,0.06588626245213898
ABI3BP,+-,0.20529272705508217,0.44559146019810336,0.2940817439091419,-1,0.5881634878182838
ABL1,--,0.5033312014988796,0.8292452762620995,0.310637204503516,-1,0.621274409007032
ABL2,+-,0.14185524885928724,0.6257734224429782,0.2003358864639863,-1,0.4006717729279726
ABLIM1,+-,0.21976490152048092,0.6568647329300441,0.2648204918676924,-1,0.5296409837353848
ABLIM2,+-,0.42517331048044404,0.5423598933108108,0.44413356038762175,-1,0.8882671207752435
ABLIM3,+-,0.3844122524657096,0.35174284674238837,0.7148073613855027,1,0.7034856934847767
ABO,-+,0.1620957311444396,0.25839902983113355,0.3651205041163531,1,0.5167980596622671
ABR,+-,0.3927805870488549,0.4300457191629246,0.5211433044296291,1,0.8600914383258492
ABRA,++,0.04289839960097962,0.051426992000476825,0.8890778143435438,1,0.10285398400095365
ABRACL,++,0.5707132368418859,0.3351722351405171,0.8162974993664804,1,0.6703444702810342
ABT1,++,0.5168652644872425,0.306065821750869,0.8352878646118602,1,0.612131643501738
ABT1P1,--,0.2459545594853697,0.959272171010713,0.10144327582552509,-1,0.20288655165105018
ABTB1,-+,0.7396308561770911,0.5614527339082831,0.5907487186497834,1,1.1229054678165662
ABTB2,--,0.3637913955651875,0.9296205832825526,0.1608777474393011,-1,0.3217554948786022
AC000041.10,++,0.25810828573783456,0.1624669991145599,0.9135247350539687,1,0.3249339982291198
AC000041.8,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
AC000077.2,++,0.7341902267129691,0.446961405964251,0.7307435644029655,1,0.893922811928502
AC000078.5,+-,0.17813037226089865,0.26961741522508764,0.4201154659188034,1,0.5392348304501753
AC000081.2,--,0.3552614646151907,0.8813279956561055,0.2229046173645424,-1,0.4458092347290848
AC000089.3,++,0.3850245273638704,0.17811292748073948,0.9198650256916902,1,0.35622585496147896
AC000095.12,-+,0.0893288399885368,0.2294340971432908,0.1746639990489697,-1,0.3493279980979394
AC000095.9,--,0.4614655340534989,0.8537024309974999,0.2760418181942706,-1,0.5520836363885412
AC000111.4,++,0.5722034818801256,0.36909327857683466,0.7849729702913165,1,0.7381865571536693
AC000111.5,+-,0.4096156593374264,0.40409874053814676,0.6279914998680318,1,0.8081974810762935
AC000362.1,+-,0.82134870380883,0.5706488723076208,0.6057766845081363,1,1.1412977446152417
AC000367.1,-+,0.3595912408977876,0.649775556279215,0.3660658659783531,-1,0.7321317319567062
AC000374.1,++,0.4632320198079113,0.3461336096240995,0.7785882346743662,1,0.692267219248199
AC002056.3,++,0.4732940016301176,0.2701552359341321,0.8602521840335994,1,0.5403104718682642
AC002069.5,++,0.6249825844538235,0.4196474422155542,0.7423810723937667,1,0.8392948844311084
AC002069.6,-+,0.2222420991977229,0.41556592310255974,0.31531161791575096,-1,0.6306232358315019
AC002075.3,-+,0.6645868008488771,0.670436093948323,0.48717317100617685,-1,0.9743463420123537
AC002075.4,-+,0.870989423392474,0.5884549905951958,0.5937555397968166,1,1.1769099811903916
AC002127.2,++,0.2961166228549134,0.1570057310414315,0.9267269039410713,1,0.314011462082863
AC002310.10,++,0.4888604814298855,0.2392542989149488,0.8838226699646736,1,0.4785085978298976
AC002310.11,+-,0.061810872330696556,0.11994859150819008,0.45669385489653175,1,0.23989718301638016
AC002310.13,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
AC002310.17,-+,0.6215964115714245,0.7034152790748309,0.45115803374144,-1,0.90231606748288
AC002314.4,++,0.14789495420691065,0.0910382812922228,0.9490900858647283,1,0.1820765625844456
AC002366.3,--,0.4042334981601513,0.882010834003373,0.23279847958473401,-1,0.46559695916946803
AC002398.9,++,0.13862036244548603,0.08335917369512945,0.953833186197661,1,0.1667183473902589
AC002400.1,--,0.10111709567047504,0.933794377106257,0.07996223728246864,-1,0.15992447456493727
AC002429.4,--,0.5249057731132287,0.7725964488686665,0.3696007574679865,-1,0.739201514935973
AC002429.5,-+,0.06732426439356058,0.6678357123588792,0.10982989343129411,-1,0.21965978686258822
AC002486.2,++,0.82134870380883,0.508117767932787,0.6782329650028656,1,1.016235535865574
AC002486.3,+-,0.7736385732730386,0.5990867165774261,0.5650219963757326,-1,1.1300439927514652
AC002519.6,--,0.7690338484566989,0.7185015545607556,0.4627020161717324,-1,0.9254040323434648
AC002523.1,--,0.4916529821229445,0.7869313616256115,0.3482597811757832,-1,0.6965195623515664
AC002542.2,+-,0.018854335434601636,0.4669020960759025,0.04581581710670425,-1,0.0916316342134085
AC002543.2,-+,0.6375164056474454,0.6260091378449681,0.5080757349913855,-1,1.016151469982771
AC002553.4,--,0.1640061091849331,0.8280830627456839,0.16757915806667942,-1,0.33515831613335884
AC002984.2,+-,0.8705441398813547,0.5929397069656055,0.5890201389786481,-1,1.1780402779572963
AC002985.3,-+,0.08100223163443981,0.16299424381986896,0.21154285944678616,1,0.3259884876397379
AC003002.4,++,0.82134870380883,0.5015172146448826,0.6847713963648168,1,1.0030344292897653
AC003002.6,+-,0.3053864461685559,0.6024844005335226,0.3458410858907242,-1,0.6916821717814484
AC003005.4,++,0.5414871238809496,0.3124787655695371,0.8325660993798103,1,0.6249575311390742
AC003006.7,-+,0.31276906173333113,0.6174964384162346,0.3465410553585348,-1,0.6930821107170696
AC003045.1,--,0.7121355731836991,0.7786984537399908,0.3898896130218806,-1,0.7797792260437612
AC003080.4,+-,0.8091188534925601,0.539669280714599,0.6421613574764083,1,1.079338561429198
AC003682.17,++,0.1974859437107916,0.11861773005239717,0.9381652420265242,1,0.23723546010479435
AC003958.1,++,0.82134870380883,0.5050101083869228,0.6813343767817951,1,1.0100202167738457
AC003958.6,--,0.8714799449850896,0.6783202861973889,0.5102710186002876,-1,1.0205420372005751
AC003973.1,++,0.11502550765464312,0.12336968186952159,0.8501816005038187,1,0.24673936373904318
AC003989.3,-+,0.5506007572121826,0.5063314496329998,0.5580609297512368,1,1.0126628992659996
AC003989.4,-+,0.29061365780033754,0.6962838478695587,0.3046356122226742,-1,0.6092712244453484
AC004004.2,+-,0.34013702620289654,0.6301099354896414,0.3609092829835561,-1,0.7218185659671122
AC004006.2,++,0.6622328128609702,0.4072957764039146,0.7611504821893877,1,0.8145915528078292
AC004019.10,-+,0.03563725113595089,0.06434402056659048,0.6956529078930764,1,0.12868804113318097
AC004022.7,+-,0.3202413377422095,0.3911420553426267,0.4684943775058518,1,0.7822841106852534
AC004022.8,--,0.03935014534761153,0.9972607167840992,0.008403986939301486,-1,0.016807973878602972
AC004057.1,-+,0.008489386461143177,0.026674782645227196,0.14324430698645824,1,0.05334956529045439
AC004062.2,+-,0.30514456836962606,0.2874413844224492,0.7583420104281288,1,0.5748827688448984
AC004066.2,--,0.2511100882218192,0.8762585361201125,0.1912990214168397,-1,0.3825980428336794
AC004069.1,+-,0.36911247821045534,0.32711717846193433,0.747307793907069,1,0.6542343569238687
AC004074.4,-+,0.7282343208665663,0.5762847331828092,0.5668046553256243,-1,1.1336093106512486
AC004076.7,-+,0.22927451906262578,0.7754603147452277,0.23318464558059931,-1,0.46636929116119863
AC004076.9,--,0.38665896607177086,0.7963830905060019,0.30498201141104,-1,0.60996402282208
AC004129.7,++,0.5105447934033825,0.34127381401252854,0.8003163464720725,1,0.6825476280250571
AC004129.9,-+,0.7410620308296987,0.6470761785707237,0.5230616276592401,-1,1.0461232553184803
AC004158.1,-+,0.29078154274314505,0.3214366637606828,0.6479193734007488,1,0.6428733275213656
AC004159.1,+-,0.6993445806178644,0.49525257663217054,0.6711524714583053,1,0.9905051532643411
AC004231.7,--,0.7234797733451745,0.7718418255963293,0.39871784313489894,-1,0.7974356862697979
AC004381.6,+-,0.12789717456269561,0.4153037942664797,0.21272868208749454,-1,0.4254573641749891
AC004381.8,+-,0.024398212206661666,0.05818007945514623,0.4161563204935745,1,0.11636015891029246
AC004383.3,--,0.4397975322488812,0.9025159479920831,0.20849876249503008,-1,0.41699752499006015
AC004386.3,++,0.3202413377422095,0.26558795265529644,0.8124349185065227,1,0.5311759053105929
AC004386.4,-+,0.008193427336767284,0.02430781986794259,0.33305012632612785,1,0.04861563973588518
AC004453.8,-+,0.5191081840827623,0.5135026334496864,0.5076242468937475,-1,1.015248493787495
AC004461.4,--,0.21975409312953967,0.9604710253596132,0.09618746191870198,-1,0.19237492383740395
AC004556.1,+-,2.3740078223383757e-4,0.001110008924642694,0.27116206927745495,1,0.002220017849285388
AC004692.5,-+,0.24331474581365956,0.2898276873204698,0.6343632746802567,1,0.5796553746409396
AC004754.3,++,0.11283619631073437,0.09387975977247373,0.919966707216381,1,0.18775951954494746
AC004813.1,-+,0.053828086990040346,0.10277921234385398,0.5341688040149918,1,0.20555842468770796
AC004824.1,-+,0.25341644673428976,0.3140865589794257,0.5705908959585644,1,0.6281731179588514
AC004824.2,-+,0.25341644673428976,0.3140865589794257,0.5705908959585644,1,0.6281731179588514
AC004837.3,++,0.2729207895269897,0.15848369347352606,0.9212469226971732,1,0.3169673869470521
AC004840.8,++,0.4013971483592849,0.20823075538526442,0.9006901903174311,1,0.41646151077052884
AC004854.5,-+,0.0501412121712263,0.137870338356673,0.11455355042800121,-1,0.22910710085600242
AC004866.1,+-,0.3202413377422095,0.30120033095613463,0.7474427269185019,1,0.6024006619122693
AC004866.3,+-,0.23377825874478494,0.2586681490569455,0.714355007480881,1,0.517336298113891
AC004870.5,++,0.008948258698827921,0.00443614044321996,0.9925305036659544,1,0.00887228088643992
AC004893.10,--,0.14262805478415533,0.8722200928626531,0.13488826437823395,-1,0.2697765287564679
AC004899.3,--,0.20098861943376564,0.929852668744466,0.1278138460137611,-1,0.2556276920275222
AC004911.2,+-,0.5889713848038649,0.6688513063475192,0.4651466907822077,-1,0.9302933815644154
AC004920.2,+-,0.47579958197331484,0.6765367748274956,0.4156497608448037,-1,0.8312995216896074
AC004938.5,-+,0.29951211028580205,0.5178386658468487,0.36366155732448074,-1,0.7273231146489615
AC004941.5,--,0.1876735763539959,0.8691953575110601,0.16392544828145206,-1,0.3278508965629041
AC004945.1,+-,0.11276272100332264,0.17594367963499516,0.5774348754592493,1,0.3518873592699903
AC004951.5,--,0.29123849982909744,0.8444740345693683,0.23136943177697128,-1,0.46273886355394256
AC004953.1,-+,0.3037732950649115,0.28726423181766525,0.7570735632561094,1,0.5745284636353305
AC004967.7,-+,0.05118264798762412,0.07254358898978389,0.8110704191529825,1,0.14508717797956777
AC004980.10,++,0.6172415595184876,0.3742196894295855,0.7867496103114828,1,0.748439378859171
AC004980.7,-+,0.21951172215839324,0.3532448069794539,0.32136392408125747,-1,0.6427278481625149
AC004980.8,++,0.3341699771563341,0.23528039200310744,0.8615172579883128,1,0.47056078400621487
AC004980.9,++,0.08182756339441732,0.05633851622442708,0.9575699070876031,1,0.11267703244885416
AC004985.12,-+,0.29978543669903784,0.34156457293242237,0.6032057656269911,1,0.6831291458648447
AC004987.10,+-,0.16772740623726354,0.7440189722238335,0.1980548277899508,-1,0.3961096555799016
AC004987.9,--,0.0273122858817691,0.9823202529487467,0.016463034431774663,-1,0.032926068863549325
AC005008.3,++,0.774318912791941,0.4513708094981402,0.7289803970634033,1,0.9027416189962804
AC005014.5,+-,0.06968990373500165,0.829720970838585,0.08887116354510276,-1,0.17774232709020552
AC005017.2,--,0.22654103268363865,0.9118223075868845,0.15324277916740026,-1,0.3064855583348005
AC005019.2,--,0.86956993654071435,0.653541149608246,0.535952414613476,-1,1.071904829226952
AC005033.6,--,0.7183741432666322,0.6851668372077167,0.4878943770053635,-1,0.975788754010727
AC005034.2,--,0.3630158893696622,0.8475791171330433,0.2569615121905614,-1,0.5139230243811228
AC005040.3,++,0.33711169433685895,0.14413818021030045,0.9386125689242979,1,0.2882763604206009
AC005041.11,--,0.022987500814989285,0.9901407945855089,0.01099558253711261,-1,0.02199116507422522
AC005042.1,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
AC005042.2,+-,0.18462564592129704,0.6224886422249356,0.24248721257073563,-1,0.48497442514147127
AC005042.3,+-,0.82134870380883,0.5759960200096562,0.5985459058055161,1,1.1519920400193124
AC005077.14,+-,0.04069746348783597,0.07406676487268088,0.6638395672055688,1,0.14813352974536176
AC005077.5,-+,0.2854225219071433,0.6438525624839775,0.31890449661701514,-1,0.6378089932340303
AC005077.7,+-,0.19159904980114736,0.48427203239628097,0.27442118427358764,-1,0.5488423685471753
AC005077.8,++,0.6753627555434023,0.3895455993762969,0.7780202268687287,1,0.7790911987525938
AC005086.1,++,0.4567815318642068,0.2595083083745659,0.8670140840698597,1,0.5190166167491318
AC005086.2,-+,0.30414100630082425,0.38173186519305796,0.45228336529505836,1,0.7634637303861159
AC005086.3,++,0.25799708315401665,0.18470233267540315,0.8886152051099984,1,0.3694046653508063
AC005094.2,+-,0.0808955839635468,0.164273994458044,0.17977756476822235,1,0.328547988916088
AC005102.1,++,0.29476487469118956,0.18505101178977326,0.9020155205482151,1,0.3701020235795465
AC005105.2,--,0.0965135858722322,0.9676189361658787,0.055575488069002955,-1,0.11115097613800591
AC005154.7,-+,0.18213531718009163,0.278334988072413,0.3851885248617111,1,0.556669976144826
AC005154.8,--,0.48740087854797964,0.8820120795087304,0.24194522701358243,-1,0.48389045402716485
AC005176.1,++,0.3202413377422095,0.26719821606713307,0.8098624805276033,1,0.5343964321342661
AC005176.2,-+,0.33672010416695397,0.3429080917677997,0.6733156184911513,1,0.6858161835355994
AC005176.3,--,0.8002056197887489,0.7109364354411317,0.47258712496940525,-1,0.9451742499388105
AC005178.1,++,0.5481778358674894,0.37259738639442525,0.7758976343048127,1,0.7451947727888505
AC005189.6,++,0.10769110508163002,0.11384052548924782,0.8619239750662447,1,0.22768105097849564
AC005229.5,-+,0.5833213212084956,0.5140143440650761,0.5744531286281136,1,1.0280286881301521
AC005229.7,++,0.5368007049694221,0.3385001824647628,0.8086804428100586,1,0.6770003649295256
AC005237.2,-+,0.1715031756182401,0.8056606795576784,0.18134974675092588,-1,0.36269949350185177
AC005251.3,-+,0.22388276744369992,0.32467315376903666,0.36128904438681164,1,0.6493463075380733
AC005255.3,-+,0.07580325498114533,0.1450991960724477,0.3909957329884351,1,0.2901983921448954
AC005255.5,-+,0.35441598654255635,0.40546565899974707,0.5148748578448351,1,0.8109313179994941
AC005255.6,-+,0.945203972098975,0.5851750818393043,0.6068320072668685,1,1.1703501636786087
AC005262.4,++,0.7281055369586873,0.41932022799342034,0.7551143649552635,1,0.8386404559868407
AC005281.1,++,0.3741904227261057,0.2354138157497076,0.8739290886788917,1,0.4708276314994152
AC005300.5,-+,0.6167829871708317,0.6499909823306701,0.4864570221627883,-1,0.9729140443255766
AC005307.3,--,0.38037373705872535,0.8059849957044953,0.29571770031602634,-1,0.5914354006320527
AC005336.4,+-,0.004636051004982724,0.11170003323407197,0.016049452168565407,-1,0.032098904337130814
AC005336.5,--,0.7135779331715646,0.763267663601065,0.40905921196744977,-1,0.8181184239348995
AC005351.1,-+,0.2637941699400455,0.356807333676587,0.39954937414396197,1,0.713614667353174
AC005357.1,++,0.18401397019027418,0.12209934351753562,0.9292019583262362,1,0.24419868703507125
AC005363.9,--,0.05174535349906077,0.9899068229784679,0.02040393640331022,-1,0.04080787280662044
AC005477.1,++,0.015206428000324516,0.02164707851343362,0.8922308350648953,1,0.04329415702686724
AC005480.1,--,0.006604363792707838,0.9961171745108537,0.0025435956335522433,-1,0.0050871912671044866
AC005488.11,-+,0.13173333464798762,0.19042140203920224,0.6220741403851506,1,0.3808428040784045
AC005517.3,--,0.49799005736776836,0.8686222271117725,0.2618395424083322,-1,0.5236790848166644
AC005522.6,-+,0.4106182027573965,0.5193834721662738,0.44217828915720536,-1,0.8843565783144107
AC005534.6,--,0.10328836580882728,0.8734108626939376,0.1066475096888587,-1,0.2132950193777174
AC005539.2,++,0.06139601287489278,0.06349086397477657,0.9073422957660473,1,0.12698172794955315
AC005559.3,--,0.5798212431459606,0.8073814379600859,0.34653865175792176,-1,0.6930773035158435
AC005588.2,--,0.37267873746585956,0.874755674990451,0.23417416492114224,-1,0.46834832984228447
AC005609.2,++,0.4899627352956135,0.26408118289992083,0.8664949439921761,1,0.5281623657998417
AC005626.3,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
AC005682.6,++,0.6993801918062386,0.4628100408383717,0.7099494320101967,1,0.9256200816767434
AC005722.4,-+,0.021852938711320873,0.38472477391865484,0.053953575304697875,-1,0.10790715060939575
AC005730.2,--,0.4498596708928101,0.8461430071423106,0.2820761329395964,-1,0.5641522658791928
AC005740.3,--,0.030208965231137332,0.9972012748411305,0.007221248911689411,-1,0.014442497823378822
AC005740.4,+-,0.3137259640258165,0.30466713822031977,0.7318087542704448,1,0.6093342764406395
AC005741.2,++,0.6882040914974727,0.4371769646873779,0.7352321375507107,1,0.8743539293747558
AC005752.10,-+,0.30616518266397197,0.5019589874317604,0.3725793515759692,-1,0.7451587031519384
AC005758.1,-+,0.21731156065785012,0.6480532734890404,0.26509796415226433,-1,0.5301959283045287
AC005776.1,-+,0.0755966639571917,0.10201177471490434,0.7915424183063853,1,0.2040235494298087
AC005777.3,-+,0.20242742137813777,0.6154838237783081,0.2601048249184423,-1,0.5202096498368846
AC005779.2,+-,0.02142534387037336,0.03418171949507525,0.8324662912901879,1,0.0683634389901505
