gene_symbol,AnCg.F_DLPFC.F_AnCg.M_DLPFC.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
AAK1,++++,0.3561065403353423,0.18057244149739585,0.9164328341533238,1,0.3611448829947917,0.13951631302760667,0.15718930017680943,0.27903262605521334
AAMDC,----,0.3198999775852175,0.8542662780160057,0.2360625299359924,-1,0.4721250598719848,0.1925511891861062,0.20550992470910334,0.3851023783722124
AAMP,+-+-,0.12226370895947108,0.1369100736688701,0.825316346758512,1,0.2738201473377402,0.10164271047227925,0.1194319283636571,0.2032854209445585
AANAT,--++,0.693557440088724,0.39053645621753225,0.7779146901775018,1,0.7810729124350645,0.3449121606205795,0.34734500655906003,0.689824321241159
AAR2,-++-,0.18171484752556122,0.7359804058186451,0.21181888373157554,-1,0.42363776746315107,0.1694518907203559,0.18429158110882957,0.3389037814407118
AARD,+-++,0.3549083970831538,0.3729033849153059,0.6230631205219466,1,0.7458067698306118,0.3259753593429158,0.3312610505903154,0.6519507186858317
AARS,+++-,0.1273891211162611,0.18739535224736192,0.6119505516063871,1,0.37479070449472385,0.14522016883413189,0.1641476073689614,0.29044033766826377
AARS2,+---,0.06490856886685158,0.9610457525358058,0.045791251467908814,-1,0.09158250293581763,0.027433981634631836,0.043919689710244125,0.05486796326926367
AARSD1,+-+-,0.030348810453067938,0.0562703322283633,0.6988833498665294,1,0.1125406644567266,0.03542094455852156,0.0539553983916044,0.07084188911704312
AASDH,++-+,0.2069339998983682,0.5379558200445177,0.28007193818790804,-1,0.5601438763758161,0.2349284206924086,0.24555099247091033,0.4698568413848172
AASDHPPT,++++,0.27625706793766824,0.13206181140772696,0.9423418701894202,1,0.26412362281545393,0.09747889573351586,0.11509724519477557,0.1949577914670317
AASS,-+-+,0.07656784253350642,0.5141383095972292,0.13698978652468086,-1,0.2739795730493617,0.10169394855415502,0.11949577914670317,0.20338789710831004
AATF,+++-,0.16765108776201204,0.39189084012143766,0.26164991213910915,-1,0.5232998242782183,0.2166771231392232,0.22895277207392198,0.4333542462784464
AATK,----,0.18632325887100679,0.9434068448611179,0.10973872513093347,-1,0.21947745026186694,0.07773912051559916,0.09707962582705909,0.1554782410311983
ABAT,++++,0.7402163781458104,0.6251911087135881,0.5388457968345495,-1,1.077691593669099,0.47419152455369873,0.4706821811544604,0.9413643623089208
ABCA1,-+-+,0.29437122313892955,0.794486077871269,0.2631430989688365,-1,0.526286197937673,0.2182170763702732,0.2308350444900753,0.4364341527405464
ABCA10,+---,0.7285126718918237,0.7686152034551175,0.4028367272335518,-1,0.8056734544671036,0.3569839730793361,0.3590006844626968,0.7139679461586722
ABCA12,+---,0.5048027849583705,0.8644947227203085,0.2680214433937965,-1,0.536042886787593,0.22312211258769177,0.2348847821127082,0.44624422517538354
ABCA13,+--+,0.44485801421010884,0.6969810073003128,0.3905990218240565,-1,0.781198043648113,0.3449495237552045,0.34736481861738533,0.689899047510409
ABCA3,+++-,0.48501468295218686,0.4518803424152005,0.6102223660239843,1,0.903760684830401,0.40132329454711385,0.4044373467176182,0.8026465890942277
ABCA4,-+--,0.2226151381106105,0.9156606268650671,0.14843263710032853,-1,0.29686527420065706,0.11281583300062739,0.12902121834360028,0.22563166600125478
ABCA5,-+-+,0.3369226970820143,0.7024781146194194,0.3311491063358685,-1,0.662298212671737,0.2859179832316204,0.29243668720054755,0.5718359664632408
ABCA6,---+,0.2086150283579543,0.8870170027605602,0.16430304545739158,-1,0.32860609091478316,0.12547767067814977,0.14242527948893452,0.25095534135629954
ABCA7,+---,0.37579072242332157,0.7874779812915336,0.3064315655597927,-1,0.6128631311195853,0.26127873153482006,0.27150353639060004,0.5225574630696401
ABCA8,-+--,0.00687217695594378,0.9960952477325328,0.0026386236012102262,-1,0.0052772472024204525,0.0017110591456111332,0.0023385808806753367,0.0034221182912222664
ABCA9,---+,0.6074414206519488,0.7657595222832733,0.3944088430638398,-1,0.7888176861276796,0.3490560657046712,0.3506160164271047,0.6981121314093424
ABCB1,--++,0.6083737391707383,0.6148929650291014,0.5038847706542444,-1,1.0077695413084888,0.44829749615011694,0.4460415240702715,0.892083048140543
ABCB10,++-+,0.33519481581675714,0.7823303167870825,0.2908258188695511,-1,0.5816516377391022,0.2463354816631495,0.255418663016199,0.492670963326299
ABCB11,+--+,0.5129122433632788,0.5062661789447418,0.5078685420536544,1,1.0125323578894836,0.4498060689025781,0.44767010779672617,0.8953402155934523
ABCB4,-+++,0.6792007805459348,0.5405705131098212,0.5944674351184974,1,1.0811410262196424,0.47553045859000687,0.47168197114013577,0.9433639422802715
ABCB5,+--+,0.39565642938099765,0.4166008046384717,0.5705318618373079,1,0.8332016092769434,0.36955281770476844,0.37129983459761595,0.7391056354095369
ABCB6,+++-,0.30475973076171897,0.3325474061374489,0.6437840206144945,1,0.6650948122748978,0.2877595254391969,0.29333257286260195,0.5755190508783938
ABCB8,+---,0.23521395782736906,0.9706835517536846,0.07911748815470508,-1,0.15823497630941016,0.05235840985570068,0.07141227469769565,0.10471681971140136
ABCB9,--+-,0.1218001023342144,0.7730878555329841,0.15062277939136173,-1,0.30124555878272347,0.11441282153653111,0.13056125941136207,0.22882564307306222
ABCC1,+++-,0.4326379257130817,0.7526524827982666,0.3527998599484309,-1,0.7055997198968618,0.3070780813323447,0.31268537531371204,0.6141561626646894
ABCC10,+---,0.1870024075548234,0.8809609523310349,0.15699378217895613,-1,0.31398756435791225,0.1194319283636571,0.13592288386949578,0.2388638567273142
ABCC11,++++,0.31472284192709205,0.1984768662888009,0.8944297687120806,1,0.3969537325776018,0.15571526351813827,0.17372953858438372,0.31143052703627655
ABCC12,+-+-,0.08131043160539536,0.6661261525128267,0.12728174380837468,-1,0.25456348761674935,0.09325272343580676,0.11133926534337212,0.18650544687161352
ABCC2,--++,0.5626341779158557,0.3739159136376666,0.7779882582807038,1,0.7478318272753331,0.3275724389687429,0.3323447213825358,0.6551448779374858
ABCC3,----,0.2037916244494557,0.9630200299995771,0.08975648478198445,-1,0.1795129695639689,0.06017224662065819,0.07882728724617842,0.12034449324131638
ABCC4,++-+,0.2885573255132647,0.7027861796567124,0.30084646297912004,-1,0.6016929259582401,0.25631666001254777,0.2660848733744011,0.5126333200250955
ABCC5,++++,0.20489881926471643,0.1317546073426204,0.9270804518275495,1,0.2635092146852408,0.09696554871092859,0.11486910397536075,0.19393109742185718
ABCC6,+-++,0.019040555253398414,0.014785657320412905,0.9729023737279909,1,0.02957131464082581,0.007985398129135296,0.014886214566816859,0.01597079625827059
ABCC8,++++,0.12639704509973443,0.10763834255815939,0.9086195048424648,1,0.21527668511631878,0.07591832078485056,0.09519192380083272,0.15183664156970111
ABCC9,++-+,0.42744819944928925,0.379595316087056,0.7022400768480627,1,0.759190632174112,0.33344741044946385,0.337135686990247,0.6668948208989277
ABCD2,-+++,0.7192610683326754,0.5245971007629427,0.6380030512814909,1,1.0491942015258855,0.46457905544147843,0.4607882279130782,0.9215764558261564
ABCD3,-+++,0.6066146734036391,0.6056495507646141,0.5081755524983119,-1,1.0163511049966238,0.451377402612217,0.4485512206251426,0.8971024412502852
ABCD4,----,0.6014947184570951,0.5583825938495024,0.5292696069166786,-1,1.0585392138333571,0.46751839388581534,0.4642368240930869,0.9284736481861738
ABCE1,-++-,0.5991219858791392,0.4677615354728549,0.6701374166552982,1,0.9355230709457097,0.41718001368925395,0.4180117492727999,0.8343600273785079
ABCF1,+-++,0.6935859895288967,0.48491482369157735,0.6826415647492696,1,0.9698296473831547,0.4325233858088067,0.43158615182798155,0.8631723036559631
ABCF2,+++-,0.057262611752451044,0.06970085958151097,0.8654737252958842,1,0.13940171916302194,0.04591603924252795,0.06473507100895454,0.0918320784850559
ABCF3,+-+-,0.372861616751071,0.6442959117811861,0.3762097444636016,-1,0.7524194889272032,0.3299492385786802,0.3344170659365731,0.6598984771573604
ABCG1,-+--,0.07988315880567909,0.9369944114631696,0.06597580359852148,-1,0.13195160719704296,0.04277647864027833,0.06177275838466804,0.08555295728055666
ABCG2,--++,0.2687863371152453,0.8551188052197836,0.2139853239195787,-1,0.4279706478391574,0.1710488792562596,0.18571754506046087,0.3420977585125192
ABCG4,+++-,0.09595965572145257,0.1645905281466108,0.49527329748743043,1,0.3291810562932216,0.1256559434177504,0.14287343865852964,0.2513118868355008
ABCG5,-++-,0.330694039322902,0.3906675808844995,0.5049829303371196,1,0.781335161768999,0.34496919917864477,0.34740204186391377,0.6899383983572895
ABCG8,+++-,0.2295950453517649,0.21534780588334804,0.8163507612328145,1,0.4306956117666961,0.17237052247319187,0.18707579992015058,0.34474104494638375
ABHD1,+--+,0.2858412633688095,0.7821923602004834,0.26484120625336943,-1,0.5296824125067389,0.22009924143044546,0.23208989276751082,0.4401984828608909
ABHD10,+++-,0.5154545727914237,0.25827325204863827,0.8717283102334779,1,0.5165465040972765,0.21326716860597764,0.22608794844008442,0.42653433721195527
ABHD11,+-+-,0.22966873436879384,0.7077821479159123,0.2577587980149989,-1,0.5155175960299978,0.21262761649461015,0.22535934291581108,0.4252552329892203
ABHD12,+-+-,0.3558603473523042,0.39986564798814483,0.539139367371401,1,0.7997312959762897,0.35443759981747663,0.3556151257628472,0.7088751996349533
ABHD12B,+-+-,0.2730295123909227,0.32487833999387444,0.5905307565619655,1,0.6497566799877489,0.27937485740360485,0.2872297952432556,0.5587497148072097
ABHD13,++++,0.18534269195010292,0.05673431145051344,0.9802530520086566,1,0.11346862290102688,0.035991330139174084,0.05429761022072663,0.07198266027834817
ABHD14A,+-+-,0.020371247051791674,0.026784125516870583,0.9006579412788048,1,0.05356825103374117,0.014088523842117272,0.0269776991958022,0.028177047684234544
ABHD14B,+-++,0.2500273019536417,0.20781955798309484,0.8507607261936849,1,0.4156391159661897,0.1661533196440794,0.18148634004448755,0.3323066392881588
ABHD15,-++-,0.35327854921601576,0.9150742089928008,0.18209921088443004,-1,0.3641984217688601,0.1410483089032111,0.15873830709559664,0.2820966178064222
ABHD16A,+-+-,0.3768332846194803,0.37364546337713833,0.6567055836681515,1,0.7472909267542767,0.3270590919461556,0.3321736154679747,0.6541181838923112
ABHD16B,----,0.6685913896714769,0.7684017965378391,0.40008717378363534,-1,0.8001743475672707,0.3545884902754805,0.3559776408852384,0.709176980550961
ABHD17A,--+-,0.6027146882428889,0.7387720699963838,0.4179399661872241,-1,0.8358799323744482,0.3711287286830548,0.3725758612822268,0.7422574573661096
ABHD17B,-+--,0.2563992448102395,0.6545464433842423,0.29426177731701963,-1,0.5885235546340393,0.2502138823932014,0.25924024640657084,0.5004277647864028
ABHD17C,++++,0.12789586990914356,0.031215532592651425,0.9902468423885861,1,0.06243106518530285,0.016313027606662103,0.031540523584098555,0.03262605521332421
ABHD18,++-+,0.23462407801773297,0.3169100036296888,0.47710816316082305,1,0.6338200072593776,0.27184576773899155,0.2811270176239092,0.5436915354779831
ABHD2,++++,0.5346410952164498,0.3868892092229223,0.7548550938281782,1,0.7737784184458446,0.3409765001140771,0.3440369588775452,0.6819530002281542
ABHD3,----,0.684093127258019,0.38796909969803145,0.7797075241125275,1,0.7759381993960629,0.34217430983344743,0.34477841784064334,0.6843486196668949
ABHD4,++--,0.4352114548806092,0.3889297367719947,0.6914218557810302,1,0.7778594735439894,0.3433721195528177,0.3456909827183026,0.6867442391056354
ABHD5,-+--,0.37444290195682006,0.632886182970393,0.3815154071467927,-1,0.7630308142935854,0.3360520161980266,0.3389801505817933,0.6721040323960532
ABHD6,-++-,0.47263136008706985,0.8851660269020434,0.23655833414357713,-1,0.47311666828715426,0.1928363657103747,0.20590919461556012,0.3856727314207494
ABHD8,+-+-,0.3552666039414961,0.3607810030414129,0.6566525931970117,1,0.7215620060828258,0.3142254163814739,0.32042434266811154,0.6284508327629478
ABI1,++++,0.21579479452142045,0.09974683020007846,0.9576803098425526,1,0.19949366040015692,0.06958704083960758,0.08851879313294929,0.13917408167921516
ABI2,++++,0.2769017671536904,0.2590673970346272,0.7835715350525831,1,0.5181347940692544,0.21383755418663017,0.22682940740318258,0.42767510837326034
ABI3,+++-,0.6015415494363656,0.587918210359955,0.5152398971368262,-1,1.0304797942736523,0.4563394741344893,0.4548825005703856,0.9097650011407712
ABI3BP,-+-+,0.0905642059000139,0.8024171162401501,0.11479467515548948,-1,0.22958935031097896,0.0820738036844807,0.10130047912388775,0.1641476073689614
ABL1,-+--,0.33460559169696835,0.9307879309237342,0.15680911310051387,-1,0.31361822620102775,0.11926082244909599,0.13569472963723478,0.23852164489819197
ABL2,++++,0.5400004013832377,0.26453302261686257,0.8678419823294883,1,0.5290660452337251,0.2198836413415469,0.23173444362060117,0.4397672826830938
ABLIM1,-+++,0.6298631720474726,0.510211391092799,0.6177430417785841,1,1.020422782185598,0.45265799680584073,0.4507500142588262,0.9015000285176524
ABLIM2,--+-,0.16258567138011112,0.7677949322721211,0.1869448766244434,-1,0.3738897532488868,0.1449837449381167,0.16381473876340405,0.2899674898762334
ABLIM3,--+-,0.6588652520949145,0.7577647415577599,0.4104271369048938,-1,0.8208542738097876,0.3636000684423658,0.3657312343143965,0.7272001368847316
ABO,+--+,0.8128949348089595,0.6240632441924524,0.5550350155959128,-1,1.1100700311918257,0.48434380881765815,0.48134839151266257,0.9626967830253251
ABR,+++-,0.43330356160711614,0.4221575435784209,0.6160977300843684,1,0.8443150871568418,0.37502851927903263,0.3770033650829864,0.7500570385580653
ABRA,----,0.18681368378268418,0.981355634391778,0.05429701324186217,-1,0.10859402648372433,0.033764900473393034,0.05196212639744467,0.06752980094678607
ABRACL,--++,0.7558914230671253,0.570244329356387,0.5839483740489164,1,1.140488658712774,0.4921286789869952,0.4899903039981749,0.9799806079963498
ABT1,+-++,0.2528037021186824,0.16322780761194466,0.9109936111577656,1,0.32645561522388933,0.12451517225644536,0.14110534420806478,0.24903034451289072
ABTB1,+-+-,0.23819452320002105,0.4459626171184195,0.32562557624860033,-1,0.6512511524972007,0.28021445274624995,0.28770248688113165,0.5604289054924999
ABTB2,-+--,0.1654739256340202,0.981205426194802,0.05350477189565208,-1,0.10700954379130416,0.03313751212000228,0.051106548026465894,0.06627502424000456
ACAA1,+++-,0.21824559488735262,0.6132373695447544,0.2744295736626813,-1,0.5488591473253626,0.22956710203616038,0.24018936801277663,0.45913420407232075
ACAA2,-+--,0.8275106228526031,0.5440588216889186,0.640135149568092,1,1.0881176433778372,0.4772986538900297,0.47441966577311356,0.9488393315462271
ACACA,++++,0.9316755426481379,0.6223697277326925,0.5696959550426778,-1,1.1393919100853556,0.4919865396680545,0.4896189824321241,0.9792379648642482
ACACB,----,0.18268021231082643,0.9573833222828794,0.0931103443083202,-1,0.1862206886166404,0.06336622369246564,0.08185033082363678,0.12673244738493128
ACAD10,++--,0.34799871853955466,0.738743944644541,0.3206697188750435,-1,0.641339437750087,0.2749101693948554,0.28439425051334705,0.5498203387897108
ACAD11,-+--,0.37256003768330204,0.8211015176864322,0.28159738570137627,-1,0.5631947714027525,0.23675355044772714,0.24663472507415013,0.4735071008954543
ACAD8,+++-,0.35463041387063277,0.20225122056832734,0.8996453817779095,1,0.4045024411366547,0.1598220396988364,0.17635316260765413,0.3196440793976728
ACAD9,+-+-,0.4190339379107061,0.38348726401964767,0.6863100451020189,1,0.7669745280392953,0.33783937942048825,0.3409000171105915,0.6756787588409765
ACADL,---+,0.5164598719203217,0.5943577278692399,0.4743306688589174,-1,0.9486613377178348,0.4236012091484629,0.42311202372804013,0.8462240474560803
ACADM,++++,0.03898792288444529,0.03219670335457805,0.9572767047069383,1,0.0643934067091561,0.016883413187314626,0.03285233559573376,0.03376682637462925
ACADS,--++,0.7758994241423516,0.46486901616118625,0.7168929180520114,1,0.9297380323223725,0.4137577002053388,0.4158444076883591,0.8275154004106776
ACADSB,++++,0.5585202723157525,0.45028820190627433,0.6752923659958491,1,0.9005764038125487,0.3999543691535478,0.40261221696229965,0.7999087383070956
ACADVL,+-+-,0.6970076325383566,0.4191035407850427,0.7535425266141051,1,0.8382070815700854,0.37206251425963954,0.37420863514515484,0.7441250285192791
ACAN,++++,0.5920427670100896,0.48304689798960715,0.6410692375189411,1,0.9660937959792143,0.4303559206023272,0.4299321279872241,0.8598642559744482
ACAP1,---+,0.6812373553941266,0.5662728848440085,0.5567617120786985,-1,1.113523424157397,0.4854845149147322,0.4824891626739676,0.9649783253479352
ACAP2,-+-+,0.06873712395935198,0.3657935778370771,0.13604222646138406,-1,0.2720844529227681,0.10095248959105686,0.1187542778918549,0.20190497918211373
ACAP3,----,0.5156701949021084,0.8324576582888499,0.309132809845082,-1,0.618265619690164,0.2640734614726516,0.27481177275838464,0.5281469229453032
ACAT1,+++-,0.46329130617372694,0.25960047690840826,0.8676552423102014,1,0.5192009538168165,0.2142938626511522,0.2271145839274511,0.4285877253023044
ACAT2,+++-,0.2262808382975337,0.1916315542014448,0.8574604639543435,1,0.3832631084028896,0.14949806068902577,0.16717047852620773,0.29899612137805154
ACBD3,-+--,0.4204269009060476,0.8632703193846132,0.2574334878745348,-1,0.5148669757490696,0.21211429875092683,0.22496007300935433,0.42422859750185365
ACBD4,+---,0.4343800095887419,0.7663711925779191,0.34446783312769336,-1,0.6889356662553867,0.29875092682370386,0.30509924709103353,0.5975018536474077
ACBD5,-++-,0.7499705175508933,0.7453690636221877,0.4315795160555679,-1,0.8631590321111358,0.384018707579992,0.38535249828884327,0.768037415159984
ACBD6,+-+-,0.8800560951281223,0.6264525752851758,0.5622537065653601,-1,1.1245074131307202,0.4887925625962471,0.4859114761578827,0.9718229523157654
ACBD7,+-++,0.42329154997315244,0.2163242028738791,0.8965771698117463,1,0.4326484057477582,0.1735112936344969,0.18827354132207835,0.3470225872689938
ACCS,---+,0.34974712302169597,0.7677461607428417,0.30626796325516537,-1,0.6125359265103307,0.26116466092511265,0.2712183436002738,0.5223293218502253
ACCSL,++-+,0.7630618116274533,0.44551887602886747,0.7337373076263265,1,0.8910377520577349,0.39664613278576316,0.3983345690982718,0.7932922655715263
ACD,+-+-,0.2442773294835864,0.3113348684426306,0.5487641828561571,1,0.6226697368852612,0.26602783481633585,0.2760508754919295,0.5320556696326717
ACE,+-++,0.13344317150016957,0.12584560231957856,0.8790944333408702,1,0.2516912046391571,0.09245950262377367,0.11013517367250328,0.18491900524754734
ACER1,---+,0.2294219536283473,0.29724681150145477,0.5542883515385814,1,0.5944936230029095,0.25347935204198035,0.26219129641247935,0.5069587040839607
ACER2,-++-,0.5093056891995186,0.6496162596184851,0.4447120222298188,-1,0.8894240444596376,0.39582501568470885,0.3974446725986767,0.7916500313694177
ACER3,-+--,0.22186569110398233,0.9683777611670799,0.08295730065131011,-1,0.16591460130262023,0.05543831631780072,0.07380789413643624,0.11087663263560144
ACHE,+-+-,0.161289809983793,0.26042692985176014,0.3369635178023554,1,0.5208538597035203,0.21560574948665298,0.22814121941481777,0.43121149897330596
ACIN1,----,0.2379246998520781,0.904720490235876,0.1636170576906826,-1,0.3272341153813652,0.12473621171505161,0.141626739676021,0.24947242343010323
ACKR1,+++-,0.24652295902810403,0.27185680158335723,0.7026248248340692,1,0.5437136031667145,0.2265571526351814,0.23840757428848458,0.4531143052703628
ACKR2,----,0.360895034697992,0.9167596536677078,0.18069597607533278,-1,0.36139195215066555,0.13967946158672218,0.15736938170203058,0.27935892317344435
ACKR3,++--,0.5425329332670047,0.8456451005628037,0.29611472472429146,-1,0.5922294494485829,0.2524952945873496,0.26140771161305043,0.5049905891746992
ACKR4,-+++,0.8595672548482759,0.522685406925325,0.6662284666591579,1,1.04537081385065,0.4633242071640429,0.45924827468202817,0.9184965493640563
ACLY,+++-,0.5572693670237188,0.5933575053582251,0.4937199780764613,-1,0.9874399561529226,0.4390577767638168,0.43845539584759297,0.8769107916951859
ACMSD,----,0.20325973362587146,0.9468524696958616,0.11097309924857852,-1,0.22194619849715705,0.07876575600296584,0.09822039698836413,0.15753151200593168
ACO1,-+++,0.07134888065620336,0.07175733086485729,0.9057430138409326,1,0.14351466172971458,0.047741273100616016,0.06598984771573604,0.09548254620123203
ACO2,+-++,0.304237867843704,0.2791635720745688,0.7740778756085853,1,0.5583271441491376,0.23420031941592517,0.24485256373695316,0.46840063883185035
ACOD1,-+++,0.4442672198865111,0.361319621232532,0.7467569042777272,1,0.722639242465064,0.31462468628793067,0.3209376604117949,0.6292493725758613
ACOT1,+-++,0.24000918356547046,0.11440535827870352,0.9504699231583291,1,0.22881071655740703,0.08173625370750627,0.10112359550561797,0.16347250741501254
ACOT11,---+,0.514167981859452,0.6167180087486064,0.46308339155211964,-1,0.9261667831042393,0.4118519363485998,0.41427104722792607,0.8237038726971996
ACOT12,+---,0.23394962191398086,0.8118652975411644,0.22011720923830017,-1,0.44023441847660033,0.17732276279016712,0.19119324663472506,0.35464552558033424
ACOT13,+++-,0.3650367059366527,0.17616145709168923,0.9201215775311786,1,0.35232291418337847,0.13558065252110427,0.15319682883705013,0.27116130504220853
ACOT2,+-++,0.12599483099351977,0.08401770161873526,0.9468942279020418,1,0.16803540323747052,0.05612594113620808,0.07488735527291393,0.11225188227241616
ACOT4,+++-,0.2623891802334183,0.3009854931080252,0.6470888206211888,1,0.6019709862160504,0.2564453570613735,0.26624080305709236,0.512890714122747
ACOT6,---+,0.6727834323525367,0.44664296350839644,0.7226531576151205,1,0.8932859270167929,0.39738763404061145,0.3993612045856385,0.7947752680812229
ACOT7,+-+-,0.145639675252004,0.21266477879991433,0.5753682758661106,1,0.42532955759982866,0.17014601870864704,0.1850225289454172,0.3402920374172941
ACOT8,+-+-,0.4638533674028179,0.5145726446580826,0.47634263616886763,-1,0.9526852723377353,0.4252552329892203,0.4247091033538672,0.8494182067077344
ACOX1,++++,0.19129805064282315,0.17949665927629518,0.8425164239472127,1,0.35899331855259037,0.13848961898243212,0.15621969999429647,0.27697923796486423
ACOX2,----,0.36977035324812724,0.8982227485681573,0.20683955055636263,-1,0.41367910111272527,0.16494610163691326,0.18046999771845768,0.3298922032738265
ACOX3,-+--,0.41998594880836904,0.8677084009310057,0.25240948432705845,-1,0.5048189686541169,0.20823589802087492,0.21976956422541638,0.41647179604174983
ACOXL,--++,0.7003662531616476,0.5623299700501103,0.5682722634074258,1,1.1246599401002206,0.48887748117727586,0.48599783265841556,0.9719956653168311
ACP1,+++-,0.5464644619437351,0.40896119034121736,0.7306944661533791,1,0.8179223806824347,0.36225188227241617,0.3643985627103177,0.7245037645448323
ACP2,+++-,0.3357761892239185,0.4067009408825139,0.4525151269315578,1,0.8134018817650278,0.35985626283367556,0.36228825643073065,0.7197125256673511
ACP5,---+,0.2829731056329113,0.6112469453882807,0.32682589614881286,-1,0.6536517922976257,0.28146922945303143,0.2883299110198494,0.5629384589060629
ACP6,-+--,0.42863074411137536,0.7921927956381849,0.3238942820269155,-1,0.647788564053831,0.27873153482005364,0.28661875427789185,0.5574630696401073
ACPP,-+-+,0.4741913116856564,0.4624518335255061,0.5705308735602211,1,0.9249036670510122,0.41119096509240244,0.41373410140877204,0.8223819301848049
ACPT,+---,0.585967783638117,0.6732538641959434,0.4613161518706027,-1,0.9226323037412054,0.4097416300690127,0.412445813369838,0.8194832601380254
ACR,+++-,0.06368427821640105,0.1130779235834538,0.5853294239616909,1,0.2261558471669076,0.08031028975587497,0.10038213654251982,0.16062057951174993
ACRBP,-+-+,0.3584307373863622,0.6092764897028116,0.3799188264505668,-1,0.7598376529011336,0.3337706040038784,0.33744010951403147,0.6675412080077568
ACRV1,++++,0.011897604709521097,0.005145484113920389,0.993907300485112,1,0.010290968227840779,0.0027948893451973534,0.0051902127416871046,0.005589778690394707
ACSBG1,++--,0.9005912772802536,0.5368284532635119,0.6539729309131276,1,1.0736569065270238,0.47267853068674426,0.46934352364113385,0.9386870472822677
ACSBG2,---+,0.6856158384894729,0.7921409090353912,0.37226904465250255,-1,0.7445380893050051,0.32532937888553015,0.3301391740816792,0.6506587577710603
ACSF2,++--,0.49923400149824504,0.6264075572538155,0.4514965181465019,-1,0.9029930362930038,0.40095819312154224,0.4038900296600502,0.8019163862430845
ACSF3,+-+-,0.017430792237041103,0.8908161369428769,0.024404139683041358,-1,0.048808279366082716,0.012889978896937205,0.02486881131644992,0.02577995779387441
ACSL1,-+--,0.17201525952218072,0.9466189659076737,0.1018538419547861,-1,0.2037076839095722,0.07140820167683797,0.09012092174309834,0.14281640335367593
ACSL3,++++,0.4112758846423954,0.19204472419046806,0.9120699431079029,1,0.3840894483809361,0.1498402920374173,0.16774083157474476,0.2996805840748346
ACSL5,++++,0.060133098927410304,0.031591009392216304,0.9802665434216191,1,0.06318201878443261,0.01648414328085786,0.03193977071807449,0.03296828656171572
ACSL6,++++,0.6722725950980506,0.4738294570235159,0.6905189601403932,1,0.9476589140470318,0.42322610084417067,0.42274567957565734,0.8454913591513147
ACSM1,+-+-,0.41138543485759593,0.4012885149232916,0.6373999142162153,1,0.8025770298465832,0.3556354095368469,0.35766839673758055,0.7112708190736938
ACSM2A,+--+,0.1406600959746686,0.16458051026991777,0.7825928013300691,1,0.32916102053983554,0.12559890485968514,0.14281640335367593,0.2511978097193703
ACSM2B,++-+,0.17456571915269503,0.21841435693219666,0.6885812316214746,1,0.4368287138643933,0.17573579739904174,0.18969942394342099,0.3514715947980835
ACSM3,+--+,0.3572129236587436,0.7764216082206197,0.3048894946913489,-1,0.6097789893826978,0.26013802543774595,0.26967830253251196,0.5202760508754919
ACSM5,---+,0.20000804920622542,0.27684369932472563,0.5194902115946427,1,0.5536873986494513,0.23174766141911932,0.2426852221525124,0.46349532283823863
ACSM6,+-++,0.28793092538914006,0.20170551404737672,0.8817251290063572,1,0.40341102809475343,0.15919461556011863,0.17612502138823932,0.31838923112023726
ACSS1,--++,0.48480396838720485,0.3625659330362667,0.7663807201063448,1,0.7251318660725334,0.31582249600730095,0.3223635430331375,0.6316449920146019
ACSS2,-+--,0.17816509446033482,0.81865035135302755,0.18116955298807597,-1,0.36233910597615193,0.1400787087206981,0.15771161305042208,0.2801574174413962
ACSS3,++++,0.46319507874350996,0.24500102935942067,0.8787539058612615,1,0.49000205871884134,0.2014031485284052,0.2131979695431472,0.4028062970568104
ACTA1,+-++,0.4565316158519285,0.20764405380368123,0.9032680092325235,1,0.41528810760736246,0.16575404973762264,0.18125819882507271,0.3315080994752453
ACTA2,--+-,0.4902150260003647,0.7798302391028907,0.3537191896427338,-1,0.7074383792854676,0.3079336109051503,0.3138261464750171,0.6158672218103006
ACTB,+++-,0.8815491532893398,0.6452946092626609,0.5447715792080451,-1,1.0895431584160902,0.4775566075400673,0.4747319187770933,0.9494638375541866
ACTBL2,-++-,0.8946142670591597,0.663208933296266,0.5269344258399857,-1,1.0538688516799715,0.46575029943535046,0.46275382158339035,0.9255076431667807
ACTC1,-++-,0.6330496236772458,0.5462207856334675,0.5503485467005258,1,1.092441571266935,0.47849646360939996,0.47595961900416356,0.9519192380083271
ACTG1,+---,0.7642107791803621,0.732437436093216,0.44704576983935324,-1,0.8940915396787065,0.3977642160497348,0.3998402920374173,0.7955284320994696
ACTG2,-++-,0.9751410615050471,0.5977412264023311,0.5950408538602633,-1,1.1900817077205266,0.500769976615525,0.4989162673967602,0.9978325347935204
ACTL10,---+,0.1939591659714066,0.6539784567483562,0.24375921866543834,-1,0.4875184373308767,0.19996577881708777,0.2122404745608031,0.39993155763417554
ACTL6A,----,0.4829671933561406,0.8320215384371865,0.3037989040467013,-1,0.6075978080934026,0.25905435464552556,0.2683093771389459,0.5181087092910511
ACTL6B,+-+-,0.17424895704088825,0.2780948175458439,0.30918351640026026,1,0.5561896350916878,0.23300250969655487,0.2438829635544402,0.46600501939310973
