gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CEP104,+-++,0.151119932,0.525533186788164,0.4267059356098635,-1,0.853411871219727,0.3893651024262676,0.41554667635306936,0.7787302048525352
DFFB,+-++,0.023740507,0.7032196452621111,0.1078354535571946,-1,0.2156709071143892,0.1026441958448351,0.10984380675626589,0.2052883916896702
C1orf174,-+-+,0.329881123,0.46154818779241563,0.6065922956748584,1,0.9230963755848313,0.4112604431529241,0.43963388057533054,0.8225208863058482
AJAP1,----,0.057637155,0.2595070532530475,0.5081702867396927,1,0.519014106506095,0.25114420632037776,0.2708847886096179,0.5022884126407555
NPHP4,+-++,0.179945397,0.9150861689090208,0.175101093250978,-1,0.350202186501956,0.1741246549469708,0.18481656374863786,0.3482493098939416
KCNAB2,---+,0.516951301,0.8853687986946304,0.3680757760000975,-1,0.736151552000195,0.3474502397210519,0.3718852161278605,0.6949004794421038
CHD5,---+,0.204090175,0.7349444469008526,0.26037827193520574,-1,0.5207565438704115,0.25228824640418424,0.27148565201598257,0.5045764928083685
RPL22,-++-,0.263198232,0.5679890016660681,0.5324779396219868,-1,1.0649558792439735,0.44740665407525787,0.48005811841627316,0.8948133081505157
RNF207,--++,0.139195103,0.9936143228963893,0.05612334959433628,-1,0.11224669918867256,0.047363068429463896,0.05586632764257174,0.09472613685892779
ICMT,+-+-,0.074272743,0.2945645951440607,0.49489805998905795,1,0.5891291902881214,0.2834725753723211,0.3032108092401569,0.5669451507446422
GPR153,---+,0.047806307,0.49756727990002664,0.2044913330014558,-1,0.4089826660029116,0.2023826819700712,0.21736287686160552,0.4047653639401424
ACOT7,---+,0.199890479,0.8005247789628769,0.3459469869758994,-1,0.6918939739517987,0.3275461281417986,0.35067199418815836,0.6550922562835972
TNFRSF25,--+-,0.087956377,0.43598961603565783,0.3456220987714146,-1,0.6912441975428292,0.32725555716983873,0.3502361060661097,0.6545111143396775
PLEKHG5,--+-,0.217145462,0.6419462094839411,0.2962862952809076,-1,0.5925725905618152,0.28534069446462296,0.3046131492916818,0.5706813889292459
NOL9,--+-,0.440272658,0.8802844185916383,0.31107907478554,-1,0.62215814957108,0.297108818828999,0.3198692335633854,0.594217637657998
ZBTB48,--+-,0.090662641,0.9318455252356176,0.13034993347592366,-1,0.2606998669518473,0.12821444137730642,0.13636033418089358,0.25642888275461284
KLHL21,+---,0.089532223,0.6668588908729498,0.32261832646048966,-1,0.6452366529209793,0.3064797326747058,0.3293861242281148,0.6129594653494116
PHF13,+---,0.289456665,0.3079056152022179,0.8753346223693428,1,0.6158112304044357,0.2945877224845623,0.31715821589423215,0.5891754449691246
THAP3,++++,0.28785494,0.5747919171647773,0.538272098527604,-1,1.076544197055208,0.4491500799070173,0.48245550308754087,0.8983001598140345
DNAJC11,++++,0.382118627,0.8618567150390025,0.3816265548852207,-1,0.7632531097704414,0.3574022955106785,0.3821285869960044,0.714804591021357
CAMTA1,+--+,0.358266413,0.7692767764758944,0.402457136689374,-1,0.804914273378748,0.37142234490774373,0.3982564475118053,0.7428446898154875
VAMP3,++-+,0.040133317,0.052976159947966985,0.9511425502172269,1,0.10595231989593397,0.044605884489647654,0.05208484672381229,0.08921176897929531
PER3,++++,0.005688337,0.014223463114799698,0.7793545114719124,1,0.028446926229599396,0.010098074827460952,0.011550196135406072,0.020196149654921905
PARK7,-++-,0.073039278,0.1402748103689663,0.7152520977994674,1,0.2805496207379326,0.13788594260806394,0.1476100537556298,0.2757718852161279
ERRFI1,----,0.017079355,0.49372964935286756,0.026128626947782285,-1,0.05225725389556457,0.020412610780183058,0.024409734834725753,0.040825221560366116
SLC45A1,+--+,0.32053552,0.5043177018725188,0.5857677799282995,1,1.0086354037450376,0.43392662549945515,0.46447769867790206,0.8678532509989103
RERE,--++,0.191490287,0.9858310805930117,0.0925927082320321,-1,0.1851854164640642,0.08659014964405055,0.09393389030148928,0.1731802992881011
ENO1,-+--,0.087528268,0.11055410283801527,0.7191980332264989,1,0.22110820567603054,0.10570286959680349,0.1138311782652913,0.21140573919360697
SLC2A5,+++-,0.03884076,0.10257067346912248,0.9123376351786441,1,0.20514134693824496,0.09727569923719578,0.10424233619061456,0.19455139847439157
GPR157,--+-,0.039787791,0.8145645437449046,0.02097015005269563,-1,0.04194030010539126,0.01685311637367427,0.019324373410824554,0.03370623274734854
H6PD,+-++,0.181406516,0.945281108324759,0.1434587619737186,-1,0.2869175239474372,0.141144849629522,0.15154377043225573,0.282289699259044
SPSB1,+-+-,0.199432923,0.5528346129863017,0.4287230596404127,-1,0.8574461192808254,0.3908179572860671,0.41670904467853254,0.7816359145721342
SLC25A33,++-+,0.335340537,0.39807810799397225,0.846027744334509,1,0.7961562159879445,0.36839811115147114,0.3950312363794857,0.7367962223029423
TMEM201,+-++,0.153842946,0.8989093945131048,0.11578446749045557,-1,0.23156893498091113,0.11092546854569228,0.11827097711587359,0.22185093709138456
PIK3CD,+-++,0.171920565,0.9368706226113738,0.17624228364355193,-1,0.35248456728710387,0.17506901060584049,0.18612422811478388,0.35013802121168097
CLSTN1,+--+,0.131477225,0.7628126966684884,0.33401184442301135,-1,0.6680236888460227,0.3173035013802121,0.33933890301489283,0.6346070027604243
CTNNBIP1,--++,0.159258003,0.981047666652061,0.09740482232656077,-1,0.19480964465312153,0.09182042713932878,0.09792953142026879,0.18364085427865756
LZIC,++--,0.209439325,0.10743823022020701,0.9786340143100463,1,0.21487646044041403,0.10243370868143843,0.10947261368589278,0.20486741736287686
NMNAT1,-++-,0.167796776,0.7493021781280227,0.24742206300247477,-1,0.49484412600494954,0.2400116228388784,0.25811841627315657,0.4800232456777568
RBP7,+++-,0.004711863,0.011842027803033882,0.8974138606107782,1,0.023684055606067764,0.00828187431892481,0.009806770303646666,0.01656374863784962
UBE4B,++++,0.24745253,0.4507725044165479,0.5971956118858501,1,0.9015450088330959,0.4052306574645841,0.4316431788464332,0.8104613149291682
KIF1B,-+-+,0.408637176,0.5082667674725416,0.7767997549547419,1,1.0165335349450833,0.43632401017072286,0.4667296237105913,0.8726480203414457
PGD,-+++,0.056623175,0.30968805134003274,0.5001825921996049,1,0.6193761026800655,0.29625862695241556,0.3186837134970216,0.5925172539048311
CENPS,-++-,0.291880376,0.4660110562569459,0.4386225999562842,-1,0.8772451999125684,0.39721051866918494,0.4231747184889212,0.7944210373383699
CORT,+--+,0.092470336,0.6616817683007699,0.2949257996343163,-1,0.5898515992686326,0.2838151968618335,0.303668725027243,0.567630393723667
DFFA,+---,0.303456361,0.23006994795842317,0.9239502942119837,1,0.46013989591684634,0.22470032691609154,0.24182769141362778,0.4494006538321831
PEX14,+--+,0.059985579,0.5782144034994419,0.17454878390104758,-1,0.34909756780209517,0.1731802992881011,0.18445332364693062,0.3463605985762022
CASZ1,+--+,0.15762989,0.3544399867657143,0.7279488084353511,1,0.7088799735314286,0.33534326189611335,0.3591457213424379,0.6706865237922267
TARDBP,+-++,0.230583766,0.8222892305166731,0.22991593996541088,-1,0.45983187993082175,0.22453871858201366,0.24155466763530695,0.4490774371640273
SRM,---+,0.137707598,0.8989570027736348,0.19379606465977497,-1,0.38759212931954995,0.1935929100682842,0.20595713766799856,0.3871858201365684
EXOSC10,+-++,0.074022428,0.7342754577013058,0.09315454054117481,-1,0.18630908108234961,0.08717129158797036,0.09436977842353796,0.17434258317594073
MTOR,+-++,0.313193984,0.6923254570518484,0.4239572766218477,-1,0.8479145532436954,0.38754903385151823,0.41373047584453326,0.7750980677030365
UBIAD1,+-++,0.180524294,0.7533620748774241,0.3616867727811739,-1,0.7233735455623478,0.34163882028185383,0.36578278241917905,0.6832776405637077
DISP3,+++-,0.383067868,0.4113168824101102,0.7196492730253004,1,0.8226337648202204,0.37762440973483474,0.40483800668313236,0.7552488194696695
FBXO2,+-++,0.266887972,0.781470926109434,0.3104715431608177,-1,0.6209430863216354,0.2966729623710591,0.31914275335997094,0.5933459247421182
FBXO44,----,0.1597918,0.8317368750201656,0.18225173513453813,-1,0.36450347026907626,0.18160685747493827,0.19273519796585542,0.36321371494987653
FBXO6,--++,0.138819022,0.9852170763287016,0.056796995683551454,-1,0.11359399136710291,0.04838006683132355,0.0565928078459862,0.0967601336626471
MAD2L2,--+-,0.55576012,0.813614143552712,0.4890478791400828,-1,0.9780957582801656,0.4262676158651751,0.45652015982564476,0.8525352317303502
DRAXIN,--+-,0.053109468,0.8633430833450095,0.08369179921449554,-1,0.1673835984289911,0.07700130756937382,0.08448964765710135,0.15400261513874763
AGTRAP,+-+-,0.143790328,0.4578984526993537,0.47081489815241867,1,0.9157969053987074,0.4093715946240465,0.43709138457068136,0.818743189248093
MTHFR,--+-,0.136455534,0.8970912307917327,0.16181822464434417,-1,0.32363644928868834,0.16046781926485545,0.1694878314565928,0.3209356385297109
CLCN6,+---,0.540039973,0.4727717805132834,0.8256288066833513,1,0.9455435610265668,0.41721758082092264,0.44718872584628794,0.8344351616418453
KIAA2013,+---,0.6876842,0.5005089591861884,0.8364886467494704,1,1.0010179183723769,0.43203777697057755,0.4628069155891327,0.8640755539411551
PLOD1,+-++,0.080033113,0.9421778732574412,0.08297244727243137,-1,0.16594489454486275,0.07642016562545402,0.0837631674536869,0.15284033125090804
MFN2,---+,0.239169171,0.8200509102783987,0.33731366293142323,-1,0.6746273258628465,0.3202818538428011,0.3420268797675263,0.6405637076856022
MIIP,++++,0.115964078,0.9034912236883625,0.1188344016914169,-1,0.2376688033828338,0.11375853552230132,0.12183073011260444,0.22751707104460264
TNFRSF1B,+--+,0.475572233,0.770203157039054,0.549641030009157,-1,1.099282060018314,0.4545982856312654,0.4884126407555394,0.9091965712625308
VPS13D,++++,0.08798115,0.1596904601969019,0.8538926378146866,1,0.3193809203938038,0.15830003632401016,0.16744152259189307,0.3166000726480203
DHRS3,----,0.51393474,0.6737686395110283,0.5848076590213263,-1,1.1696153180426525,0.46665698096760133,0.5017798764983654,0.9333139619352027
PDPN,+++-,0.240230251,0.36536801601655894,0.6183853779015621,1,0.7307360320331179,0.3456592807845986,0.36895249164608457,0.6913185615691972
PRDM2,---+,0.02530116,0.9786506618640026,0.013904182696812963,-1,0.027808365393625925,0.00973412756065669,0.011333091173265529,0.01946825512131338
KAZN,+-++,0.140708506,0.9182308638738053,0.1813141711043408,-1,0.3626283422086816,0.1805898590730786,0.1915728296403923,0.3611797181461572
TMEM51,+-+-,0.333854441,0.6774117848053565,0.520182502799531,-1,1.040365005599062,0.4414499491500799,0.47322920450417727,0.8828998983001598
FHAD1,+++-,0.068586261,0.24868690246941366,0.3702308367085276,1,0.4973738049388273,0.2413367235742826,0.25926194973122185,0.4826734471485652
EFHD2,+--+,0.107983326,0.5960955870676732,0.1549898864220632,-1,0.3099797728441264,0.15342147319482782,0.16302215764620415,0.30684294638965565
CASP9,--+-,0.02556349,0.9440221437353159,0.018714006743404798,-1,0.037428013486809596,0.014746476826964986,0.016781692698873956,0.02949295365392997
DNAJC16,-++-,0.289561171,0.5511982453859494,0.62903395101891,1,1.1023964907718988,0.4554304395205231,0.4891035885515037,0.9108608790410462
AGMAT,-+-+,0.007462734,0.10312973762721357,0.3346151941852944,1,0.20625947525442714,0.09785688339992735,0.10511404910649426,0.1957137667998547
DDI2,++-+,0.425411714,0.40047220144293416,0.8641458702349764,1,0.8009444028858683,0.37014166363966583,0.397137875926195,0.7402833272793317
PLEKHM2,---+,0.033545867,0.9486262676054503,0.00882048409395547,-1,0.01764096818791094,0.005811419439198024,0.006683617871413004,0.011622838878396049
SLC25A34,-+++,0.139140964,0.9506811762350101,0.12601393802276722,-1,0.25202787604553445,0.12225773645212844,0.13105702869596803,0.24451547290425688
FBLIM1,-++-,0.075594205,0.6134942126928282,0.20371471201383684,-1,0.4074294240276737,0.2015109690541915,0.2165637486378496,0.403021938108383
UQCRHL,--+-,0.049410297,0.9041435063308488,0.0892631005040745,-1,0.178526201008149,0.08252215603661195,0.09059208136578278,0.1650443120732239
SPEN,+-++,0.309607769,0.7143243106310593,0.39376554372753186,-1,0.7875310874550637,0.36546563998256576,0.39193606974209955,0.7309312799651315
ZBTB17,+--+,0.205215743,0.8328667236159676,0.3020725629532718,-1,0.6041451259065436,0.2900624727589714,0.311006175081729,0.5801249455179428
SRARP,+--+,0.130508976,0.46191989834092867,0.3334799211371337,-1,0.6669598422742674,0.3169402876652622,0.33883036687250273,0.6338805753305244
EPHA2,+-+-,0.055287995,0.28164997488309673,0.29244637582199823,1,0.5632999497661935,0.2711950599346168,0.29216911230568066,0.5423901198692336
CPLANE2,---+,0.046459828,0.3597512479341562,0.16377399698857226,-1,0.3275479939771445,0.16250181606857475,0.17195786414820197,0.3250036321371495
FBXO42,----,0.171077719,0.351198578728315,0.7719360636722654,1,0.70239715745663,0.3328005811841627,0.3564579398518088,0.6656011623683254
SZRD1,--++,0.048956508,0.9791989752227773,0.055019360162530624,-1,0.11003872032506125,0.04620078454162429,0.05448601525608427,0.09240156908324858
NECAP2,++--,0.333085001,0.11956276940015381,0.9824764456146006,1,0.23912553880030762,0.11485652015982564,0.12254830742408833,0.22971304031965128
CROCC,+-+-,0.223698635,0.6447042525789974,0.35339317445836604,-1,0.7067863489167321,0.33459247421182625,0.3580820922629858,0.6691849484236525
ATP13A2,---+,0.167023959,0.9067579672426919,0.12645852957985293,-1,0.25291705915970586,0.12298416388202818,0.13178350889938248,0.24596832776405636
SDHB,-++-,0.266055043,0.6081707485659639,0.4667428428960639,-1,0.9334856857921278,0.41399099229986924,0.442862332001453,0.8279819845997385
PADI2,++++,0.019399176,0.04142222384106765,0.5469493641645519,1,0.0828444476821353,0.033345441336723576,0.03944500944355659,0.06669088267344715
RCC2,+-++,0.332535709,0.8122136474301049,0.36242063456382123,-1,0.7248412691276425,0.3422926049687636,0.3662913185615692,0.6845852099375273
ARHGEF10L,--++,0.122030156,0.9910187916848909,0.0532415024382589,-1,0.1064830048765178,0.04474792968182478,0.052451870686523794,0.08949585936364957
IGSF21,+---,0.068581381,0.21939228459081864,0.35744573327271434,1,0.4387845691816373,0.21532873229204505,0.23122185093709138,0.4306574645840901
PAX7,-+++,0.158289737,0.5765112106165097,0.19521532219380167,-1,0.39043064438760333,0.19482783669911377,0.20741009807482746,0.38965567339822754
ALDH4A1,---+,0.297953779,0.7764087707180186,0.4073126323257916,-1,0.8146252646515832,0.3744733401133227,0.40152560842717033,0.7489466802266453
IFFO2,+--+,0.009970448,0.4186385161864174,0.08905411392523398,-1,0.17810822785046795,0.08230422780764202,0.09008354522339267,0.16460845561528403
UBR4,++--,0.789338367,0.6012575587996728,0.7780971705436059,1,1.2025151175993456,0.47163094805666544,0.5061019904111579,0.9432618961133309
EMC1,-+--,0.338761925,0.43832183975711414,0.6946317827642416,1,0.8766436795142283,0.3969487831456593,0.4227807642016563,0.7938975662913186
MRTO4,--++,0.010834559,0.9761044219330225,0.023329044881984493,-1,0.046658089763968985,0.0182333284904838,0.02164911006175082,0.0364666569809676
AKR7A3,+-+-,0.129703143,0.3643217795225908,0.36694766370819604,1,0.7286435590451816,0.34456956047947696,0.3680081359872149,0.6891391209589539
AKR7A2,-+--,0.48549919,0.4277394367501661,0.8621469839687317,1,0.8554788735003322,0.39019251725390486,0.41609763184657855,0.7803850345078097
PQLC2,++++,0.239889456,0.3826813691494099,0.5955339781540406,1,0.7653627382988198,0.35779150018162004,0.38268197007118987,0.7155830003632401
CAPZB,-++-,0.290157241,0.5923125965647884,0.4421228655334675,-1,0.884245731066935,0.39960772918785414,0.42564475118053036,0.7992154583757083
MICOS10,---+,0.022928961,0.5100880256390576,0.11722082949897925,-1,0.2344416589979585,0.11230568066250182,0.1198692335633854,0.22461136132500364
NBL1,----,0.016588685,0.524650965284856,0.12841837054439512,-1,0.25683674108879023,0.1252360889147174,0.13425354159099165,0.2504721778294348
TMCO4,++++,0.42633444,0.5092666416192262,0.653944605721065,1,1.0185332832384524,0.4369051943334544,0.46745605114049105,0.8738103886669089
OTUD3,----,0.051991891,0.8219004036387294,0.15305833179612538,-1,0.30611666359225076,0.15109690541914864,0.16033418089357065,0.30219381083829727
PLA2G5,--++,0.234174045,0.9405356464754575,0.21612242119059252,-1,0.43224484238118505,0.21306116518959756,0.22840537595350527,0.4261223303791951
UBXN10,--+-,0.087987957,0.2574845989468157,0.8028169009607988,1,0.5149691978936314,0.24961859789320742,0.2684875780909487,0.49923719578641484
VWA5B1,+-+-,0.302100736,0.8020959893281363,0.347673275762589,-1,0.695346551525178,0.3290716257445881,0.35256084271703597,0.6581432514891762
CAMK2N1,---+,0.177607552,0.6646794551583817,0.26677706985755834,-1,0.5335541397151167,0.25809966584338223,0.276934253541591,0.5161993316867645
MUL1,-++-,0.258599276,0.5617622828220981,0.4098611960730965,-1,0.819722392146193,0.376579979660032,0.4032691609153651,0.753159959320064
FAM43B,+-+-,0.048086502,0.8796709022808791,0.06475226718243225,-1,0.1295045343648645,0.057097195990120586,0.06436614602252089,0.11419439198024117
PINK1,-+++,0.136162287,0.7504835616405328,0.32079372900824715,-1,0.6415874580164943,0.30466366409995643,0.32793316382128584,0.6093273281999129
DDOST,-++-,0.460436361,0.49738037583088796,0.7407424916816961,1,0.9947607516617759,0.4303668725027243,0.4614993462153131,0.8607337450054486
KIF17,---+,0.0856395,0.9845906886808555,0.025534552475058987,-1,0.051069104950117974,0.019976754322243207,0.02361060661096985,0.039953508644486414
SH2D5,--++,0.399455873,0.9325759200267559,0.2705092913626266,-1,0.5410185827252532,0.26129594653494115,0.2813657827824192,0.5225918930698823
HP1BP3,+-++,0.126341186,0.4534007290490827,0.461394375002256,1,0.9068014580981654,0.4069742099527788,0.4333866046781926,0.8139484199055576
EIF4G3,+-++,0.230456321,0.6808239730594299,0.29725788726446095,-1,0.5945157745289219,0.2865029783524626,0.3059208136578278,0.5730059567049252
ECE1,+-++,0.112883013,0.9395686499393955,0.050243334727254424,-1,0.10048666945450885,0.0423507191631556,0.04918270977115874,0.0847014383263112
NBPF3,--++,0.098246588,0.8982328510533235,0.19810372738720397,-1,0.39620745477440794,0.19686183350283307,0.21075190701053395,0.39372366700566613
ALPL,+-++,0.118294297,0.9486927569155745,0.07079908207128285,-1,0.1415981641425657,0.06334447188725846,0.071558300036324,0.12668894377451692
RAP1GAP,--++,0.038682344,0.9932166224395362,0.025650551595910915,-1,0.05130110319182183,0.02012203980822316,0.023683254631311296,0.04024407961644632
USP48,++++,0.068840307,0.6211617871651397,0.2101337482729732,-1,0.4202674965459464,0.20812145866627924,0.22310207046857974,0.41624291733255847
HSPG2,+-++,0.151557034,0.7861039913493143,0.07910830397892102,-1,0.15821660795784204,0.07184367281708558,0.07984017435524882,0.14368734563417115
CDC42,++--,0.303719696,0.2097558848588597,0.9487168127593105,1,0.4195117697177194,0.20755539411551036,0.22221415080633444,0.4151107882310207
WNT4,+--+,0.462517334,0.7656832736844683,0.4798478037603922,-1,0.9596956075207844,0.4207467673979369,0.4505630221576462,0.8414935347958739
ZBTB40,+-++,0.181896651,0.5508459864199716,0.3821819042317379,-1,0.7643638084634758,0.3576202237396484,0.3823465310570287,0.7152404474792968
EPHA8,--++,0.054407525,0.9467416320983421,0.10281755874523768,-1,0.20563511749047536,0.09755920383553683,0.10468579731202325,0.19511840767107366
C1QA,++--,0.409756022,0.3858752024918971,0.8824122261583647,1,0.7717504049837942,0.3599709407918634,0.38515182333284903,0.7199418815837269
C1QC,-+-+,0.299070793,0.3341736773885959,0.8677537664296261,1,0.6683473547771918,0.3174718488921177,0.3395321807351446,0.6349436977842354
C1QB,-+-+,0.510636879,0.6002730353720864,0.7110187551718247,1,1.2005460707441729,0.47134035597529966,0.505666133953218,0.9426807119505993
EPHB2,++--,0.135571822,0.026109247004348402,0.9980671283144187,1,0.052218494008696804,0.02026879767526335,0.024335318901641725,0.0405375953505267
KDM1A,-+--,0.234465604,0.3246227335751669,0.807161854510473,1,0.6492454671503338,0.30795495822738833,0.3316867644922272,0.6159099164547767
LUZP1,+-++,0.459347483,0.7685766446175468,0.5366625282018768,-1,1.0733250564037535,0.4487142234490774,0.481656374863785,0.8974284468981548
HTR1D,--++,0.152801436,0.9927370340492062,0.0533449147861508,-1,0.1066898295723016,0.04482057242481476,0.052742462767889575,0.08964114484962953
HNRNPR,+++-,0.090092724,0.06360297985065674,0.8511516775504437,1,0.1272059597013135,0.05521249545949873,0.06348975737323842,0.11042499091899746
ZNF436,-+--,0.14179311,0.14804436482488084,0.6095981309075881,1,0.2960887296497617,0.14536868870323283,0.1553101845125672,0.29073737740646566
TCEA3,----,0.354178093,0.5820646400758909,0.501147487047731,-1,1.002294974095462,0.432296963533343,0.4631311296767163,0.864593927066686
ASAP3,++++,0.334385522,0.6446916301761968,0.5665428880511846,-1,1.1330857761023692,0.4606276332994334,0.49516890664729385,0.9212552665988668
ID3,+-+-,0.114134166,0.3590355341904282,0.46708620829635705,1,0.7180710683808564,0.3399200871776244,0.36372221415080636,0.6798401743552488
RPL11,-+++,0.205775199,0.6957783719019885,0.2670852133746953,-1,0.5341704267493906,0.2582449513293622,0.27737014166363966,0.5164899026587244
ELOA,--+-,0.154204251,0.45728545398061093,0.5758979955010541,1,0.9145709079612219,0.40900835452233925,0.43665552811274155,0.8180167090446785
PITHD1,-+--,0.053046972,0.13446423145966116,0.5437739380125861,1,0.2689284629193223,0.13316382128586995,0.14107220688653205,0.2663276425717399
LYPLA2,+-+-,0.044922395,0.356209769805252,0.10804604026729456,-1,0.21609208053458911,0.10278948133081506,0.11013439883763168,0.20557896266163012
GALE,++-+,0.267587018,0.27819079353476106,0.8352250969027577,1,0.5563815870695221,0.2683617871413004,0.2886096178991719,0.5367235742826008
HMGCL,+++-,0.2440345,0.34281502751825466,0.8495251506313953,1,0.6856300550365093,0.3250998910279695,0.34774081069301177,0.650199782055939
FUCA1,-++-,0.363285269,0.562744459302347,0.568178038248707,1,1.125488918604694,0.4596440247003269,0.49397065233183207,0.9192880494006538
PNRC2,-+--,0.155838167,0.21359199079121316,0.854365775338153,1,0.4271839815824263,0.2111151471122412,0.22671800087171293,0.4222302942244824
SRSF10,-++-,0.171206834,0.1893333960225765,0.866973273877866,1,0.378666792045153,0.18953868507083182,0.20107511259625163,0.37907737014166365
IFNLR1,+++-,0.172148695,0.6909694111507896,0.4304052646294017,-1,0.8608105292588034,0.39154438471596686,0.41816200508536144,0.7830887694319337
STPG1,+-++,0.089321685,0.44679540872931217,0.1656779542839414,-1,0.3313559085678828,0.16431788464332414,0.17399200871776244,0.3286357692866483
NIPAL3,++++,0.153219243,0.22875688255958926,0.45383975811218136,1,0.4575137651191785,0.22346531057028696,0.2403021938108383,0.4469306211405739
RCAN3,++++,0.329101074,0.5054712070911399,0.5480431992772279,1,1.0109424141822798,0.43472575372321104,0.46462298416388204,0.8694515074464221
NCMAP,----,0.317110407,0.4742927282399971,0.5568993820798668,1,0.9485854564799941,0.4177987649836542,0.4476245823042278,0.8355975299673084
SRRM1,+-++,0.046013566,0.32577321842231866,0.18601236237258675,-1,0.3720247247451735,0.18596542205433678,0.19738467126770795,0.37193084410867355
CLIC4,+++-,0.036049501,0.07119852185291563,0.8917434549201242,1,0.14239704370583126,0.06378496185978932,0.07191631556007555,0.12756992371957865
SYF2,++++,0.602939686,0.6361488208808026,0.6815384774067633,1,1.2722976417616052,0.47860515800944425,0.5134389074531455,0.9572103160188885
RSRP1,+++-,0.065585817,0.14931935424511408,0.8204802146550587,1,0.29863870849022817,0.14696694515074465,0.15690832485834666,0.2939338903014893
TMEM50A,--+-,0.112570182,0.4562635335809607,0.31892253355635514,-1,0.6378450671127103,0.3037919511840767,0.3262622593534326,0.6075839023681534
RHCE,+++-,0.385833911,0.4298576170057763,0.8069292811324319,1,0.8597152340115526,0.3911369415183436,0.41784105767833796,0.7822738830366872
MACO1,----,0.197366374,0.8235067110332334,0.2811180098850737,-1,0.5622360197701474,0.27081214586662794,0.2915365056302216,0.5416242917332559
LDLRAP1,++++,0.060821042,0.2538610977673424,0.3888017991451784,1,0.5077221955346848,0.24664002905920815,0.2641290135115502,0.4932800581184163
MAN1C1,--+-,0.223471273,0.9510823874306796,0.12530837305635806,-1,0.2506167461127161,0.12131338079325875,0.12996730839084636,0.2426267615865175
SELENON,---+,0.256534155,0.8831731130944458,0.2757364208745303,-1,0.5514728417490606,0.26609036757227955,0.28594260806393024,0.5321807351445591
MTFR1L,--+-,0.101298648,0.8045977939551522,0.21657595681155908,-1,0.43315191362311817,0.21349702164753742,0.22869596803487105,0.42699404329507484
AUNIP,---+,0.34327609,0.9143997005166309,0.29045641225818447,-1,0.5809128245163689,0.2797472032543949,0.2993824918270977,0.5594944065087898
PAQR7,-+++,0.259189415,0.679790729171562,0.3490415178435989,-1,0.6980830356871978,0.3303791951184077,0.35408645114420634,0.6607583902368154
STMN1,+--+,0.101713395,0.6649819549122609,0.1738640680952096,-1,0.3477281361904192,0.17252651460119134,0.18350889938249182,0.3450530292023827
PAFAH2,++-+,0.247988737,0.3469453044139017,0.8557513665683216,1,0.6938906088278034,0.32858699600435887,0.35217201801540027,0.6571739920087177
EXTL1,+--+,0.062659239,0.6852118241454215,0.17187552303747325,-1,0.3437510460749465,0.17034723231149207,0.181256810751907,0.34069446462298414
PDIK1L,-+--,0.313945329,0.4097552933222281,0.732436467213661,1,0.8195105866444562,0.3764620414093716,0.4032398663373529,0.7529240828187432
FAM110D,-+++,0.067813775,0.7769299703490655,0.09017540513296629,-1,0.18035081026593258,0.08375708266744153,0.09139120958953868,0.16751416533488306
ZNF593,+-++,0.302084443,0.7833055956183582,0.3821256999325255,-1,0.764251399865051,0.3576202237396484,0.38227388303668725,0.7152404474792968
CNKSR1,--++,0.241367393,0.945281472551834,0.20357969906547468,-1,0.40715939813094937,0.2014383263112015,0.2162005085361424,0.402876652622403
CEP85,+++-,0.082831277,0.06773029451857052,0.7648016792585535,1,0.13546058903714103,0.059861968761351254,0.06799360743861688,0.11972393752270251
SH3BGRL3,+++-,0.175173956,0.2774192834115246,0.6989441874212192,1,0.5548385668230492,0.26763530693788595,0.2873746912683423,0.5352706138757719
UBXN11,--+-,0.150268346,0.9487401016948378,0.0652676675998905,-1,0.130535335199781,0.05753305244806044,0.06509262622593534,0.11506610489612087
CD52,--++,0.520375566,0.8573273536458046,0.4498502228141581,-1,0.8997004456283162,0.4044747929681825,0.4310207046857973,0.808949585936365
DHDDS,-+++,0.27807327,0.8661407567871662,0.29254302555905415,-1,0.5850860511181083,0.2819991282870841,0.3011260443152924,0.5639982565741682
HMGN2,--++,0.158875632,0.9778141166208735,0.09878678191291483,-1,0.19757356382582966,0.09305535377015836,0.0995277878677806,0.18611070754031672
RPS6KA1,++++,0.1044183,0.16008852997491285,0.74430870362138,1,0.3201770599498257,0.15873592444605886,0.1678773790498329,0.3174718488921177
ARID1A,+-++,0.312873544,0.7539849289271836,0.30726742578815114,-1,0.6145348515763023,0.29391253813744006,0.31630948056665453,0.5878250762748801
PIGV,+++-,0.289936078,0.25122524023672227,0.9117268856489782,1,0.5024504804734445,0.24358881220486742,0.261877088478861,0.48717762440973483
ZDHHC18,--+-,0.152522063,0.8957143033106336,0.10528688475648257,-1,0.21057376951296514,0.10017434258317594,0.10679258990192517,0.20034868516635188
GPN2,-+--,0.507207786,0.4516273640413063,0.7645521501926508,1,0.9032547280826126,0.4057391936069742,0.43222432079035306,0.8114783872139484
GPATCH3,+-++,0.07629565,0.7830559512232458,0.07997700401647725,-1,0.1599540080329545,0.07329652767688508,0.08063930257900472,0.14659305535377015
NUDC,--++,0.045721469,0.9987427874036199,0.01128597956427498,-1,0.02257195912854996,0.008063344471887259,0.00893570650199782,0.016126688943774517
