gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZNF224,+++-+++---++,0.051420996,0.21379407191171448,0.8457348559551595,1,0.42758814382342897
APLP1,+-+++---++-+,0.148537086,0.21381642285879868,0.9405821290284686,1,0.42763284571759735
TMEM67,+++-++++--+-,0.010568155,0.2381518336328643,0.21384232696275576,-1,0.4276846539255115
SEZ6L,---+-+-+----,0.192876769,0.9280544774874283,0.2138685771288167,-1,0.4277371542576334
DUSP7,-++++--+++++,0.048565177,0.21387852940830224,0.863868549675086,1,0.4277570588166045
C2orf69,++-+-+------,0.037360791,0.7630101873141641,0.21390155673233524,-1,0.4278031134646705
TCERG1,+---+-++--++,0.088098886,0.5604847579962062,0.21392233847914202,-1,0.42784467695828404
CTD-2517O10.6,-++++++---++,0.067708343,0.21397937983096588,0.9263072779346619,1,0.42795875966193175
AL139147.1,+-+++-+-++++,0.124685378,0.2139959114591518,0.9756154730243438,1,0.4279918229183036
ZNF391,------+-+-++,0.139300105,0.9784939194271826,0.21400649620505324,-1,0.4280129924101065
CAP2P1,----+-+---++,0.025573803,0.6778487597654093,0.21401173909821905,-1,0.4280234781964381
CACNA1F,--+---+++--+,0.029729643,0.2140432767009919,0.6693707679160179,1,0.4280865534019838
ERCC6L2,++----+---+-,0.108309034,0.9450678482682637,0.21404749069709025,-1,0.4280949813941805
YBX1P8,+---+-+--++-,0.031287566,0.7483564692914941,0.21410113402467235,-1,0.4282022680493447
TTC12,+++-++++-+++,0.118917823,0.214132730962878,0.9505784379159249,1,0.428265461925756
RP11-378A13.1,++-+-++++++-,0.211918336,0.214140424804752,0.9633416491799409,1,0.428280849609504
VAMP1,-++-++++++-+,0.089136521,0.21417377586408587,0.927576071713323,1,0.42834755172817174
GJD2,------++++++,0.006627474,0.2142051164149791,0.48963323437548456,1,0.4284102328299582
RP5-1021I20.5,++--+-++-+++,0.191239294,0.21425594115576993,0.9812239470271898,1,0.42851188231153986
UTP14A,+--+-+++++++,0.114830942,0.21427103503456435,0.9294386892641909,1,0.4285420700691287
CTD-3138B18.6,+-+-+-++-+++,0.029175365,0.2143137092213251,0.2775730256685897,1,0.4286274184426502
MROH1,----+-++++++,0.03313891,0.21440075847937431,0.24804498086787305,1,0.42880151695874863
LIN37,----++-++-++,0.045735841,0.21442955841112474,0.5691643958143527,1,0.4288591168222495
P2RX7,--+++++-++++,0.036970982,0.2144459816707856,0.9220861976202228,1,0.4288919633415712
PANX2,----+--+++-+,0.009713971,0.30675669051404664,0.21445559645795703,-1,0.42891119291591406
RP11-464F9.20,--++++--+-+-,0.072511069,0.21451220704783183,0.5716174136146547,1,0.42902441409566366
FKBP3,+-+--+++++++,0.095171655,0.21457803964303968,0.9691160681920492,1,0.42915607928607935
RBP1,+-+---------,0.145101487,0.962123881957269,0.2145798399912859,-1,0.4291596799825718
CTD-2555O16.3,+-+--++-+++-,0.012177904,0.2146069229743427,0.7104049438877429,1,0.4292138459486854
TRAPPC9,----+-++++++,0.042658191,0.7148750596109605,0.2146093930336177,-1,0.4292187860672354
SYBU,-+----++----,0.212754648,0.9875356301243371,0.21471787909323775,-1,0.4294357581864755
ATF6B,------++++++,0.035313495,0.7709620999647986,0.21472794407379014,-1,0.4294558881475803
RNASEH2B-AS1,+-+-+-++-+++,0.080329406,0.21478484084080385,0.9311844956624961,1,0.4295696816816077
ISM2,++++--+--++-,0.140601612,0.21482170913623477,0.968214749129653,1,0.42964341827246955
RNF41,++-+--++++--,0.029102366,0.21483264064097138,0.7416475838735186,1,0.42966528128194276
XYLT2,+++-++++-+++,0.18845673,0.21488149633048056,0.9904798274045606,1,0.42976299266096113
KNL1,+++++++++-++,0.261342165,0.2149787381010007,0.9854306413886101,1,0.4299574762020014
PPFIA1,--+-+-+---++,0.085421362,0.8810339880210922,0.21498402203903297,-1,0.42996804407806594
B4GALT1,----+-+---+-,0.241644915,0.9851171066291298,0.2149924052626994,-1,0.4299848105253988
MAPK4,--+---++--++,0.07829718,0.8510903700211834,0.21511382200138135,-1,0.4302276440027627
RPL7P46,-----+++--++,0.019731513,0.5899561732082538,0.2151393870405479,-1,0.4302787740810958
SEC24B,++-++++---+-,0.01249903,0.7651279225866747,0.21527944217725709,-1,0.43055888435451417
HDAC4,----+---++-+,0.048036851,0.9364539120758114,0.2152999802339537,-1,0.4305999604679074
RP11-356J5.12,+-++++-++-++,0.197955911,0.2153065317949197,0.9783260130210425,1,0.4306130635898394
ARRDC1,+-+-+-+++++-,0.096567517,0.215324334085589,0.94833018039847,1,0.430648668171178
DTX1,------++++++,0.014879487,0.3400740826767128,0.21541906759927054,-1,0.4308381351985411
AC011484.1,+---+-++++--,0.063832001,0.7073196673110774,0.21542055635924143,-1,0.43084111271848285
RP11-441O15.3,-++-+-----+-,0.070536972,0.7696270282910601,0.21553932223246836,-1,0.4310786444649367
RP11-467H10.1,+--+-------+,0.069771061,0.9471097571716783,0.21554940171886816,-1,0.4310988034377363
TMEM138,+++-++++-++-,0.122065497,0.21555103228888903,0.9338864321230511,1,0.43110206457777805
RP11-422P24.9,+-+----+---+,0.07714268,0.9439587748729541,0.21559055595644705,-1,0.4311811119128941
PCBP1,----+-++++++,0.042772469,0.2575502986614475,0.2156289942689414,-1,0.4312579885378828
EPM2AIP1,++++-+------,0.011584004,0.2157290652450089,0.4042808463837123,1,0.4314581304900178
RAD51AP1,-+--+++-+-++,0.194716789,0.2157691269494541,0.9580954347645886,1,0.4315382538989082
DEPTOR,+++-+----+++,0.123414048,0.2158045681756047,0.9549886900565236,1,0.4316091363512094
PSMG3-AS1,-++---++++++,0.156791496,0.21582344921665347,0.8616080564657116,1,0.43164689843330695
KCNE3,-++--+++++++,0.08826216,0.21582438880704694,0.8877844662200637,1,0.43164877761409387
IQUB,++++++++--+-,0.129517344,0.21582844728065695,0.9428209992567921,1,0.4316568945613139
MMP17,----+--++++-,0.056924139,0.7394773635856318,0.2158792169086531,-1,0.4317584338173062
RP11-864N7.2,--+--+++++-+,0.003950634,0.21588715538123526,0.3081012783010203,1,0.4317743107624705
NDST3,-+----+++-++,0.019293909,0.21593234086979388,0.7516766127587632,1,0.43186468173958775
PDCL3P4,+-+-+-----+-,0.081426162,0.8207914772118049,0.21595477988173958,-1,0.43190955976347917
GSR,++++-+-+++--,0.06366072,0.21597193802694808,0.8744662243014529,1,0.43194387605389617
BDNF-AS,-++-+----+++,0.059551735,0.21597799149066968,0.7443749556272956,1,0.43195598298133936
ALDH1L1-AS2,++---+-+---+,0.037042119,0.8554563529477265,0.21601344864954133,-1,0.43202689729908267
LYZ,-----++++++-,0.028038582,0.2160209760585846,0.5661535769131768,1,0.4320419521171692
HNRNPUL1,--+-+--+++++,0.009819976,0.5377111350447057,0.216042509013005,-1,0.43208501802601
CTC-260E6.6,----+-+++-++,0.013429726,0.30743955890756614,0.21604772666819191,-1,0.43209545333638383
ZNF582,-++-++-+--++,0.107112184,0.21604935544662437,0.8774462731350898,1,0.43209871089324875
PCDHGA7,----+--+-+++,0.013837237,0.9102802450334762,0.2161296390707643,-1,0.4322592781415286
NTN1,-++---++-++-,0.04192472,0.21615147159748546,0.5312642703366784,1,0.4323029431949709
NAV2,----+-++-+++,0.050826578,0.2161530808312014,0.5463669464094161,1,0.4323061616624028
PAPPA,--+-++---+-+,0.072227176,0.9635121896125528,0.21615882417053925,-1,0.4323176483410785
RP11-867G2.8,------++++-+,0.140763279,0.9146578553509029,0.21621539513917873,-1,0.43243079027835746
YARS2,++++---+----,0.003029794,0.21628846848697067,0.692085096762924,1,0.43257693697394134
LINC01114,++++++----++,0.060225093,0.21630463544771725,0.5171408245942386,1,0.4326092708954345
TAS2R9,++++++--+--+,0.01279381,0.2163349515067136,0.2779034294667074,1,0.4326699030134272
LRRC24,++-++--+++-+,0.050619044,0.2163515084249848,0.851566913604274,1,0.4327030168499696
ZBTB39,++++++-+--++,0.087905513,0.21636728364301222,0.9795478357733692,1,0.43273456728602444
GOLGA1,+-+-+-+--+++,0.049567288,0.21639339751219214,0.7589677250615379,1,0.4327867950243843
ID2-AS1,+-++++-+-+-+,0.078520942,0.216410492359431,0.825874845885581,1,0.432820984718862
AF121897.4,+--++++-++++,0.094012041,0.2164167484985238,0.9819860354099728,1,0.4328334969970476
CAMKMT,-++--++---+-,0.043230659,0.8098475156471607,0.21651169516467736,-1,0.4330233903293547
BOLA2-SMG1P6,-++---++--++,0.100196085,0.794666803161629,0.21654072723669918,-1,0.43308145447339835
IPCEF1,---+---+++-+,0.039808173,0.7163501586332752,0.21655115369020503,-1,0.43310230738041006
ZRANB2,++++-++--++-,0.009387306,0.21658230252945807,0.7997488076365828,1,0.43316460505891613
KIRREL3,------++++++,0.01836152,0.21659212693077293,0.35195037588357103,1,0.43318425386154585
YAP1,++++++------,0.040370825,0.8001597149480415,0.2166267385831198,-1,0.4332534771662396
EWSR1,+-+-+++---+-,0.07970841,0.21664638569483263,0.5408920595025867,1,0.43329277138966527
ENPP4,++++++------,0.027522628,0.22541196411753303,0.21665479209304753,-1,0.43330958418609505
SERINC4,--+-+--++---,0.03093357,0.8808911563867767,0.21666014588810442,-1,0.43332029177620884
BLID,++-+++-----+,0.074348957,0.6849676708169894,0.2166738567380104,-1,0.4333477134760208
GAS1RR,-++-++----++,0.076718704,0.7020135955921327,0.21668450770452266,-1,0.4333690154090453
EEF1A1P8,++++-+-+++-+,0.11891365,0.2166990506428319,0.9037318978027626,1,0.4333981012856638
PPID,+++++++-++--,0.079986113,0.21673181696142607,0.8862840758343277,1,0.43346363392285214
RP11-845C23.3,+++++--+++++,0.242172133,0.21676890440980245,0.994983933919289,1,0.4335378088196049
SLITRK2,------+----+,0.23321742,0.9756211889470767,0.2168303718496966,-1,0.4336607436993932
POLI,+++--++--+++,0.093699722,0.21684691322563837,0.8712812833081713,1,0.43369382645127674
CTD-2328D6.1,-+--+-++++-+,0.024921058,0.2169340819413349,0.44252796417540696,1,0.4338681638826698
SLC30A6,-++-++-+--+-,0.065933524,0.5710125063136213,0.2169604364088255,-1,0.433920872817651
ADAM33,------+++-++,0.06120221,0.6886904923836419,0.21699392999094405,-1,0.4339878599818881
LMCD1-AS1,--+-+-+--+++,0.173033796,0.21702881382457423,0.8590444230223006,1,0.43405762764914846
ZNF829,++----+---+-,0.096067302,0.9701179680888257,0.2170307139632145,-1,0.434061427926429
SLC22A6,+-++-+-+--++,0.01241234,0.7350598735355283,0.21705697955767667,-1,0.43411395911535333
CALHM2,----+---+---,0.092567569,0.916705511601393,0.21706910634604892,-1,0.43413821269209785
CRBN,++++-++---++,0.039241427,0.2170872650819375,0.8953686059120044,1,0.434174530163875
DIAPH3,+++--+-----+,0.040045309,0.6005287169693603,0.2171442093373902,-1,0.4342884186747804
AC008440.5,+--+++-++++-,0.025075022,0.2171888109316223,0.48966327321110287,1,0.4343776218632446
MTX3,++-+-+-+----,0.026378419,0.217216404604825,0.6720819886989677,1,0.43443280920965
SIN3B,-+----++++++,0.043707986,0.2172282459190313,0.9285687961693609,1,0.4344564918380626
NIM1K,+++++++-++-+,0.14616591,0.2172390339683397,0.9898338387805949,1,0.4344780679366794
RP11-66D17.5,----+-++-+++,0.055650539,0.217251364119031,0.3482042893220219,1,0.434502728238062
LVRN,++++-++-----,0.118086465,0.8872878975908842,0.21727647629503993,-1,0.43455295259007987
ITPRIPL2,+++-++---++-,0.056615426,0.21730214451278776,0.9439395543259447,1,0.4346042890255755
CNKSR1,--+---++--++,0.076867072,0.7202017842908893,0.21732186169015497,-1,0.43464372338030993
SNORD63B,++-++-++-++-,0.006555122,0.2173831823963778,0.3752293038034082,1,0.4347663647927556
RPS6P25,----+-+--++-,0.078606991,0.9315656386953447,0.21744979156255814,-1,0.4348995831251163
HNRNPCP2,++++-++---+-,0.045643213,0.2175056833233235,0.7473519742086527,1,0.435011366646647
HGSNAT,----------++,0.132607971,0.9544521365859092,0.21752596850206704,-1,0.4350519370041341
TMEM200C,-+-+++------,0.056633811,0.8865060846324185,0.2175423948738931,-1,0.4350847897477862
RP11-950C14.3,+-+++-++-++-,0.122442922,0.21759718069605496,0.7880524513293767,1,0.43519436139210993
LRRC17,-+++-+++-+++,0.139114297,0.21762404691330645,0.9380435594412505,1,0.4352480938266129
BCKDK,+-----++++-+,0.017557482,0.21769240010471733,0.4568386355240957,1,0.43538480020943465
IDI1,++-+-+------,0.030770752,0.21778419877593722,0.6020470901495866,1,0.43556839755187443
SETX,++++++------,0.031855897,0.5538023790874317,0.2177953780978088,-1,0.4355907561956176
BAAT,+++-++----+-,0.074706762,0.2178600517952612,0.7082040520908461,1,0.4357201035905224
MEMO1,----+-----+-,0.217159761,0.9585522186342572,0.2178618297568093,-1,0.4357236595136186
CUX1,----+-++-+++,0.081463313,0.6172820803375239,0.21789142772189382,-1,0.43578285544378764
ASTN1,---+---++---,0.195676324,0.9830174872679737,0.21791676522318526,-1,0.4358335304463705
CDR2L,+-+++----++-,0.056785411,0.21794537072560963,0.7119404925956752,1,0.43589074145121925
RAB37,-++-++-+++--,0.078867545,0.21796023665574102,0.7004939503687296,1,0.43592047331148204
AKAP10,-+-+-+++----,0.003357261,0.217967719481271,0.41092905874856284,1,0.435935438962542
PCDHGB3,----+-+---++,0.122451365,0.8934189051930638,0.21802237723267553,-1,0.43604475446535107
ACSL6,+++--+------,0.029061169,0.6568020134505389,0.21811316863400854,-1,0.4362263372680171
POLA1,+++-+++--+++,0.088982798,0.21812949101577542,0.9021793018239448,1,0.43625898203155083
CELSR2,----+-+++++-,0.078312742,0.732112607160042,0.21817549528542315,-1,0.4363509905708463
COPB2,++++-+------,0.088808456,0.9270360787620142,0.21826432915718175,-1,0.4365286583143635
AC117947.1,-++----++--+,0.105896494,0.7658076816634242,0.21827097944544135,-1,0.4365419588908827
IGSF5,+-+--+----+-,0.027029404,0.7603716397549883,0.21831662826994702,-1,0.43663325653989404
ZNF451-AS1,++-+++-+-+--,0.059935913,0.21849020999368923,0.8873084396553652,1,0.43698041998737847
IRF2BPL,----++------,0.209181752,0.9898223651820681,0.21855844091316148,-1,0.43711688182632297
SMU1,++++++------,0.054167566,0.5127822564503272,0.21856603299620184,-1,0.4371320659924037
TCEA1,++++++-+--+-,0.075991877,0.21858928644867526,0.7476957517597904,1,0.4371785728973505
MT-ATP6,---+---+-+++,0.038860445,0.6829255977191888,0.21862751859406668,-1,0.43725503718813336
KB-1208A12.3,++--++++-+--,0.058159213,0.21867476420195475,0.8407291067743892,1,0.4373495284039095
RPL10P19,+++-+++---+-,0.002253642,0.21875171098413748,0.41361728973840084,1,0.43750342196827496
SLC39A4,------+-+++-,0.041885772,0.6461481381867027,0.21881738726836222,-1,0.43763477453672445
POPDC3,-+-+-+-+++--,0.008477034,0.34723683849955395,0.21883985094459013,-1,0.43767970188918026
CENPE,+-+++++--+++,0.153309255,0.2188591723712897,0.9815749131297115,1,0.4377183447425794
PPARA,+++-++------,0.093546254,0.9575109449084841,0.2188659276312641,-1,0.4377318552625282
LINC01310,+----++--++-,0.120401616,0.7711414262645667,0.21886799559431633,-1,0.43773599118863266
ST20,++-+-+------,0.058425122,0.812376784969973,0.21891128971807794,-1,0.4378225794361559
RP13-578N3.3,-+----+++-+-,0.14472056,0.8786104817110648,0.21892594005440924,-1,0.4378518801088185
LINC01933,+-++++---+++,0.10701703,0.21897588512366292,0.9549656784373669,1,0.43795177024732584
CBX3P2,--+--+++++-+,0.165556693,0.21900519364040197,0.9665786737898693,1,0.43801038728080394
SUGT1P3,+-+-+++---+-,0.033102877,0.38265997559566967,0.21903245471978347,-1,0.43806490943956694
PPP2R1A,-+-----++++-,0.036279824,0.21905830701009704,0.7898453675192136,1,0.4381166140201941
WDFY3-AS1,++-+-+++-+--,0.029298097,0.21906453879522828,0.37057494354782433,1,0.43812907759045655
RP11-334C17.5,+-+-+-+---++,0.05183046,0.8746173581597867,0.21907659797384485,-1,0.4381531959476897
NAB1,-++----+---+,0.039563362,0.7357564684837554,0.2191199232326682,-1,0.4382398464653364
DIP2A-IT1,+-----+--+++,0.051296584,0.8522568150544362,0.2192016245847306,-1,0.4384032491694612
NRROS,+-++-+++++++,0.218690298,0.2192396898954369,0.9902041946632539,1,0.4384793797908738
ADCY6,----+-++++++,0.028509895,0.4464781024467062,0.21934553003168297,-1,0.43869106006336595
CAPN2,+++--+++--++,0.018379169,0.2193499250721007,0.7617959366990914,1,0.4386998501442014
SRSF10,+-+--++---+-,0.159513362,0.770742881004988,0.21941634408483415,-1,0.4388326881696683
RP11-340F14.5,-++++++---+-,0.163446634,0.21948350880776143,0.9627854295853868,1,0.43896701761552287
KCTD13,+-----+++++-,0.080564736,0.2195405045244615,0.4254011924195847,1,0.439081009048923
CCDC159,+-+-++++++++,0.200039905,0.2195793353366387,0.9199726965107318,1,0.4391586706732774
RP11-582J16.4,+++-++----++,0.009176533,0.21960190720112926,0.44361049107704276,1,0.43920381440225853
ADPGK,+++--+++-++-,0.077174503,0.21960303646142149,0.9141516746122149,1,0.43920607292284297
SNORA47,--+++-++++-+,0.037391183,0.2196145398871829,0.512655058027943,1,0.4392290797743658
AEBP1,--+----+--+-,0.117667714,0.9662177587958568,0.21963900302780462,-1,0.43927800605560924
COPS3,-+++-+-++-+-,0.022485952,0.21965504975268452,0.8620500645183921,1,0.43931009950536903
GPR34,++++-+++++-+,0.174665269,0.21967313876907815,0.9852846762285674,1,0.4393462775381563
CXorf56,-++---+++++-,0.08051337,0.21968549092429027,0.7864776227510768,1,0.43937098184858053
FNDC4,-+----++++-+,0.044996438,0.21970780319658562,0.29643242876404907,1,0.43941560639317123
FGF13,+----+++++--,0.015112137,0.2197167837473647,0.3839722476798086,1,0.4394335674947294
CPEB1-AS1,-++++-++++++,0.21380944,0.21974125724458526,0.9906405522069469,1,0.43948251448917053
SETP14,++-++++---+-,0.033392428,0.21976444491879749,0.6754431758944619,1,0.43952888983759497
CTC-329D1.2,+-++++++--++,0.100107387,0.21983024009110902,0.8105593481877208,1,0.43966048018221804
RP11-134O21.1,+-++-+++-+++,0.050924678,0.21985205226071033,0.9511805933870598,1,0.43970410452142067
RP11-440D17.3,++++-----+++,0.110876078,0.21992767873241476,0.878294884697992,1,0.4398553574648295
CDC42,++++++-+++--,0.129744166,0.21997977205325486,0.9532198994813653,1,0.4399595441065097
PRKCQ-AS1,-+++++---++-,0.045819455,0.21998103897992569,0.5893925722034509,1,0.43996207795985137
SIPA1L1,------+++-+-,0.03447977,0.6872700104249536,0.2200345540411686,-1,0.4400691080823372
FAR2,++++++-++-+-,0.1094149,0.22008247307628812,0.9478275119480685,1,0.44016494615257623
LINC01322,-++--++++-+-,0.026267546,0.2201172629699549,0.2957287813338565,1,0.4402345259399098
PABPC4L,+-+++-++--++,0.155444686,0.22024366210382174,0.7277089017747302,1,0.44048732420764347
ZNF676,--+-++------,0.065649984,0.9493806657679285,0.22024431572711922,-1,0.44048863145423844
ATXN1L,--+++---+--+,0.095723398,0.92176228679395,0.22030934969370453,-1,0.44061869938740905
NUDT21,++++-+-++---,0.12822631,0.2203189995752009,0.8097275695964883,1,0.4406379991504018
ZNF197,--+--+-----+,0.18087823,0.937653929737469,0.22032409555731983,-1,0.44064819111463965
RP11-318C24.2,-++---+++-+-,0.072168834,0.2203999846267824,0.7275063068424316,1,0.4407999692535648
LINC00674,-++---++++-+,0.093348971,0.22042279156073497,0.9199655510021992,1,0.44084558312146993
RP11-423P10.2,+++-++----++,0.023607826,0.5628596525179872,0.22043690516975745,-1,0.4408738103395149
AP003025.2,-+--++-+---+,0.006201716,0.7053048310840659,0.22050027781899378,-1,0.44100055563798757
SP2-AS1,-++--++--+--,0.063730843,0.9305695597456989,0.2205099591934576,-1,0.4410199183869152
SIX5,+-+-++++-+++,0.052241553,0.2205121863298815,0.8392262618286217,1,0.441024372659763
IRAK1BP1,-++-++----+-,0.057332919,0.7285953207878577,0.2205160644640246,-1,0.4410321289280492
GNL3,++++-+-++++-,0.192015499,0.22052092586253175,0.9823943890895009,1,0.4410418517250635
AP4B1-AS1,++-+-+-+-+++,0.008998898,0.2205513349814944,0.4068820823635157,1,0.4411026699629888
FCF1P2,-++++-++-+-+,0.008067443,0.2205831794157013,0.4198327665899202,1,0.4411663588314026
BIRC6,+++-+++-----,0.035979742,0.492235424512242,0.22058628985446999,-1,0.44117257970893997
MTMR7,++++-++-----,0.009554398,0.220627311798073,0.45164480682122804,1,0.441254623596146
SIN3A,---++-+---+-,0.039263032,0.9017478395039539,0.22062999911436343,-1,0.44125999822872686
RP11-326C3.11,--+-++++++++,0.020750132,0.22064849641634132,0.4039705593849189,1,0.44129699283268264
CCDC162P,+++-+-+---++,0.085467618,0.22073301747447868,0.7553606094808939,1,0.44146603494895736
LRRC73,------+-++--,0.134753686,0.7879416189592052,0.22081266194235422,-1,0.44162532388470843
