gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PSMB4,+++++-,0.071652361,0.0740289732869591,0.9811387241728353,1,0.1480579465739182,0.22026879767526336,0.8382128586996004,0.4405375953505267
CTNND2,++++++,0.164674084,0.07403512239292238,0.9961812513880514,1,0.14807024478584477,0.2203414456956048,0.9190701053396295,0.4406828913912096
STXBP6,+++-++,0.079311747,0.07410828983935261,0.9752910338005663,1,0.14821657967870522,0.22041409371594625,0.8217217580820922,0.4408281874318925
HACL1,++--++,0.048050142,0.07411138295799514,0.8929111079701815,1,0.1482227659159903,0.22048674173628768,0.6801307664366146,0.44097348347257537
TYW5,+-----,0.03960155,0.9633358040967972,0.07412823984722301,-1,0.14825647969444603,0.8631311296767163,0.14050127134035598,0.28100254268071195
HIRIP3,+-++++,0.069826338,0.07413599042357402,0.9502897418167369,1,0.14827198084714804,0.22055938975662914,0.76382128586996,0.4411187795132583
PTPMT1,-----+,0.112764131,0.9797545470597049,0.07417362985421444,-1,0.14834725970842888,0.8951689066472939,0.1405739193606974,0.2811478387213948
ERLIN2,------,0.144742049,0.9944388942750861,0.07427128861223856,-1,0.1485425772244771,0.939048310933527,0.14064656738103887,0.28129313476207773
IZUMO4,++++-+,0.050031449,0.07427733889034821,0.9811332498148687,1,0.14855467778069642,0.22063203777697057,0.8380675626589176,0.44126407555394115
EFHC1,-+--+-,0.037542817,0.5046817449101999,0.07435108448324058,-1,0.14870216896648117,0.5362150381402107,0.1407192154013803,0.2814384308027606
RIN3,+-++-+,0.034713988,0.07437021710783542,0.9219743273342025,1,0.14874043421567085,0.22070468579731203,0.7186342172175808,0.44140937159462407
CRYBG1,+++++-,0.200031961,0.07437661304710393,0.9860953622100056,1,0.14875322609420785,0.22077733381765346,0.8561569197239375,0.44155466763530693
E2F3,+-----,0.085812188,0.9680172276303634,0.07438698538420563,-1,0.14877397076841126,0.8713403559752997,0.14079186342172176,0.2815837268434435
SPAG8,++-++-,0.051618322,0.07442538302185102,0.79458614011953,1,0.14885076604370204,0.22084998183799492,0.5893933890301489,0.44169996367598985
RUVBL2,-++++-,0.036255699,0.07442706826160907,0.8866041410786397,1,0.14885413652321813,0.22092262985833636,0.67286596440247,0.4418452597166727
HRK,--+---,0.057020484,0.7568420256907118,0.07444015333393741,-1,0.14888030666787483,0.6833272793316382,0.14086451144206322,0.28172902288412643
XPNPEP1,-+--+-,0.105093986,0.8575848899889295,0.0744582429038167,-1,0.1489164858076334,0.755176171449328,0.14093715946240465,0.2818743189248093
LSG1,++++++,0.02710005,0.07454760157567818,0.9767139091171286,1,0.14909520315135635,0.22099527787867781,0.8258626952415546,0.44199055575735563
PRRT2,+-+++-,0.027087476,0.07456404968362589,0.9490548643762912,1,0.14912809936725177,0.22106792589901925,0.7612786051580095,0.4421358517980385
NDUFS7,-+++-+,0.025436094,0.07458553962048153,0.8008727492373731,1,0.14917107924096307,0.2211405739193607,0.5936796222302942,0.4422811478387214
PPAT,--+-+-,0.034686282,0.9182780239996142,0.07464273359610316,-1,0.1492854671922063,0.8079186342172175,0.1410098074827461,0.2820196149654922
PTS,++++--,0.097650975,0.074690394826147255,0.9617769476758876,1,0.1493807896522945,0.22121322193970214,0.78794042862332,0.4424264438794043
DRD5,-+----,0.084532992,0.9652662466385553,0.0746929231681547,-1,0.1493858463363094,0.8667635306937886,0.14108245550308754,0.2821649110061751
SOX13,+--+++,0.156883896,0.07469377084463574,0.940719241698473,1,0.14938754168927149,0.2212858699600436,0.7471122411914275,0.4425717399200872
PCMTD2,----+-,0.0163117,0.94550649624219,0.07472310495134546,-1,0.14944620990269092,0.8376316745368688,0.141155103523429,0.282310207046858
CD55,----++,0.080149671,0.9323893902357178,0.07472752595682922,-1,0.14945505191365843,0.8236106066109699,0.14122775154377043,0.28245550308754086
ZNF710,+++-++,0.083619853,0.07474619926445945,0.9742279311884178,1,0.1494923985289189,0.22135851798038503,0.8182346531057029,0.44271703596077006
UBAC1,++++++,0.145574967,0.07485496874441121,0.9954013694876633,1,0.14970993748882241,0.2214311660007265,0.912459135488558,0.442862332001453
NRXN1,--+--+,0.030829089,0.7463776516241427,0.074860523865664,-1,0.149721047731328,0.6759898292771522,0.1413003995641119,0.2826007991282238
PDGFD,+++-+-,0.009060452,0.07488765841606448,0.8743610474335615,1,0.14977531683212897,0.22150381402106792,0.6607337450054486,0.44300762804213584
MTREX,+---+-,0.022723373,0.9146020811490623,0.07492796444492016,-1,0.1498559288898403,0.804722121322194,0.14137304758445332,0.28274609516890664
MTHFD1L,+-+-++,0.121313293,0.07498717921234256,0.9711535398127089,1,0.14997435842468512,0.22157646204140938,0.8104613149291682,0.44315292408281876
EDRF1,+---+-,0.064876802,0.9060324454803276,0.07507211906952346,-1,0.15014423813904693,0.7970940791863421,0.14144569560479478,0.28289139120958956
XPC,+--+++,0.082172007,0.0751010239888085,0.9740331349809485,1,0.150202047977617,0.2216491100617508,0.8178714130039957,0.4432982201235016
CPNE6,+++++-,0.076842262,0.07517750873092517,0.8772070237630758,1,0.15035501746185034,0.22172175808209227,0.6634217217580821,0.44344351616418454
SPOCK1,--+-+-,0.053426952,0.9568237635698039,0.07524447696679241,-1,0.15048895393358483,0.8523792226661824,0.1415183436251362,0.2830366872502724
TMEM56,-+---+,0.070221612,0.9541954033713396,0.07526835464346354,-1,0.15053670928692708,0.8486015256084272,0.14159099164547767,0.28318198329095534
SPCS3,------,0.17255184,0.9946792500609156,0.07527627152827267,-1,0.15055254305654533,0.9403559752996731,0.1416636396658191,0.2833272793316382
SMIM15,+-----,0.016108555,0.9517342536648137,0.07527678502463865,-1,0.1505535700492773,0.8450417726116963,0.14173628768616056,0.2834725753723211
GGT1,-+++++,0.045578408,0.07528694643373832,0.963877314632298,1,0.15057389286747663,0.2217944061024337,0.7924446058844896,0.4435888122048674
KIF21B,++++-+,0.026178616,0.07536858357501242,0.9607668852993272,1,0.15073716715002483,0.22186705412277516,0.7853977479113694,0.4437341082455503
LYPLA2,+++++-,0.032463135,0.07547444155412558,0.649962337069091,1,0.15094888310825116,0.2219397021431166,0.4905920813657828,0.4438794042862332
ICA1L,++--+-,0.051392409,0.07552389259005235,0.7381589909208086,1,0.1510477851801047,0.22201235016345805,0.5484199055575736,0.4440247003269161
TMEM258,+++++-,0.148066611,0.07555448261723954,0.9681506275187595,1,0.1511089652344791,0.22208499818379948,0.8026879767526335,0.44416999636759896
VIPR1,++++-+,0.135635773,0.07558731162810477,0.9855813137343997,1,0.15117462325620953,0.22215764620414094,0.8539048310933527,0.4443152924082819
ZNF532,++-+++,0.087846405,0.07560712507588849,0.9695750917485705,1,0.15121425015177697,0.22223029422448237,0.8064656738103887,0.44446058844896474
MRPL39,----+-,0.025602409,0.9392385361101522,0.07564241098774951,-1,0.15128482197549903,0.8302942244823829,0.141808935706502,0.283617871413004
NR1I3,++-++-,0.015043517,0.07565618286948766,0.5377712919059124,1,0.15131236573897533,0.22230294224482383,0.42324736650926265,0.44460588448964766
TRIP11,+---++,0.033242796,0.7541827960884674,0.07571389301963467,-1,0.15142778603926935,0.6820922629858336,0.14188158372684345,0.2837631674536869
POLR1D,+-+++-,0.052833603,0.07571803436077224,0.9105513844699873,1,0.15143606872154447,0.22237559026516526,0.7011260443152925,0.4447511805303305
DESI1,-+----,0.088719764,0.9884809536617937,0.07572509451402756,-1,0.15145018902805513,0.9167453686887033,0.14195423174718488,0.28390846349436977
KLHL36,++----,0.070496918,0.9519802921047781,0.07575402430062989,-1,0.15150804860125977,0.8453323646930622,0.14202687976752634,0.2840537595350527
CLPX,------,0.156245628,0.9932254760797842,0.07575457460819547,-1,0.15150914921639094,0.9332364693062114,0.14209952778786777,0.28419905557573555
TSPAN2,++++++,0.053661379,0.07578250924203564,0.9666919856112548,1,0.15156501848407128,0.22244823828550672,0.7990555757355612,0.44489647657101344
HS3ST5,---+++,0.033140764,0.07580218535913773,0.7670998109330569,1,0.15160437071827546,0.22252088630584815,0.5689066472938612,0.4450417726116963
SLC35C2,-++-++,0.011681668,0.07581720715592552,0.8936789208744775,1,0.15163441431185104,0.2225935343261896,0.6810025426807119,0.4451870686523792
HSD17B4,----++,0.069296969,0.9481649383273089,0.07591684976704409,-1,0.15183369953408818,0.8403922993098438,0.14217217580820923,0.28434435161641847
PI4K2B,+----+,0.030707767,0.9261362675354319,0.075926351340474,-1,0.151852702680948,0.816127860515801,0.14224482382855066,0.28448964765710133
TMTC4,---+--,0.094728284,0.9705374845696229,0.07594627598718222,-1,0.15189255197436444,0.8767889575009081,0.14231747184889212,0.28463494369778425
MARK4,+-++++,0.069242975,0.07597798188229693,0.9751626961619391,1,0.15195596376459386,0.22266618234653104,0.8212858699600436,0.4453323646930621
MKI67,------,0.067594983,0.988265481037741,0.07601877961381505,-1,0.1520375592276301,0.9160188884852888,0.14239011986923356,0.2847802397384671
ERMAP,----+-,0.0832435,0.9506873526828046,0.07604656819178103,-1,0.15209313638356206,0.8437341082455503,0.14246276788957501,0.28492553577915003
RAB8B,-+-+--,0.119035558,0.972657045099256,0.07605738871497988,-1,0.15211477742995977,0.8804940065383219,0.14253541590991645,0.2850708318198329
TMEM131L,++--++,0.018539672,0.0760574561086718,0.48261671315717763,1,0.1521149122173436,0.2227388303668725,0.3941155103523429,0.445477660733745
KDM5A,----+-,0.111212001,0.8500194177631373,0.07605769470614908,-1,0.15211538941229816,0.7482019614965493,0.1426080639302579,0.2852161278605158
PNMA8B,--++-+,0.017344332,0.07610170980592043,0.8282762211573873,1,0.15220341961184086,0.22281147838721393,0.6162731565564838,0.44562295677442787
MST1R,+---++,0.010513041,0.07612326411468613,0.88526259344564,1,0.15224652822937226,0.2228841264075554,0.6719941881583726,0.4457682528151108
TRDMT1,++--+-,0.046197941,0.8854537991457246,0.07614145636226631,-1,0.15228291272453262,0.7779150018162005,0.14268071195059934,0.2853614239011987
MARCH1,-----+,0.064498158,0.958740422408987,0.07623672654675427,-1,0.15247345309350854,0.8555757355612059,0.1427533599709408,0.2855067199418816
MDC1,+--+++,0.133442395,0.07627099968934901,0.9665256330867728,1,0.15254199937869803,0.22295677442789685,0.7987649836541955,0.4459135488557937
ZFC3H1,+---++,0.032911381,0.7874227663825262,0.07633535222596317,-1,0.15267070445192635,0.7042499091899745,0.14282600799128223,0.28565201598256446
TGOLN2,------,0.172549924,0.9942137116789102,0.07634392482229461,-1,0.15268784964458923,0.9381765346894297,0.1428986560116237,0.2857973120232474
HMBS,+-++++,0.061119174,0.07637181680469043,0.9737616110465015,1,0.15274363360938087,0.22302942244823828,0.8172902288412641,0.44605884489647657
TMEM135,++----,0.012135817,0.9462174721933451,0.07640186123893972,-1,0.15280372247787943,0.8387213948419906,0.14297130403196512,0.28594260806393024
STEAP1,++++++,0.087308127,0.07647684851804577,0.9880875333540673,1,0.15295369703609155,0.22310207046857974,0.8662549945513984,0.4462041409371595
TXNDC16,-----+,0.115413203,0.9830676119827849,0.07649600589990631,-1,0.15299201179981262,0.9017798764983654,0.14304395205230658,0.28608790410461316
RAPGEFL1,+++++-,0.06330784,0.07657087580660377,0.9491790704549105,1,0.15314175161320753,0.22317471848892118,0.7614239011986923,0.44634943697784235
C1QL2,+-++++,0.069835286,0.07657343819094174,0.958084235492571,1,0.15314687638188348,0.22324736650926263,0.7784961859789321,0.44649473301852527
SATB2,++++-+,0.023370336,0.07657781807428578,0.9478822669782037,1,0.15315563614857156,0.22332001452960407,0.7589538685070831,0.44664002905920813
DSP,++++--,0.069325146,0.076614099084549,0.8499956903336436,1,0.153228198169098,0.22339266254994553,0.6350163458045768,0.44678532509989105
EHD3,--+---,0.111827345,0.78579397676437,0.07662897481879404,-1,0.15325794963758807,0.7027969487831457,0.143116600072648,0.286233200145296
PHLDA3,-+++-+,0.076638608,0.07665010417209388,0.954050802764236,1,0.15330020834418775,0.22346531057028696,0.7701416636396659,0.4469306211405739
ANKRD35,++++-+,0.11442907,0.07668905193477547,0.988106286392545,1,0.15337810386955095,0.22353795859062842,0.8664002905920813,0.44707591718125683
ZNF648,-++-++,0.032404395,0.07676253523118624,0.9047402189080719,1,0.1535250704623725,0.22361060661096985,0.6945150744642209,0.4472212132219397
MRPL52,+++++-,0.066513291,0.07678943604987606,0.9689533662653003,1,0.15357887209975213,0.2236832546313113,0.804722121322194,0.4473665092626226
TIAM1,+++++-,0.04801724,0.07680704888148533,0.9756407079955808,1,0.15361409776297066,0.22375590265165274,0.8227388303668725,0.4475118053033055
TMEM38B,+-----,0.01558502,0.933577591080521,0.07680886410859541,-1,0.15361772821719083,0.8252088630584816,0.14318924809298947,0.28637849618597894
SERTAD2,----+-,0.040452878,0.9725348754814537,0.07689649302653952,-1,0.15379298605307903,0.8800581184162731,0.1432618961133309,0.2865237922266618
FAM102B,--+---,0.033563489,0.8680888141783915,0.07690487538400206,-1,0.15380975076800413,0.7640392299309844,0.14333454413367236,0.2866690882673447
TUBB6,-+--+-,0.011901265,0.7874175963080973,0.07692495593730501,-1,0.15384991187461003,0.7041772611696331,0.1434071921540138,0.2868143843080276
MYLK,-----+,0.070125573,0.9776265262171384,0.07692598392799992,-1,0.15385196785599983,0.8913185615691972,0.14347984017435525,0.2869596803487105
PPP2R2A,----+-,0.121546214,0.973400032818639,0.07693358484711683,-1,0.15386716969423367,0.8824555030875408,0.14355248819469668,0.28710497638939336
NEK2,+++-+-,0.01761474,0.07696647812402867,0.6765371824797723,1,0.15393295624805733,0.2238285506719942,0.5078823102070469,0.4476571013439884
GTPBP2,+-++++,0.094474419,0.07697937042872592,0.9301197961786614,1,0.15395874085745184,0.22390119869233563,0.7292408281874319,0.44780239738467126
SS18L2,++++--,0.027704841,0.07703250454464601,0.927094686461612,1,0.15406500908929202,0.2239738467126771,0.7255357791500182,0.4479476934253542
PABPC4,+++++-,0.106933924,0.07706025365895479,0.982073142197376,1,0.15412050731790958,0.22404649473301852,0.841409371594624,0.44809298946603704
RBM28,----++,0.034711742,0.733178360680556,0.07706733785357839,-1,0.15413467570715678,0.6692335633853977,0.14362513621503814,0.2872502724300763
UBASH3B,++----,0.060303033,0.9495153758806252,0.0770810205788733,-1,0.1541620411577466,0.8420632037776971,0.1436977842353796,0.2873955684707592
COPB1,-+----,0.044288642,0.9706117254299599,0.0770892875786305,-1,0.154178575157261,0.876934253541591,0.14377043225572103,0.28754086451144206
ESRRA,-++++-,0.15359227,0.07709440847519806,0.9720258030296977,1,0.15418881695039613,0.22411914275335998,0.8128586996004359,0.44823828550671996
TADA2A,++++++,0.203277928,0.07710109699564001,0.9959448303163373,1,0.15420219399128002,0.2241917907737014,0.917035960770069,0.4483835815474028
ARHGAP44,++++-+,0.08771424,0.07712094322827212,0.9717100823058905,1,0.15424188645654424,0.22426443879404287,0.8119869233563385,0.44852887758808574
SLFN13,++-+++,0.126101964,0.077130208504762,0.8944137759692347,1,0.154260417009524,0.2243370868143843,0.6819469669451508,0.4486741736287686
FBXO33,------,0.133243408,0.9942421501891816,0.07719474545819832,-1,0.15438949091639664,0.938394478750454,0.1438430802760625,0.287686160552125
AHCYL1,-----+,0.027112545,0.9582965849758062,0.07727600381798463,-1,0.15455200763596927,0.8547766073374501,0.14391572829640392,0.28783145659280784
IGFBP6,++++-+,0.073502427,0.07728268619382976,0.9111693257262725,1,0.15456537238765952,0.22440973483472576,0.7019978205593898,0.4488194696694515
DAB2,+++++-,0.176264109,0.07730450385964091,0.9854859387159317,1,0.15460900771928182,0.2244823828550672,0.8535415909916455,0.4489647657101344
CLIP2,+-++++,0.169883135,0.07731843731410593,0.979807010253999,1,0.15463687462821185,0.22455503087540865,0.8338539774791137,0.4491100617508173
PLA2R1,+++-++,0.05886881,0.07739493084891709,0.9692519867040109,1,0.15478986169783418,0.22462767889575008,0.8054486015256084,0.44925535779150017
TECPR2,+-++++,0.053866595,0.07744163111199903,0.9818270044886793,1,0.15488326222399806,0.22470032691609154,0.8404649473301853,0.4494006538321831
RILP,+-++++,0.07785054,0.07745888746044673,0.9460828452427483,1,0.15491777492089345,0.22477297493643297,0.7560479476934253,0.44954594987286595
GPC2,++++++,0.027833641,0.07754248323627405,0.9665217236517054,1,0.1550849664725481,0.22484562295677443,0.7986196876135125,0.44969124591354886
VSTM5,-+++++,0.05091944,0.07757941772237047,0.9391488841867857,1,0.15515883544474093,0.22491827097711586,0.7444242644387941,0.44983654195423173
PKN2,+----+,0.050091259,0.886043692163925,0.07758312178470518,-1,0.15516624356941036,0.7786414820196149,0.14398837631674538,0.28797675263349076
CTNNAL1,+-+---,0.012341858,0.8981136044534513,0.07760431678808434,-1,0.15520863357616868,0.7896113330911733,0.1440610243370868,0.2881220486741736
C10orf88,+-+---,0.116735765,0.8995684350394042,0.07783309360783554,-1,0.15566618721567108,0.7911369415183436,0.14413367235742827,0.28826734471485654
GORASP2,------,0.159067826,0.9907666950096111,0.07786246042424085,-1,0.1557249208484817,0.924373410824555,0.1442063203777697,0.2884126407555394
ZNF155,-----+,0.060199183,0.9623350449374989,0.07786357551064088,-1,0.15572715102128176,0.8616055212495459,0.14427896839811116,0.2885579367962223
ZNF622,+-++++,0.034556841,0.07786922681747696,0.9721851002916488,1,0.15573845363495392,0.22499091899745732,0.8132219397021431,0.44998183799491465
CYP2U1,+-----,0.071971451,0.9731590275181287,0.07789946358848518,-1,0.15579892717697036,0.8819469669451507,0.1443516164184526,0.2887032328369052
LGALS3BP,------,0.146452216,0.9897716221435957,0.07791041749293992,-1,0.15582083498587984,0.9211768979295314,0.14442426443879405,0.2888485288775881
