gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
WRAP73,--++,0.370686194,0.49879615513581976,0.6952282247348212,1,0.9975923102716395,0.496331274972757,0.38842074676739796,0.7768414935347959
LRRC47,-+-+,0.128086172,0.2899205534934653,0.8189991306073712,1,0.5798411069869306,0.3300399564111878,0.23550777277349993,0.47101554554699987
CEP104,+-++,0.151119932,0.15647124299859927,0.9149225138914404,1,0.31294248599719854,0.1954231747184889,0.12378323405491791,0.24756646810983582
DFFB,+-++,0.023740507,0.0537992550920956,0.9119816818640507,1,0.1075985101841912,0.07286596440247003,0.03850065378468691,0.07700130756937382
C1orf174,-+-+,0.329881123,0.41511044171361106,0.6594837149001509,1,0.8302208834272221,0.44002905920813656,0.33604532907162576,0.6720906581432515
AJAP1,----,0.057637155,0.9845191418972743,0.050667726764776794,-1,0.10133545352955359,0.06915589132645648,0.03574282600799128,0.07148565201598256
NPHP4,+-++,0.179945397,0.5035675313855693,0.4864968905262361,-1,0.9729937810524723,0.48932151678047364,0.38082092262985834,0.7616418452597167
KCNAB2,---+,0.516951301,0.7481094874154377,0.5060688254655973,-1,1.0121376509311946,0.5006537846869098,0.39266254994551397,0.78532509989102794
CHD5,---+,0.204090175,0.8602088115201549,0.18470712998189745,-1,0.3694142599637949,0.2232311492081941,0.14660370504903741,0.29320741009807483
RPL22,-++-,0.263198232,0.3972613387094284,0.7173188749868691,1,0.7945226774188568,0.4258626952415547,0.3226790643614703,0.6453581287229406
RNF207,--++,0.139195103,0.5162428464800644,0.3087528633439142,-1,0.6175057266878284,0.34694174052012206,0.2517253904831093,0.5034507809662186
ICMT,+-+-,0.074272743,0.5121669833819281,0.28229725235585557,-1,0.5645945047117111,0.32253377887549034,0.22898656011623683,0.45797312023247366
GPR153,---+,0.047806307,0.9258982900051266,0.05559570336110016,-1,0.11119140672220032,0.07511259625163447,0.040029059208136576,0.08005811841627315
ACOT7,---+,0.199890479,0.9065753135666523,0.25519128042242534,-1,0.5103825608448507,0.29580124945517944,0.2074827460951689,0.4149654921903378
TNFRSF25,--+-,0.087956377,0.87701224522276,0.10639339941565037,-1,0.21278679883130075,0.1375853552230132,0.08092989466037051,0.16185978932074102
PLEKHG5,--+-,0.217145462,0.7554262150178135,0.2254066505007004,-1,0.4508133010014008,0.26507336917041985,0.18227388303668726,0.3645477660733745
NOL9,--+-,0.440272658,0.7447407248205662,0.43376758622490796,-1,0.8675351724498159,0.4539445009443557,0.34921903378132946,0.6984380675626589
ZBTB48,--+-,0.090662641,0.36449822391257264,0.5589269153699825,1,0.7289964478251453,0.39723937522702507,0.2966729623710591,0.5933459247421182
KLHL21,+---,0.089532223,0.9151064368801666,0.16147600622173328,-1,0.32295201244346655,0.20013075693738194,0.1273519796585543,0.2547039593171086
PHF13,+---,0.289456665,0.8270256266979026,0.35132966452411035,-1,0.7026593290482207,0.385297108818829,0.28594260806393024,0.5718852161278605
THAP3,++++,0.28785494,0.1947788407526744,0.9612059514694353,1,0.3895576815053488,0.23261896113330913,0.15654511114339678,0.31309022228679356
DNAJC11,++++,0.382118627,0.3638570424253759,0.8791130609650004,1,0.7277140848507518,0.3963675989829277,0.2963823913990992,0.5927647827981984
CAMTA1,+--+,0.358266413,0.47218378252304816,0.6917829552693109,1,0.9443675650460963,0.4801307664366146,0.3730931279965132,0.7461862559930263
VAMP3,++-+,0.040133317,0.07213341664635646,0.8868964423283316,1,0.14426683329271292,0.09705775517617145,0.0532471306116519,0.1064942612233038
PER3,++++,0.005688337,0.004382009247134837,0.9907087464831873,1,0.008764018494269674,0.006465673810388667,0.004140636350428592,0.008281272700857184
PARK7,-++-,0.073039278,0.22304274816120842,0.5362094065352339,1,0.44608549632241684,0.26189611333091173,0.18008135987214877,0.36016271974429753
ERRFI1,----,0.017079355,0.9987755134076108,0.002376201935365908,-1,0.004752403870731816,0.0037047798924887405,0.002397384671267708,0.004794769342535416
SLC45A1,+--+,0.32053552,0.718167130256619,0.387038629148722,-1,0.774077258297444,0.4179137004213279,0.3151471122411914,0.6302942244823828
RERE,--++,0.191490287,0.36386297327202427,0.5708529262971523,1,0.7277259465440485,0.3964402470032692,0.2963823913990992,0.5927647827981984
ENO1,-+--,0.087528268,0.43423869069337934,0.2381088593396033,-1,0.4762177186792066,0.2778584919366555,0.19382491827097711,0.38764983654195423
SLC2A5,+++-,0.03884076,0.14806094482720464,0.8060230170268868,1,0.2961218896544093,0.18517980385034508,0.11644631701293041,0.23289263402586083
GPR157,--+-,0.039787791,0.366919986293951,0.0880154749658325,-1,0.176030949931665,0.11535667586808078,0.06516527424627679,0.13033054849255357
H6PD,+-++,0.181406516,0.21787468337707908,0.8318148657205144,1,0.43574936675415815,0.2563748637849619,0.17637657997966003,0.35275315995932005
SPSB1,+-+-,0.199432923,0.4813961040805629,0.49662170898063096,1,0.9627922081611258,0.4860152560842717,0.3780328345198315,0.756065669039663
SLC25A33,++-+,0.335340537,0.6754416521407168,0.5644439267255429,-1,1.1288878534510858,0.5298561673688799,0.4227388303668725,0.845477660733745
TMEM201,+-++,0.153842946,0.27309694090875314,0.5908902040927408,1,0.5461938818175063,0.31325826371231386,0.2220688653203545,0.444137730640709
PIK3CD,+-++,0.171920565,0.5494564046247604,0.478379469123911,-1,0.956758938247822,0.48409123928519543,0.3763167453686887,0.7526334907373774
CLSTN1,+--+,0.131477225,0.8051599467037701,0.3013188047785977,-1,0.6026376095571954,0.3409850355949441,0.24504177261169632,0.49008354522339265
CTNNBIP1,--++,0.159258003,0.43852011796461104,0.48416715520119064,1,0.8770402359292221,0.4573919360697421,0.3520993752724103,0.7041987505448206
LZIC,++--,0.209439325,0.2501974561602965,0.7587167950020703,1,0.500394912320593,0.291609153650563,0.2032543948859509,0.4065087897719018
NMNAT1,-++-,0.167796776,0.3197465528671063,0.6404028114419561,1,0.6394931057342126,0.35655648383581545,0.2591893069882319,0.5183786139764638
RBP7,+++-,0.004711863,0.010991011194748213,0.9128361835082844,1,0.021982022389496425,0.01590991645477661,0.008135987214877233,0.016271974429754466
UBE4B,++++,0.24745253,0.15045686444786724,0.972146114800786,1,0.3009137288957345,0.18859426080639302,0.11869824204561964,0.23739648409123928
KIF1B,-+-+,0.408637176,0.8047190084238786,0.4799463927769489,-1,0.9598927855538978,0.485326165916025,0.3771158735924446,0.7542317471848892
PGD,-+++,0.056623175,0.0862206215434679,0.9399244152443761,1,0.1724412430869358,0.11282237559026516,0.06334447188725846,0.12668894377451692
CENPS,-++-,0.291880376,0.5036185327242821,0.40368682284404017,-1,0.8073736456880803,0.43186110707540315,0.3272793316382129,0.6545586632764258
CORT,+--+,0.092470336,0.768726309039283,0.22747896123548217,-1,0.45495792247096434,0.2669620804881592,0.1848892117689793,0.3697784235379586
DFFA,+---,0.303456361,0.7123716419047126,0.40761747468537746,-1,0.8152349493707549,0.43483945953799213,0.33011260443152923,0.6602252088630585
PEX14,+--+,0.059985579,0.3563352560006864,0.318322229942697,-1,0.636644459885394,0.3553682987069592,0.2583363603341809,0.5166727206683618
CASZ1,+--+,0.15762989,0.6527834126990935,0.4159821302007201,-1,0.8319642604014402,0.4405782362342002,0.3365782782419179,0.6731565564838358
TARDBP,+-++,0.230583766,0.1954934258266576,0.875817398209176,1,0.3909868516533152,0.23392662549945514,0.15712625308731656,0.31425250617463313
SRM,---+,0.137707598,0.8348962827693123,0.237725138985101,-1,0.475450277970202,0.27749527822170567,0.19338903014892844,0.3867780602978569
EXOSC10,+-++,0.074022428,0.04667826867457538,0.9285176146577018,1,0.09335653734915075,0.0632764257173992,0.03290716257445881,0.06581432514891762
MTOR,+-++,0.313193984,0.2887579222836533,0.8551458247483356,1,0.5775158445673066,0.32880494006538324,0.23427284614267035,0.4685456922853407
UBIAD1,+-++,0.180524294,0.2479861542306449,0.8941053818690777,1,0.4959723084612898,0.28928441699963675,0.2017288972831614,0.4034577945663228
DISP3,+++-,0.383067868,0.372750155863662,0.764977515863011,1,0.745500311727324,0.40435888122048674,0.30371930844108674,0.6074386168821735
FBXO2,+-++,0.266887972,0.1799796384680545,0.9483759367763767,1,0.359959276936109,0.21881583726843443,0.1429609182042714,0.2859218364085428
FBXO44,----,0.1597918,0.9653298032886494,0.10484380863767358,-1,0.20968761727534715,0.13555135841929392,0.07954958227388303,0.15909916454776607
FBXO6,--++,0.138819022,0.4725799402733421,0.3123515137295006,-1,0.6247030274590012,0.3494115937817812,0.25455866327642573,0.5091173265528515
MAD2L2,--+-,0.55576012,0.8341434392682254,0.4673946991791704,-1,0.9347893983583409,0.47660903675722793,0.3707228478023974,0.7414456956047948
DRAXIN,--+-,0.053109468,0.8237966730064813,0.09568401309155684,-1,0.1913680261831137,0.12349266308295802,0.07192154013803125,0.1438430802760625
AGTRAP,+-+-,0.143790328,0.2287768086894083,0.7751802824708893,1,0.4575536173788166,0.26814384308027606,0.18574749382536684,0.3714949876507337
MTHFR,--+-,0.136455534,0.8641159124743443,0.1813920167907491,-1,0.3627840335814982,0.2202527967456051,0.1442063203777697,0.2884126407555394
CLCN6,+---,0.540039973,0.7020323928219677,0.5987747207404213,-1,1.1975494414808425,0.5421327909341856,0.43349073737740645,0.8669814747548129
KIAA2013,+---,0.6876842,0.7457624170708133,0.5967300022267157,-1,1.1934600044534314,0.5417695772192358,0.43254631311296765,0.8650926262259353
PLOD1,+-++,0.080033113,0.15199737347068396,0.7742226078165222,1,0.3039947469413679,0.19070105339629495,0.11986052593345925,0.2397210518669185
MFN2,---+,0.239169171,0.8348756462534279,0.3246840682789952,-1,0.6493681365579904,0.3615429318611071,0.2631311296767163,0.5262622593534326
MIIP,++++,0.115964078,0.09712189548304452,0.9467659492189578,1,0.19424379096608904,0.12517253904831094,0.07336917041987505,0.1467383408397501
TNFRSF1B,+--+,0.475572233,0.7704126871061379,0.5494250440027668,-1,1.0988500880055336,0.523754176957722,0.4156919723937523,0.8313839447875045
VPS13D,++++,0.08798115,0.10384099863046521,0.9564346367368995,1,0.20768199726093042,0.1338903014892844,0.07889001888711318,0.15778003777422636
DHRS3,----,0.51393474,0.9187686362860161,0.33495415792441324,-1,0.6699083158488265,0.37142234490774373,0.27228478023973846,0.5445695604794769
PDPN,+++-,0.240230251,0.13372691446492538,0.958009484355028,1,0.26745382892985076,0.1689792953142027,0.10525933459247422,0.21051866918494844
PRDM2,---+,0.02530116,0.5171380420712209,0.07978841229839098,-1,0.15957682459678196,0.10656690396629377,0.057900472212132216,0.11580094442426443
KAZN,+-++,0.140708506,0.5623623873275416,0.44779570925686624,-1,0.8955914185137325,0.4637512712480023,0.3586632764257174,0.7173265528514348
TMEM51,+-+-,0.333854441,0.8104679766784406,0.39595893556390704,-1,0.7919178711278141,0.4250326892343455,0.3216127860515801,0.6432255721031602
FHAD1,+++-,0.068586261,0.037663240959772956,0.9584819592199892,1,0.07532648191954591,0.05128950236106066,0.024698532616591603,0.049397065233183206
EFHD2,+--+,0.107983326,0.5067205878813258,0.1964542100679398,-1,0.3929084201358796,0.2347087026006102,0.15786414820196149,0.31572829640392297
CASP9,--+-,0.02556349,0.3085465536500141,0.161270788355084,-1,0.322541576710168,0.20013075693738194,0.1272066836178714,0.2544133672357428
DNAJC16,-++-,0.289561171,0.7695128927614374,0.41987031016019416,-1,0.8397406203203883,0.4435565886967892,0.3386850708318198,0.6773701416636396
AGMAT,-+-+,0.007462734,0.656585000451472,0.03652565637172654,-1,0.07305131274345308,0.04997820717710301,0.02397384671267708,0.04794769342535416
DDI2,++-+,0.425411714,0.6174133696033303,0.6471867895341283,1,1.2348267392066605,0.5460225208863059,0.4367281708557315,0.873456341711463
PLEKHM2,---+,0.033545867,0.7500153805100997,0.02035178071734475,-1,0.0407035614346895,0.029638239139909924,0.013875771885216128,0.027751543770432256
SLC25A34,-+++,0.139140964,0.45763500726683914,0.47623217889429925,1,0.9152700145336783,0.4701053396294951,0.3651750690106058,0.7303501380212116
FBLIM1,-++-,0.075594205,0.4111933431146299,0.33938092107047574,-1,0.6787618421409515,0.3753450530292024,0.27686160552124955,0.5537232110424991
UQCRHL,--+-,0.049410297,0.26034757456424734,0.5267597983682715,1,0.5206951491284947,0.3011260443152924,0.21226209501670784,0.4245241900334157
SPEN,+-++,0.309607769,0.4364669490253407,0.6644519030252629,1,0.8729338980506814,0.45586632764257173,0.3509370913845707,0.7018741827691414
ZBTB17,+--+,0.205215743,0.7024294425051737,0.40917375994992894,-1,0.8183475198998579,0.4356385297108819,0.33171086087904106,0.6634217217580821
SRARP,+--+,0.130508976,0.1608167983187692,0.7544654502210929,1,0.3216335966375384,0.19985470395931712,0.12697951474647684,0.2539590294929537
EPHA2,+-+-,0.055287995,0.4208093315867816,0.18732317840464247,-1,0.37464635680928493,0.22482928955397355,0.14914638576098802,0.29829277152197603
CPLANE2,---+,0.046459828,0.9234106196081199,0.02660181340519198,-1,0.05320362681038396,0.037483655382827254,0.01772611696331275,0.0354522339266255
FBXO42,----,0.171077719,0.9164754513736447,0.2321327227303121,-1,0.4642654454606242,0.2719744297544675,0.18895750090810026,0.3779150018162005
SZRD1,--++,0.048956508,0.5638060005872774,0.2299956171264852,-1,0.4599912342529704,0.2702310039227081,0.18692335633853976,0.37384671267707953
NECAP2,++--,0.333085001,0.41077994863606426,0.5916841464542391,1,0.8215598972721285,0.43639665819106427,0.3329216911230568,0.6658433822461136
CROCC,+-+-,0.223698635,0.2723452162120081,0.7580420317475578,1,0.5446904324240162,0.3123864874682165,0.22170565160540462,0.44341130321080924
ATP13A2,---+,0.167023959,0.5453757011581497,0.3356514035508634,-1,0.6713028071017269,0.3721487723376435,0.2726480203414457,0.5452960406828914
SDHB,-++-,0.266055043,0.5223530861764696,0.5493717820708254,1,1.0447061723529392,0.5105702869596803,0.4017143687345634,0.8034287374691268
PADI2,++++,0.019399176,0.004873121531033824,0.9985496322643361,1,0.009746243062067648,0.007337450054486015,0.0045038500653784685,0.009007700130756937
RCC2,+-++,0.332535709,0.34466522991330106,0.8323481468268387,1,0.6893304598266021,0.380602978568834,0.28061891617027457,0.5612378323405491
ARHGEF10L,--++,0.122030156,0.38903264779940355,0.3913316451845714,1,0.7780652955988071,0.4198329095532147,0.3164317884643324,0.6328635769286648
IGSF21,+---,0.068581381,0.9699886962221417,0.02798670432257503,-1,0.05597340864515006,0.03900915298561674,0.018597893207410097,0.037195786414820194
PAX7,-+++,0.158289737,0.05003152752996043,0.9725565102033237,1,0.10006305505992086,0.0682164911006175,0.03523173035013802,0.07046346070027604
ALDH4A1,---+,0.297953779,0.6000659465032486,0.5723350602702096,-1,1.1446701205404193,0.5327618770884789,0.4257900472212132,0.8515800944424264
IFFO2,+--+,0.009970448,0.687339114897793,0.03903205297555756,-1,0.07806410595111513,0.05368298706959175,0.02579004722121322,0.05158009444242644
UBR4,++--,0.789338367,0.6279525731976349,0.7527394781467482,1,1.2559051463952697,0.5480566654558663,0.43868952491646085,0.8773790498329217
EMC1,-+--,0.338761925,0.7962539370916721,0.35115416069848054,-1,0.7023083213969611,0.38507918058985907,0.2857973120232474,0.5715946240464947
MRTO4,--++,0.010834559,0.7301805160696871,0.06680985392712242,-1,0.13361970785424485,0.09007700130756938,0.04845622956774428,0.09691245913548856
AKR7A3,+-+-,0.129703143,0.4408395981703487,0.29927139375659845,-1,0.5985427875131969,0.3392416097631847,0.24315292408281874,0.4863058481656375
AKR7A2,-+--,0.48549919,0.6572844428020237,0.6368648397442521,-1,1.2737296794885042,0.5496876362051432,0.4411187795132583,0.8822375590265166
PQLC2,++++,0.239889456,0.11926775337252517,0.9738417159872683,1,0.23853550674505034,0.15263349073737742,0.09276478279819846,0.1855295655963969
CAPZB,-++-,0.290157241,0.4941452048781779,0.5362370080830289,1,0.9882904097563558,0.4937885942608064,0.3861688217347087,0.7723376434694174
MICOS10,---+,0.022928961,0.8778607119749241,0.03785972844529435,-1,0.0757194568905887,0.05164899026587244,0.02484562295677443,0.04969124591354886
NBL1,----,0.016588685,0.9809690442463577,0.023949895256386577,-1,0.047899790512773155,0.03385151823332849,0.01590991645477661,0.03181983290955322
TMCO4,++++,0.42633444,0.21803121299553185,0.9628640983901994,1,0.4360624259910637,0.25666545586632766,0.17652186546563997,0.35304373093127994
OTUD3,----,0.051991891,0.9483669774155935,0.09367957925804732,-1,0.18735915851609464,0.12138602353624874,0.07039593171086088,0.14079186342172176
PLA2G5,--++,0.234174045,0.8129095144305577,0.326823377716672,-1,0.653646755433344,0.36372221415080636,0.2653105702869597,0.5306211405739194
UBXN10,--+-,0.087987957,0.832882717387212,0.2371723061161804,-1,0.4743446122323608,0.27684149353479587,0.1928804940065383,0.3857609880130766
VWA5B1,+-+-,0.302100736,0.677996608180045,0.45480692168084474,-1,0.9096138433616895,0.4681824785703908,0.3632401017072285,0.726480203414457
CAMK2N1,---+,0.177607552,0.952403642366153,0.10740076971744342,-1,0.21480153943488683,0.13961935202673253,0.0818743189248093,0.1637486378496186
MUL1,-++-,0.258599276,0.4970065992574532,0.46922746637533086,-1,0.9384549327506617,0.47813453436001746,0.3720305121685434,0.7440610243370868
FAM43B,+-+-,0.048086502,0.2251784434086795,0.44716028747843584,1,0.450356886817359,0.264874682164911,0.18197007118988814,0.3639401423797763
PINK1,-+++,0.136162287,0.22543820733559017,0.8808614399079489,1,0.45087641467118034,0.2650926262259353,0.182333284904838,0.364666569809676
DDOST,-++-,0.460436361,0.5978014343167716,0.6379295524295343,1,1.1956028686335431,0.5418815837268435,0.43309603370623273,0.8661920674124655
KIF17,---+,0.0856395,0.619948279004269,0.10825785318256692,-1,0.21651570636513384,0.1405637076856022,0.08281874318924809,0.16563748637849618
SH2D5,--++,0.399455873,0.5916290305206402,0.5966628284469151,1,1.1832580610412804,0.5401380312386488,0.4309893941595235,0.861978788319047
HP1BP3,+-++,0.126341186,0.24119057663290705,0.7397484244981181,1,0.4823811532658141,0.28194696694515076,0.19671654801685312,0.39343309603370624
EIF4G3,+-++,0.230456321,0.3183394728183493,0.6507165780225381,1,0.6366789456366986,0.3553941155103523,0.2583902368153421,0.5167804736306842
ECE1,+-++,0.112883013,0.17613583436886865,0.5440465008824366,1,0.3522716687377373,0.21518343625136216,0.1396919947697225,0.279383989539445
NBPF3,--++,0.098246588,0.8174576056863896,0.2541803616943097,-1,0.5083607233886194,0.2949295365392997,0.20704685797312022,0.41409371594624045
ALPL,+-++,0.118294297,0.2810476596283086,0.49119992883013475,1,0.5620953192566172,0.3216854340719215,0.2282434984745024,0.4564869969490048
RAP1GAP,--++,0.038682344,0.4512005115421823,0.19558729178882,-1,0.39117458357764,0.23405491791370042,0.15728296403922992,0.31456592807845984
USP48,++++,0.068840307,0.05185298625634124,0.9891192323138146,1,0.10370597251268247,0.07039593171086088,0.0364666569809676,0.0729333139619352
HSPG2,+-++,0.151557034,0.11185028557382176,0.6659845354979823,1,0.22370057114764352,0.14500544860152562,0.08550050849920093,0.17100101699840187
CDC42,++--,0.303719696,0.5594809110809157,0.5554661448686296,-1,1.110932289737259,0.5262240302193811,0.4184525971667272,0.8369051943334544
WNT4,+--+,0.462517334,0.6081381463927176,0.63465563502106,1,1.2162762927854351,0.5444969124591355,0.4355658869678919,0.8711317739357838
ZBTB40,+-++,0.181896651,0.2774115842339785,0.6934263206581757,1,0.554823168467957,0.31819832909553214,0.2256283597268633,0.4512567194537266
EPHA8,--++,0.054407525,0.21559559320447172,0.7247845645234609,1,0.43119118640894344,0.25383218307301125,0.1749237251198605,0.349847450239721
C1QA,++--,0.409756022,0.5864881235036911,0.6843770285841423,1,1.1729762470073821,0.5382491827097712,0.4296818247857039,0.8593636495714078
C1QC,-+-+,0.299070793,0.5116489321161138,0.675905326219395,1,1.0232978642322277,0.5037413730475845,0.39568502106639547,0.7913700421327909
C1QB,-+-+,0.510636879,0.5738786073254023,0.7371446006496127,1,1.1477572146508046,0.5332364693062114,0.426485544094145,0.85297108818829
EPHB2,++--,0.135571822,0.4373797623744509,0.2330692582248038,-1,0.4661385164496076,0.27306407089931717,0.18975662913185615,0.3795132582637123
KDM1A,-+--,0.234465604,0.801601215078851,0.3291286754580988,-1,0.6582573509161976,0.36590149644050557,0.26741736287686163,0.5348347257537233
LUZP1,+-++,0.459347483,0.708312879273839,0.5976377530021718,-1,1.1952755060043436,0.5418422199622258,0.43298220123501635,0.8659644024700327
HTR1D,--++,0.152801436,0.4362872923335951,0.35600620716291875,-1,0.7120124143258375,0.38871131773935785,0.28942971304031967,0.5788594260806393
HNRNPR,+++-,0.090092724,0.05628519350795897,0.8836666746732658,1,0.11257038701591794,0.07606247729749364,0.04060729333139619,0.08121458666279238
ZNF436,-+--,0.14179311,0.5579166179186876,0.1697716767945425,-1,0.339543353589085,0.2079761731802993,0.13454413367235743,0.26908826734471486
TCEA3,----,0.354178093,0.9776034113012707,0.15979109854252066,-1,0.3195821970850413,0.19875054482057242,0.12597166727206682,0.25194333454413365
ASAP3,++++,0.334385522,0.3062804633603364,0.9138193911173677,1,0.6125609267206727,0.34486015256084274,0.24952782217056516,0.4990556443411303
ID3,+-+-,0.114134166,0.1520735203129643,0.8107387108452058,1,0.3041470406259286,0.1909189974573193,0.1200058114194392,0.2400116228388784
RPL11,-+++,0.205775199,0.18319150164294515,0.8389605768632886,1,0.3663830032858903,0.22186705412277516,0.14550341420892052,0.29100682841784103
ELOA,--+-,0.154204251,0.7887579058924215,0.28697031262030753,-1,0.5739406252406151,0.3273281999128287,0.23334544133672358,0.46669088267344716
PITHD1,-+--,0.053046972,0.3486324719677112,0.23788528427178923,-1,0.47577056854357846,0.2776405637076856,0.19353432618961133,0.38706865237922267
LYPLA2,+-+-,0.044922395,0.6814152977058434,0.0388716658370687,-1,0.0777433316741374,0.0532471306116519,0.025717399200871776,0.05143479840174355
GALE,++-+,0.267587018,0.23101435268128093,0.895945846368534,1,0.46202870536256185,0.27104976389393387,0.18785413337207613,0.37570826674415225
HMGCL,+++-,0.2440345,0.3796423097178721,0.8089494861209421,1,0.7592846194357442,0.4109698510715583,0.308876943193375,0.61775388638675
FUCA1,-++-,0.363285269,0.6416671661889504,0.4920040966464252,-1,0.9840081932928504,0.49244515472904254,0.38467126770795496,0.7693425354159099
PNRC2,-+--,0.155838167,0.9149542624716771,0.17310532010787366,-1,0.3462106402157473,0.21197152404474792,0.1375227025063567,0.2750454050127134
SRSF10,-++-,0.171206834,0.5745870139201461,0.38977848006529353,-1,0.7795569601305871,0.420601481911957,0.3171086087904105,0.634217217580821
IFNLR1,+++-,0.172148695,0.31527147948034473,0.8280598313516548,1,0.6305429589606895,0.35256084271703597,0.2563562400116228,0.5127124800232457
STPG1,+-++,0.089321685,0.02383054010953259,0.9844341508673661,1,0.04766108021906518,0.03356338539774791,0.015836117971814615,0.03167223594362923
NIPAL3,++++,0.153219243,0.02984401082095265,0.9953732685976211,1,0.0596880216419053,0.041554667635306936,0.01975882609327328,0.03951765218654656
RCAN3,++++,0.329101074,0.1446576595821554,0.9798492326165712,1,0.2893153191643108,0.18067562658917544,0.11433967746622112,0.22867935493244224
NCMAP,----,0.317110407,0.980114252262644,0.13517586993803807,-1,0.27035173987607614,0.1712189452273718,0.10606610969851071,0.21213221939702143
SRRM1,+-++,0.046013566,0.02009966614973558,0.9691455265867438,1,0.04019933229947116,0.02934980021794406,0.013802121168095307,0.027604242336190615
CLIC4,+++-,0.036049501,0.056214629016736184,0.942178171971388,1,0.11242925803347237,0.07591718125681075,0.04053465058840622,0.08106930117681244
SYF2,++++,0.602939686,0.43171797317485133,0.8768884643906627,1,0.8634359463497027,0.45223392662549944,0.34774081069301177,0.6954816213860235
RSRP1,+++-,0.065585817,0.4934481445400223,0.3402568293227138,-1,0.6805136586454276,0.3762167659450821,0.2772974936432982,0.5545949872865964
TMEM50A,--+-,0.112570182,0.9235779235516962,0.0847133292452761,-1,0.1694266584905522,0.1114339677466221,0.061968761351253177,0.12393752270250635
RHCE,+++-,0.385833911,0.57916963003146,0.6526691275968982,1,1.15833926006292,0.535125317835089,0.42779311346796456,0.8555862269359291
MACO1,----,0.197366374,0.9484604869297304,0.18146993836222236,-1,0.3629398767244447,0.2202527967456051,0.1443516164184526,0.2887032328369052
LDLRAP1,++++,0.060821042,0.03788322620788867,0.9703020469781233,1,0.07576645241577734,0.05165274246276789,0.025061746331541478,0.050123492663082955
MAN1C1,--+-,0.223471273,0.7791730639199568,0.22884853344121775,-1,0.4576970668824355,0.26841493534795874,0.1858336360334181,0.3716672720668362
SELENON,---+,0.256534155,0.773606410635792,0.3682070379452309,-1,0.7364140758904618,0.40040679936074386,0.2998183799491464,0.5996367598982928
MTFR1L,--+-,0.101298648,0.9265507554361586,0.14368147282446636,-1,0.2873629456489327,0.1800087171291588,0.11369415183436252,0.22738830366872503
AUNIP,---+,0.34327609,0.6224918374838234,0.5665234042271362,-1,1.1330468084542724,0.5306552375417696,0.4236832546313113,0.8473665092626226
PAQR7,-+++,0.259189415,0.23321741619193778,0.8429725177584573,1,0.46643483238387556,0.2733745005448602,0.1899607729187854,0.3799215458375708
STMN1,+--+,0.101713395,0.35346429964926784,0.38676366514527327,1,0.7069285992985357,0.38641482019614964,0.28759261949731224,0.5751852389946245
PAFAH2,++-+,0.247988737,0.40496888456653146,0.7929242510974559,1,0.8099377691330629,0.4329095532146749,0.32856312654365827,0.6571262530873165
EXTL1,+--+,0.062659239,0.6847327311193472,0.17208918547114033,-1,0.34417837094228065,0.21051866918494844,0.1365782782419179,0.2731565564838358
PDIK1L,-+--,0.313945329,0.8989768506933535,0.26666933170270174,-1,0.5333386634054035,0.3075693738195554,0.21678169269887396,0.4335633853977479
FAM110D,-+++,0.067813775,0.10147506237980265,0.7366695577954858,1,0.2029501247596053,0.13105702869596803,0.07714659305535378,0.15429318611070755
ZNF593,+-++,0.302084443,0.3780346966578891,0.7879975224122109,1,0.7560693933157782,0.4092262985833636,0.30785994479151535,0.6157198895830307
CNKSR1,--++,0.241367393,0.5969425198201708,0.5010290663257426,-1,1.0020581326514852,0.4979660031962807,0.389901925172539,0.779803850345078
CEP85,+++-,0.082831277,0.03248327795103645,0.9497418107000082,1,0.0649665559020729,0.04489647657101344,0.021211680953072787,0.042423361906145575
SH3BGRL3,+++-,0.175173956,0.40042866379603637,0.5347508125574185,1,0.8008573275920727,0.42862332001452963,0.32478570390817957,0.6495714078163591
UBXN11,--+-,0.150268346,0.5882112729496125,0.20592961627766587,-1,0.41185923255533174,0.24393433096033706,0.16701779876498365,0.3340355975299673
CD52,--++,0.520375566,0.6286148649228321,0.6846435198788137,1,1.2572297298456643,0.5484199055575736,0.43898009588842074,0.8779601917768415
DHDDS,-+++,0.27807327,0.5425513349282975,0.5830135234513052,1,1.085102669856595,0.5208863058481656,0.41188435275315993,0.8237687055063199
HMGN2,--++,0.158875632,0.2627151830450371,0.7066943725891407,1,0.5254303660900742,0.303668725027243,0.21422344907743715,0.4284468981548743
RPS6KA1,++++,0.1044183,0.058401193041819975,0.9841853477679907,1,0.11680238608363995,0.07882310207046858,0.04227807642016562,0.08455615284033124
ARID1A,+-++,0.312873544,0.33356939053527834,0.71849879272891,1,0.6671387810705567,0.3705775517617145,0.27124800232456775,0.5424960046491355
PIGV,+++-,0.289936078,0.2748646181066056,0.8854126510254194,1,0.5497292362132112,0.3149291681801671,0.22330379195118408,0.44660758390236815
ZDHHC18,--+-,0.152522063,0.5772268908428573,0.2572476325398724,-1,0.5144952650797447,0.29805317448786867,0.20980748274609518,0.41961496549219035
GPN2,-+--,0.507207786,0.7685269063266664,0.4478883681251579,-1,0.8957767362503158,0.4638239139909923,0.35895386850708316,0.7179077370141663
