gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
RP11-682N22.1,++++----,0.03620621,0.9161140018211698,0.028518623683799482,-1,0.057037247367598964
PGAM2,+++-++-+,0.009141705,0.028523786529837725,0.972826542467914,1,0.05704757305967545
MARC2,+++-+++-,0.027192452,0.02855856622631699,0.9732194419148658,1,0.05711713245263398
MTND1P23,+-+-++++,0.027456719,0.028569648890866748,0.8930930626337799,1,0.057139297781733496
AP003041.2,-+------,0.012410499,0.990457118583722,0.028583912798141917,-1,0.05716782559628383
RNASE1,++++-+-+,0.029050433,0.02858897912578685,0.8175497238723277,1,0.0571779582515737
LL22NC03-80A10.6,+++-++++,0.138391783,0.02859010678440884,0.9956730826259442,1,0.05718021356881768
RALGAPA1,----+---,0.097828194,0.9984676517805751,0.028591293497778055,-1,0.05718258699555611
PPT2,+-++-+-+,0.07340465,0.028601611002963247,0.9088559222652659,1,0.05720322200592649
CHCHD5,++++--++,0.039134892,0.028611569646703014,0.9523417046742965,1,0.05722313929340603
RP11-438B23.2,---+----,0.043051377,0.9958358839755059,0.028626508564148594,-1,0.05725301712829719
MNT,----+-++,0.017906304,0.6371906645069612,0.028627222405298143,-1,0.057254444810596286
XXbac-BPGBPG55C20.2,+-+-----,0.028685552,0.9851550216807986,0.028640563517847002,-1,0.057281127035694004
SUPT5H,----++++,0.010114429,0.02864161410394607,0.21789412498616095,1,0.05728322820789214
AL117190.3,----+--+,0.073894865,0.9845617018935703,0.02866021348366611,-1,0.05732042696733222
RP11-389C8.2,-+++++-+,0.040915604,0.028669826519034446,0.9873606606142716,1,0.05733965303806889
CTD-2554C21.1,+++--+--,0.009831439,0.6642160715533347,0.02866998475345535,-1,0.0573399695069107
CALB2,++++++--,0.001441219,0.02867455353469058,0.9201392879788267,1,0.05734910706938116
C11orf96,-----+--,0.054566035,0.9972855190363301,0.02867975249596876,-1,0.05735950499193752
CD34,+++-++++,0.062436976,0.028688591078713726,0.9962676263276068,1,0.05737718215742745
CCNC,+++++---,0.003908542,0.02871869652163436,0.9738763737414523,1,0.05743739304326872
PIKFYVE,-+++----,0.003706803,0.683639128875507,0.028724013806598545,-1,0.05744802761319709
EXOC7,-+--++++,0.02190566,0.02872630545489725,0.5779863186394026,1,0.0574526109097945
DCLK3,+-++++-+,0.001350074,0.02872793503053451,0.9265851306934529,1,0.05745587006106902
RAB32,++++++++,0.096791614,0.028748130240869977,0.9986012826890082,1,0.057496260481739954
SLC7A3,++++++++,0.096753886,0.028754634318084983,0.998459771385579,1,0.057509268636169966
BNIP3P32,------+-,0.027195511,0.9807748569591643,0.028762266255568037,-1,0.057524532511136074
LINC01606,------+-,0.025511079,0.9485264755829657,0.028784478388038437,-1,0.057568956776076874
KLHDC3,++-+-+++,0.021834973,0.02879602578372153,0.9741523395333357,1,0.05759205156744306
AC074289.1,---+++-+,0.00651482,0.028816813528179483,0.9198882122143673,1,0.057633627056358966
NOL3,+++++-++,0.040532281,0.028817855508966962,0.9950145373645009,1,0.057635711017933924
TF,++++---+,0.028396024,0.02882316825816224,0.7392147973817088,1,0.05764633651632448
IL10RA,------++,0.021708488,0.8907585653188855,0.02883493572083878,-1,0.05766987144167756
G0S2,++++++-+,0.026933513,0.02884236093320779,0.9969639601340602,1,0.05768472186641558
UBE2L6,++++-+++,0.034379457,0.02885187949645997,0.9920529588255892,1,0.05770375899291994
AP1B1,----++++,0.008544055,0.028857494722975913,0.7924184022648586,1,0.057714989445951825
DIMT1,++++-+--,0.020664655,0.028884389724220152,0.5576482156675567,1,0.057768779448440305
SECISBP2L,++++----,0.011828947,0.20504274786789875,0.028897620920408547,-1,0.057795241840817094
PDP2,++++-+-+,0.008550917,0.0288984475890447,0.9271600885488994,1,0.0577968951780894
SLIRP,+--+++++,0.061240781,0.028908877167008237,0.9813984911376863,1,0.05781775433401647
AC069257.6,+-+-+---,0.043520797,0.7656033470273903,0.028950276400161488,-1,0.057900552800322976
HSCB,+++--+++,0.012375291,0.0289601396455721,0.9849369554628956,1,0.0579202792911442
MIA2,+-+-+-+-,0.005680827,0.9146651519321498,0.02896419496899379,-1,0.05792838993798758
TMEM35A,++++-+-+,0.120515448,0.028992395774301988,0.9867891171922935,1,0.057984791548603976
PYGB,-++-++++,0.047256112,0.02900912993913691,0.97717795930407,1,0.05801825987827382
MTND6P4,----++-+,0.022127879,0.7371090167872196,0.029021655788388747,-1,0.058043311576777494
COL25A1,--+--+--,0.051822192,0.9849430632360101,0.029022706950497062,-1,0.058045413900994124
AC083899.3,++++----,0.011603481,0.029022858053373384,0.7274321713318386,1,0.05804571610674677
AC159540.1,+---+---,0.059142412,0.9823535665532351,0.02902835196668736,-1,0.05805670393337472
CLPB,-++--+++,0.037993164,0.029049160868418702,0.9116059226505258,1,0.058098321736837405
SCARF1,+++-++++,0.054217447,0.029051561645123115,0.9887692137463804,1,0.05810312329024623
OAF,++---++-,0.016619175,0.8580675321191534,0.029082345572113286,-1,0.05816469114422657
ERVMER34-1,++++++-+,0.081549499,0.02908390242005766,0.9954094488478611,1,0.05816780484011532
LINC02611,-+++++++,0.036708166,0.029092814038356864,0.9926421461770419,1,0.05818562807671373
RP5-1112D6.8,--------,0.02943512,0.9951401228654043,0.029099905057503116,-1,0.05819981011500623
LINC00609,++++---+,0.023504857,0.029104094296533507,0.9217461016388836,1,0.05820818859306701
TOR3A,+++++-++,0.048187737,0.02911233143902158,0.988569080529105,1,0.05822466287804316
MCAT,+++-++++,0.046521114,0.029143386571845755,0.995090889577281,1,0.05828677314369151
TMEM59,++++----,0.005336841,0.029144076299159417,0.6338578167586078,1,0.058288152598318835
DHX36,-++-+---,0.011720982,0.9224038883492126,0.029146602355670168,-1,0.058293204711340335
CTD-2323K18.1,----+-+-,0.037381221,0.8867576012774034,0.029148624316203037,-1,0.058297248632406075
CDH22,+---++++,0.012128409,0.029167970804672698,0.33986635308703733,1,0.058335941609345396
FSIP1,+++-++--,0.004007493,0.029184884965562558,0.9623108457834557,1,0.058369769931125116
OTUD4,+++-----,0.006587356,0.8808373186940588,0.029191860019406365,-1,0.05838372003881273
SNRPD3,+-+-++++,0.018242269,0.029197355460569105,0.9422764525248479,1,0.05839471092113821
IFI35,+++-++++,0.065161298,0.02921162813352909,0.9908128338182774,1,0.05842325626705818
RP11-307P5.1,-----+-+,0.025693516,0.7951507457892316,0.029218348372147436,-1,0.05843669674429487
RP11-83J16.3,+-+--+--,0.03219122,0.8836178198852435,0.029221852139887778,-1,0.058443704279775556
RAD23B,-+++-+++,0.04664898,0.02922981286470699,0.9864175326697169,1,0.05845962572941398
GTF2H2B,----+-+-,0.047295115,0.9676007533265651,0.029248484380354864,-1,0.05849696876070973
TMEM256,+++-++++,0.08695528,0.029250917585924834,0.997054346400043,1,0.05850183517184967
RP11-226L15.5,---+-+--,0.002094451,0.8963665757755465,0.029256144559321778,-1,0.058512289118643555
LINC02217,------+-,0.024432927,0.9304872847060671,0.029281712639889775,-1,0.05856342527977955
LSM1,++++++++,0.078792274,0.029304836835063824,0.9986169223662533,1,0.05860967367012765
ALG9,++-+----,0.047697717,0.9658059356291392,0.029319861767043688,-1,0.058639723534087376
RN7SL127P,+--+----,0.006055466,0.9605716833112419,0.02932079514274032,-1,0.05864159028548064
TAF4,----+--+,0.024004959,0.9121269735991191,0.029323649511232005,-1,0.05864729902246401
ILVBL,++++++++,0.072873943,0.029336384321423783,0.998852084631999,1,0.05867276864284757
UBXN11,----++++,0.025221755,0.029346178711561605,0.24581387698371912,1,0.05869235742312321
RPSA,-++-++++,0.045037446,0.029348728282038272,0.8604547160807839,1,0.058697456564076544
RP11-728G15.1,++++--++,0.071297053,0.029361176387375256,0.8595858922198265,1,0.05872235277475051
MYORG,--------,0.044887936,0.9991527061224542,0.029389307338364326,-1,0.05877861467672865
ST3GAL5,++++++-+,0.002320229,0.029423380838090336,0.8175966052597587,1,0.05884676167618067
HPCAL1,+--+++++,0.008784948,0.029427913040823636,0.8553067848999201,1,0.05885582608164727
APPBP2,++++----,0.003169118,0.029435986236168325,0.2738935509087467,1,0.05887197247233665
EDA2R,+++++++-,0.098337076,0.02945147826198272,0.9961916222025025,1,0.05890295652396544
PPP1R15A,--------,0.123103174,0.9981176508893623,0.02945372006057219,-1,0.05890744012114438
TARS2,+++-++++,0.057876742,0.029458801633848966,0.9880629261301433,1,0.05891760326769793
PCDH9,-+++----,0.050420538,0.8635535283890203,0.02945892957738454,-1,0.05891785915476908
ATP5PD,++-+++++,0.026810894,0.029461464850763775,0.991806057209303,1,0.05892292970152755
RP11-452L6.5,+++++-++,0.019997038,0.02946676145944748,0.9480464478380506,1,0.05893352291889496
TDRD1,-+----+-,0.012184109,0.8972811940491654,0.029467658743446815,-1,0.05893531748689363
RP11-455J20.3,-++----+,0.076357443,0.8911109210496249,0.029468830490208788,-1,0.058937660980417576
EMCN,++++++-+,0.009572508,0.029469739414998426,0.8882825564356569,1,0.05893947882999685
ETFA,++++++-+,0.025549511,0.02948016192158363,0.9810253779308804,1,0.05896032384316726
RP11-525K10.3,---+---+,0.060086382,0.9704180571315246,0.029482166115732452,-1,0.058964332231464904
AHRR,--------,0.109534819,0.999377128555957,0.029487896275877758,-1,0.058975792551755515
TXNL4A,-+-+++++,0.038067359,0.02951304390418494,0.9500764190954363,1,0.05902608780836988
SLC25A45,+-+-+-++,0.057991114,0.029517468110733733,0.7699768223987228,1,0.059034936221467466
PPP1R26-AS1,----+++-,0.006786408,0.9042748996593087,0.0295289043001429,-1,0.0590578086002858
WRNIP1,+++++++-,0.006875976,0.02956780137728879,0.9802057047148455,1,0.05913560275457758
IPO5P1,-+--++++,0.059623918,0.029567895648591375,0.9819848294578786,1,0.05913579129718275
RP11-68I3.11,+---++--,0.031312143,0.9687786445563585,0.029571302099566838,-1,0.059142604199133676
ZNF713,--------,0.097634683,0.9987782121524206,0.029582194307842598,-1,0.059164388615685196
HNRNPCP6,+---+---,0.057225245,0.9581439791787192,0.02959059763329706,-1,0.05918119526659412
CYHR1,++--++++,0.029084989,0.029591582136392427,0.9778057195251577,1,0.059183164272784854
RAB17,--+---+-,0.070240575,0.9583623168627965,0.029613614158151398,-1,0.059227228316302796
SMG1P3,+++-----,0.0675606,0.8740313849858002,0.02961438249447288,-1,0.05922876498894576
ACADSB,++++-+--,0.040889184,0.029616275870790527,0.8870342514303963,1,0.059232551741581055
WDR20,+++++---,0.001001713,0.7031049111259544,0.029623010649295515,-1,0.05924602129859103
DLX2,-----+-+,0.012675599,0.4168783847048888,0.0296302973111474,-1,0.0592605946222948
RP11-80H8.4,+-+-+---,0.014723879,0.9063669159247753,0.02963080578845735,-1,0.0592616115769147
RP3-462C17.1,----+-+-,0.019501199,0.9585697627050164,0.02964625482184377,-1,0.05929250964368754
RP11-959F10.5,----+++-,0.01257558,0.7481709831171265,0.02965777599379821,-1,0.05931555198759642
FAM81A,++-+++++,0.067833882,0.02965795752991074,0.9961467986697417,1,0.05931591505982148
RP3-509I19.6,+--+----,0.041419004,0.9446405439559542,0.029667048901987684,-1,0.05933409780397537
ITPR1,-+-+++++,0.058755553,0.02969459004805975,0.9309247963236038,1,0.0593891800961195
AC040977.1,+--+-+++,0.056018439,0.029701805446889745,0.9346328163943733,1,0.05940361089377949
CCNJ,+++-----,0.035101145,0.6045984852613632,0.029704330106421862,-1,0.059408660212843724
OCA2,-----+++,0.004313006,0.8174665566627611,0.029710121401416177,-1,0.059420242802832354
RNU6-171P,--------,0.120383117,0.9978831483738084,0.029730174066976336,-1,0.05946034813395267
NRF1,-+--+---,0.027823945,0.9519627845300609,0.029735686700977038,-1,0.059471373401954075
RPS2P5,--+--+-+,0.014191221,0.8822898998502988,0.029740989433212957,-1,0.059481978866425915
RPL34P6,+-------,0.142241136,0.9948998498657314,0.029749577075745885,-1,0.05949915415149177
CTD-2545H1.1,+---+-++,0.024225057,0.8832330691633672,0.029768560308077445,-1,0.05953712061615489
NIPBL,-+------,0.016250377,0.9889923298421812,0.029771327397179265,-1,0.05954265479435853
LINC01909,++++-+--,0.003847371,0.029783080754833196,0.9008057834513457,1,0.05956616150966639
CALHM5,-+++++++,0.063453222,0.02978807189083553,0.9953443434393208,1,0.05957614378167106
AGO3,+++-----,0.038551846,0.91280505642148,0.02979142544451717,-1,0.05958285088903434
C12orf75,++++++-+,0.147201433,0.02979310718286845,0.9915289700777888,1,0.0595862143657369
RP4-650F12.2,-++-----,0.014832446000000001,0.9624317900939612,0.029794099887315843,-1,0.05958819977463169
AIRN,--------,0.115057271,0.9996207940442126,0.029807026106508303,-1,0.059614052213016605
GPCPD1,+++-++++,0.087587319,0.029856576327195055,0.9940511685955418,1,0.05971315265439011
ARFGAP1,----++++,0.009473906,0.02988596512299003,0.7776556522135989,1,0.05977193024598006
VGLL3,--+-++-+,0.018372984,0.9312189404050285,0.02994440381349654,-1,0.05988880762699308
PRDM2,----+-++,0.006566176,0.7311478122367714,0.02995171509933166,-1,0.05990343019866332
REM2,--++----,0.039902767,0.8889360723041473,0.029956910175614825,-1,0.05991382035122965
SPHK2,+-++++++,0.02807697,0.029958015152292232,0.9550658087692512,1,0.059916030304584464
GIMAP4,++++++++,0.109661635,0.02995884415158429,0.9986948660619389,1,0.05991768830316858
CDC14B,-++-----,0.082760964,0.991703597534528,0.029967805491058302,-1,0.059935610982116604
B3GLCT,-++-----,0.04530435,0.9871780272838497,0.029983963723694072,-1,0.059967927447388145
MIR219-2,++++---+,0.009519036,0.029998375954365095,0.5482712589862185,1,0.05999675190873019
PTGER3,+-----+-,0.038042032,0.978583359969394,0.030000431625521618,-1,0.060000863251043236
RP11-174G6.5,--++----,0.006637328,0.7828343161492952,0.030009024994277284,-1,0.06001804998855457
ZNF689,+++++-++,0.028702015,0.030057415296265343,0.9121721708125191,1,0.060114830592530685
ELP3,-+++++++,0.045247141,0.030061689068145887,0.9943213542322608,1,0.060123378136291775
SNORD67,+-+--++-,0.012444212,0.03007702459751085,0.3107394406106705,1,0.0601540491950217
PIGX,++++++++,0.184026219,0.03009543248629837,0.9996827756250065,1,0.06019086497259674
UTP4,----++-+,0.007406223,0.825946002107217,0.030098071528657514,-1,0.06019614305731503
SPATS2L,----++++,0.002620065,0.030116786308625125,0.502201099950684,1,0.06023357261725025
CHRNA1,--+++---,0.001930945,0.5576613052395775,0.030143438453222746,-1,0.06028687690644549
RPL4P4,-++--+++,0.021550464,0.030144385391918112,0.966815151062293,1,0.060288770783836224
TACO1,+++++-++,0.102390718,0.030146587013054286,0.9937230846665808,1,0.06029317402610857
MYC,----+---,0.024113709,0.9892399053269153,0.030147700103111946,-1,0.06029540020622389
OR6A2,----+---,0.043446579,0.9946650234016446,0.03015145139988851,-1,0.06030290279977702
NFE2L2,++++----,0.024921497,0.8443762764646775,0.03018606730604709,-1,0.06037213461209418
GIN1,+++++--+,0.020264448,0.030193810488702916,0.8437919363628885,1,0.06038762097740583
ATP13A5,+++-----,0.030411432,0.9320682506487208,0.030234265250797716,-1,0.06046853050159543
TMEM39A,+---+---,0.059069147,0.9680050183602041,0.0302368010153045,-1,0.060473602030609
RP11-582E3.4,++++++++,0.053886979,0.030264865971612372,0.9978610436670555,1,0.060529731943224745
CREB3,+---++++,0.049869957,0.030277298340804667,0.9850865554951455,1,0.060554596681609334
CHMP3,++++++++,0.059323219,0.030280524806952758,0.9974223710022193,1,0.060561049613905515
AC069278.4,--+-----,0.044478684,0.9762798543511036,0.030282917407253893,-1,0.06056583481450779
LRRC14,+++---++,0.006532395,0.030313461814461585,0.8922366330091569,1,0.06062692362892317
SCP2,+++-++-+,0.028097884,0.030316153476469807,0.8183565559794919,1,0.06063230695293961
PCDHB19P,--+-----,0.052662297,0.9354383176332958,0.030324441935305688,-1,0.060648883870611375
SUPT3H,----++++,0.022147929,0.03032494898192851,0.19202573762746442,1,0.06064989796385702
SH2B3,------++,0.043971195,0.9417082298211878,0.030328805824604038,-1,0.060657611649208076
PRR5,+---+-++,0.01261024,0.3884875688280391,0.03035660008267695,-1,0.0607132001653539
RP11-382D8.5,++-+----,0.058695599,0.9547505190517608,0.03036859326100927,-1,0.06073718652201854
RP11-513M16.8,++++++--,0.003341527,0.030388160323792587,0.8666901262165583,1,0.060776320647585175
ERICH6-AS1,+++++---,0.069027137,0.03039175256302361,0.8308392391815299,1,0.06078350512604722
RP11-390E23.6,+++++---,0.011579377,0.030409761299952296,0.8510798795596889,1,0.06081952259990459
NBPF1,+-+-++++,0.031828542,0.030435302134490808,0.9653470950592008,1,0.060870604268981617
AC005518.2,-+------,0.021047862,0.9862195580256476,0.030448929205960033,-1,0.06089785841192007
RHOT2,--+-++++,0.019720348,0.030458195525645358,0.9676673910135345,1,0.060916391051290715
FH,+++++++-,0.08509982,0.03046120187547239,0.9958733638336414,1,0.06092240375094478
ZNF818P,++++-+--,0.026978353,0.03048151402511362,0.5856019620784539,1,0.06096302805022724
SHROOM1,++++++-+,0.145479679,0.030490753691325805,0.9950420502619371,1,0.06098150738265161
AC083843.2,++++-+--,0.015819017,0.030512629494538014,0.7611284876281906,1,0.06102525898907603
DDRGK1,+-+-+-++,0.007864206,0.030522345287046716,0.2536787948644667,1,0.06104469057409343
RN7SL559P,--+-----,0.068919868,0.8724517825749265,0.030528167340605133,-1,0.061056334681210266
PLCH1,------+-,0.078584516,0.9886338840457665,0.030532068945624855,-1,0.06106413789124971
TMIGD3,++++++++,0.072524824,0.0305583964052773,0.9992508506003381,1,0.0611167928105546
NFATC3,+++-++-+,0.053988757,0.03056037313136209,0.9281143895489813,1,0.06112074626272418
RP11-252I14.1,++--++-+,0.048322131,0.030561330651936832,0.8881106726639234,1,0.061122661303873664
TRAK2,--+-----,0.086092629,0.9799922158712057,0.03059870973761875,-1,0.0611974194752375
FAM153A,------+-,0.066793159,0.9906320353513476,0.030601223734514724,-1,0.06120244746902945
CCNT2,+++-----,0.006731608,0.929885603375212,0.030630141236852634,-1,0.06126028247370527
SNORD115-4,----++++,0.026141018,0.03063249301348923,0.758955548646144,1,0.06126498602697846
DNAH5,+++-++-+,0.02272991,0.030632559561467966,0.9473331820160772,1,0.06126511912293593
RAB10,++++----,0.045621037,0.030653062354643323,0.543117470274634,1,0.06130612470928665
RNF166,+++-++++,0.050092369,0.03066124019676687,0.9947711532513777,1,0.06132248039353374
MT-TP,----++++,0.011033771,0.7382546350392097,0.030676980097637512,-1,0.061353960195275024
RP11-146N23.1,----+--+,0.028345216,0.883561862406644,0.030709023569077138,-1,0.061418047138154276
SCD,-++-----,0.028925037,0.9456237305976071,0.030720329302289934,-1,0.06144065860457987
ALDH5A1,++++++--,0.036921317,0.030720761920358643,0.8569140389815558,1,0.061441523840717285
EIPR1,-++-+++-,0.011190208,0.030722869975827852,0.9388925861139266,1,0.061445739951655705
RP11-375N15.2,++++-+++,0.029238814,0.030731138124916357,0.9867555473499277,1,0.06146227624983271
ACTC1,--+-++-+,0.002271061,0.030746400251138603,0.8067729671447416,1,0.061492800502277206
URM1,-++-+-++,0.034205335,0.030798388558105766,0.916365177700622,1,0.06159677711621153
GPR137B,-++-----,0.030581402,0.9862701833815046,0.0308081329142504,-1,0.0616162658285008
RWDD2B,+-+-++++,0.066306554,0.030814563227672856,0.9708357469904907,1,0.06162912645534571
CCDC88B,+-+-++++,0.078298064,0.03081639804362523,0.985877848378186,1,0.06163279608725046
ATP6V1G1,++++++++,0.070914877,0.03084560245616086,0.9983986270395804,1,0.06169120491232172
CDCA7L,-+------,0.099932536,0.993967652653619,0.030872526533228237,-1,0.06174505306645647
ABHD3,+++-----,0.030558442,0.8904087322562806,0.03088879791361041,-1,0.06177759582722082
HMBOX1-IT1,--+-----,0.190036337,0.998632627665521,0.030907892799034956,-1,0.06181578559806991
RBP5,+-+-++++,0.027735969,0.030908290408580306,0.8748215994653384,1,0.06181658081716061
C1QA,++++++++,0.085439042,0.03093736598007134,0.9978883019773476,1,0.06187473196014268
STRN4,----++++,0.001414888,0.030954885642368632,0.18958017636437258,1,0.061909771284737264
FLVCR2,++++++++,0.029245857,0.030956314308650118,0.990400551003103,1,0.061912628617300236
SNHG12,+-+-++++,0.003363662,0.030956869366028445,0.2349053668764094,1,0.06191373873205689
ZDHHC11,+++++---,0.026157782,0.030962520754506506,0.8867381642196296,1,0.06192504150901301
HNRNPH1,+-+-+---,0.009910171,0.7460872110418619,0.030973579975298364,-1,0.06194715995059673
MGAT5B,----++++,0.015365133,0.030974132285230743,0.2990607572677095,1,0.061948264570461486
LINC02610,+++++---,0.028511674,0.030975415799516043,0.7464453011651184,1,0.061950831599032086
C19orf54,--+----+,0.010894835,0.893036319760198,0.030990169569953745,-1,0.06198033913990749
AC140912.1,--+-++--,0.030556705,0.8023361881865756,0.030990277642670403,-1,0.061980555285340806
MARF1,-----+++,0.019350839,0.7959547974488352,0.03099288665469568,-1,0.06198577330939136
SIRT1,-++-+---,0.006403794,0.9085670506558137,0.030993402263533133,-1,0.061986804527066265
SLC30A9,++++--+-,0.02130154,0.031007014429034082,0.9648642171746731,1,0.062014028858068164
CLASP2,++++-+--,0.003665397,0.031019260748826664,0.8485614602880116,1,0.06203852149765333
ZNF626,++++-+++,0.106453898,0.031037683297045614,0.9956148804088587,1,0.06207536659409123
