gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
RBM24,--------,0.012052711,0.9999984967272351,4.0863469790831886e-5,-1,8.172693958166377e-5,0.007700690156193244,0.004795117698343505,0.00959023539668701
KLF7,--------,0.055251243,0.9999998934734021,4.174399098680044e-5,-1,8.348798197360088e-5,0.007700690156193244,0.004867770996803255,0.00973554199360651
NPAP1,--------,0.002353525,0.9999807528148723,4.186946040720022e-5,-1,8.373892081440044e-5,0.007700690156193244,0.004940424295263005,0.00988084859052601
FRG1,++++++++,0.028499879,4.271175087850482e-5,0.9999996054040716,1,8.542350175700964e-5,0.007701249636733507,0.005012713403559753,0.010025426807119505
RPL29,+-+-++++,0.00166316,4.2871723158897324e-5,0.9845706009068411,1,8.574344631779465e-5,0.007773902935193258,0.005012713403559753,0.010025426807119505
COMMD9,++++++++,0.013983813,4.33801544104539e-5,0.9999978118750228,1,8.67603088209078e-5,0.007846556233653008,0.005012713403559753,0.010025426807119505
UST,--+-----,0.002246584,0.9987123967621132,4.37103095687947e-5,-1,8.74206191375894e-5,0.007918634217217582,0.005013077593722755,0.01002615518744551
GPR6,+++++-++,0.004299997,4.470808241920888e-5,0.9989786291883053,1,8.941616483841776e-5,0.007919209532112758,0.005085361423901199,0.010170722847802398
MRPL34,+-++-+++,1.75295e-4,4.53513798984482e-5,0.9793620135519145,1,9.07027597968964e-5,0.007991862830572507,0.005085361423901199,0.010170722847802398
FAU,--++++++,1.41275e-4,4.540621870733833e-5,0.9683798222354804,1,9.081243741467666e-5,0.008064516129032258,0.005085361423901199,0.010170722847802398
XPOT,++++-+--,3.48571e-4,4.5622719508356234e-5,0.6615521533979729,1,9.124543901671247e-5,0.008137169427492008,0.005085361423901199,0.010170722847802398
SOCS5,--------,0.013140496,0.9999658534003527,4.672029013343543e-5,-1,9.344058026687086e-5,0.008209226298583363,0.005085730892182505,0.01017146178436501
ELOB,++++++++,1.7197e-4,4.6816275028823175e-5,0.9997194614893001,1,9.363255005764635e-5,0.008209822725951759,0.005158009444242644,0.010316018888485289
TSTA3,-++-++++,9.53332e-5,4.6849969960107884e-5,0.9914966079138873,1,9.369993992021577e-5,0.008282476024411508,0.005158009444242644,0.010316018888485289
CCNT1,++++----,3.6569e-4,0.6209001415066511,4.6948266669336554e-5,-1,9.389653333867311e-5,0.008354522339266255,0.005158384190642255,0.01031676838128451
AP2S1,+++-++++,0.001044232,4.730035832456998e-5,0.999250520384766,1,9.460071664913996e-5,0.008355129322871259,0.0052306574645840905,0.010461314929168181
HINT2,++++++++,0.00703562,4.794289780724092e-5,0.9999979482873577,1,9.588579561448184e-5,0.00842778262133101,0.0052306574645840905,0.010461314929168181
HECTD2,--------,0.003155724,0.9999719868076993,4.836282081230918e-5,-1,9.672564162461836e-5,0.008499818379949146,0.0052310374891020054,0.010462074978204011
SMIM29,++++++++,4.0053e-5,4.959177503723136e-5,0.9998340563758131,1,9.918355007446272e-5,0.008500435919790758,0.005303305484925536,0.010606610969851072
IL32,++++++++,0.006278171,4.9891527727529774e-5,0.9999686398910655,1,9.978305545505955e-5,0.008573089218250509,0.005303305484925536,0.010606610969851072
ZNF571,--------,0.016304298,0.9999973050585069,4.9902211835342485e-5,-1,9.980442367068497e-5,0.0086451144206320385,0.005303690787561755,0.01060738157512351
CLUL1,--------,0.011649265,0.9999997372512409,5.073853955439194e-5,-1,1.0147707910878389e-4,0.0086451144206320385,0.005376344086021506,0.010752688172043012
MAP3K10,+---++++,8.37482e-4,5.132263466912369e-5,0.8968291447164503,1,1.0264526933824737e-4,0.00864574251671026,0.005448601525608427,0.010897203051216855
ENDOG,++++++++,6.07061e-5,5.170947999912519e-5,0.9998813765956116,1,1.0341895999825039e-4,0.008718395815170008,0.005448601525608427,0.010897203051216855
ZNF25,++++++++,0.001383087,5.2371743266346694e-5,0.9999648876305145,1,1.0474348653269339e-4,0.008791049113629759,0.005448601525608427,0.010897203051216855
VPS37B,------++,0.002284135,0.9826797326857188,5.2612858704688075e-5,-1,1.0522571740937615e-4,0.008863058481656375,0.0054489973844812556,0.010897994768962511
STK17A,+++-----,0.002774788,0.8528058835410692,5.2987548587868965e-5,-1,1.0597509717573793e-4,0.008863058481656375,0.005521650682941005,0.01104330136588201
SFPQ,----+---,0.001122515,0.9871493815911411,5.324304205105318e-5,-1,1.0648608410210637e-4,0.008863058481656375,0.005594303981400756,0.011188607962801512
NDUFC1,++++++++,0.004787397,5.406110137900051e-5,0.999863822802277,1,1.0812220275800101e-4,0.00886370241208951,0.005666545586632764,0.011333091173265529
RPL9,++++++++,0.012730986,5.535528366301913e-5,0.9999980460291528,1,1.1071056732603825e-4,0.008936355710549258,0.005666545586632764,0.011333091173265529
SESN3,--------,0.001293481,0.9997719772914982,5.5399480089121306e-5,-1,1.1079896017824261e-4,0.009008354522339267,0.005666957279860506,0.011333914559721011
IRF2BP2,-+------,0.012098605,0.9996197398188524,5.6558391102727735e-5,-1,1.1311678220545547e-4,0.009008354522339267,0.005739610578320255,0.01147922115664051
FOS,--------,0.021513142,0.9999988287404236,5.745567540531665e-5,-1,1.149113508106333e-4,0.009008354522339267,0.005812263876780006,0.011624527753560012
PEX16,++++++++,0.00680415,5.982862855778415e-5,0.9998625600040395,1,1.196572571155683e-4,0.009009009009009009,0.005884489647657101,0.011768979295314203
AES,+--+++++,2.76229e-4,6.136334918476535e-5,0.7560820996094394,1,1.227266983695307e-4,0.00908166230746876,0.005884489647657101,0.011768979295314203
NUDT22,+++-++++,0.011660379,6.15383636763361e-5,0.9964858392266466,1,1.230767273526722e-4,0.009154315605928508,0.005884489647657101,0.011768979295314203
VPS51,-+++-+++,4.71832e-4,6.215730721383358e-5,0.9812163221521247,1,1.2431461442766715e-4,0.009226968904388259,0.005884489647657101,0.011768979295314203
CISD3,++++-+++,0.002021408,6.270764754256863e-5,0.9998291507210273,1,1.2541529508513727e-4,0.00929962220284801,0.005884489647657101,0.011768979295314203
ASB4,++++----,0.001065553,6.295834699882993e-5,0.3085546221995772,1,0.00012591669399765986,0.009372275501307759,0.005884489647657101,0.011768979295314203
PGGHG,+-++++++,0.003961934,6.304304764486493e-5,0.9996694041771116,1,1.2608609528972985e-4,0.00944492879976751,0.005884489647657101,0.011768979295314203
MCL1,--------,0.02754266,0.9999960025013895,6.375324130801496e-5,-1,1.2750648261602993e-4,0.009516890664729386,0.005884917175239756,0.011769834350479512
THNSL1,++++++--,0.003251169,6.48700247290694e-5,0.9211295297914189,1,1.297400494581388e-4,0.00951758209822726,0.0059571376679985475,0.011914275335997095
RPL32,+---++++,8.79551e-4,6.500993373930511e-5,0.9429382456491578,1,1.3001986747861023e-4,0.00959023539668701,0.0059571376679985475,0.011914275335997095
RPL13,-++-++++,0.001804768,6.527627687838471e-5,0.982879174944082,1,1.3055255375676942e-4,0.00966288869514676,0.0059571376679985475,0.011914275335997095
FIG4,+++++++-,3.96231e-4,6.555950045124528e-5,0.9947334567288336,1,1.3111900090249056e-4,0.00973554199360651,0.0059571376679985475,0.011914275335997095
DDX41,+--+++++,0.005890925,6.638934694807867e-5,0.907967041688635,1,1.3277869389615734e-4,0.00980819529206626,0.0059571376679985475,0.011914275335997095
EGR3,----+---,0.006875591,0.9980469656199165,6.650724485851865e-5,-1,1.330144897170373e-4,0.009880130766436615,0.0059575704736995055,0.011915140947399011
TCFL5,++++---+,0.003414279,6.687537922611748e-5,0.8431210666478796,1,1.3375075845223496e-4,0.00988084859052601,0.006029785688339993,0.012059571376679986
RPL27A,+-+-++++,0.001389884,6.795292522776311e-5,0.9982862406256656,1,1.3590585045552623e-4,0.00995350188898576,0.006029785688339993,0.012059571376679986
HIST1H2BC,++++++++,0.004833612,6.80436405039175e-5,0.999933000027948,1,1.36087281007835e-4,0.01002615518744551,0.006029785688339993,0.012059571376679986
PFDN5,+++-++++,0.007159913,6.854128940466155e-5,0.9939515753394844,1,1.370825788093231e-4,0.01009880848590526,0.006029785688339993,0.012059571376679986
RPL4,+++-++++,0.00471706,6.926865297891598e-5,0.9960151048371414,1,1.3853730595783195e-4,0.01017146178436501,0.006029785688339993,0.012059571376679986
ZNF654,-+-+----,1.10049e-4,0.8573343510747269,7.098307282392031e-5,-1,1.4196614564784062e-4,0.010243370868143843,0.006030223772159256,0.012060447544318512
COX14,+++-++++,0.014486708,7.227206037351683e-5,0.9909945509737246,1,1.4454412074703366e-4,0.01024411508282476,0.006102433708681438,0.012204867417362876
PTPA,++++++++,0.001868699,7.4855434062718e-5,0.9989504998985855,1,1.49710868125436e-4,0.01031676838128451,0.006102433708681438,0.012204867417362876
BACH2,--------,0.032856399,0.9999986213021528,7.497875722910569e-5,-1,1.4995751445821137e-4,0.010388666908826734,0.006102877070619006,0.012205754141238012
SLC37A4,++++++++,2.43543e-4,7.575890403548746e-5,0.9996288621583399,1,1.5151780807097493e-4,0.01038942167974426,0.006175081729022884,0.012350163458045769
CTNNAL1,----+-+-,0.001753674,0.9890417875623855,7.63556369963991e-5,-1,1.527112739927982e-4,0.010461314929168181,0.0061755303690787565,0.012351060738157513
DUSP6,------+-,0.00841003,0.999619568512335,7.636957770118313e-5,-1,1.5273915540236626e-4,0.010461314929168181,0.006248183667538506,0.012496367335077013
GPR19,-----+--,0.00199779,0.9797873785600604,7.681430703492059e-5,-1,1.5362861406984117e-4,0.010461314929168181,0.006320836965998256,0.012641673931996512
SUMO3,++++++++,0.00247721,7.828192526756938e-5,0.9999290924879357,1,1.5656385053513876e-4,0.010462074978204011,0.006393025790047221,0.012786051580094443
CYTH4,++++++++,0.012005701,7.872266271150027e-5,0.9999934759001099,1,1.5744532542300054e-4,0.01053472827666376,0.006393025790047221,0.012786051580094443
C12orf10,+-++++++,8.0994e-4,7.985431473053986e-5,0.9938890822973317,1,1.5970862946107972e-4,0.01060738157512351,0.006393025790047221,0.012786051580094443
DUSP4,--------,0.025164388,0.9999949912139634,8.078106775341483e-5,-1,1.6156213550682966e-4,0.010679258990192517,0.006393490264458007,0.012786980528916013
NGRN,++++-+++,0.003617638,8.21809118610253e-5,0.997931641788802,1,1.643618237220506e-4,0.010680034873583261,0.006465673810388667,0.012931347620777333
MRPS10,++++++++,0.008497192,8.325556477716003e-5,0.999998747809409,1,1.6651112955432006e-4,0.010752688172043012,0.006465673810388667,0.012931347620777333
APOBEC3G,++++++++,0.005256815,8.453437978774029e-5,0.9999667351504768,1,1.6906875957548059e-4,0.01082534147050276,0.006465673810388667,0.012931347620777333
GAREM1,--+-----,5.08029e-4,0.9991573231599423,8.518691142809311e-5,-1,1.7037382285618621e-4,0.010897203051216855,0.006466143562917756,0.012932287125835513
RPL6,+++-++++,0.00453247,8.649684964145877e-5,0.9921941118439377,1,1.7299369928291754e-4,0.010897994768962511,0.006538321830730113,0.013076643661460226
SNRNP25,++++++++,0.005229586,8.663205772577383e-5,0.9999719026007268,1,1.7326411545154767e-4,0.010970648067422262,0.006538321830730113,0.013076643661460226
DBP,++++++++,0.03491466,8.680047363191393e-5,0.9999982461544972,1,1.7360094726382786e-4,0.01104330136588201,0.006538321830730113,0.013076643661460226
CNOT6,-+------,0.00113535,0.9998975669959488,8.733884737193196e-5,-1,1.7467769474386393e-4,0.011115147112241191,0.006538796861377506,0.013077593722755012
HSD11B1,++++-+++,0.003603646,8.777182352052084e-5,0.9892421701516245,1,1.755436470410417e-4,0.011115954664341761,0.006610969851071558,0.013221939702143116
TRIB2,------+-,0.031778741,0.9995681800921931,8.866683713240603e-5,-1,1.7733367426481207e-4,0.011187795132582638,0.006611450159837257,0.013222900319674514
STARD10,+++-++++,0.016346946,8.888279482385396e-5,0.9992807627561358,1,1.7776558964770791e-4,0.011188607962801512,0.006683617871413004,0.013367235742826007
CLDN1,--------,0.002607686,0.999989766299079,8.918361173573797e-5,-1,1.7836722347147594e-4,0.011260443152924083,0.0066841034582970065,0.013368206916594013
PEX19,+++++++-,0.004385952,8.960247363774938e-5,0.982582024889007,1,1.7920494727549876e-4,0.01126126126126126,0.00675626589175445,0.0135125317835089
EDF1,+-++++++,2.97582e-4,9.006260442130369e-5,0.9938818256695907,1,1.8012520884260738e-4,0.011333914559721011,0.00675626589175445,0.0135125317835089
TUSC2,++-+++++,0.005430023,9.023245504825712e-5,0.9997961024608011,1,1.8046491009651424e-4,0.011406567858180762,0.00675626589175445,0.0135125317835089
C19orf66,+++-++++,8.22176e-5,9.423685298019067e-5,0.9969908072760394,1,1.8847370596038134e-4,0.01147922115664051,0.00675626589175445,0.0135125317835089
SMKR1,++++++++,0.01230879,9.762822649771133e-5,0.9997499262085653,1,1.9525645299542266e-4,0.011551874455100261,0.00675626589175445,0.0135125317835089
RPS23,++++++++,0.036034323,9.784938585491043e-5,0.999999361962247,1,1.9569877170982087e-4,0.011624527753560012,0.00675626589175445,0.0135125317835089
CPEB4,--------,0.001845536,0.9995834885197478,9.810323600462622e-5,-1,1.9620647200925244e-4,0.011696331274972757,0.006756756756756757,0.013513513513513514
PPA1,++++++++,0.002445574,9.952286064354069e-5,0.9997821616557049,1,1.9904572128708138e-4,0.011697181052019761,0.006828913912095895,0.01365782782419179
CFL1,++++-+++,0.001180058,9.965313317005219e-5,0.9988575468618336,1,1.9930626634010438e-4,0.011769834350479512,0.006828913912095895,0.01365782782419179
SNX17,++++++++,4.20871e-4,1.0095077846289415e-4,0.9998599819314725,1,2.019015569257883e-4,0.011842487648939262,0.006828913912095895,0.01365782782419179
MYBBP1A,----++++,9.25225e-4,1.0126667665831597e-4,0.7021187385474155,1,2.0253335331663194e-4,0.011915140947399011,0.006828913912095895,0.01365782782419179
PPARG,+++-++++,0.002468306,1.0347736318655583e-4,0.9994829671939574,1,2.0695472637311167e-4,0.011987794245858762,0.006828913912095895,0.01365782782419179
GXYLT1,--------,0.008893693,0.9999521358685787,1.0358526450896656e-4,-1,2.0717052901793312e-4,0.012059571376679986,0.006829410055216507,0.013658820110433014
SIK2,--------,0.040528431,0.9999970521077641,1.0389879761556001e-4,-1,2.0779759523112002e-4,0.012059571376679986,0.006902063353676257,0.013804126707352513
GPNMB,++++++++,0.014694136,1.0514823390459777e-4,0.9998706446748938,1,2.1029646780919555e-4,0.012060447544318512,0.006974209952778787,0.013948419905557573
NAA15,+--+----,0.002721547,0.9718818592230084,1.0608823901306577e-4,-1,2.1217647802613155e-4,0.012132219397021431,0.006974716652136007,0.013949433304272014
NME3,++++-+++,0.00277571,1.0682921990533707e-4,0.9995979278461132,1,2.1365843981067413e-4,0.012133100842778263,0.007046857973120232,0.014093715946240464
IFRD1,----+---,0.005809309,0.9996805016639804,1.078399317911075e-4,-1,2.15679863582215e-4,0.012204867417362876,0.007047369950595757,0.014094739901191514
CITED2,-----+++,0.004709407,0.553260498398326,1.0859038269822134e-4,-1,2.1718076539644268e-4,0.012204867417362876,0.007120023249055507,0.014240046498111014
WBP2,----++++,1.74752e-4,1.0962927933991564e-4,0.7248043099578294,1,2.1925855867983127e-4,0.012205754141238012,0.007192154013803124,0.014384308027606247
CLSPN,++++++++,0.008813029,1.097001573501043e-4,0.9999861862253532,1,2.194003147002086e-4,0.012278407439697762,0.007192154013803124,0.014384308027606247
C9orf16,+---++++,8.81537e-5,1.1030315620259543e-4,0.8938226692858261,1,2.2060631240519086e-4,0.012351060738157513,0.007192154013803124,0.014384308027606247
RNASEH1,++++++++,0.018804261,1.11756567908706e-4,0.9999906108476868,1,2.23513135817412e-4,0.012423714036617262,0.007192154013803124,0.014384308027606247
ERRFI1,-----+--,0.022911471,0.999908311971678,1.1258005550082825e-4,-1,2.251601110016565e-4,0.01249545949872866,0.007192676547515257,0.014385353095030515
TRIR,+++--+++,1.34628e-4,1.1359474148556411e-4,0.9891584969666377,1,2.2718948297112822e-4,0.012496367335077013,0.00726480203414457,0.01452960406828914
CYP2C19,++-+++++,0.008150806,1.1381464017532359e-4,0.9998731933660724,1,2.2762928035064718e-4,0.012569020633536763,0.00726480203414457,0.01452960406828914
INO80E,+-+-++++,0.003972043,1.1630019886962107e-4,0.9316969889863067,1,2.3260039773924214e-4,0.012641673931996512,0.00726480203414457,0.01452960406828914
C14orf119,++++++++,0.005437918,1.1709650302984704e-4,0.9997836664087248,1,2.341930060596941e-4,0.012714327230456263,0.00726480203414457,0.01452960406828914
PCYOX1,++++-+--,3.21724e-4,1.177719153978662e-4,0.9173937184181259,1,2.355438307957324e-4,0.012786980528916013,0.00726480203414457,0.01452960406828914
C1QBP,++++++++,0.010447673,1.1782479568409443e-4,0.9999978750929821,1,2.3564959136818887e-4,0.012859633827375762,0.00726480203414457,0.01452960406828914
FBXL19,----++++,6.51407e-4,1.1825458005378903e-4,0.6325244861406365,1,2.3650916010757806e-4,0.012932287125835513,0.00726480203414457,0.01452960406828914
GABARAPL1,+-++++++,0.002866568,1.1970048932044606e-4,0.9996798909470863,1,2.394009786408921e-4,0.013004940424295263,0.00726480203414457,0.01452960406828914
DNAJA3,++++++++,0.014704913,1.22912992420747e-4,0.999998458078653,1,2.45825984841494e-4,0.013077593722755012,0.00726480203414457,0.01452960406828914
UBB,++++++++,0.00864579,1.23775091372761e-4,0.9997443938868426,1,2.47550182745522e-4,0.013150247021214763,0.00726480203414457,0.01452960406828914
PHLDB2,----++++,0.001950897,0.7500800783074608,1.243830605074208e-4,-1,2.487661210148416e-4,0.013221939702143116,0.007265329845975007,0.014530659691950014
RNF149,--------,0.010158729,0.999838860244457,1.2454288991291693e-4,-1,2.4908577982583386e-4,0.013221939702143116,0.007337983144434758,0.014675966288869515
TRPV3,--+-----,0.00358548,0.9986324186248834,1.2722611119836817e-4,-1,2.5445222239673634e-4,0.013221939702143116,0.0074106364428945075,0.014821272885789015
ARHGAP9,++++++++,0.001920827,1.276448115161619e-4,0.9999616306630787,1,2.552896230323238e-4,0.013222900319674514,0.007482746095168907,0.014965492190337814
IER2,--------,0.003913232,0.9998690576508603,1.2924638588810472e-4,-1,2.5849277177620943e-4,0.013294587722484562,0.007483289741354257,0.014966579482708514
PIN1,++++++++,0.001866494,1.2926195357476877e-4,0.9989346576849939,1,2.5852390714953754e-4,0.013295553618134264,0.007555394115510352,0.015110788231020704
CTSC,++++++++,0.002916914,1.292697950966399e-4,0.9999262260565718,1,2.585395901932798e-4,0.013368206916594013,0.007555394115510352,0.015110788231020704
RPS15,+-++++++,2.56133e-4,1.2929293734809295e-4,0.9137405783113761,1,2.585858746961859e-4,0.013440860215053764,0.007555394115510352,0.015110788231020704
SAMD5,--------,0.001158159,0.9990131873934636,1.3000685400907104e-4,-1,2.6001370801814207e-4,0.0135125317835089,0.007555943039814008,0.015111886079628016
DPY30,++++++++,0.001835391,1.3021688404274697e-4,0.9995053693356981,1,2.6043376808549393e-4,0.013513513513513514,0.007628042135851798,0.015256084271703597
LIN7B,+++-++++,0.00293599,1.3028174087076385e-4,0.9980332017134352,1,2.605634817415277e-4,0.013586166811973263,0.007628042135851798,0.015256084271703597
