gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
MRPL51,++++-+++++++,0.00270936,3.566647314280435e-5,0.9999742493464923,1,7.13329462856087e-5,0.006030223772159256,0.006175081729022884,0.012060447544318512
SCAND1,+-+++--++++-,7.81571e-7,3.736222997975009e-5,0.7108954823690476,1,7.472445995950019e-5,0.006102877070619006,0.006175081729022884,0.012205754141238012
OSBPL6,----+---+---,0.001862636,0.9998357771315287,3.7645233796960236e-5,-1,7.529046759392047e-5,0.006175081729022884,0.0061755303690787565,0.012350163458045769
GCDH,-------+-+++,1.25616e-4,0.9966246662568895,3.778206114616788e-5,-1,7.556412229233576e-5,0.006175081729022884,0.006248183667538506,0.012350163458045769
CCNT1,++++-+------,3.6569e-4,0.7331005997063788,3.8121990214843535e-5,-1,7.624398042968707e-5,0.006175081729022884,0.006320836965998256,0.012350163458045769
NMRAL1,++++-++++++-,0.003247795,3.933662455677956e-5,0.999844326760109,1,7.867324911355912e-5,0.0061755303690787565,0.006393025790047221,0.012351060738157513
RPL9,++++++++++-+,0.012730986,3.96318351532032e-5,0.999980861129471,1,7.92636703064064e-5,0.006248183667538506,0.006393025790047221,0.012496367335077013
FAU,--++-+++++++,1.41275e-4,4.018469497614578e-5,0.9930255492307164,1,8.036938995229156e-5,0.006320836965998256,0.006393025790047221,0.012641673931996512
CCBE1,+--+++------,2.96795e-4,0.9399131636501701,4.050019366707246e-5,-1,8.100038733414492e-5,0.006393025790047221,0.006393490264458007,0.012786051580094443
RPL18,+++---++++++,0.004467738,4.096032183449328e-5,0.9839642083597694,1,8.192064366898656e-5,0.006393490264458007,0.006465673810388667,0.012786980528916013
GPR6,++++--+-++++,0.004299997,4.1767376637660284e-5,0.9986874008317411,1,8.353475327532057e-5,0.006466143562917756,0.006465673810388667,0.012931347620777333
MAPK1IP1L,------------,0.037330675,0.9999970547800404,4.220813601863814e-5,-1,8.441627203727628e-5,0.006538321830730113,0.006466143562917756,0.012932287125835513
MYBBP1A,----+-++++++,9.25225e-4,4.224922975786909e-5,0.7343872129380341,1,8.449845951573818e-5,0.006538796861377506,0.006538321830730113,0.013076643661460226
PROCR,+++++++++++-,0.007670732,4.405124664432363e-5,0.9999580846513471,1,8.810249328864727e-5,0.006611450159837257,0.006538321830730113,0.013076643661460226
NPTX2,-------++---,0.009780972,0.9985423636164701,4.409251927431529e-5,-1,8.818503854863058e-5,0.006683617871413004,0.006538796861377506,0.013077593722755012
MTPAP,------+----+,0.006696149,0.9998693591297254,4.447959967040232e-5,-1,8.895919934080465e-5,0.006683617871413004,0.006611450159837257,0.013222900319674514
CKB,++----++++++,1.82118e-5,4.490869756631047e-5,0.8020928185211526,1,8.981739513262094e-5,0.0066841034582970065,0.006683617871413004,0.013367235742826007
CYP2C19,++-+++++++-+,0.008150806,4.6524988712061615e-5,0.9999465985505882,1,9.304997742412323e-5,0.006756756756756757,0.006683617871413004,0.013367235742826007
BHLHE41,++++++---+-+,0.005542234,4.772605494997498e-5,0.9265591722237836,1,9.545210989994996e-5,0.006829410055216507,0.006683617871413004,0.013367235742826007
PGGHG,+-++++++++++,0.003961934,4.780605992562726e-5,0.9999842261560009,1,9.561211985125452e-5,0.006902063353676257,0.006683617871413004,0.013367235742826007
PLPP2,++++++---+++,0.005977219,4.88171240009199e-5,0.9960607625198192,1,9.76342480018398e-5,0.006974716652136007,0.006683617871413004,0.013367235742826007
ERCC1,-++-+++++++-,2.64684e-4,4.889536300926994e-5,0.9866471496572462,1,9.779072601853988e-5,0.007047369950595757,0.006683617871413004,0.013367235742826007
SH3RF1,------------,0.029254069,0.9999982216802922,4.923607535943786e-5,-1,9.847215071887572e-5,0.007119505993461678,0.0066841034582970065,0.013368206916594013
FKBP8,+++-+--+++++,4.35437e-6,5.080442940825019e-5,0.9260143259188968,1,1.0160885881650038e-4,0.007120023249055507,0.00675626589175445,0.0135125317835089
RPL27A,+-+--+++++++,0.001389884,5.1091616533186926e-5,0.9990632173951082,1,1.0218323306637385e-4,0.007192676547515257,0.00675626589175445,0.0135125317835089
PXYLP1,-------+----,0.003332525,0.9991567917937828,5.158308521438566e-5,-1,1.0316617042877132e-4,0.00726480203414457,0.006756756756756757,0.013513513513513514
R3HDM2,----+---+-++,2.67589e-4,0.9611300317955871,5.167371395289181e-5,-1,1.0334742790578363e-4,0.00726480203414457,0.006829410055216507,0.013658820110433014
IMP4,-++---++++-+,4.99604e-4,5.1778044619343835e-5,0.9407544676477511,1,1.0355608923868767e-4,0.007265329845975007,0.006901561932437341,0.013803123864874683
OST4,++++-+++++-+,5.97486e-4,5.188286476385372e-5,0.9991500687406101,1,1.0376572952770744e-4,0.007337983144434758,0.006901561932437341,0.013803123864874683
GPNMB,++++--++++++,0.014694136,5.238083230464698e-5,0.9992385868943418,1,1.0476166460929396e-4,0.0074106364428945075,0.006901561932437341,0.013803123864874683
SOD1,++++-++++++-,0.004808796,5.251134940288659e-5,0.9997579861360342,1,1.0502269880577317e-4,0.007483289741354257,0.006901561932437341,0.013803123864874683
ALS2CL,+++-++++++++,0.001439797,5.517819725649967e-5,0.999394945992049,1,1.1035639451299933e-4,0.007555943039814008,0.006901561932437341,0.013803123864874683
INO80E,+-+-+-++++++,0.003972043,5.549591784818542e-5,0.9723362551429696,1,1.1099183569637084e-4,0.007628596338273758,0.006901561932437341,0.013803123864874683
POLR2H,+++-++++++++,0.008343365,5.778594184070665e-5,0.9999922486951884,1,1.155718836814133e-4,0.007701249636733507,0.006901561932437341,0.013803123864874683
ZNF654,-+-++-------,1.10049e-4,0.9527363975166758,5.8103724138337776e-5,-1,1.1620744827667555e-4,0.007773338176534689,0.006902063353676257,0.013804126707352513
FIG4,+++++++++-++,3.96231e-4,5.908809333146683e-5,0.9996413892659883,1,1.1817618666293366e-4,0.007773902935193258,0.006974209952778787,0.013948419905557573
NUDT2,++++++++++++,0.007359374,5.911599002541458e-5,0.9999955897668391,1,1.1823198005082916e-4,0.007846556233653008,0.006974209952778787,0.013948419905557573
UST,--+--------+,0.002246584,0.9991535646607751,5.989693021881518e-5,-1,1.1979386043763036e-4,0.007918634217217582,0.006974716652136007,0.013949433304272014
MCL1,------------,0.02754266,0.9999975732112436,6.0470786023519434e-5,-1,1.2094157204703887e-4,0.007918634217217582,0.007047369950595757,0.014094739901191514
AMACR,++++++-+--++,0.003676632,6.0567797945647286e-5,0.986807198907676,1,1.2113559589129457e-4,0.007919209532112758,0.007119505993461678,0.014239011986923357
AHSA2P,+++-++++--++,0.001588407,6.084430164527867e-5,0.9986537004917522,1,1.2168860329055734e-4,0.007991862830572507,0.007119505993461678,0.014239011986923357
PLCB2,+-++++++++++,0.027589764,6.227894762129522e-5,0.9998232749125007,1,1.2455789524259045e-4,0.008064516129032258,0.007119505993461678,0.014239011986923357
ELOF1,++----++++++,9.19193e-5,6.252825641754481e-5,0.7768809962955914,1,1.2505651283508962e-4,0.008137169427492008,0.007119505993461678,0.014239011986923357
RBBP9,++++++++---+,2.26421e-4,6.380252107111837e-5,0.9822785053416504,1,1.2760504214223673e-4,0.008209822725951759,0.007119505993461678,0.014239011986923357
IL17RE,+++++++-++++,0.003665605,6.386108546506492e-5,0.9996513834490844,1,1.2772217093012984e-4,0.008282476024411508,0.007119505993461678,0.014239011986923357
DEAF1,++----++++++,0.001223482,6.484831688273689e-5,0.6823972277936043,1,1.2969663376547378e-4,0.008355129322871259,0.007119505993461678,0.014239011986923357
C3orf18,++++--++++++,0.011239099,6.727773902152345e-5,0.9989763404002936,1,1.345554780430469e-4,0.00842778262133101,0.007119505993461678,0.014239011986923357
RNASEH1,++++-++++++-,0.018804261,6.746586157022214e-5,0.9999248681057913,1,1.3493172314044428e-4,0.008500435919790758,0.007119505993461678,0.014239011986923357
RINL,+++++-++++++,0.001930082,6.778069579138716e-5,0.9966486835574451,1,1.3556139158277432e-4,0.008573089218250509,0.007119505993461678,0.014239011986923357
RPS23,++++++++++++,0.036034323,6.796535730187644e-5,0.9999999333156224,1,1.359307146037529e-4,0.00864574251671026,0.007119505993461678,0.014239011986923357
PRDM1,-------+---+,0.005110793,0.9980784862839094,6.885617006925007e-5,-1,1.3771234013850014e-4,0.008717762440973484,0.007120023249055507,0.014240046498111014
FIS1,++++++++++++,0.008277055,6.953934261678722e-5,0.9999525434522644,1,1.3907868523357444e-4,0.008718395815170008,0.007192154013803124,0.014384308027606247
CHURC1,++++++-----+,0.004305976,7.04533160845762e-5,0.8411515828876148,1,1.409066321691524e-4,0.008791049113629759,0.007192154013803124,0.014384308027606247
MICOS13,+++---++++++,1.45234e-5,7.096809141343397e-5,0.9511351066135316,1,1.4193618282686793e-4,0.00886370241208951,0.007192154013803124,0.014384308027606247
MRPL21,-++--+++++++,6.72138e-4,7.160763629223233e-5,0.8424206947939861,1,1.4321527258446466e-4,0.008936355710549258,0.007192154013803124,0.014384308027606247
IER2,----+-------,0.003913232,0.9993480783784148,7.670416037131927e-5,-1,1.5340832074263854e-4,0.009008354522339267,0.007192676547515257,0.014385353095030515
FAM220A,++++-+-+++-+,0.014461234,7.713120063562887e-5,0.9971289494689831,1,1.5426240127125774e-4,0.009009009009009009,0.00726480203414457,0.01452960406828914
STK17A,+++--+-----+,0.002774788,0.8698809155206043,7.939785445239154e-5,-1,1.587957089047831e-4,0.009081002542680712,0.007265329845975007,0.014530659691950014
SPA17,+++++++++++-,0.014658167,8.052563899009573e-5,0.9990963913814311,1,1.6105127798019146e-4,0.00908166230746876,0.007337450054486015,0.01467490010897203
SEC24D,----+---+--+,0.025471058,0.9970846286722286,8.334794682180194e-5,-1,1.6669589364360388e-4,0.009153650563022158,0.007337983144434758,0.014675966288869515
PPA1,++++-+++++--,0.002445574,8.38518663520364e-5,0.9963407785550032,1,1.677037327040728e-4,0.009154315605928508,0.007410098074827461,0.014820196149654921
LCOR,-+--+------+,0.001961434,0.9995333887472964,8.504524867386398e-5,-1,1.7009049734772796e-4,0.009226298583363603,0.0074106364428945075,0.014821272885789015
TMEM41B,-+++++------,0.001655023,0.4447861757228743,8.520286644893827e-5,-1,1.7040573289787655e-4,0.009226298583363603,0.007483289741354257,0.014966579482708514
ADRB1,-----------+,0.023580281,0.9999878101787343,8.539894703847901e-5,-1,1.7079789407695802e-4,0.009226298583363603,0.007555943039814008,0.015111886079628016
SUGT1,--++-+------,0.007355833,0.9928928805760006,8.576962800012186e-5,-1,1.7153925600024372e-4,0.009226298583363603,0.007628596338273758,0.015257192676547515
ARPP21,------+---++,0.001519169,0.9492064488215924,8.672915578756455e-5,-1,1.734583115751291e-4,0.009226298583363603,0.007701249636733507,0.015402499273467015
SAMD4A,----------++,7.16375e-4,0.9858088066616892,8.761246302691157e-5,-1,1.7522492605382314e-4,0.009226298583363603,0.007773902935193258,0.015547805870386516
IL32,++++++++++++,0.006278171,8.825889716750345e-5,0.9999862435604198,1,1.765177943350069e-4,0.009226968904388259,0.007845986196876134,0.01569197239375227
LAMTOR2,++++-+++++++,0.006408072,9.078003333964221e-5,0.9996248134462086,1,1.8156006667928443e-4,0.00929962220284801,0.007845986196876134,0.01569197239375227
PPARG,+++-++++++++,0.002468306,9.12531097577441e-5,0.9999639899955692,1,1.825062195154882e-4,0.009372275501307759,0.007845986196876134,0.01569197239375227
PLVAP,++++++++++--,0.003459798,9.43957830456457e-5,0.9997791040321571,1,1.887915660912914e-4,0.00944492879976751,0.007845986196876134,0.01569197239375227
PITHD1,++++-+++++--,0.01079795,9.462799606379449e-5,0.9823405549627855,1,1.8925599212758898e-4,0.00951758209822726,0.007845986196876134,0.01569197239375227
TRMT9B,--+-+-----+-,0.004323589,0.9965851748836955,9.557196302630403e-5,-1,1.9114392605260806e-4,0.009589538685070832,0.007846556233653008,0.015693112467306015
EHBP1L1,+-+-+-++++++,0.006129588,9.56890636066032e-5,0.989344453864496,1,1.913781272132064e-4,0.00959023539668701,0.007918634217217582,0.015837268434435163
HK2,++++++------,0.001113167,9.584658028361791e-5,0.8956242352243501,1,1.9169316056723583e-4,0.00966288869514676,0.007918634217217582,0.015837268434435163
KLF2,-------+---+,0.001068659,0.9783146581487963,9.721933090257236e-5,-1,1.9443866180514471e-4,0.009734834725753724,0.007919209532112758,0.015838419064225517
NET1,+++++-++++++,0.018908372,9.818030986700873e-5,0.9999490239729343,1,1.9636061973401746e-4,0.00973554199360651,0.007991282237559027,0.015982564475118054
RPL5,++++-+++++++,0.002390898,9.837990041627026e-5,0.9997439763818334,1,1.9675980083254052e-4,0.00980819529206626,0.007991282237559027,0.015982564475118054
TTC16,++---+++++++,0.001186609,9.848114174325772e-5,0.9571768122746371,1,1.9696228348651545e-4,0.00988084859052601,0.007991282237559027,0.015982564475118054
SEMA3G,+++++-++++++,0.01806958,9.944231162222714e-5,0.9999372250054807,1,1.9888462324445428e-4,0.00995350188898576,0.007991282237559027,0.015982564475118054
SLC44A5,--------+---,0.004353812,0.9998056541615373,9.977929482479956e-5,-1,1.9955858964959913e-4,0.010025426807119505,0.007991862830572507,0.015983725661145014
CNDP1,++++++---+++,0.008086068,1.0014485465715736e-4,0.9464184388833835,1,2.0028970931431473e-4,0.01002615518744551,0.008063930257900472,0.016127860515800944
ITPA,-+++-++++++-,0.002905959,1.0207832099825873e-4,0.9987636400936678,1,2.0415664199651746e-4,0.01009880848590526,0.008063930257900472,0.016127860515800944
ARHGAP9,++++++++++++,0.001920827,1.0371019292400837e-4,0.9999916071781751,1,2.0742038584801675e-4,0.01017146178436501,0.008063930257900472,0.016127860515800944
CTNNAL1,------+-+---,0.001753674,0.9982094927252239,1.0404169790537103e-4,-1,2.0808339581074206e-4,0.010243370868143843,0.008064516129032258,0.016129032258064516
C11orf97,+++++++++++-,0.014251736,1.0457352294215001e-4,0.9999826991474765,1,2.0914704588430002e-4,0.01024411508282476,0.008136578278241918,0.016273156556483835
SIK2,-----------+,0.038872046,0.9990178365889683,1.0944386402157265e-4,-1,2.188877280431453e-4,0.010316018888485289,0.008137169427492008,0.016274338854984017
EIF3I,++++-++++++-,0.002014523,1.113705994027769e-4,0.9946306178535618,1,2.227411988055538e-4,0.01031676838128451,0.008209226298583363,0.016418452597166726
RNF149,-----+------,0.010158729,0.9994466809448675,1.122307862287812e-4,-1,2.244615724575624e-4,0.010388666908826734,0.008209822725951759,0.016419645451903518
NMRK1,++++++++++++,0.005411011,1.1255565846754493e-4,0.999992599925022,1,2.2511131693508986e-4,0.01038942167974426,0.00828187431892481,0.01656374863784962
IFRD1,------+---+-,0.005809309,0.9998348155889728,1.1362480809314247e-4,-1,2.2724961618628494e-4,0.010461314929168181,0.008282476024411508,0.016564952048823016
SFTPC,-++++-+--+++,0.002558823,1.1589192400581643e-4,0.9938480698898922,1,2.3178384801163287e-4,0.010462074978204011,0.008354522339266255,0.01670904467853251
PARP14,++++++++--++,0.011203247,1.1625635778197804e-4,0.9999642411170445,1,2.3251271556395608e-4,0.01053472827666376,0.008354522339266255,0.01670904467853251
POLR2G,+++++++++-+-,0.002301996,1.1712783997972929e-4,0.9990376932666788,1,2.3425567995945858e-4,0.01060738157512351,0.008354522339266255,0.01670904467853251
SPATC1L,+++++-++++++,0.001343689,1.1741164444594879e-4,0.9993894323312702,1,2.3482328889189757e-4,0.010680034873583261,0.008354522339266255,0.01670904467853251
TTPAL,-----+------,0.001015714,0.9998004152589357,1.1744479084687735e-4,-1,2.348895816937547e-4,0.010751907010533962,0.008355129322871259,0.016710258645742517
VPS37B,--------+++-,0.002284135,0.9829408788881686,1.1838672033746036e-4,-1,2.3677344067492073e-4,0.010751907010533962,0.00842778262133101,0.01685556524266202
FARP1,------------,0.012253946,0.9999974913682081,1.187033100928513e-4,-1,2.374066201857026e-4,0.010751907010533962,0.008500435919790758,0.017000871839581516
MRPS12,++-+++-+++++,0.009998807,1.2005732039474224e-4,0.9918096994723871,1,2.4011464078948447e-4,0.010752688172043012,0.008572466400290591,0.017144932800581183
RASGRP2,+++++-++++++,0.019256591,1.222594775170791e-4,0.9999521039963336,1,2.445189550341582e-4,0.01082534147050276,0.008572466400290591,0.017144932800581183
KLF7,----+------+,0.055251243,0.9993311660882075,1.2265266590636694e-4,-1,2.453053318127339e-4,0.010897203051216855,0.008573089218250509,0.017146178436501017
PRR13,+-+++++-+++-,0.011453346,1.2481976135992945e-4,0.969219701694786,1,2.496395227198589e-4,0.010897994768962511,0.0086451144206320385,0.017290228841264077
CAPN3,++++++---+++,0.012722892,1.260917719156553e-4,0.8335549496618903,1,2.521835438313106e-4,0.010970648067422262,0.0086451144206320385,0.017290228841264077
NDUFA4,++++-+++++--,0.01106102,1.2730775274606362e-4,0.9989118558021495,1,2.5461550549212724e-4,0.01104330136588201,0.0086451144206320385,0.017290228841264077
THNSL1,++++-+++--+-,0.003251169,1.289901452991292e-4,0.9297579067356101,1,2.579802905982584e-4,0.011115954664341761,0.0086451144206320385,0.017290228841264077
CDHR1,++++++++-+++,0.017500063,1.294190889276416e-4,0.9993415199842501,1,2.588381778552832e-4,0.011188607962801512,0.0086451144206320385,0.017290228841264077
B4GALNT4,----+-++++++,1.57781e-4,1.3045404920964301e-4,0.5907717975265097,1,2.6090809841928603e-4,0.01126126126126126,0.0086451144206320385,0.017290228841264077
P4HA1,++++++------,0.004772669,0.5672717369676916,1.331083611594882e-4,-1,2.662167223189764e-4,0.011333091173265529,0.00864574251671026,0.01729148503342052
EFCAB13,++++++++++++,0.057200371,1.3411395233455225e-4,0.9999999728684659,1,2.682279046691045e-4,0.011333914559721011,0.008717762440973484,0.017435524881946968
LDLRAD4,----+------+,0.003274262,0.9748341205955999,1.3508625351759917e-4,-1,2.7017250703519833e-4,0.011405739193606974,0.008718395815170008,0.017436791630340016
NME3,++++++-+++++,0.00277571,1.3555042155546625e-4,0.9999043300078764,1,2.711008431109325e-4,0.011406567858180762,0.00879041046131493,0.01758082092262986
ZNF25,++++-+++++-+,0.001383087,1.3624198474193632e-4,0.9994540850843586,1,2.7248396948387264e-4,0.01147922115664051,0.00879041046131493,0.01758082092262986
LRRC37A,------------,0.070951435,0.9999999290436564,1.3625062448329096e-4,-1,2.725012489665819e-4,0.011551035234289866,0.008791049113629759,0.017582098227259518
COPZ1,++++-++++++-,2.97504e-4,1.3636272516266674e-4,0.8985506002796423,1,2.727254503253335e-4,0.011551874455100261,0.008863058481656375,0.01772611696331275
RPS7,+++--+++++++,0.005129765,1.3658117161959314e-4,0.9985114206830346,1,2.731623432391863e-4,0.011624527753560012,0.008863058481656375,0.01772611696331275
TTLL11,-+--+-++++++,0.007048079,1.3705969936180702e-4,0.936399234850927,1,2.7411939872361404e-4,0.011697181052019761,0.008863058481656375,0.01772611696331275
SIRPB2,++++++++++++,0.043231846,1.3786563489543813e-4,0.9999997366776204,1,2.7573126979087625e-4,0.011769834350479512,0.008863058481656375,0.01772611696331275
