gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
LINC00951,-----++-,0.05825925,0.9182088776499613,0.050181807662735556,-1,0.10036361532547111
DPY19L2P3,++++++--,0.042107765,0.02714510596414627,0.9636299857151797,1,0.05429021192829254
PTS,++++++++,0.097650975,0.8621847092155799,0.18220779983728216,-1,0.36441559967456433
RP11-791G16.4,-+------,0.085479429,0.44221059234547383,0.36022653858578135,-1,0.7204530771715627
CAPZB,----++++,0.050068011,0.9996365754752559,0.004485585735288111,-1,0.008971171470576222
TMEM123,++++----,0.030989241,9.004218456563244e-4,0.999975560035323,1,0.0018008436913126487
INTS2,++++----,0.01964451,1.1656292702780169e-5,0.9999997847089375,1,2.3312585405560337e-5
RFX4,--+-----,0.039539054,0.12202715331866093,0.8985624803600789,1,0.24405430663732186
NTNG2,+----+++,0.00209401,0.9900801462892752,1.7042284967800644e-4,-1,3.408456993560129e-4
POR,+-++++++,0.150044914,0.5037243887871491,0.37149545493762864,-1,0.7429909098752573
MT-TL1,--+--++-,0.001593306,0.7519903389942246,0.0023303435226307645,-1,0.004660687045261529
RP11-57H14.4,----++++,0.031047169,0.9999722508395223,4.5776462007839097e-4,-1,9.155292401567819e-4
FAM21B,----+---,0.128144781,0.7715635153464067,0.22734000011727562,-1,0.45468000023455124
MAPRE1P3,----+---,0.136404036,0.6918217269108288,0.2889020016784286,-1,0.5778040033568572
CHIT1,+-+-+---,0.003258536,0.19117159627992047,0.26487000360499935,1,0.38234319255984095
RGL3,++++++++,0.093237706,0.6883275912053333,0.28998934450895875,-1,0.5799786890179175
LRRC29,+-+-++-+,0.004924177,0.9327388182074333,0.015303287904114895,-1,0.03060657580822979
LHX2,-----++-,0.077273924,0.8158833733938916,0.07751965385257131,-1,0.15503930770514263
ZMAT4,++-++++-,0.120867596,0.5896521033874802,0.28040446642068134,-1,0.5608089328413627
AF131215.6,--+-+--+,0.009850998,0.7983129082114258,0.11710110940678693,-1,0.23420221881357386
GON7,-++--+++,0.039245949,0.34421040839837486,0.4690361071140355,1,0.6884208167967497
SPACA9,++++++++,0.065111351,0.6055861134878814,0.34978570659651076,-1,0.6995714131930215
THG1L,++++++++,0.048718182,0.3906729270808041,0.5784978885542127,1,0.7813458541616082
TECPR1,+---++++,0.003179837,0.9956859587591198,0.0029801236422353715,-1,0.005960247284470743
OR2C1,+++++--+,0.0500289,0.18404157402909882,0.6975593690317583,1,0.36808314805819764
AKR1C3,--+-----,0.048815765,0.3069990122224345,0.5985789528775615,1,0.613998024444869
RN7SL552P,--+-+-+-,0.07343288,0.6296732016516531,0.21781074205522152,-1,0.43562148411044305
AC099684.1,----+++-,0.008577532,0.998218279336902,0.00595408523347901,-1,0.01190817046695802
RP5-867C24.4,++------,0.012139756,0.0740350077012315,0.9017850747680278,1,0.148070015402463
RN7SL846P,+----+--,0.017128088,0.6290949530416245,0.25500501482581067,-1,0.5100100296516213
ZNF66,--------,0.029515757,0.7790373906574753,0.23082339578614913,-1,0.46164679157229827
MCRIP2,+++-++++,0.045255392,0.2879763820879454,0.6447409588804821,1,0.5759527641758908
CTC-448F2.6,---+++--,0.005021543,0.7580607929685985,0.12347045968587787,-1,0.24694091937175575
PDCD6,-+++++++,0.025744866,0.3806767239715835,0.4360389350282374,1,0.761353447943167
TMCC2,++-+++++,0.037631275,0.8834513614390549,0.09856997993607804,-1,0.19713995987215607
CRH,------+-,0.110396558,0.964743738544516,0.036939179366633455,-1,0.07387835873326691
BCL9,+---++++,0.018900422,0.9924686097370009,0.01342810400909007,-1,0.02685620801818014
RP11-332H14.2,+++++---,0.058125009,0.014389217280838109,0.9855170572124825,1,0.028778434561676218
RP11-114F10.2,-++-++++,0.075479828,0.9604696596964464,0.04171141856605603,-1,0.08342283713211206
PHF1,-++-++++,0.045028997,0.9954655271305864,0.0038656897709097348,-1,0.0077313795418194695
RN7SL119P,+---+--+,0.057294195,0.5364045724790584,0.14048679062883046,-1,0.2809735812576609
HSF1,+---++++,0.018163807,0.9903445209586196,0.007974250503181424,-1,0.015948501006362848
KCTD2,+-++++++,0.039941516,0.9510311389085466,0.06850604961897687,-1,0.13701209923795374
IL34,------+-,0.048778591,0.9180464446813476,0.03285723842334466,-1,0.06571447684668932
RPL23AP35,+-------,0.028229714,0.08043605319136576,0.8634628913462893,1,0.16087210638273153
RXYLT1,++++----,0.018496495,0.003696410002252794,0.9998360390156932,1,0.007392820004505588
FAM136A,+++-++++,0.088428922,0.8448756741018595,0.15234253347771515,-1,0.3046850669554303
SLC24A2,--++----,0.025095962,0.09928086206474417,0.8008798889737724,1,0.19856172412948833
SERTAD4,--+-----,0.077900505,0.06416935371483273,0.809324896720657,1,0.12833870742966547
BAG5,-+++----,0.041416122,0.03155510716980487,0.9875853374446092,1,0.06311021433960974
RIOX2,+++++---,0.067387546,0.007745915236871135,0.9979817710004277,1,0.01549183047374227
RP4-742J24.2,++++-+-+,0.021101626,0.405141361873816,0.3990808890553313,-1,0.7981617781106626
FGF2,++++----,0.014595512,0.0028532445140226816,0.99958212299501,1,0.005706489028045363
IGSF21,-----+++,0.012224571,0.9897040005727642,7.745755474035597e-4,-1,0.0015491510948071193
TMEM9B-AS1,+++-++--,0.086513067,0.17489743051661488,0.7048004580414533,1,0.34979486103322976
ZNF674,+---++--,0.034859714,0.4003444618855434,0.2789151051863921,-1,0.5578302103727842
MYO3B,--+-++--,0.069126348,0.7545175339526029,0.10951001973974954,-1,0.21902003947949908
AC106827.1,--------,0.094471612,0.4521760243899976,0.5411039827583423,1,0.9043520487799952
RP11-173B14.4,+-------,0.042784274,0.37817412190863964,0.5238057327951169,1,0.7563482438172793
VAX1,--+-++--,0.030092889,0.5151868235257392,0.1970155507989397,-1,0.3940311015978794
C10orf143,+-+-+---,0.001661985,0.01629883954161081,0.8022842975101931,1,0.03259767908322162
CHD2,+-+-+---,0.037398393,0.0764255705017104,0.8398535487213405,1,0.1528511410034208
FCGR3A,++++++++,0.031942559,0.33111303960366534,0.6294499120322634,1,0.6622260792073307
SMAD9,++++++-+,0.075476024,0.046415470586825054,0.8802757187235314,1,0.09283094117365011
UGCG,++++--+-,0.004525097,0.010762059928896431,0.9921799389626876,1,0.021524119857792862
AC015987.2,+-++-+++,0.060128738,0.741308143112426,0.1518044943132183,-1,0.3036089886264366
AHSA2P,+++-++--,0.039288179,0.08031745971754273,0.8747665829406912,1,0.16063491943508545
KIF5C,------++,0.075321987000000007,0.9826943613461119,0.03233630510968533,-1,0.06467261021937067
SERTM1,++-+++++,0.037978797,0.7113971858986929,0.18468351830266938,-1,0.36936703660533876
EDN3,+-++++++,0.096879176,0.9467050950939183,0.089441696872785,-1,0.17888339374557
AC018647.3,++++----,0.029177116,4.264405783095189e-4,0.9999726666502098,1,8.528811566190378e-4
MBD5,+---+---,0.120139603,0.46125965602525965,0.4058311846349638,-1,0.8116623692699276
LRBA,+++-++-+,0.01941096,0.6951650513541058,0.10754226495583759,-1,0.21508452991167518
NFIA-AS2,-++-++--,0.014600484,0.16297869375717158,0.3525318861537704,1,0.32595738751434317
LILRB4,++++++++,0.039560382,0.4292932550173742,0.49223748223461855,1,0.8585865100347484
NARS,++++-++-,0.059502866,0.08594656763113939,0.9336133922917984,1,0.17189313526227878
FSTL4,----++++,0.039820017,0.997679468332646,0.010889756148778153,-1,0.021779512297556307
FAR1,++++----,0.031106702,0.0010172456792680862,0.9999565754181907,1,0.0020344913585361724
UBE2G1,-+++-+--,0.009489648,0.003737470357613708,0.9801020514796761,1,0.007474940715227416
FAM184A,++--+---,0.046519969,0.4899280145447926,0.2548928672581876,-1,0.5097857345163752
LINC00857,-+--+---,0.056178499,0.3208593789055145,0.538761670742866,1,0.641718757811029
PRLR,+-+-----,0.089787875,0.13875690250302833,0.7112265944906866,1,0.27751380500605666
KY,--+-++++,0.024601758,0.781486463141499,0.03311333578413887,-1,0.06622667156827775
RPL13AP2,------+-,0.056050462,0.614820516705453,0.1183638480482927,-1,0.2367276960965854
LINC00907,--+-+---,0.023541176,0.38349800551366486,0.33527902715634994,-1,0.6705580543126999
DHCR24,++++----,0.024144535,0.001260913373369328,0.9998429759474025,1,0.002521826746738656
STK39,++++++++,0.095517096,0.6111877616919092,0.3518063231500675,-1,0.703612646300135
CD6,+--+++++,0.066411711,0.94502775534815,0.05926459899759952,-1,0.11852919799519904
ATP1B2,-----+-+,0.038024263,0.903639657041179,0.1013351164105239,-1,0.2026702328210478
GRB14,++-++++-,0.051077013,0.77217604900483,0.1483360563047219,-1,0.2966721126094438
ATP6V1G1P4,----++-+,0.049210919,0.9925189509198705,0.015897436061321976,-1,0.03179487212264395
EIF1AXP1,+++---++,0.017355645,0.20969226713379582,0.44362378516133577,1,0.41938453426759165
YKT6,+++-++++,0.057481326,0.9683001517816294,0.06592649211264061,-1,0.13185298422528122
RP11-1006G14.1,++--+---,0.023788364,0.025699538967627753,0.9661242359134572,1,0.051399077935255506
ZKSCAN4,+++-+-++,0.054440379,0.05568095738030826,0.8034353178748445,1,0.11136191476061652
SMC5,+---+---,0.016884741,0.09218494287124718,0.883489819402341,1,0.18436988574249435
SCRN2,-++-++++,0.063500034,0.7572808336463933,0.06422555215598066,-1,0.12845110431196133
EFEMP2,++--+++-,0.017774227,0.8766555080138211,0.07669489632205351,-1,0.15338979264410701
VAV1,-++-++++,0.042156827,0.9788192298333886,0.015762328296511963,-1,0.03152465659302393
CDV3,++++-+++,0.051425258,0.09434930746034624,0.9265128832132031,1,0.18869861492069248
RP11-218M22.1,--+++++-,0.031134816,0.7346838705733841,0.1167396314571072,-1,0.2334792629142144
ZNF688,++---+++,0.048859787,0.8291174367438359,0.06935839695676455,-1,0.1387167939135291
KIAA1191,++-+++++,0.01947318,0.6833411099923102,0.19113870631002802,-1,0.38227741262005605
RBM19,+---++++,0.020795755,0.9998986023423639,6.530104640277362e-4,-1,0.0013060209280554725
SMIM11A,++++++++,0.192885515,0.4096678909323256,0.6046974448155418,1,0.8193357818646512
SULF2,--+----+,0.059048844,0.603660552934525,0.18226861699791386,-1,0.3645372339958277
GNAI3,++------,0.0492459,0.014848878760998796,0.9665790344054456,1,0.029697757521997593
ZNF628,+--+++++,0.008188399,0.980479391418617,0.02641337165435014,-1,0.05282674330870028
MYO1F,+++-++++,0.042083915,0.8654757536180961,0.11504476289036267,-1,0.23008952578072533
IQCE,----++++,0.006179554,0.9980513913370983,0.006124328634462402,-1,0.012248657268924804
RN7SL449P,--+-+---,0.007198684,0.8347528299984401,0.11002588350938415,-1,0.2200517670187683
ARL6IP5,++++--++,0.0197598,0.04950810483429968,0.9738849087654098,1,0.09901620966859936
AC037445.1,-++-++++,0.006721423,0.7995899209315814,0.07693773169158441,-1,0.15387546338316882
SLC2A12,++++----,0.004773541,1.0985942420749287e-4,0.9999692023822857,1,2.1971884841498574e-4
BFAR,++++----,0.007667015,3.1013208261190014e-5,0.9999922489791306,1,6.202641652238003e-5
BVES,-+++----,0.05296017,0.002955039758435294,0.9994902859574449,1,0.005910079516870588
SNORD114-30,+-------,0.107987915,0.1221431117809383,0.7018885690553343,1,0.2442862235618766
GRHL1,----+-+-,0.037445649,0.6181398395485299,0.18546957408605977,-1,0.37093914817211954
RP11-363E6.4,+++-----,0.007843644,7.507661594326222e-4,0.9900426907175165,1,0.0015015323188652444
LMNA,----+--+,0.03918684,0.9718931145265185,0.04609193394058511,-1,0.09218386788117022
AVPI1,++-+-+++,0.078537763,0.1610319783256675,0.6276603175185465,1,0.322063956651335
SYK,++++++++,0.0804987,0.21433724608727497,0.8078792499731815,1,0.42867449217454995
HNRNPA1P72,+---+-+-,0.02590965,0.7636242864605496,0.13103181679016832,-1,0.26206363358033663
PABPC1P4,+-+-+---,0.029380186,0.06934668748180037,0.8242883191484748,1,0.13869337496360074
ZNF740,--+-----,0.061024655,0.531993373330261,0.3886405544248406,-1,0.7772811088496812
TMEM159,+-++----,0.025846086,0.08426155020830033,0.8929651030392857,1,0.16852310041660065
P2RY6,+++-++++,0.112158168,0.6064533155611245,0.3409308792872853,-1,0.6818617585745707
USP4,----+--+,0.076074727,0.8389974389495278,0.08142931319332473,-1,0.16285862638664947
PNPT1P1,-+-++---,0.026816283,0.15137136881935956,0.7920347259244233,1,0.3027427376387191
AC079210.1,--+-----,0.013451736,0.1131161061545605,0.8728332146891447,1,0.226232212309121
SLC46A3,++++-+-+,0.026756311,0.05369779568744789,0.8588563911124981,1,0.10739559137489578
PITPNA-AS1,-+++++++,0.080267218,0.47924162215428867,0.42956972379098957,-1,0.8591394475819791
MALINC1,--+-+---,0.021055373,0.835286438599978,0.1062635386508018,-1,0.2125270773016036
MTATP6P22,--------,0.135973998,0.5212512735238407,0.48792338572709293,-1,0.9758467714541859
FREM1,-+--+---,0.0766987,0.29104910363655584,0.4650508676154818,1,0.5820982072731117
IFNG-AS1,------++,0.063743694,0.8206328450764088,0.13225679612397126,-1,0.2645135922479425
PRDM16,--+-++-+,0.01469335,0.7134789980342886,0.1256868724735262,-1,0.2513737449470524
SLC16A14,-+-+++++,0.054598227,0.7042831946974613,0.21157635427568725,-1,0.4231527085513745
AC016745.3,++------,0.032090979,0.11159948271321254,0.8486264305000901,1,0.2231989654264251
TRIM60P17,++++----,0.029349703,0.003565023131886562,0.9996325762603946,1,0.007130046263773124
CTDSPL,--------,0.09458809,0.47492048271476484,0.4632067636498051,-1,0.9264135272996102
GRM3,++------,0.063191925,0.021328165192365224,0.9713704768908111,1,0.04265633038473045
SCAF4,----+--+,0.011202362,0.9726513298566759,0.03157512979581733,-1,0.06315025959163466
CTD-2235H24.2,-----+--,0.007058594,0.2952939999798695,0.39932245151532814,1,0.590587999959739
PRDM4,--------,0.172014813,0.5122079639787602,0.4789387650948996,-1,0.9578775301897992
CTC-462L7.1,-++-----,0.039721713,0.010340508648999254,0.9946664109822194,1,0.020681017297998507
NRSN1,-----+++,0.035574499,0.9898966448831898,0.016689011515592826,-1,0.03337802303118565
TNFAIP8,-+++++-+,0.03312683,0.7226478993833809,0.2304390736158234,-1,0.4608781472316468
RCC1,+-+---++,0.02554438,0.6835663411891719,0.2007254462139708,-1,0.4014508924279416
CTC-453G23.8,+++-++++,0.101056847,0.4890017368073037,0.41309803749544716,-1,0.8261960749908943
DLGAP4,----++++,0.034023548,0.9998081113623106,0.001133789269482095,-1,0.00226757853896419
AF127936.3,++++--+-,0.004445689,6.430198346913709e-4,0.9980459538416172,1,0.0012860396693827418
PCGF1,--++++++,0.012436533,0.9858368990981266,0.013073343768383493,-1,0.026146687536766987
ZNF213,+-++++++,0.004494212,0.974621583948913,0.037508820115636166,-1,0.07501764023127233
CARS,+-++--++,0.00803685,0.08077448471558718,0.6899518002393716,1,0.16154896943117436
SYTL5,+++-++--,0.019403497,0.693039659910482,0.1573692634018365,-1,0.314738526803673
SATL1,-------+,0.139216837,0.8316793359814907,0.1801277918035592,-1,0.3602555836071184
RN7SL508P,----+---,0.125355664,0.9067246544391281,0.09732261607929213,-1,0.19464523215858426
HSD17B14,+++-++++,0.010756837,0.13411916112237368,0.8444391972081797,1,0.26823832224474736
RP11-382N13.3,----+--+,0.136903727,0.8994414645602378,0.09908514521436303,-1,0.19817029042872605
RPA1,++++++-+,0.047867988,0.4523047538141584,0.45084824315379135,-1,0.9016964863075827
RP11-21C4.1,+--++-++,0.098267378,0.7528222325146052,0.18397514072624677,-1,0.36795028145249353
RP11-255E6.6,----++--,0.002745469,0.8801329468713255,0.0016413388189920662,-1,0.0032826776379841324
EPN3,+-++++-+,0.01861451,0.5581829763132622,0.10741964155513856,-1,0.2148392831102771
DLGAP3,----++++,0.001821822,0.9999578588501765,4.1872824681676926e-5,-1,8.374564936335385e-5
RP11-218E20.3,----+-+-,0.097323895,0.675824926549468,0.23223765583966618,-1,0.46447531167933237
LRRFIP1P1,+-+-+---,0.053430069,0.3531393054094709,0.37553540025171006,1,0.7062786108189418
RAB11FIP2,-+-+----,0.060272175,0.09783588272418316,0.8827457898603711,1,0.1956717654483663
PSMA7,++-+++++,0.114762412,0.8188033508098129,0.18365153404435083,-1,0.36730306808870167
MAPK12,+---++++,0.010084717,0.9928497192641645,0.005486433180554279,-1,0.010972866361108558
TPT1,-++-++++,0.050669344,0.9931288296178306,0.01266507988348716,-1,0.02533015976697432
NOTCH3,++--++++,0.015010964,0.9865711597398622,0.01905672270804361,-1,0.03811344541608722
CBR3,----+---,0.206663917,0.7164793543328285,0.26767003746156404,-1,0.5353400749231281
DRD5,-----+--,0.084532992,0.5470672253542268,0.36929253927742073,-1,0.7385850785548415
SEMA3D,--+-----,0.034856726,0.06676690118983354,0.9643461428547275,1,0.13353380237966708
DEFB109F,+--+-+++,0.014534692,0.7109503790513209,0.07881672614856902,-1,0.15763345229713804
RP1-191J18.66,+---+-+-,0.067487754,0.5664027685678087,0.2477576747536679,-1,0.4955153495073358
Z95704.1,-+++-+--,0.004088223,0.015551595651393033,0.9250349458588145,1,0.031103191302786066
ZNF502,----++--,0.009076547,0.7253493088018755,0.0432635396064685,-1,0.086527079212937
HSPA8P11,-+--++--,0.014148561,0.31959643950881667,0.3301429862264144,1,0.6391928790176333
C2orf73,++++++--,0.038883995,0.06499525716803926,0.9227711104400846,1,0.12999051433607853
MCAM,+++++-++,0.047561496,0.14239038037313012,0.8059114757924065,1,0.28478076074626024
CDHR2,++--++++,0.013253282,0.9587616752353361,0.0012751555258542612,-1,0.0025503110517085224
RP3-507I15.2,+++++---,0.008157243,0.11341259994633934,0.5560016656361162,1,0.22682519989267869
ZNF121,--+-----,0.079931886,0.13122660966992047,0.8868542246038864,1,0.26245321933984095
ZNRF3,-+------,0.066339612,0.20107496838955108,0.7994608154874918,1,0.40214993677910216
HYAL1,++++++++,0.033805358,0.5742339397016523,0.36407360758088353,-1,0.7281472151617671
CTD-2116N17.1,----+---,0.044432109,0.6071512491842023,0.3401699634410372,-1,0.6803399268820745
KRCC1,++++----,0.017055768,0.006062418379725774,0.9992004412765576,1,0.012124836759451548
MED30,------+-,0.061597075,0.3107272875669117,0.41969500921304725,1,0.6214545751338234
DDX56,-++--+++,0.083014564,0.6378727432662891,0.04470137885687805,-1,0.0894027577137561
DLGAP1,-----++-,0.032197785,0.9839410725213908,0.016962320535384538,-1,0.033924641070769077
TPD52L2,++++++++,0.049012762,0.5373759440630572,0.409545822638976,-1,0.819091645277952
CATSPERB,-+----++,0.035168454,0.7411452859950141,0.09579016854188525,-1,0.1915803370837705
BIN1,+++++-++,0.115015357,0.12381524963963772,0.8437414924744803,1,0.24763049927927544
GSS,+++++---,0.014105712,0.009986317799377326,0.994599617135543,1,0.019972635598754652
RP11-111J6.2,-+----+-,0.091189068,0.313708495776231,0.3339036189830272,1,0.627416991552462
DAP3,+++-++++,0.143111866,0.49608656692439745,0.383042288718413,-1,0.766084577436826
THAP3,++-+-+++,0.00495711,0.14157722826690702,0.6905444602544462,1,0.28315445653381405
RP1-212P9.2,------+-,0.071940362,0.29652375717990326,0.4427735493678491,1,0.5930475143598065
METTL21EP,+-+-----,0.011815794,0.04730163048193317,0.9621028681522478,1,0.09460326096386634
RP11-65L3.4,--+-+-+-,0.01940778,0.37080708948698476,0.31388281615533004,-1,0.6277656323106601
ID3,-+++++++,0.044844161,0.27615175855983787,0.6093205958227872,1,0.5523035171196757
SNORA26,----++++,0.010179262,0.9996512264558258,3.336213670482392e-4,-1,6.672427340964784e-4
NKAIN3,++---+--,0.018746676,0.019448642125901652,0.9532673803888083,1,0.038897284251803305
CTD-2323K18.2,----+---,0.104538092,0.7501671521649722,0.2092648703370089,-1,0.4185297406740178
OPA1,++++-++-,0.013199112,0.03970550781654834,0.9760860305645308,1,0.07941101563309667
XPO1,+++-+---,0.047207829,0.021682066780454052,0.9542593941610528,1,0.043364133560908104
RN7SL471P,++++-+++,0.072190804,0.6855275992642995,0.26822738135469243,-1,0.5364547627093849
CYP4F11,-++-----,0.063972127,0.02850450756723034,0.9903841416020205,1,0.05700901513446068
RGS10,+++-++++,0.087475229,0.6022670192965771,0.3584503592700231,-1,0.7169007185400462
