gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ABHD13,++-+-+,0.080306373,0.3008946386969802,0.7792908209916124,1,0.6017892773939604,0.4215038140210679,0.3005956704925178,0.6011913409850356
GNE,-+++++,0.296108134,0.3009267868437627,0.9184707011517117,1,0.6018535736875253,0.42157646204140936,0.3005956704925178,0.6011913409850356
DLX6,+-++--,0.200375813,0.7673258019081218,0.3009755368436968,-1,0.6019510736873936,0.42161848031381666,0.3006175081729023,0.6012350163458046
DCTN1,+--++-,0.103986058,0.8360313371065137,0.3009774630868835,-1,0.601954926173767,0.42161848031381666,0.30069015619324374,0.6013803123864875
ERGIC3,+++-+-,0.186072341,0.3010250426100599,0.9046921903591698,1,0.6020500852201198,0.4216491100617508,0.30074095597849776,0.6014819119569955
RWDD4,+-+-++,0.154531745,0.3010367861459274,0.8954047207059616,1,0.6020735722918548,0.4217217580820923,0.30074095597849776,0.6014819119569955
ACTG1,++-+-+,0.02730313,0.30112194870506453,0.3921866709226976,1,0.6022438974101291,0.4217944061024337,0.30074095597849776,0.6014819119569955
DGCR6L,--+-+-,0.288054387,0.9267012482738671,0.301329946697192,-1,0.602659893394384,0.4218364085427866,0.3007628042135852,0.6015256084271704
MCC,+++---,0.124761666,0.8917428220775387,0.301466278530258,-1,0.602932557060516,0.4218364085427866,0.3008354522339266,0.6016709044678532
TRMU,+++-+-,0.12586912,0.3014816017283506,0.6906702785909079,1,0.6029632034567012,0.42186705412277514,0.3008862414644777,0.6017724829289554
HSBP1L1,-++--+,0.069655125,0.41504044680243785,0.301546520058885,-1,0.60309304011777,0.42190905128577655,0.30090810025426806,0.6018162005085361
TAMM41,+-----,0.112796359,0.8509367700947916,0.3015710692639433,-1,0.6031421385278866,0.42190905128577655,0.3009807482746095,0.601961496549219
ZNF492,+---++,0.23186748,0.30160534412816037,0.7391090223289218,1,0.6032106882563207,0.4219397021431166,0.30103152695045765,0.6020630539009153
KIAA0319L,++-+++,0.261542502,0.30163861579769674,0.9462364612877057,1,0.6032772315953935,0.42201235016345806,0.30103152695045765,0.6020630539009153
RBM38,--+-++,0.149705434,0.30167281563578735,0.8076219330644592,1,0.6033456312715747,0.42208499818379946,0.30103152695045765,0.6020630539009153
NUMA1,+-+-+-,0.14860353,0.679337536528428,0.30172037266902185,-1,0.6034407453380437,0.4221269795147465,0.301053396294951,0.602106792589902
TDP2,-+---+,0.059677355,0.6995371322599897,0.3017788515958375,-1,0.603557703191675,0.4221269795147465,0.3011260443152924,0.6022520886305848
ZNF761,+++-+-,0.118833464,0.3017880184237826,0.6114893320625501,1,0.6035760368475652,0.4221576462041409,0.3011768124364376,0.6023536248728752
PROM2,--+-+-,0.083878677,0.557823513652991,0.3018200912536888,-1,0.6036401825073776,0.42219962225773644,0.30119869233563384,0.6023973846712677
GNB1L,+++-+-,0.066160516,0.3018542123651755,0.6787100835578622,1,0.603708424730351,0.4222302942244824,0.3012494551794276,0.6024989103588552
UBE2D3,++-+-+,0.250341776,0.3018669988576421,0.8100116510429094,1,0.6037339977152842,0.42230294224482384,0.3012494551794276,0.6024989103588552
STK32B,--+--+,0.103652589,0.5691310583850561,0.301871591490895,-1,0.60374318298179,0.4223449077437164,0.3012713403559753,0.6025426807119506
MGARP,+----+,0.197848569,0.7588599881374494,0.30191266411418094,-1,0.6038253282283619,0.4223449077437164,0.30134398837631676,0.6026879767526335
DEGS1,--++-+,0.072616463,0.3019283953560066,0.47294602150231096,1,0.6038567907120131,0.4223755902651653,0.3013947406654075,0.602789481330815
CA12,--+-+-,0.251872895,0.8274312567141278,0.301934858017225,-1,0.60386971603445,0.4224175504867064,0.30141663639665817,0.6028332727933163
OLIG1,+-+++-,0.041158257,0.3019436445676389,0.5259211911335923,1,0.6038872891352778,0.4224482382855067,0.3014673834083975,0.602934766816795
PIK3C2A,+++--+,0.293530591,0.30204356048531505,0.93023757490228,1,0.6040871209706301,0.42252088630584816,0.3014673834083975,0.602934766816795
A1BG,--+-+-,0.087500820000000007,0.7402811779662573,0.3020614117513095,-1,0.604122823502619,0.42256283597268635,0.3014892844169996,0.6029785688339993
NLK,-+-++-,0.073037201,0.3020990121627265,0.3935542155222298,1,0.604198024325453,0.4225935343261896,0.3015400261513875,0.603080052302775
EFCAB1,--+---,0.334270832,0.9375877491942419,0.30210013965171895,-1,0.6042002793034379,0.4226354787156763,0.3015619324373411,0.6031238648746822
ACTR1B,-+++--,0.189920868,0.30227087141775594,0.7326481704573493,1,0.6045417428355119,0.4226661823465311,0.30161266889437743,0.6032253377887549
ANXA5,+-+-++,0.182861553,0.30232505346140814,0.8819020230774884,1,0.6046501069228163,0.4227388303668725,0.30161266889437743,0.6032253377887549
ESR2,+-++++,0.301010967,0.30232905114564584,0.8869954472521652,1,0.6046581022912917,0.42281147838721395,0.30161266889437743,0.6032253377887549
ARFGAP2,-+++++,0.184903642,0.30236306801334734,0.9223271049516035,1,0.6047261360266947,0.4228841264075554,0.30161266889437743,0.6032253377887549
RPS11,-+---+,0.216620881,0.9007582696815739,0.3024139455959575,-1,0.604827891191915,0.4229260496876362,0.30163458045768254,0.6032691609153651
ZNF772,+++--+,0.250413679,0.3027249964056917,0.919164998061493,1,0.6054499928113835,0.42295677442789686,0.30168531163736745,0.6033706232747349
SELPLG,--+--+,0.127150476,0.302737539457226,0.8116067791502594,1,0.605475078914452,0.42302942244823827,0.30168531163736745,0.6033706232747349
DOCK3,---++-,0.252758404,0.8815836315849482,0.30273791371741626,-1,0.6054758274348325,0.42307133517361617,0.30170722847802395,0.6034144569560479
SMARCC1,--+-+-,0.218062343,0.8674044483041538,0.302756088829714,-1,0.605512177659428,0.42307133517361617,0.3017798764983654,0.6035597529967308
PINLYP,--+---,0.101760449,0.8334422808962166,0.3028003122420873,-1,0.6056006244841746,0.42307133517361617,0.30185252451870687,0.6037050490374137
SYDE1,--+-+-,0.158245637,0.6340394310746645,0.3029194559608081,-1,0.6058389119216162,0.42307133517361617,0.3019251725390483,0.6038503450780967
C11orf87,-+-+--,0.074420904,0.3029478844912543,0.6579156482137931,1,0.6058957689825086,0.4231020704685797,0.30197588260932734,0.6039517652186547
WEE1,+---++,0.061496413,0.42588555736415856,0.3030615686883143,-1,0.6061231373766286,0.42314397791660613,0.30199782055938973,0.6039956411187795
EIF1AD,---++-,0.166805794,0.8720720877777396,0.30313927376193367,-1,0.6062785475238673,0.42314397791660613,0.3020704685797312,0.6041409371594624
CHRM2,--+--+,0.220131958,0.9076538416747848,0.30316968571459413,-1,0.6063393714291883,0.42314397791660613,0.30214311660007265,0.6042862332001453
PLEKHM3,++-+--,0.02386502,0.30322398365368897,0.45831381965122603,1,0.6064479673073779,0.4231747184889212,0.30219381083829727,0.6043876216765945
CDT1,-++-+-,0.049976018,0.30340727954499536,0.4522211102531136,1,0.6068145590899907,0.42324736650926265,0.30219381083829727,0.6043876216765945
MSH4,++--++,0.109489966,0.3034808268263484,0.8420972752542218,1,0.6069616536526968,0.42332001452960405,0.30219381083829727,0.6043876216765945
CYCS,-+-+-+,0.172042273,0.8261033707179717,0.30349928194540843,-1,0.6069985638908169,0.42336190614557606,0.3022157646204141,0.6044315292408282
PLAUR,+-----,0.334255436,0.9554019416699691,0.3036760131808579,-1,0.6073520263617158,0.42336190614557606,0.30228841264075557,0.6045768252815111
TMEM54,+++---,0.163164058,0.3616364491471135,0.3037047509427948,-1,0.6074095018855896,0.42336190614557606,0.30236106066109697,0.6047221213221939
BTC,+++-+-,0.222982515,0.30371853598014253,0.7924058308402184,1,0.6074370719602851,0.4233926625499455,0.3024117390672672,0.6048234781345344
SPIDR,+-----,0.329307485,0.8906628243909921,0.30378552601020314,-1,0.6075710520204063,0.423434548888566,0.30243370868143843,0.6048674173628769
SYT6,+-++-+,0.218927188,0.3038237604909042,0.8574543750678824,1,0.6076475209818084,0.42346531057028697,0.30248438181025716,0.6049687636205143
PSMD2,++++-+,0.287733877,0.303895588343523,0.8636931292520817,1,0.607791176687046,0.4235379585906284,0.30248438181025716,0.6049687636205143
ARHGEF33,-+---+,0.078596587,0.5898307540073819,0.30399082666273797,-1,0.6079816533254759,0.423579834374546,0.3025063567017799,0.6050127134035598
CBX5,------,0.398136582,0.9605420610498199,0.3040276103766257,-1,0.6080552207532514,0.423579834374546,0.30257900472212135,0.6051580094442427
BCLAF1,+--+-+,0.170436052,0.3040631766449422,0.8710355885776265,1,0.6081263532898844,0.42361060661096983,0.3026296672962371,0.6052593345924742
KIFC3,-+----,0.33711821,0.8739235308919713,0.3040696328167462,-1,0.6081392656334924,0.42365247711753595,0.30265165274246275,0.6053033054849255
ZNF24,-++-++,0.113529587,0.30411006065270413,0.85528113078491,1,0.6082201213054083,0.4236832546313113,0.3027023100392271,0.6054046200784542
CARMIL2,------,0.296840177,0.9535042213483855,0.30433049602268464,-1,0.6086609920453693,0.4237251198605259,0.3027243007628042,0.6054486015256084
BRIX1,-+-+-+,0.099749935,0.3044932595857717,0.8687705281687449,1,0.60898651917154345,0.42375590265165275,0.30277495278221705,0.6055499055644341
PIP4P1,--+-+-,0.10207294,0.7559569914106123,0.30453447501241854,-1,0.6090689500248371,0.4237977626035159,0.30279694878314567,0.6055938975662913
GRIA2,++-+-+,0.072069314,0.30477017606998363,0.556166572351478,1,0.6095403521399673,0.4238285506719942,0.302847595525207,0.605695191050414
MMRN2,+++++-,0.140700679,0.30479267548942196,0.9116136604449214,1,0.6095853509788439,0.4239011986923356,0.302847595525207,0.605695191050414
TRMT10C,++++-+,0.087385809,0.30494451343330886,0.6224933941530475,1,0.6098890268666177,0.42397384671267707,0.302847595525207,0.605695191050414
PSTK,--+--+,0.104486823,0.3050226609078892,0.5586361358611042,1,0.6100453218157784,0.42404649473301853,0.302847595525207,0.605695191050414
KLRC3,-+--++,0.130399464,0.7196478831398794,0.30502777708285567,-1,0.6100555541657113,0.4240883335754758,0.30286959680348713,0.6057391936069743
MXD4,+++---,0.04355188,0.30504930441582734,0.38732397954869735,1,0.6100986088316547,0.42411914275336,0.30292023826819703,0.6058404765363941
ETNK1,++-+-+,0.329842239,0.3050871496775649,0.8920840123395686,1,0.6101742993551298,0.4241917907737014,0.30292023826819703,0.6058404765363941
SFR1,-+-+-+,0.193155221,0.30511079262609253,0.7937610655542179,1,0.6102215852521851,0.42426443879404285,0.30292023826819703,0.6058404765363941
SMAD5,+++-++,0.248116311,0.30513797067556014,0.8776976719208073,1,0.6102759413511203,0.4243370868143843,0.30292023826819703,0.6058404765363941
SPACA9,++++-+,0.218208571,0.3051579941519137,0.9189316067939421,1,0.6103159883038274,0.42440973483472577,0.30292023826819703,0.6058404765363941
YRDC,-+----,0.018633285,0.3052476781789308,0.5762836621543846,1,0.6104953563578616,0.4244823828550672,0.30292023826819703,0.6058404765363941
PIGH,-+---+,0.069198459,0.631722097980663,0.3052841176309438,-1,0.6105682352618876,0.4245241900334157,0.30294224482382853,0.6058844896476571
WDR53,+-+--+,0.139484262,0.3053202884484022,0.842227036336266,1,0.6106405768968044,0.42455503087540863,0.302992881011187,0.605985762022374
ATP2B4,---+--,0.392673658,0.9373758528304925,0.3053291196141375,-1,0.610658239228275,0.42459683277640564,0.30301489284417,0.60602978568834
GEMIN2,++++-+,0.277562896,0.3053510602552521,0.9433209927195008,1,0.6107021205105042,0.4246276788957501,0.30306552375417695,0.6061310475083539
UNC5D,+--+--,0.09957205,0.8512526054833298,0.3053987089591359,-1,0.6107974179182718,0.4246694755193956,0.30308754086451145,0.6061750817290229
MC4R,++-+-+,0.289514449,0.3054137436422051,0.9317114036312473,1,0.6108274872844102,0.42470032691609155,0.3031381664971669,0.6062763329943338
PSTPIP2,-+-+++,0.176652401,0.3054314734690482,0.8655858875518077,1,0.6108629469380964,0.42477297493643296,0.3031381664971669,0.6062763329943338
BMPR1A,-++--+,0.088552207,0.824351853524425,0.3054420494692653,-1,0.6108840989385306,0.4248147610053756,0.3031601888848529,0.6063203777697058
CHAC2,++-+-+,0.286079124,0.3055603100311123,0.8832790096322674,1,0.6111206200622246,0.4248456229567744,0.3032108092401569,0.6064216184803138
C1QL3,+--+--,0.064840358,0.3055893436047612,0.7356748908387025,1,0.6111786872095224,0.4249182709771159,0.3032108092401569,0.6064216184803138
NFKBIL1,+++-+-,0.158835668,0.3055942754311636,0.7816402575293989,1,0.6111885508623272,0.42499091899745733,0.3032108092401569,0.6064216184803138
ARHGAP25,+-+--+,0.065449834,0.3056090232684386,0.7299520712451617,1,0.6112180465368772,0.42506356701779874,0.3032108092401569,0.6064216184803138
DVL1,++----,0.126819521,0.6133601731885461,0.3056317257574811,-1,0.6112634515149622,0.42510533197733547,0.3032328369051943,0.6064656738103886
ADGRV1,++----,0.167091247,0.30569084122948675,0.8187078631577749,1,0.6113816824589735,0.4251362150381402,0.3032834519831469,0.6065669039662938
ARRDC2,-++-+-,0.156667912,0.305718841243388,0.684306207453611,1,0.611437682486776,0.42520886305848166,0.3032834519831469,0.6065669039662938
POLR3F,+++--+,0.230923771,0.305793713733449,0.9165076691492186,1,0.611587427466898,0.4252815110788231,0.3032834519831469,0.6065669039662938
FGF12,-+-+--,0.065671162,0.5490406129731532,0.30584925733666685,-1,0.6116985146733337,0.4253232602063054,0.3033054849255358,0.6066109698510715
VAV3,--+--+,0.081810162,0.8569528504837183,0.30586332161530566,-1,0.6117266432306113,0.4253232602063054,0.30337813294587723,0.6067562658917545
PDIA2,++--++,0.33133225,0.30586863520896085,0.8998754635524974,1,0.6117372704179217,0.4253541590991646,0.30342873746912685,0.6068574749382537
METTL7B,-+++++,0.313940589,0.30591973560585917,0.9045136891772962,1,0.6118394712117183,0.425426807119506,0.30342873746912685,0.6068574749382537
RXFP3,--+-++,0.116142255,0.846496152037772,0.305930198549208,-1,0.611860397098416,0.4254685456922853,0.3034507809662187,0.6069015619324374
LRRC56,++++--,0.047604729,0.3059484006350448,0.45121837607428905,1,0.6118968012700896,0.42549945513984744,0.3035013802121168,0.6070027604242336
SV2A,+-++-+,0.148597827,0.30595908556684986,0.8527284981412757,1,0.6119181711336997,0.4255721031601889,0.3035013802121168,0.6070027604242336
KDELC1,+++---,0.050959706,0.5615013658622591,0.3059993398360886,-1,0.6119986796721772,0.4256138311782653,0.3035234289865601,0.6070468579731202
SYNDIG1,---+++,0.09784368,0.30619201997070433,0.6704751604650424,1,0.6123840399414087,0.42564475118053036,0.30357402295510677,0.6071480459102135
ZNF232,+++-++,0.30691815,0.30621887264115144,0.9363843330440902,1,0.6124377452823029,0.42571739920087176,0.30357402295510677,0.6071480459102135
ANKHD1-EIF4EBP3,--+---,0.302790353,0.8520068195557807,0.30632305271049026,-1,0.6126461054209805,0.42575911666424526,0.30359607700690155,0.6071921540138031
ROBO2,++-+-+,0.175902028,0.3063995930284671,0.8564449320441492,1,0.6127991860569342,0.4257900472212132,0.3036466656980968,0.6072933313961936
OMD,++++--,0.217022841,0.3064565564916875,0.9223319851852584,1,0.612913112983375,0.4258626952415547,0.3036466656980968,0.6072933313961936
ASB5,++++++,0.374248128,0.3065018969513189,0.9639615722013382,1,0.6130037939026378,0.42593534326189614,0.3036466656980968,0.6072933313961936
PIK3R6,-++--+,0.051268628,0.3065522239849621,0.6633420057215375,1,0.6131044479699242,0.42600799128223754,0.3036466656980968,0.6072933313961936
KLHL8,+++--+,0.135527616,0.30656685785381693,0.8332316170287712,1,0.6131337157076339,0.426080639302579,0.3036466656980968,0.6072933313961936
TSHZ1,+-----,0.250504581,0.9475524874019209,0.30660292619588325,-1,0.6132058523917665,0.4261223303791951,0.303668725027243,0.607337450054486
PRCD,+--+++,0.126050104,0.3066113782613277,0.7188382879090066,1,0.6132227565226555,0.42615328732292046,0.30371930844108674,0.6074386168821735
CTTNBP2,+-+-++,0.040096248,0.40350434734426416,0.3067312510437963,-1,0.6134625020875926,0.4261949731221851,0.3037413730475845,0.607482746095169
CCN3,++-+--,0.05703751,0.30678924316019635,0.4395875399480666,1,0.6135784863203927,0.4262259353432619,0.3037919511840767,0.6075839023681534
LINS1,+++-++,0.360584125,0.3068784435456253,0.9528775648361446,1,0.6137568870912506,0.4262985833636033,0.3037919511840767,0.6075839023681534
C19orf53,+-+++-,0.138044126,0.30699401280545346,0.7592832606772231,1,0.6139880256109069,0.4263712313839448,0.3037919511840767,0.6075839023681534
ZNF777,+-+-+-,0.151447877,0.7349348757102574,0.3070593820310179,-1,0.6141187640620358,0.426412901351155,0.3038140210679259,0.6076280421358518
ZNRF2,-+-+++,0.366332509,0.3070613167176065,0.9303201271832052,1,0.614122633435213,0.42644387940428624,0.30386459392706666,0.6077291878541333
PISD,++++--,0.099554093,0.589859367422107,0.3071266184392257,-1,0.6142532368784513,0.426485544094145,0.30388666908826734,0.6077733381765347
GABBR1,------,0.439851151,0.9628119376911275,0.3072316620689191,-1,0.6144633241378382,0.426485544094145,0.3039593171086088,0.6079186342172176
HIST1H2BM,+----+,0.126966082,0.5643220535596921,0.30746810002919567,-1,0.6149362000583913,0.426485544094145,0.30403196512895025,0.6080639302579005
COL20A1,----+-,0.186070637,0.7922579689369839,0.3074956053879585,-1,0.614991210775917,0.426485544094145,0.30410461314929166,0.6082092262985833
TFCP2L1,--+---,0.241271741,0.8723447445858448,0.3075024664412168,-1,0.6150049328824336,0.426485544094145,0.3041772611696331,0.6083545223392662
TTLL3,+-+-++,0.123738092,0.3075508953408299,0.49807925713872736,1,0.6151017906816598,0.4265165274246277,0.30422780764201657,0.6084556152840331
ANXA4,+++++-,0.291262084,0.3076286179333956,0.9113801372743285,1,0.6152572358667912,0.4265891754449691,0.30422780764201657,0.6084556152840331
LIG3,+-+-++,0.063707068,0.3076452793527005,0.7979559193975669,1,0.615290558705401,0.42666182346531056,0.30422780764201657,0.6084556152840331
CENPB,--+-+-,0.052689237,0.5086580674868534,0.3076961549441667,-1,0.6153923098883334,0.4267034723231149,0.3042499091899746,0.6084998183799492
ARHGEF15,+-+-+-,0.091184749,0.5910813630384856,0.3077431451999986,-1,0.6154862903999972,0.4267034723231149,0.30432255721031604,0.6086451144206321
PLOD1,----+-,0.374763464,0.9379207844829219,0.30783873914733395,-1,0.6156774782946679,0.4267034723231149,0.30439520523065744,0.6087904104613149
COLCA2,-+++-+,0.200062953,0.3079633493655502,0.7747413859211332,1,0.6159266987311004,0.426734471485652,0.3044457358709865,0.608891471741973
SLC1A2,++--++,0.246638779,0.3079748038981527,0.9265818742299881,1,0.6159496077963054,0.4268071195059935,0.3044457358709865,0.608891471741973
