gene_symbol,female_Nac_female_Subic_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
GNA12,---+,0.529952202,0.8351696337636312,0.43186878436144227,-1,0.8637375687228845
AHRR,+-+-,0.480468403,0.6763480097674415,0.6256305722730561,-1,1.2512611445461121
BMS1P15,---+,0.648070913,0.8409452308870251,0.4782893807274108,-1,0.9565787614548216
LMBR1L,--+-,0.290514858,0.9065422077724969,0.26870560508487523,-1,0.5374112101697505
CTD-2270L9.2,--++,0.356982645,0.9175290364157873,0.31293138715065655,-1,0.6258627743013131
RBM48,+-+-,0.406310644,0.626613434775384,0.5318995513365606,-1,1.0637991026731213
DDX31,+-++,0.53983792,0.814475084937371,0.5143919002067009,-1,1.0287838004134018
ZNF281,+-++,0.691874841,0.7400182401539679,0.6019283014214669,-1,1.2038566028429338
CTD-2540M10.1,--++,0.242021016,0.9577283463642507,0.18256146264989023,-1,0.36512292529978047
EPHA5,++--,0.362760419,0.3794357407395063,0.8818902436028284,1,0.7588714814790126
RP11-594N15.3,++--,0.267200157,0.24177158835623272,0.9276318363847588,1,0.48354317671246544
ZNF101,++--,0.453597724,0.4236334970898565,0.8712796365862124,1,0.847266994179713
TM4SF18,+-++,0.452546047,0.8809069982459862,0.3583380416524134,-1,0.7166760833048268
INSYN1,--++,0.57276675,0.8387013297202419,0.4904271873688226,-1,0.9808543747376453
ARPP19,--++,0.492188647,0.8902949767508413,0.38905444804373746,-1,0.7781088960874749
ENOX1,---+,0.575456838,0.635646623393013,0.7070681632120408,1,1.271293246786026
MEIS3P1,-++-,0.361099469,0.6059030469916551,0.5679573436533555,-1,1.135914687306711
SCARNA15,-++-,0.268933418,0.405200921298778,0.7813811171212677,1,0.810401842597556
SLC30A5,-++-,0.365364271,0.48196008325911166,0.6728634530663047,1,0.9639201665182233
RP11-1280N14.3,--++,0.290611637,0.9287892609667238,0.26917609080113125,-1,0.5383521816022625
SHBG,+--+,0.376267101,0.450850040244376,0.643214330135193,1,0.901700080488752
RP11-794G24.1,--++,0.31749363,0.9310602180412131,0.27198038268378816,-1,0.5439607653675763
CTC-525D6.1,---+,0.272657405,0.9020749946694834,0.25973630085826843,-1,0.5194726017165369
RABEPK,--++,0.359472994,0.9458398184769352,0.25621081233388077,-1,0.5124216246677615
FRZB,+-+-,0.267581403,0.7828393175767995,0.3360981350777651,-1,0.6721962701555302
MED10,-+--,0.274006055,0.3044278375958708,0.8941642651808298,1,0.6088556751917416
SETSIP,++--,0.319964501,0.28967769096288065,0.9082185002628783,1,0.5793553819257613
RP1-63G5.7,+--+,0.290700636,0.5979447416993919,0.5296630837570697,-1,1.0593261675141394
UGP2,-+-+,0.454593379,0.5102559817358515,0.6797192892804524,1,1.020511963471703
HTR4-IT1,+-+-,0.343206737,0.6559113215258358,0.5552843090951256,-1,1.1105686181902512
NID1,+-+-,0.570969098,0.7184371917853645,0.5743918678727055,-1,1.148783735745411
PI4KAP1,--++,0.384760025,0.9589692694964326,0.21164622827567212,-1,0.42329245655134423
NAGA,++--,0.487699031,0.4547964113997277,0.8536986430170945,1,0.9095928227994554
SKIDA1,---+,0.302550893,0.8357543350084204,0.32630814808850284,-1,0.6526162961770057
LINC00920,+++-,0.318676957,0.5028271271502266,0.6297933438529391,1,1.0056542543004532
PTPRA,-+--,0.426126214,0.46773420777747426,0.8289899601124372,1,0.9354684155549485
AFG3L2,-++-,0.32090783,0.6272644148481467,0.502230871665286,-1,1.004461743330572
RP11-535M15.1,+-++,0.214672077,0.8922339610825156,0.25665314463158057,-1,0.5133062892631611
MPPED2,-++-,0.503098693,0.6157473325838989,0.6713874499064236,1,1.2314946651677978
SETDB2,--++,0.387020003,0.9722878162341373,0.1837167180317574,-1,0.3674334360635148
COG3,-++-,0.352231951,0.6181484319525665,0.5204401879927335,-1,1.040880375985467
LINC00924,--+-,0.594810468,0.6918392017150861,0.6262818454227885,-1,1.252563690845577
H2AFX,+--+,0.334410744,0.7522394900222493,0.4782096994901029,-1,0.9564193989802058
PLEKHJ1,-+-+,0.568601441,0.5889999622516835,0.7093858142707985,1,1.177999924503367
DCAF1,+-++,0.542123515,0.7086968669109023,0.5650272907110471,-1,1.1300545814220941
SEC63,++--,0.362284129,0.23737301591145862,0.9500392999369852,1,0.47474603182291725
PABPN1,+-++,0.591897117,0.8268111367668398,0.4607237437560088,-1,0.9214474875120175
DZIP1,--++,0.391087411,0.9490464761526819,0.23417449366581164,-1,0.4683489873316233
ZNF616,+---,0.503529259,0.4154745381495521,0.8720287273731165,1,0.8309490762991042
SHOC2,-+++,0.241796309,0.8331433004175035,0.29976928618037435,-1,0.5995385723607487
STK16,+-+-,0.502608142,0.7691152130316488,0.5022352233014225,-1,1.004470446602845
ELFN1,---+,0.651749844,0.7905098002988433,0.5143110229667022,-1,1.0286220459334043
SNORD116-26,+--+,0.467945489,0.7911221424978194,0.5101952449068117,-1,1.0203904898136233
DIPK2A,+--+,0.38732172,0.4429533894286836,0.8353429848062337,1,0.8859067788573672
AC002429.5,+---,0.618760033,0.5478873910446437,0.7988194481070506,1,1.0957747820892874
RP11-848P1.2,+-++,0.589213189,0.7906376984658181,0.5226101444766615,-1,1.045220288953323
SPIN2B,++--,0.474180135,0.24144152819586012,0.9573813716006463,1,0.48288305639172024
OR13C1P,-+--,0.592871283,0.5116681584331436,0.7729141273466925,1,1.0233363168662872
AC073343.13,--++,0.289918534,0.94309824650337,0.19953012865501896,-1,0.3990602573100379
MGAT5,--++,0.317093432,0.9579469275114548,0.18955458654824234,-1,0.3791091730964847
EHHADH,-+++,0.423447273,0.6219475995487838,0.6422167241393477,1,1.2438951990975675
MRTFA,+-+-,0.287399047,0.8245192524679641,0.2923485715551428,-1,0.5846971431102856
SLC2A1-AS1,--++,0.287708494,0.9680223470577933,0.16968867785625527,-1,0.33937735571251054
ZNF691,+-++,0.529100249,0.6821786121233184,0.6192964243510634,-1,1.2385928487021267
ELP1,---+,0.498419702,0.8473559873125752,0.43578456876000976,-1,0.8715691375200195
NPY1R,-++-,0.235277409,0.7114850686514853,0.38519117435516553,-1,0.7703823487103311
ZNF443,-++-,0.338987791,0.40895460578860166,0.7288887017601728,1,0.8179092115772033
GRIN1,+-++,0.252524563,0.8799510348940722,0.2794975958539857,-1,0.5589951917079714
UBE2Z,+++-,0.350977345,0.4503153329077869,0.8146353407219293,1,0.9006306658155738
CTD-3074O7.5,+--+,0.413064441,0.7590066758521452,0.5016229416249853,-1,1.0032458832499707
RPS3A,-+++,0.609456879,0.7405724459247662,0.570108020200738,-1,1.140216040401476
RP11-390E23.6,-+--,0.26072833,0.27170298380233676,0.8923099799081762,1,0.5434059676046735
DHTKD1,-+-+,0.354893496,0.8458742686471058,0.37456090941764514,-1,0.7491218188352903
ZNF271P,++--,0.281147239,0.19550794268924476,0.9558471039454736,1,0.3910158853784895
MS4A14,-+++,0.651786139,0.6845754537026516,0.6646221101866169,-1,1.3292442203732338
DENND2D,+---,0.690789353,0.6403902393854333,0.7109638478095379,1,1.2807804787708665
CTD-2528L19.6,++++,0.746582548,0.6686007586323237,0.6972814088037249,1,1.3372015172646474
PIGN,-++-,0.461266862,0.5221450505119402,0.7751096611739021,1,1.0442901010238803
SUPT6H,-+++,0.549463411,0.8201856608823768,0.5119106098415387,-1,1.0238212196830774
RP11-4K3__A.3,--++,0.421060207,0.9391633400828193,0.27160345634824684,-1,0.5432069126964937
RP11-325L7.2,--++,0.305760163,0.9735642468485769,0.16189492102583625,-1,0.3237898420516725
TXNDC15,-++-,0.326274554,0.5348389203636711,0.5915897875694016,1,1.0696778407273422
SCEL,-+-+,0.384148216,0.7268909190913057,0.4340210007006352,-1,0.8680420014012704
RADIL,--++,0.336042877,0.9275861723823964,0.2867979912321454,-1,0.5735959824642908
DDB1,-+--,0.326455209,0.32490120733123606,0.8700038193859814,1,0.6498024146624721
RP6-24A23.7,+--+,0.418697939,0.478181259005534,0.8176234029780256,1,0.956362518011068
RBM23,--++,0.346692921,0.9286106228768253,0.29117504468364375,-1,0.5823500893672875
SNORA65,-+--,0.258110633,0.23759645793405454,0.8996655725013722,1,0.4751929158681091
RP11-134L10.1,++--,0.318943421,0.18487682518112716,0.964607639626068,1,0.3697536503622543
DGAT1,--++,0.424723298,0.9095316335942211,0.33132776820074517,-1,0.6626555364014903
SNORD113-6,-+-+,0.398569921,0.46515962204767886,0.7651435217400062,1,0.9303192440953577
EYS,+---,0.45968868,0.6851516106394445,0.613666178219609,-1,1.227332356439218
CBL,++--,0.506356737,0.4224164606548161,0.8741545032529696,1,0.8448329213096322
BLOC1S3,----,0.715759916,0.7609645584226069,0.599885619533592,-1,1.199771239067184
HSD17B1P1,++--,0.388677669,0.2622199988740251,0.9351677251279515,1,0.5244399977480502
R3HCC1L,--++,0.576421001,0.874295299520522,0.4305952720894698,-1,0.8611905441789396
WDR36,-+--,0.486704081,0.6321458228148171,0.6578462268721392,1,1.2642916456296343
TUT1,+--+,0.45716282,0.5219445110790272,0.628908961734782,1,1.0438890221580543
RP4-647C14.3,+-+-,0.454418643,0.5051000606352427,0.7818163939919132,1,1.0102001212704854
RNF115,-+++,0.55258871,0.84601401095967,0.47602372289732126,-1,0.9520474457946425
PABPC1,--++,0.557964291,0.889476673240787,0.40331381224377444,-1,0.8066276244875489
NDUFB5,-++-,0.254649693,0.41787419925205305,0.6736798588915907,1,0.8357483985041061
PAPPA2,-+++,0.401594398,0.7995702192847838,0.4217129899329364,-1,0.8434259798658728
THUMPD3,-+-+,0.37505306,0.5237601304782037,0.7404602799689852,1,1.0475202609564074
CTD-2366F13.1,-++-,0.313422304,0.30162336879219936,0.8598267726433984,1,0.6032467375843987
C14orf183,+-+-,0.315742177,0.4472390262140241,0.6439038667223296,1,0.8944780524280482
EPB41L1,--++,0.340525884,0.9126172300102224,0.30099928569271456,-1,0.6019985713854291
SNORA5C,-+-+,0.469630205,0.6525011659720769,0.633528678447998,-1,1.267057356895996
SPOPL,++--,0.494366649,0.26003549757033206,0.9517215164155318,1,0.5200709951406641
PINX1,+---,0.685886485,0.5868159997206568,0.7544034906882188,1,1.1736319994413136
RP11-434B12.1,-+-+,0.462684947,0.6675987206868045,0.5754244908352695,-1,1.150848981670539
RP11-77H9.2,---+,0.241290021,0.8838837576279376,0.28931691798590625,-1,0.5786338359718125
RP11-334C17.5,+-++,0.253364682,0.852538954689322,0.2970598512186908,-1,0.5941197024373815
RP11-353B9.1,++++,0.76750374,0.7201819752813197,0.6462905780477993,-1,1.2925811560955986
TRADD,-+++,0.519103783,0.78015756033791706,0.5484772518616038,-1,1.0969545037232076
INIP,++--,0.337617916,0.2401306582187874,0.9398777808276408,1,0.4802613164375748
B3GALT6,--++,0.422726511,0.9415462601699603,0.25790681063675625,-1,0.5158136212735125
RPL13AP3,++--,0.374378313,0.34277679742260814,0.8979115774069251,1,0.6855535948452163
MTCO3P11,+-++,0.440895764,0.7091331421670408,0.5137667955265056,-1,1.0275335910530112
ADGRG1,--++,0.480739907,0.9094082925022897,0.34565386994117864,-1,0.6913077398823573
CNN2P8,--++,0.374268859,0.9706844978734954,0.1827063659057521,-1,0.3654127318115042
TRANK1,--++,0.370566879,0.9044364951593586,0.31440691860141334,-1,0.6288138372028267
RP11-248J23.6,-+-+,0.246573301,0.7266654322450385,0.3809194472770284,-1,0.7618388945540568
SLC9A3-AS1,+---,0.544091585,0.3759093011358785,0.8920195667419218,1,0.751818602271757
ZDHHC4,-++-,0.387451462,0.7395276338475282,0.5134964885868417,-1,1.0269929771736834
ACADM,-+--,0.565479364,0.505465797894273,0.7774284428578843,1,1.010931595788546
OSBP,---+,0.344552003,0.8693674026571863,0.37004818264015676,-1,0.7400963652803135
PQLC3,-+++,0.252378204,0.9185646447187384,0.22624249348037012,-1,0.45248498696074024
RPL18,--++,0.389764851,0.9676697381775561,0.19403773007473207,-1,0.38807546014946415
CIB2,-+--,0.562899348,0.6777622725690169,0.6573020218781387,-1,1.3146040437562774
CERS1,+-+-,0.448704298,0.5682348023875592,0.7380735283097862,1,1.1364696047751184
SOGA3,-+-+,0.300509704,0.6675468550413692,0.43376545434781316,-1,0.8675309086956263
HSPA5,++--,0.468492028,0.3175237097751234,0.9271603111979942,1,0.6350474195502468
PLEKHO2,-+-+,0.373263867,0.7981205509935451,0.47007663045480236,-1,0.9401532609096047
BHLHB9,-+++,0.242503777,0.8580290428308934,0.320603213635238,-1,0.641206427270476
LINC01315,++--,0.450891052,0.2998329821619799,0.9267827766085113,1,0.5996659643239598
MRPL58,+++-,0.48979343,0.4962663190328371,0.7588544408217865,1,0.9925326380656742
RANBP3,+-+-,0.464880462,0.6641248273450979,0.5077399845828621,-1,1.0154799691657241
SET,-++-,0.253631409,0.3307955005544633,0.793352428252153,1,0.6615910011089265
LINC002481,--++,0.460783906,0.9030790445805138,0.3718516027294171,-1,0.7437032054588342
GSK3A,+--+,0.288704436,0.7506212914466542,0.37455531384865853,-1,0.7491106276973171
SNORA35B,---+,0.51417256,0.7976952392959765,0.4813383391183635,-1,0.962676678236727
C16orf58,+-+-,0.482965837,0.572805326523352,0.6564993357886308,1,1.145610653046704
PCDHA1,+++-,0.506726804,0.4316481064377463,0.8521490944163561,1,0.8632962128754926
RP5-1136G13.2,-+-+,0.281469276,0.45007641717952446,0.687154158218968,1,0.9001528343590489
GABARAPL1,-+-+,0.286038609,0.6915446019712751,0.4643638794166694,-1,0.9287277588333388
SNORA38B,--+-,0.699997926,0.7985549999208442,0.5497970368143549,-1,1.0995940736287098
ASXL1,+-+-,0.464435588,0.7896964550875363,0.4358076213171661,-1,0.8716152426343322
TRPM8,+++-,0.45187395,0.4418179669595089,0.8502716296169068,1,0.8836359339190178
CORO2A,-+-+,0.392911126,0.515475194354516,0.7586252158952487,1,1.030950388709032
TMEM258,+++-,0.421490354,0.5685259127645533,0.6499783942910285,1,1.1370518255291067
CXXC4,---+,0.27519206,0.712716574616584,0.4237840154247785,-1,0.847568030849557
G6PC3,++-+,0.719309926,0.6060355648863508,0.7429693895304298,1,1.2120711297727016
PIK3C3,+-+-,0.283317551,0.493706198563881,0.654124058330799,1,0.987412397127762
CORO6,--++,0.314927675,0.9412010958086834,0.23827412695600425,-1,0.4765482539120085
C17orf80,-+-+,0.471458112,0.6474097686055131,0.6159752237370016,-1,1.2319504474740033
RP11-588K22.2,-+++,0.5714573,0.6279836646126852,0.7163487807266066,1,1.2559673292253704
UCK1,--++,0.400123344,0.8787087433731734,0.3861613868876606,-1,0.7723227737753212
NCSTN,++--,0.414941738,0.26635501810756695,0.9376881359330111,1,0.5327100362151339
GMPPA,-++-,0.405146522,0.5946242768704325,0.6375316494799517,1,1.189248553740865
HAGHL,+-+-,0.368787656,0.8363641776659283,0.4059801391397898,-1,0.8119602782795796
POLR2L,-++-,0.28270148,0.7060323920555163,0.46208657293791267,-1,0.9241731458758253
MSR1,-++-,0.40072896,0.6014078738272653,0.6211603780890977,1,1.2028157476545307
SRP68,-+-+,0.590289743,0.6460487783489356,0.6774778052234662,1,1.2920975566978712
RP11-466P24.7,++++,0.735272328,0.7010268132219284,0.6613554485116472,-1,1.3227108970232944
EIF5A2,-+-+,0.601401797,0.7214988782617536,0.6140273315614474,-1,1.2280546631228948
LENG1,+-+-,0.417501741,0.7611720927578318,0.4443389808031842,-1,0.8886779616063684
SHLD1,--+-,0.26922254,0.7102120274324925,0.45397829713413346,-1,0.9079565942682669
PROK2,-+-+,0.364431742,0.5400621936006786,0.6173044531418865,1,1.0801243872013573
DOK3,+--+,0.340914386,0.48750740424235395,0.690001356507626,1,0.9750148084847079
CELF2-AS1,++--,0.337190433,0.3294580238459092,0.8933639657440788,1,0.6589160476918184
PELI3,-++-,0.353494291,0.6942462477875689,0.5301398483991254,-1,1.0602796967982508
CTSO,-+--,0.513888116,0.6857340384269612,0.6355519640679419,-1,1.2711039281358838
ZC3HAV1L,+-+-,0.296829258,0.6747414925341184,0.4884084140896775,-1,0.976816828179355
KLHL24,---+,0.293023888,0.8455384357018791,0.37515022903003115,-1,0.7503004580600623
CYP4F29P,--++,0.398004833,0.912913487830575,0.32055466655598397,-1,0.6411093331119679
ZNF879,-++-,0.381380299,0.5055162430558776,0.7048169661378287,1,1.0110324861117552
KYAT1,+-++,0.758364612,0.7525737476995199,0.6017403856686725,-1,1.203480771337345
CFAP410,+-++,0.50454777,0.6934019568009627,0.5659957911496559,-1,1.1319915822993118
ZDHHC2,++--,0.26049722,0.18591909605586632,0.9577352918401576,1,0.37183819211173263
SELENOW,-+--,0.711572049,0.5963342065881291,0.763762388623589,1,1.1926684131762582
RPL34P6,+---,0.348744046,0.4621649272793615,0.7230177501300148,1,0.924329854558723
CTD-3193K9.3,++-+,0.224465638,0.2492753337656492,0.8827150767679067,1,0.4985506675312984
TBC1D9,-++-,0.338896583,0.7069581617882749,0.49637649072465334,-1,0.9927529814493067
YES1,++--,0.289845948,0.21224616216833728,0.9487861497373286,1,0.42449232433667455
PDE5A,+-++,0.251561889,0.8510738211491382,0.33796086078319293,-1,0.6759217215663859
CAMSAP1,--++,0.356669121,0.9312498894584993,0.28122891025156327,-1,0.5624578205031265
GOLGA8M,++++,0.596036702,0.7411896053758076,0.610892635981885,-1,1.22178527196377
ZNF219,++--,0.495435932,0.37847134931933946,0.9019423691430883,1,0.7569426986386789
VPS25,-++-,0.387191723,0.4475013867451699,0.6932341180629726,1,0.8950027734903399
RP11-29G8.3,--++,0.274704179,0.9204388512575054,0.22174662708423348,-1,0.44349325416846697
HIST1H2BB,++--,0.531107623,0.3360459851520579,0.916158651604886,1,0.6720919703041158
ULBP1,+++-,0.475411904,0.5015866191798996,0.7459499164576078,1,1.003173238359799
LINC00551,--+-,0.519520747,0.8524909946870997,0.4552704215145286,-1,0.9105408430290572
MAP1LC3B,-+-+,0.420804711,0.6088593390025488,0.548825635468058,-1,1.097651270936116
TMEM129,+++-,0.329292954,0.39208541287844517,0.8535662336590114,1,0.7841708257568903
VAMP2,+---,0.55567662,0.5319199082913936,0.791110950952,1,1.0638398165827871
NSMAF,--+-,0.265653487,0.7549417033203794,0.42279003619202654,-1,0.8455800723840531
ARMC2,--++,0.296405579,0.9515128730507174,0.222532954472706,-1,0.445065908945412
RP4-555D20.2,--+-,0.302962318,0.845618087725606,0.3383503896554276,-1,0.6767007793108551
NOXA1,---+,0.515856718,0.736461887043486,0.5152724128561517,-1,1.0305448257123033
DYNC1I1,-++-,0.47471432,0.5292554801102081,0.6530708725066582,1,1.0585109602204161
RNY1P9,-++-,0.300340857,0.503400336745872,0.6405050817520566,1,1.006800673491744
AMD1P3,+-+-,0.317977113,0.6737674915767611,0.493657402233128,-1,0.987314804466256
FAT3,-+++,0.407066209,0.8971086805069965,0.32325284415777294,-1,0.6465056883155459
PARP2,--++,0.474207741,0.8796766307590886,0.4083904043889809,-1,0.8167808087779618
KAT14,-++-,0.310048999,0.7722087435332542,0.4010703962976411,-1,0.8021407925952821
RP11-366M4.8,+-+-,0.329644419,0.5415721710372482,0.6582007363662534,1,1.0831443420744964
ABRAXAS1,+-+-,0.422278147,0.4114373087818261,0.8013376468487021,1,0.8228746175636522
PRKAR2A,-+--,0.704236191,0.6366242716339314,0.7190514604941511,1,1.2732485432678629
TMEM170A,++--,0.293323296,0.21512803976933284,0.9303624645744124,1,0.4302560795386657
SNORD115-43,+--+,0.444458507,0.6849074232239841,0.5785032743410593,-1,1.1570065486821186
RP11-157G21.2,-+-+,0.357694321,0.4165786436920495,0.8361621930405967,1,0.833157287384099
RP11-1129I3.1,++--,0.396467614,0.2999780616555068,0.9302659033241565,1,0.5999561233110136
DUSP9,+-+-,0.266614489,0.36942836376046834,0.7918590293278155,1,0.7388567275209367
COG2,+-+-,0.49833941,0.6444305265088784,0.5893322693692375,-1,1.178664538738475
MEG3,+-++,0.326653581,0.8444981699246619,0.34654853452798967,-1,0.6930970690559793
CBX2,--+-,0.638259561,0.7539135691543144,0.5578941061941426,-1,1.1157882123882852
INTS4P1,--+-,0.38283163,0.8978177891346376,0.31419492916386493,-1,0.6283898583277299
REL,+-+-,0.551858598,0.5738423330359336,0.7406483972489026,1,1.1476846660718671
ANXA2P2,+-+-,0.338990094,0.7122507123230961,0.42625752706284764,-1,0.8525150541256953
PCDHA9,--++,0.28338262,0.9572138223922757,0.19552506242528395,-1,0.3910501248505679
SERPINE1,+---,0.724037967,0.5751880927289569,0.7718575830786261,1,1.1503761854579138
CTD-2012K14.7,+-+-,0.389397905,0.43282762672771,0.8071914098908102,1,0.86565525345542
JAKMIP2,--+-,0.306752,0.9220430741552075,0.2518123283508922,-1,0.5036246567017844
FOXP1,--++,0.280320413,0.9369886127498975,0.21824209951132661,-1,0.43648419902265323
FAM220A,-+-+,0.383961332,0.46730770466418386,0.636949466927563,1,0.9346154093283677
ATPAF1,-+++,0.544630556,0.7239859489845999,0.5523192709539202,-1,1.1046385419078404
RP11-119F7.5,++--,0.334980506,0.2764449275514903,0.9277760309930468,1,0.5528898551029806
TRRAP,+-++,0.391323776,0.9034327711818835,0.31159181520411117,-1,0.6231836304082223
AAMP,--+-,0.301607785,0.7795156562836882,0.4433558422825596,-1,0.8867116845651192
AKR1B1,--+-,0.233168611,0.8551841358163161,0.28483562015270214,-1,0.5696712403054043
AC009404.2,+-+-,0.49655644,0.5454990516970707,0.6896551890104234,1,1.0909981033941414
GOSR2,--++,0.344690428,0.8954529118065998,0.3480987976031353,-1,0.6961975952062706
VPS37C,---+,0.641943522,0.7475887384491882,0.6060771679131317,-1,1.2121543358262634
HPS5,++++,0.580753061,0.7621879805732729,0.5873829428226822,-1,1.1747658856453644
GRIP2,--++,0.510192998,0.9420378516504081,0.2888862010274442,-1,0.5777724020548884
FCGR3B,---+,0.457272582,0.6549888120189962,0.6040159868622078,-1,1.2080319737244156
ZFP91,+---,0.677753009,0.5688931153026364,0.7841631050556367,1,1.1377862306052728
RP11-359E10.1,--+-,0.698695673,0.7253724984559308,0.6294675615111485,-1,1.258935123022297
TBL1Y,--+-,0.42200869,0.8735016601272665,0.39386150507697704,-1,0.7877230101539541
KLF16,--++,0.296203794,0.952157206103013,0.21705797069904623,-1,0.43411594139809245
KCNJ2,++++,0.731379487,0.6352455079259467,0.7299075961078452,1,1.2704910158518934
MPRIPP1,+-++,0.267458084,0.9041615119778447,0.27898230117873174,-1,0.5579646023574635
NDUFC1,-++-,0.328058169,0.46912357235136765,0.768006344836957,1,0.9382471447027353
COL4A1,--++,0.270065797,0.9356718103267367,0.22146872865420159,-1,0.44293745730840317
UTP18,-+-+,0.333849565,0.5187988250756702,0.7036922115576694,1,1.0375976501513404
ILK,++-+,0.602779689,0.5546267293763484,0.7767083970481443,1,1.1092534587526968
AC015849.16,+--+,0.531007633,0.7415139344902809,0.5505498498826925,-1,1.101099699765385
MIR374B,+-+-,0.41678615,0.6439330897971227,0.5587496710072247,-1,1.1174993420144494
QRICH1,+-+-,0.361580794,0.8541096049361901,0.3550336781070882,-1,0.7100673562141764
ZNF234,+++-,0.556473586,0.5000334423459125,0.8269754175267974,1,1.000066884691825
DHDDS,-+++,0.27807327,0.8661407567871662,0.29254302555905415,-1,0.5850860511181083
MKRN1,-++-,0.362808028,0.5061972527108908,0.7540238580698277,1,1.0123945054217816
RP13-228J13.6,+---,0.267885135,0.3835491290230118,0.8098955503069536,1,0.7670982580460236
RP11-295D4.1,+---,0.26713928,0.4110295857087774,0.7764772329272357,1,0.8220591714175548
SLC25A21,---+,0.287377216,0.8877614320808566,0.32234161376513165,-1,0.6446832275302633
RBKS,+-++,0.233373549,0.7654599571225087,0.3769574873769613,-1,0.7539149747539226
RP11-114I8.4,+--+,0.331342381,0.3292324230113242,0.8379245393848148,1,0.6584648460226484
PCDHA11,+-+-,0.4051475,0.7929072295887272,0.43494753570674294,-1,0.8698950714134859
STX5,+-++,0.427967155,0.9011706583349312,0.32047528826958455,-1,0.6409505765391691
QARS,++-+,0.569269683,0.5272300235414792,0.749218631923589,1,1.0544600470829584
WRAP53,++--,0.370093901,0.23250548937527338,0.950597668553443,1,0.46501097875054676
RP11-332J15.1,+-++,0.378739482,0.874411166243515,0.34479258552921266,-1,0.6895851710584253
MPRIP,+-++,0.287929123,0.7270588132444334,0.4635334845722164,-1,0.9270669691444328
SGSH,---+,0.301890928,0.8784424127251942,0.3445205643853727,-1,0.6890411287707454
SEC22C,+++-,0.339950103,0.44731946885989105,0.8100185081240201,1,0.8946389377197821
PTPN20CP,++--,0.385775462,0.2190625880421742,0.9619261631056987,1,0.4381251760843484
HIRA,--++,0.360590194,0.965102870233221,0.19294063564886602,-1,0.38588127129773203
RP11-477E3.2,++-+,0.288441718,0.3680213571400718,0.8374849369333712,1,0.7360427142801436
RNU1-30P,++--,0.354954315,0.2685966822654241,0.9170201760002782,1,0.5371933645308482
RFX5,-+-+,0.448142029,0.46049416003539656,0.7790531491974628,1,0.9209883200707931
TMEM151A,+---,0.613005104,0.4816499152348368,0.817368576466558,1,0.9632998304696736
SNORD116-23,+-++,0.405122812,0.6475539987056751,0.550625102718276,-1,1.101250205436552
RAB8A,+-+-,0.327082427,0.5141952652142914,0.6292035471621498,1,1.0283905304285827
RP11-317F20.2,+++-,0.53958758,0.6847431293475138,0.641974777791314,-1,1.283949555582628
RN7SL500P,--++,0.352493713,0.8954382711563901,0.3518960568166363,-1,0.7037921136332727
ARSI,+-++,0.259766097,0.7298086053235118,0.39847998186032874,-1,0.7969599637206575
HSPA8P4,+-+-,0.337741148,0.8646166066435328,0.3590386196719401,-1,0.7180772393438802
RP11-227D13.1,-++-,0.435326782,0.6988985028330841,0.5172764124697343,-1,1.0345528249394687
MRPS22,+++-,0.344070013,0.27209743167610884,0.9230508086307743,1,0.5441948633522177
ALG3,+-+-,0.375330085,0.7199991880704751,0.44540554670237986,-1,0.8908110934047597
PPP1R10,+-+-,0.476621539,0.6244253549552974,0.6368974588432764,1,1.2488507099105948
AC078899.1,++--,0.324871094,0.1887996870878746,0.9668096643121084,1,0.3775993741757492
AP000487.5,+-+-,0.354393976,0.40358742863712965,0.7799623730967298,1,0.8071748572742593
RNU6-103P,+--+,0.524199081,0.7693598102741044,0.5628306236134076,-1,1.1256612472268153
PDIA6,+++-,0.307191464,0.36757668754696043,0.8178915418984668,1,0.7351533750939209
SDCBP2,-+--,0.696411171,0.6456914426842616,0.7087960397999685,1,1.2913828853685232
MCHR1,-+-+,0.373226655,0.6569731675911955,0.5405383272871469,-1,1.0810766545742938
MED12L,--++,0.390892949,0.857065799160064,0.4201894853733494,-1,0.8403789707466988
NHSL2,--+-,0.712675107,0.781511662516348,0.5609014915007503,-1,1.1218029830015006
CLBA1,-++-,0.638866424,0.7065442622448449,0.6310471451137467,-1,1.2620942902274934
RP11-95M15.2,--++,0.30464162,0.9106371906739834,0.2981273687419029,-1,0.5962547374838058
AC147651.3,--++,0.364801444,0.9495226459878979,0.24474602997531203,-1,0.48949205995062406
RP3-466I7.1,+-+-,0.458304266,0.4860114326957294,0.6978851575818077,1,0.9720228653914588
EDRF1-DT,--++,0.554627057,0.8564236623136838,0.4612314781246419,-1,0.9224629562492838
PRODH,-+++,0.452598975,0.8879948398292256,0.3569302324342856,-1,0.7138604648685712
FAM98B,-+-+,0.367929382,0.8014878666487821,0.46367605088095165,-1,0.9273521017619033
GALNT1,-+--,0.453227101,0.40820209748422864,0.8421580245525959,1,0.8164041949684573
CCDC74B,--++,0.4689965,0.9707758221495821,0.1936818267816214,-1,0.3873636535632428
CDKN2AIPNL,-+++,0.279341886,0.7504504683804933,0.4345002839703729,-1,0.8690005679407458
CCNDBP1,--++,0.250902682,0.9453288115547426,0.20993203733975463,-1,0.41986407467950926
