gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
ZNF236,++-+++,0.112504926,0.02078240590239487,0.994591389845154,1,0.04156481180478974
ZBTB20,------,0.089585353,0.9983289537974683,0.02079381913905359,-1,0.04158763827810718
AFF4,+-----,0.03495474,0.9796315047156439,0.020807110174293614,-1,0.04161422034858723
MARCH3,------,0.082475085,0.9988740169374598,0.02081103597016564,-1,0.04162207194033128
RP11-271C24.3,----+-,0.074547199,0.9715963485087159,0.02082736749047536,-1,0.04165473498095072
ATP8B2,++++++,0.085333141,0.020836157230781447,0.9977787260989316,1,0.041672314461562894
HPS1,++++++,0.01601915,0.02085215305694954,0.9941641123988542,1,0.04170430611389908
INPP5D,++++++,0.104450058,0.02086308318718115,0.9980677059781192,1,0.0417261663743623
METTL21EP,------,0.011815794,0.9841666255197695,0.0208737700035937,-1,0.0417475400071874
BACE1,----+-,0.051510604,0.9858928333427577,0.020903210679081186,-1,0.04180642135816237
DCLK3,++-++-,0.001350074,0.020910094931823435,0.9008653922387062,1,0.04182018986364687
SLC25A11,+++++-,0.006577035,0.020989309613403503,0.9526710061646484,1,0.041978619226807005
LEF1,++++++,0.104837609,0.020991802064473642,0.9983074732715314,1,0.041983604128947284
ZNF331,------,0.18336803,0.9995487928314788,0.020994822406612632,-1,0.041989644813225264
SNORD116-8,+++---,0.004980331,0.020998719427995187,0.8413284084730274,1,0.041997438855990374
ETS2,--+--+,0.024906232,0.5962146849444959,0.02099957449080985,-1,0.0419991489816197
PCYT2,-++++-,0.005647512,0.02101397597037987,0.9000994463967347,1,0.04202795194075974
FAM71F2,++++++,0.077215379,0.021023298212834066,0.9982346232756563,1,0.04204659642566813
KIDINS220,----+-,0.109469245,0.9882107959903287,0.021033021917085726,-1,0.04206604383417145
GAPDHP23,++++++,0.016648929,0.02104640069103249,0.9916544079981382,1,0.04209280138206498
SULF2,---+--,0.022119771,0.8908436461126159,0.02107056348409899,-1,0.04214112696819798
UBE2L5,++++++,0.043293373,0.02107374396495151,0.9950283158895606,1,0.04214748792990302
PSMA7,+++++-,0.065551225,0.02107832535154176,0.932153010527841,1,0.04215665070308352
ARHGAP45,++++++,0.075570099,0.02108698881299597,0.9977168188601201,1,0.04217397762599194
FKBP14,+-----,0.038486496,0.9898590735244067,0.021088560508981984,-1,0.04217712101796397
EML2,++++++,0.009434949,0.021101398892226626,0.9929202875778281,1,0.04220279778445325
S100A6,+++++-,0.040141011,0.021133388669839593,0.9854243931041237,1,0.042266777339679186
ASB1,++++++,0.095609266,0.021169833442364446,0.9983344516543422,1,0.04233966688472889
RP11-135L13.4,++-++-,0.00460106,0.021175292885933308,0.6711280362095848,1,0.042350585771866615
ZFP3,------,0.052671765,0.9969892337687098,0.02118300109316665,-1,0.0423660021863333
RP11-981G7.6,+++-+-,0.044160172,0.021204708533820588,0.9456577048784722,1,0.042409417067641175
ENPP5,------,0.124551507,0.9993068982453412,0.021217907759494864,-1,0.04243581551898973
RP11-88L24.4,+---+-,0.060703775,0.9771063040973152,0.021225504340961043,-1,0.04245100868192209
DIAPH3,-----+,0.090258921,0.9958550765198547,0.021240458412296888,-1,0.042480916824593776
RPP25,++-+-+,0.007627692,0.021252385191916513,0.8631522140129401,1,0.042504770383833025
RP11-337C18.9,-----+,0.037120115,0.8721220802964235,0.021268005885034854,-1,0.04253601177006971
KIAA1522,++++++,0.022012698,0.021288036319857765,0.9942012073343338,1,0.04257607263971553
CLASRP,++++++,0.119424737,0.021295580318806445,0.9989921899204692,1,0.04259116063761289
NAA10,++++++,0.112361406,0.021299151072311947,0.9991182628411986,1,0.042598302144623894
RNU6-490P,+---+-,0.015631473,0.9240747677205983,0.021329780965534274,-1,0.04265956193106855
SMARCA2,+++-++,0.012904847,0.021334703586397972,0.9566116684746337,1,0.042669407172795944
MMP24OS,++++-+,0.040518197,0.021337621908192595,0.9812592596187306,1,0.04267524381638519
ZNF131,----++,0.012177772,0.9605892123285481,0.02134580066236063,-1,0.04269160132472126
NR2F1,++++++,0.03264997,0.021346015347954047,0.9971120637334405,1,0.042692030695908094
ZDHHC17,----+-,0.082316402,0.9963551990489604,0.021349575866309534,-1,0.04269915173261907
