gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ACLY,--------,0.010828464,0.9999968044063984,1.2919850318017525e-4,-1,2.583970063603505e-4,0.004881521407505339,0.006509357200976403,0.009763042815010678
COPS7A,-------+,0.014513577,0.9943088190085636,1.3110759105854736e-4,-1,2.6221518211709473e-4,0.004881521407505339,0.00661106590724166,0.009763042815010678
QKI,--+-+-+-,0.001551404,0.4604722951518434,1.3166078908254824e-4,-1,2.633215781650965e-4,0.004881521407505339,0.006712774613506917,0.009763042815010678
ZNF24,----+---,0.001666948,0.9071867920297816,1.332541810267994e-4,-1,2.665083620535988e-4,0.004881521407505339,0.006814483319772173,0.009763042815010678
CHP,--------,0.023803745,0.9999985686787499,1.351181710791659e-4,-1,2.702363421583318e-4,0.004881521407505339,0.006916192026037429,0.009763042815010678
TMEM116,------++,9.82678e-4,0.9057529787284645,1.366808267738098e-4,-1,2.733616535476196e-4,0.004881521407505339,0.007017900732302685,0.009763042815010678
LRRC42,------+-,3.4588e-4,0.9990988310151174,1.3686376336599193e-4,-1,2.7372752673198385e-4,0.004881521407505339,0.007119609438567941,0.009763042815010678
ATP2B2,-+------,0.006442228,0.970477160422414,1.385251333143493e-4,-1,2.770502666286986e-4,0.004881521407505339,0.0072213181448331975,0.009763042815010678
NAV2,+++++-+-,7.03745e-4,1.3890549583052376e-4,0.8945433423419431,1,2.778109916610475e-4,0.004882017900732303,0.007322282111258009,0.009764035801464606
NDN,--------,0.010858052,0.9998596406943192,1.4177962498504213e-4,-1,2.8355924997008425e-4,0.004983219770161701,0.007323026851098454,0.009966439540323401
KIAA0586,+-------,0.001547472,0.9960390520164564,1.4183321203683363e-4,-1,2.8366642407366726e-4,0.004983219770161701,0.007424735557363711,0.009966439540323401
SST,-------+,3.35674e-4,0.9935653189357451,1.4206511959188666e-4,-1,2.841302391837733e-4,0.004983219770161701,0.007526444263628967,0.009966439540323401
ANK3,--+++---,6.35e-5,0.08273590206404582,1.4368271071317962e-4,-1,2.8736542142635923e-4,0.004983219770161701,0.007628152969894223,0.009966439540323401
TDRD3,+-++++++,3.85768e-4,1.4527618279289053e-4,0.991217400050264,1,2.9055236558578107e-4,0.004983726606997559,0.007729075561883454,0.009967453213995118
NTRK3,++++--+-,0.003217697,1.4653241484019163e-4,0.4531931601064088,1,2.9306482968038326e-4,0.005085435313262815,0.007729075561883454,0.01017087062652563
PPM1A,--+-++-+,0.00319279,0.10748641930846477,1.4882243697185617e-4,-1,2.9764487394371233e-4,0.005186616495474423,0.007729861676159479,0.010373232990948845
EIF1B,-------+,0.005894476,0.9794400405422209,1.4928883229772843e-4,-1,2.9857766459545686e-4,0.005186616495474423,0.007831570382424735,0.010373232990948845
CLCC1,+-+-++-+,0.002747566,1.5050800699259356e-4,0.4698629623912949,1,3.010160139851871e-4,0.005187144019528071,0.007932472287196176,0.010374288039056143
TMEM93,-+------,0.006480056,0.9764551850306616,1.5202786956778014e-4,-1,3.040557391355603e-4,0.005288314858130784,0.007933279088689993,0.010576629716261568
AGK,----+---,0.001906554,0.9755213106547985,1.5250555292274065e-4,-1,3.050111058454813e-4,0.005288314858130784,0.008034987794955248,0.010576629716261568
CHD9,++++++++,0.020514981,1.5322229671845198e-4,0.9999972898490456,1,3.0644459343690396e-4,0.0052888527257933275,0.008135869012508899,0.010577705451586655
SP110,+-++++++,0.01335824,1.5545736670404713e-4,0.9906609602994193,1,3.1091473340809426e-4,0.0053905614320585845,0.008135869012508899,0.010781122864117169
PDSS1,--------,3.94e-5,0.9992275936383168,1.5686769150233e-4,-1,3.1373538300466e-4,0.005491711583443507,0.008136696501220505,0.010983423166887014
ATP2B4,+++++-++,0.006337266,1.6097252928957487e-4,0.9978609090943219,1,3.2194505857914975e-4,0.005492270138323841,0.00823756737516526,0.010984540276647681
TEF,+++++-++,0.004226779,1.613126825507807e-4,0.9939652041259794,1,3.226253651015614e-4,0.005593978844589097,0.00823756737516526,0.011187957689178194
DLGAP4,++-+-++-,3.1161e-4,1.622921106846263e-4,0.1351318041169112,1,3.245842213692526e-4,0.005695687550854353,0.00823756737516526,0.011391375101708706
TUBG1,-+----+-,4.30524e-4,0.9879548506806177,1.6232893116873193e-4,-1,3.2465786233746387e-4,0.00579680667141259,0.00823840520748576,0.01159361334282518
UBIAD1,----+---,0.011190356,0.9758757217397239,1.6464633702814997e-4,-1,3.2929267405629994e-4,0.00579680667141259,0.008340113913751017,0.01159361334282518
GGCX,+----+-+,0.002990824,0.9701125312800215,1.6544315556349758e-4,-1,3.3088631112699517e-4,0.00579680667141259,0.008441822620016273,0.01159361334282518
PPM1D,--------,0.002243446,0.9998558017067496,1.6625063020407288e-4,-1,3.3250126040814575e-4,0.00579680667141259,0.00854353132628153,0.01159361334282518
ZNF395,-+++-+++,2.12828e-4,1.6813865389218066e-4,0.9972636748206912,1,3.362773077843613e-4,0.005797396257119609,0.008644360825790705,0.011594792514239219
LRRCC1,--+-++--,1.98221e-4,1.720396365522116e-4,0.7552754584590934,1,3.440792731044232e-4,0.0058991049633848654,0.008644360825790705,0.011798209926769731
HLA-DPA1,-----+--,0.0069072100000000004,0.9977751149765264,1.7532695786671117e-4,-1,3.5065391573342234e-4,0.006000203396725313,0.008645240032546787,0.012000406793450626
FASN,----+-+-,0.001567416,0.9732036441505082,1.7532935871246482e-4,-1,3.5065871742492963e-4,0.006000203396725313,0.008746948738812042,0.012000406793450626
CGRRF1,-------+,5.48596e-4,0.6585223760737413,1.7750193598260083e-4,-1,3.5500387196520165e-4,0.006000203396725313,0.008848657445077299,0.012000406793450626
ATM,-+++++++,0.001474719,1.7780859788186788e-4,0.9878701500200572,1,3.5561719576373575e-4,0.006000813669650122,0.008949455913759789,0.012001627339300243
STAM2,--------,0.008732772,0.9999927479725144,1.788419714048845e-4,-1,3.57683942809769e-4,0.006101901759381674,0.008950366151342554,0.012203803518763347
ZNF17,+-------,0.005122659,0.9979473724205249,1.8372716504185763e-4,-1,3.6745433008371527e-4,0.006101901759381674,0.009052074857607811,0.012203803518763347
PPIA,++------,0.00128221,0.9429463937905226,1.8703385234663148e-4,-1,3.7406770469326295e-4,0.006101901759381674,0.009153783563873067,0.012203803518763347
FIGNL1,----+--+,0.005381929,0.929105177404326,1.933101535055277e-4,-1,3.866203070110554e-4,0.006101901759381674,0.009255492270138324,0.012203803518763347
TPMT,++++-+-+,2.40824e-4,1.9629417487148157e-4,0.9410891675602958,1,3.9258834974296314e-4,0.006102522375915379,0.009356249364385233,0.012205044751830757
TFG,----+--+,0.00394176,0.9153050395368924,1.9686516910466048e-4,-1,3.9373033820932097e-4,0.006203600122038035,0.00935720097640358,0.01240720024407607
SFI1,++++-+-+,0.001932397,1.9785809102880925e-4,0.9288006629367961,1,3.957161820576185e-4,0.006204231082180635,0.009457947727041595,0.01240846216436127
TRAF5,+++++-+-,0.008789045,2.0236195920476113e-4,0.9438188233179867,1,4.0472391840952227e-4,0.006305939788445891,0.009457947727041595,0.012611879576891782
DDX58,+-+-+++-,9.5e-5,0.2590122924064544,2.0365982188916542e-4,-1,4.0731964377833084e-4,0.006406996847350758,0.009458909682668836,0.012813993694701516
CALCOCO1,+-+++++-,0.002503558,2.064662123979893e-4,0.9900500312088865,1,4.129324247959786e-4,0.006407648494711147,0.009559646089697955,0.012815296989422294
KIAA0182,+-+-+---,0.001742509,0.6491894843050159,2.0759119172002261e-4,-1,4.1518238344004523e-4,0.006508695210007119,0.009560618388934093,0.013017390420014237
RAPGEF3,-+++-+-+,0.00120927,2.0844851851752882e-4,0.9456609424342082,1,4.1689703703505764e-4,0.006509357200976403,0.009661344452354318,0.013018714401952807
MYH11,++++++++,0.011580524,2.1751865853056996e-4,0.9999964824701387,1,4.350373170611399e-4,0.00661106590724166,0.009661344452354318,0.01322213181448332
MIF,-+----+-,0.002037547,0.885285817931351,2.198951926551452e-4,-1,4.397903853102904e-4,0.0067120919353198414,0.009662327095199348,0.013424183870639683
KTN1,--++++++,0.009738296,2.2156428067006826e-4,0.9882124749232978,1,4.431285613401365e-4,0.006712774613506917,0.009763042815010678,0.013425549227013833
STAT5B,++++-+-+,0.001571536,2.2525407628583936e-4,0.841712184866944,1,4.505081525716787e-4,0.006814483319772173,0.009763042815010678,0.013628966639544346
KIF13B,--+-++++,5.17884e-4,2.2844343109372977e-4,0.6665110424463001,1,4.5688686218745955e-4,0.006916192026037429,0.009763042815010678,0.013832384052074858
CMPK1,+++-++++,0.004968258,2.2944702439091252e-4,0.8893934507723943,1,4.5889404878182504e-4,0.007017900732302685,0.009763042815010678,0.01403580146460537
MAGI1,++------,0.002126404,0.5947424655751473,2.3028398493450658e-4,-1,4.6056796986901317e-4,0.007118885385945286,0.009764035801464606,0.014237770771890573
CA12,++++++++,0.003140449,2.329926328455895e-4,0.9998814769588745,1,4.65985265691179e-4,0.007119609438567941,0.009864741177667039,0.014239218877135883
PLEKHA3,++------,0.005868446,0.9711413776721429,2.343155543300912e-4,-1,4.686311086601824e-4,0.007220583748601648,0.00986574450772986,0.014441167497203295
MAST2,--------,0.021258989,0.9999550818185219,2.350042135622522e-4,-1,4.700084271245044e-4,0.007220583748601648,0.009967453213995118,0.014441167497203295
SUZ12,++++-+++,0.00749897,2.3628865535173956e-4,0.9994921455232224,1,4.725773107034791e-4,0.0072213181448331975,0.010068137902979762,0.014442636289666395
ETS2,+-------,0.029133146,0.9987749491998464,2.4096012894480427e-4,-1,4.8192025788960853e-4,0.007322282111258009,0.010069161920260375,0.014644564222516018
KCNIP2,-+----+-,7.48034e-4,0.9357979024595204,2.4096402875876732e-4,-1,4.8192805751753464e-4,0.007322282111258009,0.01017087062652563,0.014644564222516018
GALNT10,--++++++,2.24251e-4,2.436996503665745e-4,0.7056243372453173,1,4.87399300733149e-4,0.007323026851098454,0.010271534628292485,0.014646053702196907
UBE2E3,-+-----+,0.001145225,0.8834308426107245,2.465435621185385e-4,-1,4.93087124237077e-4,0.00742398047391437,0.010272579332790887,0.01484796094782874
MANEAL,----+--+,6.5103e-4,0.9774411675472133,2.47271239983777e-4,-1,4.94542479967554e-4,0.00742398047391437,0.010374288039056143,0.01484796094782874
TNPO2,++-++++-,6.41854e-4,2.517287861150242e-4,0.9016990805003773,1,5.034575722300484e-4,0.007424735557363711,0.010474931353605207,0.014849471114727422
ARG2,+-----+-,0.005827528,0.9959067089307602,2.5490111033286386e-4,-1,5.098022206657277e-4,0.007525678836570731,0.0104759967453214,0.015051357673141462
SEC62,++++-+++,0.003736704,2.679655984942857e-4,0.9573327007081127,1,5.359311969885714e-4,0.007526444263628967,0.010576629716261568,0.015052888527257934
DHX8,++----+-,0.004608146,0.7993119958062209,2.72261572984099e-4,-1,5.44523145968198e-4,0.007627377199227093,0.010577705451586655,0.015254754398454185
SMAD5,--++++++,0.003325843,2.738623307507742e-4,0.4702610872299511,1,5.477246615015484e-4,0.007628152969894223,0.010678328078917929,0.015256305939788446
SCN2B,++-+++++,0.009017416,2.743661289703313e-4,0.9988001094084801,1,5.487322579406626e-4,0.007729861676159479,0.010678328078917929,0.015459723352318959
C9orf64,++-+++-+,1.20693e-4,2.7870536961612647e-4,0.9779701503298421,1,5.574107392322529e-4,0.007831570382424735,0.010678328078917929,0.01566314076484947
PSMB4,-+------,0.019083052,0.987526751192865,2.796291088662088e-4,-1,5.592582177324176e-4,0.007932472287196176,0.010679414157851912,0.015864944574392352
DCLK2,++++-++-,0.005021348,2.9056739726787234e-4,0.6673873465122663,1,5.811347945357447e-4,0.007933279088689993,0.010780026441574291,0.015866558177379985
NME5,------++,2.82022e-4,0.6616658628051006,2.9124238647710356e-4,-1,5.824847729542071e-4,0.008034170649852537,0.010781122864117169,0.016068341299705073
PSMD6,------+-,0.006529494,0.9989764541581274,2.922171910684554e-4,-1,5.844343821369108e-4,0.008034170649852537,0.010882831570382424,0.016068341299705073
GALNT13,+++-++++,0.004911423,2.936770372650374e-4,0.6412672467618156,1,5.873540745300748e-4,0.008034987794955248,0.010983423166887014,0.016069975589910496
PSMA3,--------,0.019225562,0.9999849961947728,2.949604036114097e-4,-1,5.899208072228194e-4,0.008135869012508899,0.010984540276647681,0.016271738025017798
WNK1,+-++++++,7.78652e-4,2.9663572464530595e-4,0.8413522586302891,1,5.932714492906119e-4,0.008136696501220505,0.011085121529543374,0.01627339300244101
SNRPD2,++----+-,0.002727528,0.8183094819706445,2.975108940659939e-4,-1,5.950217881319878e-4,0.00823756737516526,0.011086248982912937,0.01647513475033052
CPSF6,+-+----+,0.005782022,0.8670814101441571,2.983912221942811e-4,-1,5.967824443885622e-4,0.00823756737516526,0.011187957689178194,0.01647513475033052
KCTD1,-+------,0.003428933,0.9684319572056638,2.992862319768624e-4,-1,5.985724639537248e-4,0.00823756737516526,0.011289666395443449,0.01647513475033052
PIGH,-------+,0.002240824,0.8023491856157978,3.035507473798064e-4,-1,6.071014947596128e-4,0.00823756737516526,0.011391375101708706,0.01647513475033052
SLC38A1,-----+-+,0.006281367,0.6639861968917536,3.0419980102664823e-4,-1,6.083996020532965e-4,0.00823756737516526,0.011493083807973963,0.01647513475033052
ACOT7,-+------,1.70599e-4,0.9667406643108385,3.0545259394972865e-4,-1,6.109051878994573e-4,0.00823756737516526,0.011594792514239219,0.01647513475033052
TPP2,--------,0.008191011,0.9999561111917452,3.0828710763311485e-4,-1,6.165742152662297e-4,0.00823756737516526,0.011696501220504476,0.01647513475033052
RQCD1,-----+++,6.95412e-4,0.27895661487196843,3.0968525797166565e-4,-1,6.193705159433313e-4,0.00823756737516526,0.011798209926769731,0.01647513475033052
SBNO2,--+----+,0.005802809,0.9933273772142821,3.115096100330729e-4,-1,6.230192200661458e-4,0.00823756737516526,0.011899918633034988,0.01647513475033052
GEMIN6,++------,0.002617041,0.9984138887029792,3.121307227914176e-4,-1,6.242614455828351e-4,0.00823756737516526,0.012001627339300243,0.01647513475033052
CTSB,+++++-++,0.010516479,3.1477366207135414e-4,0.982637213374449,1,6.295473241427083e-4,0.00823840520748576,0.012102105156106987,0.01647681041497152
HECTD2,-+------,0.001753933,0.9985468396716904,3.1610607912609746e-4,-1,6.322121582521949e-4,0.008339265737821622,0.0121033360455655,0.016678531475643243
FGL2,------++,6.13202e-4,0.9752761518820695,3.21205094580486e-4,-1,6.42410189160972e-4,0.008339265737821622,0.012205044751830757,0.016678531475643243
SLC2A4RG,+++++-++,0.010668071,3.2355342003916726e-4,0.9507164065803481,1,6.471068400783345e-4,0.008340113913751017,0.01230550188141971,0.016680227827502035
SARM1,+++++---,2.78558e-4,3.261133590361984e-4,0.5850923820488496,1,6.522267180723968e-4,0.008441822620016273,0.01230550188141971,0.016883645240032545
BAT5,-+----+-,0.00225412,0.9895956135421826,3.266277649495917e-4,-1,6.532555298991834e-4,0.008542662463134343,0.012306753458096013,0.017085324926268686
NME7,-+-----+,0.00105927,0.9823208019647378,3.304454083797295e-4,-1,6.60890816759459e-4,0.008542662463134343,0.01240846216436127,0.017085324926268686
NAP1L1,++++++-+,0.02640412,3.3320212400074034e-4,0.9970979520657125,1,6.664042480014807e-4,0.00854353132628153,0.01250889860673243,0.01708706265256306
TMEM126B,--------,0.003693633,0.9997251235581787,3.353777899329692e-4,-1,6.707555798659385e-4,0.008644360825790705,0.012510170870626525,0.01728872165158141
CUTA,-+--+-+-,0.001009457,0.9579102669208859,3.355292840150035e-4,-1,6.71058568030007e-4,0.008644360825790705,0.012611879576891782,0.01728872165158141
LXN,--------,0.025290824,0.9999936491321965,3.3576104695264724e-4,-1,6.715220939052945e-4,0.008644360825790705,0.012713588283157039,0.01728872165158141
HPS5,+-+-+-++,0.002587828,3.427491074427455e-4,0.4299742944164111,1,6.85498214885491e-4,0.008645240032546787,0.012813993694701516,0.017290480065093573
UAP1,-------+,0.001029682,0.8744607769080117,3.4443693921952544e-4,-1,6.888738784390509e-4,0.008746059188447066,0.012815296989422294,0.01749211837689413
GGA2,+++++++-,0.002443727,3.452477996379105e-4,0.9125486532957894,1,6.90495599275821e-4,0.008746948738812042,0.012915692057357877,0.017493897477624084
C5orf28,-----+--,0.009473127,0.9989379634427363,3.4965062863127254e-4,-1,6.993012572625451e-4,0.008847757551103428,0.012917005695687551,0.017695515102206856
AKAP1,-+-++-++,0.00479897,3.503387517843698e-4,0.507815644455372,1,7.006775035687396e-4,0.008848657445077299,0.013017390420014237,0.017697314890154598
UQCC,-------+,0.001220037,0.9641386599173488,3.5128820378532873e-4,-1,7.025764075706575e-4,0.008949455913759789,0.013018714401952807,0.017898911827519577
FBXW9,--------,0.011964232,0.9999230514110017,3.5349841847578776e-4,-1,7.069968369515755e-4,0.008949455913759789,0.013120423108218064,0.017898911827519577
HOPX,-+-----+,2.67e-5,0.7882436790733579,3.565452762379612e-4,-1,7.130905524759224e-4,0.008949455913759789,0.01322213181448332,0.017898911827519577
SLC9A1,++-+-+--,0.002194476,3.593690642429904e-4,0.16418620730058578,1,7.187381284859808e-4,0.008950366151342554,0.013322485507983322,0.01790073230268511
SH3GLB1,----+--+,6.76217e-4,0.7297323384039891,3.6220199319099774e-4,-1,7.244039863819955e-4,0.00905115427641615,0.013323840520748576,0.0181023085528323
C10orf4,-+-+---+,8.73034e-4,0.8239701254195358,3.6834622628376394e-4,-1,7.366924525675279e-4,0.00905115427641615,0.013425549227013833,0.0181023085528323
ANAPC13,--------,0.001096161,0.999544228055341,3.717618447144907e-4,-1,7.435236894289814e-4,0.00905115427641615,0.013527257933279089,0.0181023085528323
IDI1,-------+,0.001010112,0.997213767491503,3.7342800147611397e-4,-1,7.468560029522279e-4,0.00905115427641615,0.013628966639544346,0.0181023085528323
PPP2R4,---++---,0.001410019,0.9984029605771308,3.7782509805258383e-4,-1,7.556501961051677e-4,0.00905115427641615,0.013730675345809601,0.0181023085528323
AKT1,+++++++-,0.007920037,3.7808059234496603e-4,0.9546856227066937,1,7.561611846899321e-4,0.009052074857607811,0.013830977321265127,0.018104149715215623
ZWILCH,-------+,0.021340918,0.9872074833172875,3.79793448832365e-4,-1,7.5958689766473e-4,0.009152852639072511,0.013832384052074858,0.018305705278145023
NCAPH2,-+++----,7.81e-5,0.754771999614984,3.844495280166091e-4,-1,7.688990560332182e-4,0.009152852639072511,0.013934092758340113,0.018305705278145023
PTGES2,-+--+---,0.007735019,0.9956162503108102,3.853791677930739e-4,-1,7.707583355861478e-4,0.009152852639072511,0.01403580146460537,0.018305705278145023
COX5A,++----+-,1.04682e-4,0.9624585895919563,3.86445894378575e-4,-1,7.7289178875715e-4,0.009152852639072511,0.014137510170870627,0.018305705278145023
SYT7,------+-,0.010600375,0.9991958202647087,3.888685870556952e-4,-1,7.777371741113904e-4,0.009152852639072511,0.014239218877135883,0.018305705278145023
NRXN1,++-+-+-+,6.23315e-4,3.9035652235743933e-4,0.7733025285432156,1,7.807130447148787e-4,0.009153783563873067,0.014339469134546933,0.018307567127746133
C1orf31,----+--+,0.005277809,0.8306740547137313,3.909666973367858e-4,-1,7.819333946735716e-4,0.009254551001728872,0.01434092758340114,0.018509102003457744
NUB1,+++++-++,0.001718258,3.9558114136177287e-4,0.5116486474380517,1,7.911622827235457e-4,0.009255492270138324,0.014441167497203295,0.018510984540276647
NDUFB2,------+-,0.021807116,0.9997961231070495,3.967891767266506e-4,-1,7.935783534533012e-4,0.009356249364385233,0.014442636289666395,0.018712498728770465
FTCD,++++---+,0.005770599,3.9714805190316547e-4,0.38538900603204135,1,7.942961038063309e-4,0.00935720097640358,0.014542865859859656,0.01871440195280716
PKN1,+-++++++,0.00640412,3.9844021080819866e-4,0.9935875257657296,1,7.968804216163973e-4,0.009458909682668836,0.014542865859859656,0.018917819365337672
BCAP29,-++-----,0.004740262,0.4257561160799126,4.0661139933497196e-4,-1,8.132227986699439e-4,0.009559646089697955,0.014544344995931652,0.01911929217939591
BBS9,--+++-++,5.57584e-4,4.1235796854036805e-4,0.33294934556772726,1,8.247159370807361e-4,0.009560618388934093,0.014644564222516018,0.019121236777868186
AGPS,+----+-+,5.44e-5,0.6143757793942486,4.135480862200521e-4,-1,8.270961724401042e-4,0.009661344452354318,0.014646053702196907,0.019322688904708635
PA2G4,+-++++++,0.017897846,4.195635100112267e-4,0.9955795035116356,1,8.391270200224534e-4,0.009662327095199348,0.014746262585172379,0.019324654190398697
KCNIP3,---+--+-,0.012039419,0.7558143397877162,4.2209647165812543e-4,-1,8.441929433162509e-4,0.009763042815010678,0.014747762408462164,0.019526085630021357
BXDC5,------+-,0.015132865,0.9978341460205364,4.221798772570157e-4,-1,8.443597545140314e-4,0.009763042815010678,0.014849471114727422,0.019526085630021357
IL11RA,+++++-++,0.024401873,4.252164411641785e-4,0.9991145431951917,1,8.50432882328357e-4,0.009764035801464606,0.014949659310485102,0.01952807160292921
CREBZF,-++-++++,0.006620787,4.26765197621451e-4,0.3865318397820291,1,8.53530395242902e-4,0.00986574450772986,0.014949659310485102,0.01973148901545972
MICAL2,---+----,0.002482678,0.9557046197688096,4.337705278639979e-4,-1,8.675410557279958e-4,0.009966439540323401,0.014951179820992677,0.019932879080646802
ZNF207,--+-----,0.005042884,0.9998484478696623,4.3490368890188713e-4,-1,8.698073778037743e-4,0.009966439540323401,0.015052888527257934,0.019932879080646802
METTL9,-+++-+++,0.019618914,4.349202141433075e-4,0.9827085418092375,1,8.69840428286615e-4,0.009967453213995118,0.015153056035797823,0.019934906427990236
TGFB2,----+---,0.006246255,0.9974281575345344,4.3964811070976e-4,-1,8.7929622141952e-4,0.010068137902979762,0.01515459723352319,0.020136275805959523
ADPGK,--------,0.021648408,0.9999862501732605,4.414035808777764e-4,-1,8.828071617555528e-4,0.010068137902979762,0.015256305939788446,0.020136275805959523
HN1L,+-++++++,0.003455337,4.4271026803654177e-4,0.9320270047671642,1,8.854205360730835e-4,0.010069161920260375,0.015356452761110546,0.02013832384052075
ARRDC2,+-++++--,4.37921e-4,4.4566081840161396e-4,0.8836374666072316,1,8.913216368032279e-4,0.01017087062652563,0.015356452761110546,0.02034174125305126
MAF,------++,0.001806367,0.4657895194904551,4.466257253936645e-4,-1,8.93251450787329e-4,0.010271534628292485,0.015358014646053702,0.02054306925658497
SLC25A19,+--+--+-,1.74906e-4,0.8791690122053849,4.4820515961032254e-4,-1,8.964103192206451e-4,0.010271534628292485,0.015459723352318959,0.02054306925658497
PARP10,-++++-++,0.003535674,4.497159671899107e-4,0.9492393952003672,1,8.994319343798214e-4,0.010272579332790887,0.015559849486423269,0.020545158665581775
CC2D1B,---++---,7.88951e-4,0.9711948578657894,4.509518890682533e-4,-1,9.019037781365066e-4,0.010373232990948845,0.015561432058584216,0.02074646598189769
CLCN3,----+--+,8.88109e-4,0.4810307384902123,4.549422156345641e-4,-1,9.098844312691282e-4,0.010373232990948845,0.01566314076484947,0.02074646598189769
SCAMP5,++++-++-,0.012569288,4.6934125970639714e-4,0.7576927637280816,1,9.386825194127943e-4,0.010374288039056143,0.01576324621173599,0.020748576078112285
SYNPO2,--+-+---,0.001738483,0.2955464306878784,4.71962753538785e-4,-1,9.4392550707757e-4,0.010474931353605207,0.015764849471114728,0.020949862707210415
ITFG1,++-----+,5.853e-4,0.5772617274532074,4.7479597219750265e-4,-1,9.495919443950053e-4,0.010474931353605207,0.015866558177379985,0.020949862707210415
LSM5,----+++-,0.001827154,0.6645404234503305,4.7594087122429046e-4,-1,9.518817424485809e-4,0.010474931353605207,0.01596826688364524,0.020949862707210415
C22orf28,-------+,0.005040824,0.9546598024336346,4.79077688889292e-4,-1,9.58155377778584e-4,0.010474931353605207,0.016069975589910496,0.020949862707210415
SPATA7,--------,0.008607116,0.9998284419976272,4.8247644629319545e-4,-1,9.649528925863909e-4,0.010474931353605207,0.016171684296175753,0.020949862707210415
ZNF564,+++++-++,1.26124e-4,4.912040055992473e-4,0.9770893709206215,1,9.824080111984945e-4,0.0104759967453214,0.016271738025017798,0.0209519934906428
PHF12,++++++--,0.002404026,4.934099499528142e-4,0.9547969421373339,1,9.868198999056284e-4,0.010577705451586655,0.016271738025017798,0.02115541090317331
FGFR2,--+-+---,0.006594195,0.9427693113082157,4.963024904837433e-4,-1,9.926049809674865e-4,0.010678328078917929,0.01627339300244101,0.021356656157835857
PPP3CC,-+------,0.008598502,0.9526718712189473,5.062716316712149e-4,-1,0.0010125432633424298,0.010678328078917929,0.016375101708706267,0.021356656157835857
CKLF,------+-,0.006775655,0.9997619968286557,5.11122162219377e-4,-1,0.001022244324438754,0.010678328078917929,0.01647681041497152,0.021356656157835857
CCNY,--+--+-+,0.003007491,0.6421512832690902,5.206991910250118e-4,-1,0.0010413983820500236,0.010678328078917929,0.016578519121236777,0.021356656157835857
FAM63A,+-+-++++,0.003681648,5.210793305383624e-4,0.7544205029066098,1,0.0010421586610767249,0.010679414157851912,0.016678531475643243,0.021358828315703824
PPP2R3A,--++++-+,3.6161e-4,5.219625303145951e-4,0.7215101833150004,1,0.0010439250606291903,0.010781122864117169,0.016678531475643243,0.021562245728234338
YIF1B,----+---,0.073944382,0.9900820338493821,5.229596687222484e-4,-1,0.0010459193374444968,0.010881724804230651,0.016680227827502035,0.021763449608461303
GTF3C3,+-------,0.012016667,0.9973588565970811,5.322170912603901e-4,-1,0.0010644341825207801,0.010881724804230651,0.01678193653376729,0.021763449608461303
MATR3,--+----+,0.001071348,0.04959254005915216,5.356166485499237e-4,-1,0.0010712332970998473,0.010881724804230651,0.016883645240032545,0.021763449608461303
INSIG1,----+--+,0.002387453,0.7757426253692475,5.431281542525162e-4,-1,0.0010862563085050324,0.010881724804230651,0.016985353946297802,0.021763449608461303
TBPL1,-+--+---,0.001774438,0.9949546213434588,5.432940543339645e-4,-1,0.001086588108667929,0.010881724804230651,0.01708706265256306,0.021763449608461303
BRD3,+-++++++,0.007200094,5.442134468212682e-4,0.9922714181185378,1,0.0010884268936425365,0.010882831570382424,0.01718702328892505,0.02176566314076485
APH1A,++++-+--,1.72846e-4,5.444980254358442e-4,0.9200364206967417,1,0.0010889960508716884,0.010984540276647681,0.01718702328892505,0.021969080553295363
GLS,+----+--,0.016079775,0.971184973320485,5.464873055382398e-4,-1,0.0010929746110764796,0.011085121529543374,0.017188771358828316,0.02217024305908675
RERE,++++-+--,6.1161e-4,5.475589765659937e-4,0.564165011810558,1,0.0010951179531319875,0.011086248982912937,0.01728872165158141,0.022172497965825873
RBM45,---++---,8.59925e-4,0.5687647525596085,5.485664206111073e-4,-1,0.0010971328412222145,0.011186819892199735,0.017290480065093573,0.02237363978439947
PDRG1,-+------,1.29401e-4,0.9953957738999223,5.549045615198158e-4,-1,0.0011098091230396317,0.011186819892199735,0.017392188771358827,0.02237363978439947
SNRPN,-+-+++++,0.004917041,5.625184086019193e-4,0.42133674359669687,1,0.0011250368172038385,0.011187957689178194,0.01749211837689413,0.022375915378356388
NAP1L4,+-++++-+,8.1779e-4,5.641603233515238e-4,0.7158677790236234,1,0.0011283206467030476,0.011289666395443449,0.01749211837689413,0.022579332790886898
CHDH,-+++-+-+,0.00333221,5.646901170405195e-4,0.9476459272533115,1,0.001129380234081039,0.011391375101708706,0.01749211837689413,0.022782750203417412
BPHL,++++++++,0.032628184,5.664389197212483e-4,0.9999918169529983,1,0.0011328778394424966,0.011493083807973963,0.01749211837689413,0.022986167615947926
HAX1,-+-----+,0.005995412,0.9518921869341793,5.680701951131335e-4,-1,0.001136140390226267,0.01159361334282518,0.017493897477624084,0.02318722668565036
ACAT2,-------+,0.004275281,0.9981466853950091,5.722200249572659e-4,-1,0.0011444400499145317,0.01159361334282518,0.01759560618388934,0.02318722668565036
