gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
MRPS6,-+,1.16199e-4,0.9828523098340106,1.2994676137805916e-4,-1,2.598935227561183e-4
TTC14,++,6.15637e-4,0.0024006470169232216,0.4486207802034502,1,0.004801294033846443
MAF1,++,0.00556161,0.08853331404644056,0.018857304379174853,-1,0.037714608758349706
LTBP3,++,5.14888e-4,0.0019697512876462077,0.51012133195452,1,0.003939502575292415
KIAA1967,+-,1.18352e-4,1.087949576186278e-4,0.9889051963158102,1,2.175899152372556e-4
SLC25A19,-+,1.74906e-4,0.8963451178443966,4.111088642796652e-4,-1,8.222177285593304e-4
KIF5C,++,7.54775e-4,0.002947770207522615,0.40463206027701343,1,0.00589554041504523
PLEKHA1,++,0.002808333,0.01029226322803023,0.15620454801611824,1,0.02058452645606046
RICTOR,--,0.002004963,0.0075626504247487255,0.20596481806048061,1,0.015125300849497451
MANEAL,--,6.5103e-4,0.4562299933747315,0.002512247962480238,-1,0.005024495924960476
ZNF385D,--,6.28933e-4,0.4678105123580246,0.0024194249363682445,-1,0.004838849872736489
GNG3,--,3.12266e-4,0.7190015130446283,0.001032491707826929,-1,0.002064983415653858
GPR12,--,0.011068258,0.03400020981697949,0.05673676337570678,1,0.06800041963395898
GLT8D4,+-,1.82397e-4,3.8448152668586343e-4,0.9194257778633157,1,7.689630533717269e-4
BCL2L1,++,0.001006554,0.00388699055366058,0.36100766007849544,1,0.00777398110732116
ISCA2,--,3.3427e-4,0.7104538915413559,0.0011101924658167238,-1,0.0022203849316334476
CC2D1B,--,7.88951e-4,0.003024748980579292,0.4303206002357622,1,0.006049497961158584
LYSMD2,--,0.005744476,0.09968859327008671,0.019338449030552582,-1,0.038676898061105164
SCO1,--,3.4073e-4,0.71982554113132,0.0011157366705403927,-1,0.0022314733410807855
APH1A,+-,1.72846e-4,2.8475725398114326e-4,0.9552949346469515,1,5.695145079622865e-4
C22orf39,-+,2.17228e-4,0.8996092057276515,4.941145350300609e-4,-1,9.882290700601217e-4
MSN,+-,2.42697e-4,6.136677799062532e-4,0.8668151739583924,1,0.0012273355598125064
WASF2,+-,1.8015e-4,2.6425000179704195e-4,0.9655164548597488,1,5.285000035940839e-4
STK32C,--,8.36517e-4,0.46046925348618994,0.0031322957603881056,-1,0.006264591520776211
C2orf47,--,3.17135e-4,0.8001093986853418,9.191204982194097e-4,-1,0.0018382409964388194
RPS16,++,8.06086e-4,0.4791708864861159,0.0029968768073663004,-1,0.005993753614732601
TSEN54,++,0.010570131,0.07094865733539805,0.03262177041829215,-1,0.0652435408365843
STARD3NL,--,0.001550281,0.005805349319273176,0.314527317847847,1,0.011610698638546352
NRF1,--,0.008751685,0.08442370307680223,0.027748239294134707,-1,0.055496478588269414
GLRX2,--,7.34363e-4,0.5196596268980687,0.002686622234639522,-1,0.005373244469279044
ZNF682,++,0.005721442,0.01918331283623831,0.11956882330117961,1,0.03836662567247662
SST,--,3.35674e-4,0.8020897137455801,9.637389974921426e-4,-1,0.0019274779949842852
ATPIF1,++,7.26311e-4,0.00263007275383307,0.5359459232248027,1,0.00526014550766614
DAXX,++,0.00106161,0.4216825995185827,0.003954063140383768,-1,0.007908126280767536
PTCD1,-+,2.75562e-4,0.8831574325601632,6.527667688781921e-4,-1,0.0013055335377563841
TYRO3,++,4.10955e-4,0.0012726619981022265,0.7461585262087553,1,0.002545323996204453
COL6A1,++,0.002037172,0.0074833578189455975,0.2775233833678456,1,0.014966715637891195
KCNN3,++,4.00749e-4,0.0011810155600024167,0.7785527691538345,1,0.0023620311200048334
NCK1,--,7.75187e-4,0.5521980876775211,0.0027539712772679695,-1,0.005507942554535939
CCDC56,--,0.005153371,0.14543592089683444,0.017427945010254606,-1,0.03485589002050921
POGZ,+-,3.41011e-4,8.768167297651976e-4,0.8496360283381503,1,0.0017536334595303952
AP2S1,-+,3.36049e-4,0.8569586500320568,8.480991381545353e-4,-1,0.0016961982763090706
C15orf17,--,0.006384738,0.12488451510272372,0.021038905767771093,-1,0.04207781153554219
LOC441124,++,3.57772e-4,9.392672810857849e-4,0.8397415869904861,1,0.0018785345621715698
PLEC1,++,5.6264e-4,0.0018453873357804232,0.6767478121376853,1,0.0036907746715608464
DAAM2,+-,2.27341e-4,2.8948140615755975e-4,0.9738837720548752,1,5.789628123151195e-4
C17orf79,--,5.70787e-4,0.6755644465180571,0.0018717680611807551,-1,0.0037435361223615102
WRNIP1,--,0.005051873,0.15320509679234065,0.01709827031679164,-1,0.03419654063358328
FXR2,++,0.00147397,0.0053974260034156596,0.37890766734769576,1,0.010794852006831319
C10orf4,--,8.73034e-4,0.5348245240987269,0.003100276719716293,-1,0.006200553439432586
RPS19,++,0.012581086,0.0756682590005708,0.03771120099066621,-1,0.07542240198133242
UBE2W,--,0.001360768,0.40725413772227753,0.004960635322400562,-1,0.009921270644801123
CHMP5,-+,3.39045e-4,0.879255352426582,7.981989474356981e-4,-1,0.0015963978948713962
PPP2R4,--,0.001410019,0.4010679413208987,0.0051346024332277855,-1,0.010269204866455571
AADAT,--,0.001020412,0.49524179748246694,0.003657224503885442,-1,0.007314449007770884
SMG7,+-,3.32022e-4,7.593334189292675e-4,0.8880660868201954,1,0.001518666837858535
IFIT3,--,0.001819476,0.006609343764666161,0.3402548865090796,1,0.013218687529332323
C1QBP,-+,3.02996e-4,0.9234126186606573,5.970863403865852e-4,-1,0.0011941726807731703
PTBP1,++,0.011004401,0.03362153274225402,0.08855981990965539,1,0.06724306548450804
HM13,+-,2.6133e-4,3.709107236765807e-4,0.9655562621019027,1,7.418214473531614e-4
LRRC42,-+,3.4588e-4,0.8904439863546152,7.810421262321634e-4,-1,0.0015620842524643268
NME7,--,0.00105927,0.507589163858157,0.003750026024200917,-1,0.007500052048401834
COMMD10,--,0.00159897,0.39312305688373345,0.005758161866939551,-1,0.011516323733879102
RIPK1,++,0.00206236,0.007405524038733721,0.33086703969108666,1,0.014811048077467442
WNK1,++,7.78652e-4,0.0026164392158126142,0.6186438386355017,1,0.0052328784316252284
PFKM,-+,3.27996e-4,0.9240044998238992,6.395109915323991e-4,-1,0.0012790219830647982
SLC1A4,++,0.009711049,0.10468788989625144,0.030159658541767217,-1,0.060319317083534434
TJP1,++,4.99625e-4,0.0014133394675054473,0.7890605572790137,1,0.0028266789350108947
RCN2,--,7.60112e-4,0.6365849012066316,0.002517791739946724,-1,0.005035583479893448
SHROOM1,++,8.55524e-4,0.002903346964968728,0.5957656091440263,1,0.005806693929937456
C6orf153,--,0.001276124,0.4663416930277599,0.004537222187587435,-1,0.00907444437517487
PANX2,-+,2.36049e-4,0.9960419809091485,1.2893785572853822e-4,-1,2.5787571145707643e-4
PURG,--,6.26966e-4,0.7203671923245554,0.0019277024644983915,-1,0.003855404928996783
ALMS1,++,0.007134457,0.02304601235901917,0.1384764864982184,1,0.04609202471803834
ACACA,--,7.00281e-4,0.6819536594584914,0.0022309731097651915,-1,0.004461946219530383
CACNB4,--,0.001595412,0.41573032298703233,0.0056814022859962565,-1,0.011362804571992513
TCF25,-+,3.10861e-4,0.9574803526176434,4.758103721335528e-4,-1,9.516207442671055e-4
C8orf55,--,4.5515e-4,0.8433591642402334,0.001156394885396152,-1,0.002312789770792304
NSD1,++,0.013011423,0.03869334883941788,0.08720624844728078,1,0.07738669767883576
SEZ6L2,--,9.17978e-4,0.590937508749599,0.003103658133887824,-1,0.006207316267775648
SMARCAL1,++,0.004784551,0.016145440496753982,0.19123099483592584,1,0.032290880993507964
RHOT1,--,0.020226966,0.06107831423054748,0.0560518517204214,-1,0.1121037034408428
CHST6,+-,2.58333e-4,1.6414059982231997e-4,0.9943802349012256,1,3.2828119964463994e-4
ITFG1,--,0.005061236,0.18819451407486723,0.016958623078399737,-1,0.033917246156799474
DYNC1I1,--,0.001178558,0.5238021113548392,0.004076493710230694,-1,0.008152987420461388
SEMA3B,+-,3.57584e-4,6.378332076273211e-4,0.937282453845711,1,0.0012756664152546423
SFTPD,--,0.006732491,0.15351281408730685,0.021851469048439928,-1,0.043702938096879855
RNF149,--,0.01306339,0.09149721918886083,0.03878695043952116,-1,0.07757390087904233
ZNF419,++,0.001666386,0.005867973457793192,0.42698262731055353,1,0.011735946915586383
CDC73,++,5.80431e-4,0.0016304196250381117,0.7844455022899267,1,0.0032608392500762234
ICAM2,++,9.93633e-4,0.003328851011233126,0.5912573630567043,1,0.006657702022466252
VEZT,--,0.008839607,0.027707392217975028,0.12802456204552343,1,0.055414784435950055
FKBP4,--,0.001503464,0.4625632768284078,0.005254482530460622,-1,0.010508965060921244
UBTD1,++,0.011589981,0.03499817053509454,0.10387307700197226,1,0.06999634107018908
PREX1,+-,2.83521e-4,2.0022893678650614e-4,0.992769519211269,1,4.0045787357301227e-4
PA2G4,++,0.017897846,0.07327463056712416,0.05056179711160419,-1,0.10112359422320838
LRP4,++,0.001144757,0.003888161355214783,0.5537142269972952,1,0.007776322710429566
TRIM52,+-,4.16386e-4,8.39144852657256e-4,0.9131619496383371,1,0.001678289705314512
TRIM33,--,0.001481929,0.4780890481853985,0.005140195853760839,-1,0.010280391707521678
RIMS2,+-,3.98876e-4,7.437815948169524e-4,0.9285964348701818,1,0.0014875631896339048
P4HA1,--,0.022217884,0.06051757476663057,0.06281343855692173,1,0.12103514953326114
CISD1,-+,4.95599e-4,0.8672548830314339,0.0011683815015052245,-1,0.002336763003010449
SLC25A44,--,9.41386e-4,0.636311866674168,0.0030464911622230086,-1,0.006092982324446017
CTH,--,0.003617978,0.2654192830172756,0.012386314791357286,-1,0.024772629582714572
ZC3HC1,--,0.002207584,0.37617229538525854,0.007702024241080706,-1,0.015404048482161412
MLLT11,--,0.002535393,0.344348042959635,0.008817299304057655,-1,0.01763459860811531
ELMO1,+-,2.79026e-4,5.345069030492846e-5,0.9995855182699506,1,1.0690138060985692e-4
CGRRF1,--,5.48596e-4,0.8452897176937526,0.0013611855762819475,-1,0.002722371152563895
TUBG1,-+,4.30524e-4,0.9242287637836413,8.170539837835105e-4,-1,0.001634107967567021
SDC4,++,8.37547e-4,0.0025822954198489443,0.6934447016382297,1,0.005164590839697889
VPS41,--,0.002224813,0.382903781939892,0.007729782241698084,-1,0.015459564483396167
ATP5B,-+,5.55618e-4,0.8476835133296493,0.001368310944733839,-1,0.002736621889467678
PABPC1L2B,--,0.002464513,0.36581656626282527,0.008519901826166212,-1,0.017039803652332423
PANK1,-+,3.77715e-4,0.96809980727175,5.016230499978818e-4,-1,0.0010032460999957636
DGCR2,++,6.76404e-4,0.001848116525713937,0.790927051856241,1,0.003696233051427874
TBCD,++,0.006176124,0.02009117387172227,0.19096495636961572,1,0.04018234774344454
FBLN5,++,8.41479e-4,0.0025229464223657564,0.715528981775215,1,0.005045892844731513
NECAP2,++,0.008259925,0.0259918733644208,0.15380831090689223,1,0.0519837467288416
PHF20,++,0.011288951,0.03409663995670853,0.12134760002317406,1,0.06819327991341706
C9orf7,++,0.008438577,0.1523871193871443,0.026476805361804058,-1,0.052953610723608116
SEMA3A,--,0.002948596,0.3316122103830479,0.01011008175068297,-1,0.02022016350136594
ITFG3,++,0.00335412,0.011427415213295274,0.30539145826653724,1,0.022854830426590547
CRH,--,0.001538858,0.5170000848108864,0.005182583888643475,-1,0.01036516777728695
ACOX1,++,0.001661704,0.0056306558229045605,0.49356963801309156,1,0.011261311645809121
KIF1B,++,0.019225468,0.08080698075017771,0.05355291058244064,-1,0.10710582116488128
PABPC1,++,0.010314607,0.13303033519385551,0.03151794711337444,-1,0.06303589422674888
KLF15,++,0.014067135,0.04113312160307892,0.10510624041091562,1,0.08226624320615784
COX4I1,-+,3.78652e-4,0.984290879642237,3.6859055250033706e-4,-1,7.371811050006741e-4
RAB26,-+,4.21161e-4,0.9650793842356755,5.758655634849173e-4,-1,0.0011517311269698346
SH3PXD2B,+-,4.30618e-4,6.077043827381168e-4,0.962246237391071,1,0.0012154087654762337
RGS7BP,--,0.00344176,0.31414536063824783,0.011644821779078853,-1,0.023289643558157706
RPH3A,--,6.90169e-4,0.0017566156852671128,0.8248350460505258,1,0.0035132313705342256
FIGNL1,--,0.014239232,0.041514599337766404,0.10905726336100659,1,0.08302919867553281
TMED9,++,0.002423689,0.008239378018738119,0.4051274522546816,1,0.016478756037476238
KIAA1462,--,0.011066573,0.13317949640729723,0.0334362812831781,-1,0.0668725625663562
NSDHL,--,0.001498408,0.5508776562677439,0.004942342387148604,-1,0.009884684774297207
CRB1,++,0.001253558,0.004016073570436615,0.6122557439309961,1,0.00803214714087323
MCF2,-+,4.69382e-4,0.9508660759061702,7.356508678711903e-4,-1,0.0014713017357423806
THOC5,--,0.002312266,0.4207221304917064,0.007844525574900481,-1,0.015689051149800962
RTCD1,--,0.001580056,0.5363261196280373,0.005233917259129182,-1,0.010467834518258364
STAMBPL1,--,0.008321161,0.1676181005191492,0.026057877771578218,-1,0.052115755543156436
SPATA5L1,-+,5.37453e-4,0.91657028669584,0.0010391173320750346,-1,0.002078234664150069
MKKS,--,7.74719e-4,0.7936739314469579,0.002075996152172173,-1,0.004151992304344346
C15orf29,++,0.004025,0.01346115008315949,0.28946720846372576,1,0.02692230016631898
AGK,--,0.002343633,0.4229578298533226,0.007928066735675844,-1,0.01585613347135169
ATP6V0C,--,9.33801e-4,0.7327389502516068,0.0027047988282804625,-1,0.005409597656560925
DEDD2,--,8.02903e-4,0.7899963032586366,0.0021579538346163073,-1,0.0043159076692326145
HEG1,++,0.024998127,0.06651283993794407,0.07226998420818717,1,0.13302567987588815
MOBP,+-,4.18914e-4,3.8227969212007573e-4,0.9861445412528085,1,7.645593842401515e-4
GEMIN6,--,0.002617041,0.008816540420612713,0.4035827951129583,1,0.017633080841225425
ARRDC2,+-,4.37921e-4,4.7696573947571643e-4,0.9791130033659129,1,9.539314789514329e-4
NUDCD3,++,0.003626404,0.012133278848719009,0.3242870827275892,1,0.024266557697438018
C1orf53,--,9.07772e-4,0.7569712411501005,0.002545335263262176,-1,0.005090670526524352
FAM115A,++,0.002346629,0.00787828837868151,0.4367841133302226,1,0.01575657675736302
PRKCZ,--,0.002231273,0.45146973766838105,0.0074774838440858854,-1,0.014954967688171771
C17orf58,-+,4.32303e-4,0.984107797205311,4.179799450946903e-4,-1,8.359598901893806e-4
TRAK1,+-,5.99064e-4,0.0012082801421398216,0.9051497153876562,1,0.002416560284279643
MBP,+-,4.00562e-4,2.4445619378410827e-4,0.9944198624552595,1,4.889123875682165e-4
SMARCD1,++,0.001623408,0.005283727745361665,0.5559403912526328,1,0.01056745549072333
SCG2,--,0.001567978,0.5707163304059031,0.005066646806780367,-1,0.010133293613560733
MESP1,--,0.001188109,0.6684574465588731,0.0036242241458268646,-1,0.007248448291653729
MARCH6,++,0.006038764,0.019477038772994393,0.2292671291445263,1,0.038954077545988786
MYO1C,++,0.002695037,0.009030537430612473,0.40676008639028743,1,0.018061074861224945
NDUFA8,-+,6.44944e-4,0.8904258446169666,0.0013698515999108906,-1,0.002739703199821781
PECAM1,++,0.005553839,0.01802710079047031,0.24667909897496498,1,0.03605420158094062
CPEB4,++,0.006332491,0.22511839510075535,0.02031009133823769,-1,0.04062018267647538
UNC119,-+,3.99532e-4,0.9978290758778697,1.5903723334260623e-4,-1,3.1807446668521245e-4
ZCCHC12,-+,5.10955e-4,0.9601548848033405,7.262109391024539e-4,-1,0.0014524218782049078
SNX33,+-,5.77434e-4,0.0010341832048968542,0.9293627838198515,1,0.0020683664097937084
NGLY1,--,0.004053371,0.3121203868708209,0.013424087866220591,-1,0.026848175732441183
TXNDC9,--,0.001161423,0.6886655332809304,0.0034724531766038473,-1,0.006944906353207695
TAC3,--,0.001057116,0.7290529243739979,0.0030356481017292805,-1,0.006071296203458561
BSDC1,++,0.001577247,0.005029372243524055,0.5863602160110485,1,0.01005874448704811
PCSK1,--,0.014913764,0.11943938123588373,0.04304052968981718,-1,0.08608105937963435
C15orf23,--,0.007813577,0.1975254577570893,0.024494190905222382,-1,0.048988381810444764
NOV,--,0.005452622,0.2610420571414545,0.0176575781445664,-1,0.0353151562891328
RGS17,++,0.017978745,0.05041699146659065,0.10465094229468842,1,0.1008339829331813
TSC22D2,++,0.005884551,0.018934967978453423,0.24769872232249987,1,0.037869935956906846
RBM6,++,0.007520412,0.023622581579546033,0.21000848939918706,1,0.047245163159092066
SLC27A1,++,0.004655899,0.01520551893324077,0.29882123677052336,1,0.03041103786648154
F12,--,0.002515169,0.45570832260843064,0.008282077549859147,-1,0.016564155099718293
PKN1,++,0.019949251,0.054990752731885334,0.09937503954712584,1,0.10998150546377067
GRB10,--,0.011806554,0.03514614039663902,0.15056261692890427,1,0.07029228079327804
FZD4,++,9.01498e-4,0.0022724554417495224,0.8162677156265847,1,0.004544910883499045
SNX10,--,0.026731367,0.07014359363448867,0.07924552046798068,1,0.14028718726897735
TESK2,++,0.017225094,0.04857059319101374,0.1132218015216268,1,0.09714118638202748
NPY,--,0.001676873,0.5984449884586606,0.005254660342680208,-1,0.010509320685360417
RPS6KA2,++,0.020810861,0.09858300646444904,0.05694420936838915,-1,0.1138884187367783
LGI4,++,0.005505243,0.01772111831112248,0.27401808257044913,1,0.03544223662224496
SH3PXD2A,+-,5.74625e-4,7.683988089450587e-4,0.9645066957139778,1,0.0015367976178901174
DHX36,--,0.014010019,0.04068571946431105,0.1370722698939434,1,0.0813714389286221
OAZ1,--,0.003291199,0.3966797386537925,0.010797565816482505,-1,0.02159513163296501
SAE1,--,0.001421723,0.6660552537157208,0.004259084959594743,-1,0.008518169919189486
RYR2,++,0.005567041,0.017878248184194253,0.27602966761740033,1,0.035756496368388506
FGL2,-+,6.13202e-4,0.9572236921679745,8.82849196701801e-4,-1,0.001765698393403602
HECTD2,--,0.001753933,0.6020307094685796,0.005449813341287376,-1,0.010899626682574753
VCAN,++,0.005469101,0.017548184607599774,0.28534379900910806,1,0.03509636921519955
COX8A,-+,4.8661e-4,0.9964123736418675,2.392315761080999e-4,-1,4.784631522161998e-4
SNCA,--,0.005257022,0.2949388613265067,0.016902008947621578,-1,0.033804017895243156
IKBKG,--,0.002604213,0.4783849177519944,0.008424197570744606,-1,0.01684839514148921
EEF1D,++,0.00116133,0.0031599265578461347,0.7587780930480152,1,0.006319853115692269
SEC61G,-+,7.19663e-4,0.9224306865957129,0.001311120018385047,-1,0.002622240036770094
KIAA1853,+-,5.02996e-4,2.63501337003534e-4,0.995844416904199,1,5.27002674007068e-4
ACOT11,-+,4.77996e-4,0.9993687951092414,1.0641119687929116e-4,-1,2.1282239375858232e-4
PLXNB1,++,0.002243539,0.007146121292494375,0.5311514644844572,1,0.01429224258498875
DNAJB2,++,0.004106929,0.013311829671089015,0.35877102952011175,1,0.02662365934217803
ZNF451,++,0.006728464,0.02118281085691758,0.25411607385912205,1,0.04236562171383516
CHGB,-+,8.37921e-4,0.8888970826869713,0.0017421844353485113,-1,0.0034843688706970226
TRIM44,+-,5.1882e-4,2.359580952598683e-4,0.996941767734052,1,4.719161905197366e-4
YWHAG,--,0.006812266,0.021390152065621133,0.25644548533052997,1,0.042780304131242265
LNX2,++,0.020644569,0.05641497222102717,0.1110056543811878,1,0.11282994444205434
SORL1,++,0.002078371,0.006463816973424515,0.57595411419199,1,0.01292763394684903
AFAP1L2,+-,6.87921e-4,0.0010082639677159294,0.9542066863395616,1,0.002016527935431859
TCF4,++,0.004359551,0.014016119582149808,0.35859832448231194,1,0.028032239164299616
KRT86,--,0.026282303,0.09267524961514136,0.0689939610664924,-1,0.1379879221329848
C18orf19,--,0.001866105,0.6173445094224675,0.005677930879419024,-1,0.011355861758838048
DCLK1,--,0.00528015,0.31698282754496804,0.01681980274574387,-1,0.03363960549148774
VCP,--,0.001009738,0.8428740408590509,0.0023647880327813103,-1,0.0047295760655626205
UQCC,--,0.001220037,0.7754430118329063,0.003213278455699667,-1,0.006426556911399334
C9orf142,++,0.001677996,0.004958966193445453,0.6604681770956492,1,0.009917932386890906
UBE2E3,--,0.001145225,0.8025010945861958,0.0028921285313312215,-1,0.005784257062662443
DSCAM,++,0.006757678,0.02115045701385885,0.26901142688411195,1,0.0423009140277177
SLC15A2,-+,6.19944e-4,0.9830796350402222,5.960826836455405e-4,-1,0.001192165367291081
SEPT15,-+,7.60393e-4,0.9390209544595266,0.0012457034224126402,-1,0.0024914068448252803
DUSP19,++,0.007672566,0.023740117374922317,0.24736435905488616,1,0.047480234749844634
PLEKHJ1,++,0.008897097,0.2220392328955526,0.027136564826020507,-1,0.054273129652041015
C19orf6,+-,5.93633e-4,4.339552520764222e-4,0.9909717483857542,1,8.679105041528444e-4
PARP10,++,0.003535674,0.011295098524818793,0.4300307988126913,1,0.022590197049637585
SFRS14,++,0.004860112,0.015469418288806474,0.34697613577731085,1,0.030938836577612948
NKIRAS1,--,0.001501966,0.7155670826414228,0.004218833556288516,-1,0.008437667112577032
C17orf62,++,0.001377715,0.0037409307666544478,0.7473844797377094,1,0.0074818615333088955
KPNA1,--,0.019282491,0.0531682517544101,0.12461181108411927,1,0.1063365035088202
KCNB1,++,0.001790449,0.0052777186162891775,0.6554732919315939,1,0.010555437232578355
ABHD12,++,0.0030647,0.00971405874204498,0.47724243864375676,1,0.01942811748408996
DNAJC9,--,0.00308221,0.4765655503818394,0.009766261029652681,-1,0.019532522059305363
ACADS,++,0.005121816,0.016206152211125802,0.34356003156187265,1,0.032412304422251605
WDR47,--,0.007709176,0.02374514735952018,0.2585565008159041,1,0.04749029471904036
SEC14L1,++,0.024521067,0.10666284855144399,0.06500867372948925,-1,0.1300173474589785
NDUFC2,-+,8.24813e-4,0.9375866407288092,0.0013533127817006163,-1,0.0027066255634012326
LOC147670,--,0.002064139,0.6203339537275011,0.006187054211019153,-1,0.012374108422038305
SYNGR1,--,0.0049147,0.35844085626384953,0.015540267884441102,-1,0.031080535768882204
SF3A2,++,0.00341339,0.46121640215606025,0.010768015812127281,-1,0.021536031624254562
NIT2,-+,0.001029494,0.8782001450157285,0.0021736825639425846,-1,0.004347365127885169
STX10,++,0.012476779,0.03646784461116384,0.18477577772515594,1,0.07293568922232768
TBC1D4,++,0.015892978,0.15411046628817843,0.044986714424440355,-1,0.08997342884888071
MYOT,++,0.001929026,0.005631896517062252,0.6560807799174084,1,0.011263793034124505
NIP7,--,0.013164326,0.17902847238323144,0.038201723465702914,-1,0.07640344693140583
FBXO15,--,0.00229382,0.5966687768846959,0.006928784947474537,-1,0.013857569894949073
BAT2,++,0.022634363,0.06073464545381343,0.11819562855519011,1,0.12146929090762686
IPP,++,0.015754401,0.15717843232381892,0.04462530705958847,-1,0.08925061411917694
RAE1,--,0.002306648,0.5995663650937021,0.00694561808762499,-1,0.01389123617524998
PAQR6,++,0.001615824,0.004406462613875367,0.7313856484092786,1,0.008812925227750734
LAMP1,++,0.002493539,0.5768864557245201,0.007575432268498005,-1,0.01515086453699601
FLJ39653,++,0.001606742,0.004360055298797107,0.7354352756980966,1,0.008720110597594213
METTL9,++,0.031269101,0.09335100906123772,0.07940538532684041,-1,0.15881077065368082
EPB41L2,++,0.001346536,0.0033333069756975274,0.8034402136259222,1,0.006666613951395055
CAMK4,--,0.01351236,0.03901679528789391,0.18140378226966292,1,0.07803359057578782
SNRPB,--,0.002281554,0.6154122458991518,0.006784907193768498,-1,0.013569814387536997
EIF4G3,++,0.03014279,0.0770275812319763,0.09706821902048085,1,0.1540551624639526
DOK4,++,0.020956835,0.056861600926293075,0.13003909415517856,1,0.11372320185258615
FAM53B,+-,0.0011397,0.002467060732847171,0.8667956006067852,1,0.004934121465694342
SLC25A29,++,0.034683989,0.08642549002858084,0.08698696537920904,1,0.17285098005716168
OBFC2B,+-,0.001139232,0.0024315037550503536,0.871425190713893,1,0.004863007510100707
PRMT5,--,0.003804775,0.4549072406064125,0.011872459925134773,-1,0.023744919850269545
INPP4A,--,0.016132303,0.16136040906906962,0.045461141783224454,-1,0.09092228356644891
SH3GL2,--,0.002046161,0.6634631813253941,0.005885975149308977,-1,0.011771950298617955
NUP214,++,0.003887266,0.012101389275432304,0.4539455555886981,1,0.02420277855086461
PLXNA2,--,0.01408118,0.18247979757112107,0.040369122888553814,-1,0.08073824577710763
BCAN,--,0.023143165,0.124295634393044,0.061761037328152496,-1,0.12352207465630499
CUTA,-+,0.001009457,0.9190691823828927,0.0018074948946486308,-1,0.0036149897892972615
SIRT2,++,0.0266647,0.06951922617395376,0.11174135372747114,1,0.13903845234790752
H3F3B,+-,9.89139e-4,0.001701841272578075,0.9268703787749957,1,0.00340368254515615
SLC32A1,--,0.00154279,0.7778751521043394,0.003939872281149321,-1,0.007879744562298643
MAGEL2,--,0.001700094,0.004507822664305633,0.746970381198408,1,0.009015645328611266
PCSK7,++,0.010605993,0.031385849345174556,0.23042182337938147,1,0.06277169869034911
C21orf81,++,0.024174625,0.12242029001561348,0.06402831961659988,-1,0.12805663923319976
RRAS2,-+,0.001186798,0.8780126144515734,0.00246909978308281,-1,0.00493819956616562
ISCA1,--,0.001430805,0.8155966290954252,0.0034320814790634465,-1,0.006864162958126893
CYP1B1,+-,8.58895e-4,0.0010280934073461838,0.9699354048311133,1,0.0020561868146923676
SNX2,--,0.001617603,0.7796114960183924,0.0040961593686846135,-1,0.008192318737369227
PTPRR,--,0.002051311,0.6957992897165425,0.005689789457176575,-1,0.01137957891435315
KCNIP2,-+,7.48034e-4,0.997180485253753,3.1736692188784706e-4,-1,6.347338437756941e-4
TBPL1,--,0.007020412,0.3287147555105349,0.02135446740577769,-1,0.04270893481155538
SPIN3,--,0.00304073,0.5681707103850215,0.009068366436602943,-1,0.018136732873205885
PRB3,++,0.002919757,0.00860734025671305,0.5892850867543507,1,0.0172146805134261
ZNF462,+-,9.01498e-4,9.522463613950242e-4,0.9772201867999855,1,0.0019044927227900483
KIAA0913,++,0.002794757,0.008171173197615606,0.6057060349823293,1,0.016342346395231213
CREB3L2,++,0.007079869,0.3337508178054824,0.021463625380117292,-1,0.042927250760234584
GMDS,-+,0.001004775,0.9562681226546453,0.001390111629590903,-1,0.002780223259181806
TRPM4,--,0.005714607,0.3906241806007281,0.017426096507084203,-1,0.034852193014168406
TRAF2,+-,9.93071e-4,0.001290740661840166,0.96232846002344,1,0.002581481323680332
SETD4,--,0.01304279,0.21718290225838174,0.03748354407489715,-1,0.0749670881497943
UBR2,++,0.001991667,0.7380509730392159,0.005249595587488704,-1,0.010499191174977407
EPN2,++,0.006670037,0.020228263094665896,0.35358465455326094,1,0.04045652618933179
LPHN1,++,0.002319382,0.006411481425134168,0.6858137108009511,1,0.012822962850268335
HIVEP3,++,0.007954026,0.023865080501252366,0.31635772610278895,1,0.04773016100250473
ZNF394,+-,8.10112e-4,3.306833382501122e-4,0.9973687505922207,1,6.613666765002244e-4
NAP1L4,+-,8.1779e-4,3.60194782812213e-4,0.9968814524124446,1,7.20389565624426e-4
TMEM134,+-,0.001183708,0.002024261698572003,0.9245636835521797,1,0.004048523397144006
LONRF2,-+,0.00102603,0.9617393409537804,0.0013379960482942576,-1,0.0026759920965885153
EDN1,+-,9.17416e-4,8.403669158869416e-4,0.9834952366738237,1,0.0016807338317738833
PTPLAD1,--,0.004975655,0.4381259460420256,0.01510387431849281,-1,0.03020774863698562
MUM1L1,--,0.011726779,0.24130875966951565,0.034027812978150544,-1,0.06805562595630109
TUBGCP6,+-,9.41854e-4,9.298532373575996e-4,0.980298156791361,1,0.0018597064747151993
FAM50B,-+,0.001366011,0.8852633281036166,0.0027302250437411194,-1,0.005460450087482239
NUDT21,--,0.027124157,0.07021226013515088,0.12884819937620481,1,0.14042452027030175
ADK,-+,0.0012147,0.925047686313978,0.002066011639248486,-1,0.004132023278496972
PACRG,--,0.002227528,0.717094187216652,0.005958148949821427,-1,0.011916297899642854
