gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ZSCAN29,-+-+,0.31600206,0.7927617658497601,0.37498732930871015,-1,0.7499746586174203,0.38344182262001625,0.48509815888515917,0.7668836452400325
MRPS18C,+--+,0.156866573,0.37504285288685796,0.5502803318575734,1,0.7500857057737159,0.3834808259587021,0.4851505288852726,0.7669616519174042
REXO2,-+--,0.320463015,0.6958293640470619,0.375092721965834,-1,0.750185443931668,0.38354353132628155,0.48519987793713765,0.7670870626525631
CRY1,-+--,0.369475936,0.863425511451616,0.3750979878364621,-1,0.7501959756729242,0.38354353132628155,0.48530159698911607,0.7670870626525631
ZFPM1,++--,0.185977434,0.37519356029781675,0.6334780510313462,1,0.7503871205956335,0.3835825450106805,0.4853539462978031,0.767165090021361
LPAR5,-++-,0.216293258,0.5051351016814649,0.37520301957397606,-1,0.7504060391479521,0.3836452400325468,0.4854033160410945,0.7672904800650936
PPP1R15B,-+-+,0.194385768,0.3755091036339664,0.6458367019444464,1,0.7510182072679328,0.38368426406265893,0.48545565500406834,0.7673685281253179
ARL4A,---+,0.356590449,0.8345256925425197,0.3756217098564557,-1,0.7512434197129114,0.38374694873881204,0.4855050350930729,0.7674938974776241
C8orf34,---+,0.393481273,0.7726947314717378,0.37572342232463374,-1,0.7514468446492675,0.38374694873881204,0.4856067541450514,0.7674938974776241
MFAP1,---+,0.067590637,0.37574681055466735,0.37930532334754335,1,0.7514936211093347,0.38378598311463735,0.48565907241659884,0.7675719662292747
ATG2A,+-+-,0.203930899,0.5469535422521964,0.3758249420899358,-1,0.7516498841798716,0.3838486574450773,0.4857084731970298,0.7676973148901546
TMEM100,++-+,0.160129494,0.3759018285841598,0.5518447522884271,1,0.75180365716831965,0.38388770216661583,0.48576078112286414,0.7677754043332317
FABP5,+--+,0.085189232,0.3762590224610144,0.429195017940848,1,0.7525180449220288,0.38398942121859425,0.48576078112286414,0.7679788424371885
SLC38A3,++-+,0.380955431,0.3763836714840662,0.8708412591592234,1,0.7527673429681324,0.3840911402705727,0.48576078112286414,0.7681822805411453
CHRNB1,++-+,0.247692509,0.37653334303885566,0.6526739419088021,1,0.7530666860777113,0.3841928593225511,0.48576078112286414,0.7683857186451022
MVP,-+-+,0.213325749,0.3767898924313751,0.6602010056031038,1,0.7535797848627502,0.38429457837452957,0.48576078112286414,0.7685891567490591
RHBDL1,+++-,0.393839607,0.3768326609378867,0.8486554132479016,1,0.7536653218757734,0.384396297426508,0.48576078112286414,0.768792594853016
RAB3B,+--+,0.15635721,0.5302737960868095,0.3769220230601666,-1,0.7538440461203332,0.3844589096826688,0.48581019224900823,0.7689178193653377
RCAN2,--++,0.190363202,0.6867562368526143,0.3769517239128393,-1,0.7539034478256786,0.3844589096826688,0.48591191130098665,0.7689178193653377
TCHP,--++,0.179016948,0.3769521978214345,0.5595429193224752,1,0.753904395642869,0.3844980164784864,0.48596419853539463,0.7689960329569728
RPL41,--++,0.157458333,0.37710932278249504,0.49908970023817417,1,0.7542186455649901,0.38459973553046484,0.48596419853539463,0.7691994710609297
SDF4,--+-,0.447265449,0.7887936547830954,0.37713152104192577,-1,0.7542630420838515,0.3846623270951994,0.48601363035296513,0.7693246541903987
FAM125B,-+++,0.090501966,0.37715440707626136,0.4210952527215609,1,0.7543088141525227,0.3847014545824433,0.4860659072416599,0.7694029091648866
GAS6,+-+-,0.111385206,0.4041054404711897,0.3772310782419848,-1,0.7544621564839696,0.3847640358014646,0.48611534940494355,0.7695280716029292
ZNF434,++-+,0.092331086,0.3774220707848267,0.3977085612160459,1,0.7548441415696534,0.38480317363442174,0.4861676159479251,0.7696063472688435
TMEM186,-+-+,0.145369757,0.37746034210688356,0.6458594701507436,1,0.7549206842137671,0.38490489268640016,0.4861676159479251,0.7698097853728003
RCBTB1,-++-,0.159285581,0.3776582675233385,0.492955228442963,1,0.755316535046677,0.3850066117383786,0.4861676159479251,0.7700132234767572
ANAPC4,+-++,0.087516105,0.5189883284280808,0.37775528827006377,-1,0.7555105765401275,0.38506916192026036,0.486217068456922,0.7701383238405207
CHMP1B,---+,0.450559551,0.8632422887847783,0.37788483882893764,-1,0.7557696776578753,0.38506916192026036,0.4863187875089004,0.7701383238405207
COPS7B,+--+,0.372608989,0.7866386516466483,0.37792807251699245,-1,0.7558561450339849,0.38506916192026036,0.4864205065608789,0.7701383238405207
DYRK2,++--,0.284216667,0.7847390813429881,0.3780135724172704,-1,0.7560271448345408,0.38506916192026036,0.4865222256128573,0.7701383238405207
TSHZ1,++--,0.164501404,0.6666534878563972,0.37810845870371007,-1,0.7562169174074201,0.38506916192026036,0.4866239446648357,0.7701383238405207
LINGO1,----,0.553331273,0.8999029524295907,0.3781219328052277,-1,0.7562438656104554,0.38506916192026036,0.48672566371681414,0.7701383238405207
DEPDC6,++-+,0.249808708,0.3783682098222372,0.8220569322471176,1,0.7567364196444744,0.38510833079035706,0.48677786818551666,0.7702166615807141
LY86,++++,0.493976311,0.3785598913852453,0.8993555683082678,1,0.7571197827704906,0.3852100498423355,0.48677786818551666,0.770420099684671
UBQLN4,-++-,0.187399625,0.3787056575717852,0.6089499489716569,1,0.7574113151435704,0.3853117688943139,0.48677786818551666,0.7706235377886278
POLB,--++,0.155062079,0.3791759456340347,0.5780334448430632,1,0.7583518912680693,0.3854134879462923,0.48677786818551666,0.7708269758925846
NUDT16,-+-+,0.211701966,0.6283720335752419,0.37927719226644446,-1,0.7585543845328889,0.3854759967453214,0.4868273827687926,0.7709519934906428
VDAC2,--++,0.10487294,0.37930567907311113,0.47921914827287426,1,0.7586113581462223,0.3855152069982708,0.48687957689178196,0.7710304139965416
TTYH3,--++,0.204830712,0.7953072355217333,0.3799196529448008,-1,0.7598393058896016,0.38557770545158665,0.48692910182077104,0.7711554109031733
FAM19A2,-+-+,0.1135397,0.3800547730263831,0.592765528324423,1,0.7601095460527661,0.3856169260502492,0.4869812855980472,0.7712338521004984
CEACAM19,++++,0.399172097,0.3800721231208439,0.8799841451038536,1,0.7601442462416877,0.38571864510222764,0.4869812855980472,0.7714372902044553
GAS2,+-+-,0.211674719,0.38008380101590844,0.6718942625279519,1,0.7601676020318169,0.38582036415420606,0.4869812855980472,0.7716407283084121
GNG11,-++-,0.361410581,0.38031394468055335,0.8611244946792375,1,0.7606278893611067,0.38592208320618454,0.4869812855980472,0.7718441664123691
CDO1,--++,0.263026779,0.3803844782327698,0.5455195138456831,1,0.7607689564655395,0.38602380225816296,0.4869812855980472,0.7720476045163259
APC2,--+-,0.064811985,0.38054678596154756,0.38950650416039484,1,0.7610935719230951,0.3861255213101414,0.4869812855980472,0.7722510426202828
NANS,+--+,0.131777247,0.40828186713835646,0.3807646029364518,-1,0.7615292058729036,0.3861879576891782,0.48703082087274946,0.7723759153783564
C19orf42,-+-+,0.244472285,0.38080584565545234,0.5475189751937224,1,0.7616116913109047,0.3862272403621198,0.48708299430431246,0.7724544807242396
SCO1,---+,0.188692322,0.5614319587224099,0.3808492148717441,-1,0.7616984297434882,0.38628966639544343,0.4871325399247279,0.7725793327908869
PRMT5,+--+,0.111742509,0.3928545655170904,0.38087558324489884,-1,0.7617511664897977,0.38628966639544343,0.48723425897670636,0.7725793327908869
TTC31,+-+-,0.120152622,0.3809946718453491,0.5873640985851766,1,0.7619893436906982,0.3863289594140983,0.48728641171684295,0.7726579188281966
NDEL1,---+,0.211231461,0.5868225875693129,0.381213526903849,-1,0.762427053807698,0.38639137510170873,0.4873359780286848,0.7727827502034175
SLC35B1,--++,0.289559831,0.6752256667599039,0.38126057834976546,-1,0.7625211566995309,0.38639137510170873,0.4874376970806632,0.7727827502034175
STOX2,+-+-,0.141731086,0.4649698748145469,0.38127864177410065,-1,0.7625572835482013,0.38639137510170873,0.4875394161326416,0.7727827502034175
CEP68,+-+-,0.190386423,0.651428256432725,0.381525354155394,-1,0.763050708310788,0.38639137510170873,0.4876411351846201,0.7727827502034175
ZNF428,+-+-,0.194049251,0.40887304975187466,0.3815398799021522,-1,0.7630797598043044,0.38639137510170873,0.4877428542365985,0.7727827502034175
C20orf24,+--+,0.205756648,0.8018674262793813,0.3816771386977294,-1,0.7633542773954588,0.38639137510170873,0.48784457328857694,0.7727827502034175
SLC27A4,---+,0.37623221,0.8399236446528497,0.38169623632839306,-1,0.7633924726567861,0.38639137510170873,0.48794629234055537,0.7727827502034175
ENY2,--++,0.178211891,0.4099014949764261,0.3818395874648313,-1,0.7636791749296626,0.38639137510170873,0.48804801139253384,0.7727827502034175
MCHR2,-+-+,0.267496816,0.3819163833111316,0.6863314396946694,1,0.7638327666222632,0.3864306784660767,0.48810008136696503,0.7728613569321534
UMPS,+---,0.490957116,0.8420534108745668,0.38199731153750294,-1,0.7639946230750059,0.386493083807974,0.48814973044451226,0.772986167615948
ZNF606,-+--,0.418424719,0.7633470965761504,0.3820120182511083,-1,0.7640240365022166,0.386493083807974,0.4882514494964907,0.772986167615948
MTX1,---+,0.385499345,0.8668271958302328,0.3821467023469055,-1,0.764293404693811,0.386493083807974,0.4883531685484691,0.772986167615948
RAN,-+-+,0.2374103,0.3821819132130634,0.7362828284720312,1,0.7643638264261268,0.3865323975180551,0.4884052074857608,0.7730647950361103
ATXN10,---+,0.263109363,0.6801452466792579,0.38231851104780834,-1,0.7646370220956167,0.3865947925142392,0.4884548876004476,0.7731895850284785
ZCCHC8,++--,0.194851404,0.382818546303562,0.4049868816622104,1,0.765637092607124,0.38663411657003355,0.488506916192026,0.7732682331400671
PFKFB4,+--+,0.18932294,0.5117449764791991,0.3839048256273834,-1,0.7678096512547667,0.3866965012205045,0.488556606652426,0.773393002441009
PEX11G,---+,0.209325749,0.7725118426961891,0.38397815758286613,-1,0.7679563151657323,0.3866965012205045,0.48865832570440443,0.773393002441009
ATP2B1,-+-+,0.175591667,0.3839850541344936,0.5566141082334213,1,0.7679701082689872,0.386735835622012,0.48871033360455657,0.773471671244024
NDUFB3,--++,0.097197378,0.3839863456616726,0.38592966756363156,1,0.7679726913233452,0.38683755467399045,0.48871033360455657,0.7736751093479809
MSI2,-+--,0.08292706,0.42791293756894544,0.384092469107433,-1,0.768184938214866,0.38689991863303497,0.48876004475638285,0.7737998372660699
FAM49B,++--,0.134170037,0.43018925566147237,0.3841603586554968,-1,0.7683207173109936,0.38689991863303497,0.4888617638083613,0.7737998372660699
GABRA1,-+-+,0.173534551,0.5628909331827628,0.3842211535410026,-1,0.7684423070820052,0.38689991863303497,0.48896348286033975,0.7737998372660699
ZNF575,--+-,0.256323876,0.791330942260915,0.38423124582765483,-1,0.7684624916553097,0.38689991863303497,0.48906520191231817,0.7737998372660699
CS,----,0.304066667,0.8590139388787742,0.3844523539200401,-1,0.7689047078400802,0.38689991863303497,0.4891669209642966,0.7737998372660699
SCARA3,-+-+,0.093663577,0.38454847262279296,0.3928162780620049,1,0.7690969452455859,0.38693927372596887,0.48921887713588286,0.7738785474519377
SLU7,-+++,0.211661798,0.38459063135083965,0.7744896809732212,1,0.7691812627016793,0.3870409927779473,0.48921887713588286,0.7740819855558946
KLHL28,++--,0.271704775,0.38463150363411375,0.5991488049734358,1,0.7692630072682275,0.38714271182992577,0.48921887713588286,0.7742854236598515
CHFR,-++-,0.184408989,0.4075121125970258,0.3847613955949455,-1,0.769522791189891,0.38720504475183076,0.48926864001627507,0.7744100895036615
UTP3,++++,0.40908324,0.3847976019669234,0.8808509379450248,1,0.7695952039338468,0.3872444308819042,0.4893205858421481,0.7744888617638084
ACCN1,+---,0.192773689,0.5993669568851284,0.38510648720753643,-1,0.7702129744150729,0.387306753458096,0.4893703590682535,0.774613506916192
C17orf39,---+,0.13775515,0.5260256943788244,0.3854299208769305,-1,0.770859841753861,0.387306753458096,0.4894720781202319,0.774613506916192
SCNM1,----,0.334287734,0.8669650546715252,0.3855486181072263,-1,0.7710972362144526,0.387306753458096,0.48957379717221033,0.774613506916192
PLCG1,+++-,0.285342509,0.38556798963764904,0.6819626177045539,1,0.7711359792752981,0.3873461499338826,0.48962571196094384,0.7746922998677652
POLG2,+-+-,0.125942884,0.38568131057148247,0.3903420736239887,1,0.7713626211429649,0.38744786898586103,0.48962571196094384,0.7748957379717221
CHST11,+-+-,0.156569382,0.3857473369402386,0.48978151047199503,1,0.7714946738804772,0.3875495880378395,0.48962571196094384,0.775099176075679
H2AFY2,----,0.526342228,0.8994108436806196,0.38588202979464975,-1,0.7717640595892995,0.3876118795768918,0.4896755162241888,0.7752237591537836
KIAA0406,-+++,0.349059363,0.38594697956782026,0.7937866662904911,1,0.7718939591356405,0.38765130708981793,0.4897274206672091,0.7753026141796359
C1GALT1,+---,0.346321161,0.8380654158682009,0.3859792147935174,-1,0.7719584295870348,0.38771358828315705,0.48977723527616723,0.7754271765663141
PDE4C,++--,0.204551966,0.38599797801862556,0.5382405012268088,1,0.7719959560372511,0.38775302614179635,0.4898291293734744,0.7755060522835927
YKT6,+-++,0.182809738,0.38600735671818964,0.5643445485995915,1,0.7720147134363793,0.3878547451937748,0.4898291293734744,0.7757094903875495
GTPBP8,+--+,0.257526592,0.3860383690383105,0.5717004801777622,1,0.772076738076621,0.38795646424575325,0.4898291293734744,0.7759129284915065
MKRN1,-+--,0.329744569,0.8053281725043698,0.3861282006516976,-1,0.7722564013033952,0.3880187144019528,0.48987895432814565,0.7760374288039056
GRK4,--+-,0.093057303,0.4288146182666605,0.38613392543884495,-1,0.7722678508776899,0.3880187144019528,0.4899806733801241,0.7760374288039056
LSM2,+-++,0.287257491,0.386156302515489,0.7226872290057654,1,0.772312605030978,0.3880581832977317,0.4900325467860049,0.7761163665954633
NEIL1,-+--,0.118232491,0.44410883035894216,0.3862883161883862,-1,0.7725766323767724,0.38812042310821804,0.49008239243210255,0.7762408462164361
FBLN2,--++,0.16762397,0.48980845641653636,0.38633371571551756,-1,0.7726674314310351,0.38812042310821804,0.490184111484081,0.7762408462164361
HIPK4,---+,0.188424064,0.7397894609036492,0.38656507469361795,-1,0.7731301493872359,0.38812042310821804,0.4902858305360594,0.7762408462164361
RALYL,+-++,0.126553652,0.6727497918613021,0.38664462588706683,-1,0.7732892517741337,0.38812042310821804,0.4903875495880378,0.7762408462164361
TDRD7,+-++,0.243832303,0.38669456943591174,0.6366436391670711,1,0.7733891388718235,0.3881599023497101,0.49043938161106593,0.7763198046994202
TMEM120B,--+-,0.150002154,0.5105156438858321,0.38689490863981235,-1,0.7737898172796247,0.38822213181448334,0.4904892686400163,0.7764442636289667
SHC2,--++,0.276648221,0.7011157675872568,0.38693482102162663,-1,0.7738696420432533,0.38822213181448334,0.4905909876919947,0.7764442636289667
TXNDC5,+-++,0.089639888,0.5338529516571028,0.38693822886880863,-1,0.7738764577376173,0.38822213181448334,0.49069270674397314,0.7764442636289667
ASB13,----,0.263800749,0.8406953017023205,0.3871377784437816,-1,0.7742755568875632,0.38822213181448334,0.49079442579595156,0.7764442636289667
GTF3C5,+-+-,0.147677809,0.4952147046152584,0.38751279765779306,-1,0.7750255953155861,0.38822213181448334,0.49089614484793004,0.7764442636289667
ATG16L2,++--,0.129945225,0.637444298702122,0.3875587876980612,-1,0.7751175753961224,0.38822213181448334,0.49099786389990846,0.7764442636289667
CCDC130,+-+-,0.130664981,0.3876489641073081,0.3915415779144804,1,0.7752979282146162,0.3882616214016885,0.49104963384865746,0.776523242803377
HDAC4,+---,0.115546629,0.38769760220591776,0.6286722902008454,1,0.7753952044118355,0.388363340453667,0.49104963384865746,0.776726680907334
SSFA2,--++,0.10948764,0.38787802294456586,0.4264998512737113,1,0.7757560458891317,0.3884650595056454,0.49104963384865746,0.7769301190112908
COG6,++--,0.157600187,0.38801530837873033,0.6874891915380605,1,0.7760306167574607,0.38856677855762384,0.49104963384865746,0.7771335571152477
SMYD4,+-+-,0.154371161,0.3880970745508344,0.6974395824234114,1,0.7761941491016688,0.38866849760960226,0.49104963384865746,0.7773369952192045
EMP3,+-+-,0.162454026,0.38810920612640487,0.6018810801412008,1,0.7762184122528097,0.38877021666158074,0.49104963384865746,0.7775404333231615
PGF,---+,0.134391854,0.4330638850271865,0.3881974803876045,-1,0.776394960775209,0.3888323840520749,0.4910995829518869,0.7776647681041498
ZNF605,--++,0.214124813,0.626373611623768,0.3882997328826122,-1,0.7765994657652244,0.3888323840520749,0.4912013020038653,0.7776647681041498
FAM69A,+-++,0.191779682,0.38833394049632763,0.5504242387447137,1,0.7766678809926553,0.38887193571355916,0.49125305126118796,0.7777438714271183
ENOPH1,-++-,0.233529588,0.536512070676534,0.38863012442901335,-1,0.7772602488580267,0.3889340927583401,0.4913030210558438,0.7778681855166802
MAP3K5,-++-,0.207709831,0.38869352428692766,0.7487214521384822,1,0.7773870485738553,0.3889736547655376,0.4913547599674532,0.7779473095310752
CHL1,-+-+,0.141400468,0.38883584696044204,0.4162980624981321,1,0.7776716939208841,0.389075373817516,0.4913547599674532,0.778150747635032
GSG1L,--++,0.277589139,0.6742294389984552,0.3890308737001891,-1,0.7780617474003781,0.3891375101708706,0.4914047401078222,0.7782750203417412
ABCE1,++-+,0.359463483,0.3891796839525203,0.84088323612982,1,0.7783593679050406,0.3891770928694945,0.49145646867371845,0.778354185738989
PCBP1,-+-+,0.163816105,0.38922141900424884,0.7291989373923876,1,0.7784428380084977,0.3892788119214729,0.49145646867371845,0.7785576238429458
C17orf75,++-+,0.299323127,0.3893656753984485,0.8068166767789532,1,0.778731350796897,0.3893805309734513,0.49145646867371845,0.7787610619469026
HEMK1,--++,0.212544101,0.5114971185953807,0.38938702265507724,-1,0.7787740453101545,0.3894426362896664,0.4915064591598006,0.7788852725793328
STOX1,-++-,0.411729307,0.3895220884657842,0.8251346126351151,1,0.7790441769315684,0.38948225002542974,0.49155817737998375,0.7789645000508595
ABI3,+++-,0.183225,0.3896087315263529,0.548567107344486,1,0.7792174630527058,0.3895839690774082,0.49155817737998375,0.7791679381548164
RSHL1,--+-,0.224558989,0.8045241203924104,0.389700357991189,-1,0.779400715982378,0.3896460537021969,0.49160817821177905,0.7792921074043938
ATG9A,+-+-,0.192508052,0.7761859909693992,0.38972437723869946,-1,0.7794487544773989,0.3896460537021969,0.4917098972637575,0.7792921074043938
