gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
ATP5O,-+,0.017944382,0.5415678148455239,0.04197419442711319,-1,0.08394838885422638,0.10830875622902471,0.12276240846216437,0.21661751245804942
SLC5A3,+-,0.237898221,0.3664373196236923,0.3376973991068124,-1,0.6753947982136248,0.37343638767415843,0.42585435313262815,0.7468727753483169
MRPS6,-+,1.16199e-4,0.4875019393415319,5.221466348903961e-4,-1,0.0010442932697807923,0.0031526492423471983,0.0035598047192839707,0.006305298484694397
RCAN1,--,0.19688633,0.9720014012602873,0.0739716426626712,-1,0.1479432853253424,0.15224244889657276,0.1743287225386493,0.3044848977931455
SETD4,--,0.01304279,0.9980086674730232,0.0032705611159097253,-1,0.006541122231819451,0.016678531475643243,0.01790073230268511,0.03335706295128649
CBR1,+-,0.295901404,0.483880367004052,0.3684137302015312,-1,0.7368274604030624,0.3922505847655853,0.4450772986167616,0.7845011695311706
CBR3,+-,0.340586423,0.661155675433531,0.3499804585736285,-1,0.699960917147257,0.38086036814807284,0.4335842148087876,0.7617207362961457
DOPEY2,+-,0.22963118,0.7609421465641413,0.2391435883838485,-1,0.478287176767697,0.30499338960642736,0.35608218063466235,0.6099867792128547
MORC3,-+,0.097514981,0.7715237455533963,0.12801748397653304,-1,0.2560349679530661,0.21153259432523136,0.2451179820992677,0.4230651886504627
CHAF1B,--,0.239675936,0.8896035559433813,0.17648653324826882,-1,0.35297306649653765,0.25414420827824674,0.3002441008950366,0.5082884165564935
HLCS,++,0.06038221,0.06391823560967758,0.9027298915682778,1,0.12783647121935515,0.14045972335231896,0.15732736702939082,0.2809194467046379
PIGP,++,0.054325094,0.051910605870382216,0.9285230373168978,1,0.10382121174076443,0.1224572823433686,0.1393267568392149,0.2449145646867372
TTC3,-+,0.031427528,0.06842485688452554,0.4968891471836207,1,0.13684971376905108,0.14544344995931652,0.1639377606020543,0.29088689991863304
DSCR3,-+,0.633163764,0.48690519364317375,0.6576315757120486,1,0.9738103872863475,0.44548413344182264,0.5058476558527407,0.8909682668836453
DYRK1A,--,0.077090918,0.9771961260364893,0.04026765624285415,-1,0.0805353124857083,0.1054612020746466,0.11930431244914565,0.2109224041492932
KCNJ6,++,0.411513109,0.23280230467104168,0.8830261194576665,1,0.46560460934208336,0.3000406834825061,0.3498423675378826,0.6000813669650122
ETS2,--,0.224149813,0.9620317430676047,0.09429848517433534,-1,0.18859697034867068,0.17644665920878674,0.20128152969894222,0.3528933184175735
PSMG1,--,0.007906273,0.9832393006352915,0.005700938199350018,-1,0.011401876398700037,0.025933082477372114,0.029597233523189586,0.05186616495474423
BRWD1,--,0.009062266,0.9861136286266345,0.005905186354498965,-1,0.01181037270899793,0.02613647920268484,0.03081773799837266,0.05227295840536968
HMGN1,-+,0.191995599,0.2536557773315021,0.601569633227638,1,0.5073115546630041,0.3156021155410903,0.36845316790399674,0.6312042310821806
WRB,-+,0.06472706,0.7519178414291541,0.09630478548784777,-1,0.19260957097569553,0.17868402318722668,0.2037225386493084,0.35736804637445335
SH3BGR,-+,0.418841667,0.6336358091319211,0.4069940858897362,-1,0.8139881717794724,0.41218346384623206,0.4653173311635476,0.8243669276924641
PCP4,--,0.18279073,0.9384903738389402,0.11335651203269607,-1,0.22671302406539215,0.19800671209193532,0.2267087062652563,0.39601342418387064
DSCAM,++,0.006757678,0.0023561076916028233,0.9968529692149235,1,0.0047122153832056465,0.013018714401952807,0.014949659310485102,0.026037428803905614
MX2,++,0.317200281,0.2047810502775229,0.888854017511393,1,0.4095621005550458,0.2786818551668023,0.32614664903895046,0.5573637103336045
MX1,--,0.896932678,0.6490230210956303,0.5418301525542023,-1,1.0836603051084046,0.46211735991050545,0.5231895850284785,0.9242347198210109
C2CD2,-+,0.209003558,0.5866065583801335,0.2722606354339741,-1,0.5445212708679482,0.32990948845723583,0.38211960943856793,0.6598189769144717
ZNF295,+-,0.455049532,0.4325291622775171,0.6193747798578749,1,0.8650583245550342,0.4236167615947925,0.4803213668259941,0.847233523189585
ABCG1,+-,0.042515356,0.09154950456058199,0.40690867351173576,1,0.18309900912116397,0.17310821806346624,0.19851520390521712,0.3462164361269325
RSPH1,++,0.824018727,0.4882286574037064,0.6974843450538865,1,0.9764573148074128,0.44629780309194467,0.5064578460286789,0.8925956061838893
SLC37A1,++,0.614213015,0.43024989121913265,0.7273636146303609,1,0.8604997824382653,0.4225996745321399,0.4786941930234923,0.8451993490642798
PDE9A,-+,0.073551873,0.15347783400232845,0.16084871072446752,1,0.3069556680046569,0.23382831570382426,0.27509407098545713,0.4676566314076485
NDUFV3,--,0.44130412,0.9084788516501026,0.19880089358084954,-1,0.3976017871616991,0.27326350045764264,0.3211960943856794,0.5465270009152853
PKNOX1,-+,0.02796676,0.33510667036870867,0.06742959393803583,-1,0.13485918787607165,0.14461507169734567,0.1625305126118796,0.28923014339469133
CBS,++,0.084133801,0.09900216262379187,0.8452255255559344,1,0.19800432524758374,0.18246541903986982,0.2074646598189769,0.36493083807973964
U2AF1,++,0.442442416,0.2782958781462588,0.8482138783851987,1,0.5565917562925176,0.3336045565500407,0.38584358791823453,0.6672091131000814
RRP1B,--,0.293405431,0.9183735064857091,0.1667812076857173,-1,0.3335624153714346,0.24560154581511237,0.28854759967453214,0.49120309163022474
PDXK,++,0.413743071,0.21646165554602673,0.8957756993266379,1,0.43292331109205345,0.2881407648494711,0.3355028984033357,0.5762815296989422
CSTB,-+,0.089310581,0.11020399381915716,0.8178081149819771,1,0.22040798763831432,0.19558584214808789,0.22292281094274383,0.39117168429617577
AGPAT3,+-,0.006184738,0.01856564912963563,0.3995559411678396,1,0.03713129825927126,0.06204231082180635,0.069256584968982,0.1240846216436127
PWP2,+-,0.06740103,0.6894952940177768,0.10745316723380513,-1,0.21490633446761026,0.19241330214583546,0.21938567941415785,0.3848266042916709
C21orf33,+-,0.415213015,0.3699276474182979,0.7094306611877054,1,0.7398552948365958,0.39320585842148087,0.44564222516017493,0.7864117168429617
ICOSLG,+-,0.198506835,0.3160508308205239,0.3040723314934815,-1,0.608144662986963,0.351062747889759,0.4040886899918633,0.702125495779518
AIRE,++,0.214651779,0.12364528738042603,0.9383679185308356,1,0.24729057476085206,0.20768917819365337,0.2394996440557307,0.41537835638730675
PFKL,++,0.027249719,0.033693036402802364,0.9034448629015742,1,0.06738607280560473,0.09397884458909683,0.1049527102613648,0.18795768917819367
C21orf2,+-,0.044288951,0.26325407519586147,0.10018370554301603,-1,0.20036741108603207,0.18387063968270112,0.20850284784377543,0.36774127936540224
UBE2G2,+-,0.019495693,0.034108065634217116,0.794330469371116,1,0.06821613126843423,0.09479251423921888,0.10566459879995932,0.18958502847843775
SUMO3,--,0.177336891,0.8849810090172766,0.1494253593989273,-1,0.2988507187978546,0.23065188650462728,0.2700366151342555,0.46130377300925457
PTTG1IP,++,0.136026404,0.036899923411365713,0.9880142953713643,1,0.07379984682273143,0.09855573637103336,0.111766500559341,0.19711147274206672
ITGB2,-+,0.111531742,0.19917311364972556,0.3327705886944854,1,0.39834622729945113,0.27339300244100895,0.3215702227194142,0.5467860048820179
C21orf70,--,0.113175094,0.9204913770660298,0.09380950274483263,-1,0.18761900548966526,0.17593816739550494,0.20046786004882017,0.3518763347910099
ADARB1,--,0.132067041,0.9626464755867218,0.0727096441058484,-1,0.1454192882116968,0.15051357673141463,0.17229454841334418,0.30102715346282927
POFUT2,--,0.087204401,0.9787108318618823,0.04217909530131708,-1,0.08435819060263416,0.10871554967965016,0.12286411716842961,0.21743109935930033
COL18A1,++,0.107808708,0.05944561742353477,0.9678940775566462,1,0.11889123484706954,0.13323840520748575,0.1503101800061019,0.2664768104149715
PCBP3,+-,0.018312734,0.044257455783151045,0.4850343075950735,1,0.08851491156630209,0.11269324654190399,0.12630936641920065,0.22538649308380798
COL6A1,++,0.002037172,8.322951133073729e-4,0.9967748738373651,1,0.0016645902266147457,0.004576891781936533,0.005593409946099867,0.009153783563873067
COL6A2,-+,0.180816011,0.7530324529974232,0.2059882845076426,-1,0.4119765690152852,0.27956879894233705,0.3267900732302685,0.5591375978846741
FTCD,+-,0.005770599,0.013511458939937975,0.7243806369934771,1,0.02702291787987595,0.04871847030105777,0.05573070273568596,0.09743694060211554
C21orf56,-+,0.188777715,0.20754508884366643,0.7672710110452654,1,0.41509017768733286,0.2806143205858421,0.3278755212041086,0.5612286411716843
LSS,+-,0.248621536,0.2706963333956361,0.7105298660361495,1,0.5413926667912722,0.3294344995931652,0.38075866978541645,0.6588689991863304
MCM3AP,+-,0.028921442,0.07170834546758759,0.24006928719081314,1,0.14341669093517517,0.14930838079739625,0.16983626563612325,0.2986167615947925
C21orf57,++,0.248915637,0.15617832753473673,0.9169625072235212,1,0.31235665506947347,0.23698128559804718,0.2778399267771789,0.47396257119609436
PCNT,++,0.208266292,0.1180022342443669,0.9418516385764859,1,0.2360044684887338,0.20270545158665582,0.23248245703244177,0.40541090317331163
DIP2A,+-,0.241173127,0.5046807322467783,0.31768610531472524,-1,0.6353722106294505,0.36052069561680056,0.4134458909682669,0.7210413912336011
S100B,++,0.518998315,0.3371364589617729,0.8065715481002951,1,0.6742729179235458,0.37306753458096015,0.4252008542662463,0.7461350691619203
PRMT2,++,0.065740356,0.017441691533700215,0.9941447203649634,1,0.03488338306740043,0.05868592351505289,0.06661242753991661,0.11737184703010578
IL17RA,--,0.165190449,0.9221325501975527,0.11968465191363038,-1,0.23936930382726077,0.2049222007525679,0.23474369406021156,0.4098444015051358
CECR6,--,0.008030524,0.8456763245458268,0.014458706672422288,-1,0.028917413344844576,0.05013729278958609,0.05838079739625712,0.10027458557917218
CECR5,-+,0.706900749,0.6520930525638977,0.5113811096841356,-1,1.0227622193682713,0.45377809417268383,0.5151545972335232,0.9075561883453677
CECR1,-+,0.107556835,0.8070921844185062,0.12940481158705755,-1,0.2588096231741151,0.2127529746771077,0.24694873881204232,0.4255059493542154
SLC25A18,++,0.153828933,0.04675829031688933,0.9840408876465853,1,0.09351658063377866,0.11594792514239219,0.12997050747482966,0.23189585028478438
ATP6V1E1,--,0.004559925,0.9821523291209033,0.003628875802867146,-1,0.007257751605734292,0.018305705278145023,0.019324654190398697,0.036611410556290046
BCL2L13,++,0.533560955,0.34246422842845564,0.804206386276641,1,0.6849284568569113,0.3763222131814483,0.42855690023390625,0.7526444263628966
BID,--,0.445547191,0.8320564691855931,0.29524827303533446,-1,0.5904965460706689,0.34455405267975187,0.3980878763222132,0.6891081053595037
MICAL3,-+,0.232296442,0.7216013016712298,0.2551638745395958,-1,0.5103277490791917,0.3168920980372216,0.36930431244914563,0.6337841960744433
PEX26,++,0.391120506,0.31761270931219077,0.780344869044802,1,0.6352254186243815,0.3603539462978031,0.4134038441981084,0.7207078925956062
PRODH,++,0.019066854,0.014439373279443411,0.974419123166187,1,0.028878746558886823,0.0500406834825061,0.058374860164751345,0.1000813669650122
DGCR2,++,6.76404e-4,0.001423836966286446,0.8915287382086236,1,0.002847673932572892,0.007729861676159479,0.010068137902979762,0.015459723352318959
DGCR14,++,0.039121348,0.03952719738015147,0.9307459006356226,1,0.07905439476030295,0.10404800650935721,0.11817349740669175,0.20809601301871442
SLC25A1,+-,0.161194663,0.23990607349205065,0.5045780765909677,1,0.4798121469841013,0.305939788445891,0.3569612529238279,0.611879576891782
CLTCL1,--,0.595168258,0.7905388157603496,0.36716433086676,-1,0.73432866173352,0.3916403945896471,0.4445687550854353,0.7832807891792942
MRPL40,-+,0.593805243,0.6512445879149162,0.4776941345322937,-1,0.9553882690645874,0.4412691955659514,0.5025427176566314,0.8825383911319028
C22orf39,-+,2.17228e-4,0.7782948914772725,6.795344599147125e-4,-1,0.001359068919829425,0.003864537780941727,0.004780309194467047,0.007729075561883454
UFD1L,--,0.855472097,0.67711207667615,0.5112108616118156,-1,1.0224217232236312,0.45377809417268383,0.515052888527258,0.9075561883453677
CLDN5,+-,0.002699906,0.00753569373781389,0.6594684929180584,1,0.01507138747562778,0.03254678600488202,0.03722160073222821,0.06509357200976404
GNB1L,--,0.073938858,0.9537241859730796,0.05443815515319297,-1,0.10887631030638593,0.1253940811552934,0.14229048006509357,0.2507881623105868
C22orf29,+-,0.359170787,0.4182597569950275,0.47799725355159883,1,0.836519513990055,0.4184296175752644,0.4714736092748907,0.8368592351505288
COMT,+-,0.575869569,0.6711305487788793,0.4591331894764714,-1,0.9182663789529428,0.43445540526797516,0.4945077298616762,0.8689108105359503
ARVCF,++,0.047261142,0.007767340425859701,0.9978995734936288,1,0.015534680851719402,0.033157038242473555,0.03773009254551002,0.06631407648494711
C22orf25,+-,0.150304213,0.5263407250796478,0.22506078807108185,-1,0.4501215761421637,0.29462015661547847,0.3426566314076485,0.5892403132309569
DGCR8,--,0.723526966,0.7540883681326825,0.42031599024391664,-1,0.8406319804878333,0.41930234923217735,0.4725386493083808,0.8386046984643547
RANBP1,--,0.056684925,0.9731928798555964,0.034953493995857975,-1,0.06990698799171595,0.09661344452354317,0.1073026851098454,0.19322688904708635
ZDHHC8,+-,0.218944944,0.31937516829351337,0.36396779464015416,1,0.6387503365870267,0.3614727420667209,0.41442082782467204,0.7229454841334418
RTN4R,--,0.588691011,0.7390584754142705,0.41429463901090663,-1,0.8285892780218133,0.41564120817654837,0.4692839707078926,0.8312824163530967
ZNF74,-+,9.86e-5,0.6138727487805353,4.0790937706488574e-4,-1,8.158187541297715e-4,0.002542459066409031,0.0026444263628966637,0.005084918132818062
KLHL22,--,0.262144757,0.8152778220993482,0.23455680259310993,-1,0.46911360518621986,0.3020441370893929,0.35130187144019526,0.6040882741787857
MED15,+-,0.003450281,0.008445270770906165,0.7421573795619655,1,0.01689054154181233,0.03508950366151343,0.040679345062544496,0.07017900732302686
SNAP29,-+,0.336510393,0.29318573465403686,0.7793311077820546,1,0.5863714693080737,0.34347030105777054,0.3967253127224652,0.6869406021155411
CRKL,++,0.009048408,0.004098637368785861,0.9938634155304924,1,0.008197274737571722,0.02034174125305126,0.02237363978439947,0.04068348250610252
AIFM3,++,0.143737734,0.1314906122037055,0.881355277141483,1,0.262981224407411,0.21470707892595606,0.24875419505745958,0.4294141578519121
LZTR1,++,0.098668165,0.07997068863661277,0.9310896447487365,1,0.15994137727322555,0.15958096013018713,0.1820400691548866,0.31916192026037427
THAP7,+-,0.039114981,0.0726576988352908,0.65088863229789,1,0.1453153976705816,0.15032546786004883,0.17217532797721957,0.30065093572009766
SLC7A4,+-,0.434627154,0.45427278184618863,0.5288231795945335,1,0.9085455636923773,0.4315500406834825,0.4916098850808502,0.863100081366965
HIC2,++,0.355780712,0.1413659785028595,0.940409001465332,1,0.282731957005719,0.22447111472742068,0.2609579985762229,0.44894222945484136
UBE2L3,--,0.130178558,0.8528692541927793,0.13392534502425457,-1,0.26785069004850914,0.21702430590867486,0.25122050447518307,0.4340486118173497
YDJC,--,0.609680899,0.7774765546345553,0.3830554871812935,-1,0.766110974362587,0.4014034374046578,0.4525020341741253,0.8028068748093156
SDF2L1,++,0.147265075,0.1364230030113727,0.8755140669986365,1,0.2728460060227454,0.21918226200162733,0.2542459066409031,0.43836452400325465
PPIL2,++,0.072569569,0.03289686049718037,0.9834822550312227,1,0.06579372099436075,0.09224979658258747,0.10220685446964303,0.18449959316517495
YPEL1,+-,0.278712172,0.6277410153565811,0.3188846012381767,-1,0.6377692024763534,0.3612325841553951,0.4141578519121237,0.7224651683107902
MAPK1,-+,0.265478464,0.772318162811941,0.2575803505085687,-1,0.5151607010171374,0.3187226685650361,0.37164361269324653,0.6374453371300722
PPM1F,--,0.194889981,0.9465958579053217,0.10894870817342439,-1,0.21789741634684878,0.1943455710363063,0.22121643612693245,0.3886911420726126
TOP3B,++,0.140687734,0.03468550276861869,0.9890204411947485,1,0.06937100553723738,0.09601301871440195,0.1067832807891793,0.1920260374288039
ZNF280B,--,0.027157491,0.8617857192134242,0.03864718289157185,-1,0.0772943657831437,0.10241025119495577,0.11574450772986168,0.20482050238991154
GNAZ,--,0.15894794,0.8869963737867177,0.13792830272188347,-1,0.27585660544376694,0.2208888436896166,0.25620423108218066,0.4417776873792332
RAB36,--,0.82200721,0.6610502136206062,0.5246879785525794,-1,1.0493759571051589,0.4575409335909692,0.5183075671277462,0.9150818671819384
BCR,--,0.081766479,0.8672846617466136,0.09126643839857143,-1,0.18253287679714286,0.17258212142784501,0.19823026851098455,0.34516424285569003
SLC2A11,+-,0.051103652,0.10247377651164778,0.471538725015756,1,0.20494755302329556,0.18602522375915378,0.21122749923726228,0.37205044751830757
DDT,-+,0.035387828,0.723782948758614,0.06186642873700848,-1,0.12373285747401697,0.13739448794874404,0.15419039869812856,0.2747889758974881
CABIN1,+-,0.030818352,0.07053187573168195,0.411468665743785,1,0.1410637514633639,0.1475793327908869,0.1679039967456524,0.2951586655817738
GGT5,++,0.403248221,0.31029679144580785,0.7980044741322914,1,0.6205935828916157,0.3558787632221318,0.40831892606529036,0.7117575264442636
ADORA2A,++,0.210426966,0.19161006625076885,0.8413629889285805,1,0.3832201325015377,0.2677990235964198,0.3154683209600325,0.5355980471928397
C22orf13,++,0.189364326,0.08624042939932611,0.9636652681804867,1,0.17248085879865221,0.16731082180634663,0.19109122343130275,0.33462164361269325
SNRPD3,-+,0.291157772,0.7800751321008346,0.26888662363178195,-1,0.5377732472635639,0.32797721956676495,0.3796786004882018,0.6559544391335299
