gene_symbol,female_ACC.1_female_ACC.2_female_AMY_female_DLPFC_male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
PSMB4,-+------,0.019083052,0.06449543369573381,0.09540863173343413,1,0.12899086739146762,0.24552481692432873,0.3000406834825061,0.49104963384865746
DCLK2,++++-++-,0.005021348,0.0015683096526426825,0.3198420996499547,1,0.003136619305285365,0.037021969080553295,0.5013222131814483,0.07404393816110659
NME5,------++,2.82022e-4,0.9351949182745081,5.47426681055338e-5,-1,1.094853362110676e-4,0.9108014646053703,0.005187144019528071,0.010374288039056143
PSMD6,------+-,0.006529494,0.44234344979050305,0.014803336210710678,-1,0.029606672421421357,0.5946908055329536,0.1315093572009764,0.2630187144019528
GALNT13,+++-++++,0.004911423,0.5442510742564988,4.6020092474507665e-4,-1,9.204018494901533e-4,0.6577502034174125,0.020748576078112285,0.04149715215622457
PSMA3,--------,0.019225562,0.5130265392860343,0.019092380655844555,-1,0.03818476131168911,0.6407648494711147,0.14717249796582588,0.29434499593165175
WNK1,+-++++++,7.78652e-4,0.0441502391380512,0.047085176862084424,1,0.0883004782761024,0.20524816924328723,0.22457282343368593,0.41049633848657446
SNRPD2,++----+-,0.002727528,0.012363140246736758,0.13111559173600487,1,0.024726280493473515,0.10852318958502848,0.3462164361269325,0.21704637917005695
CPSF6,+-+----+,0.005782022,0.08152692902705788,0.028137983127326478,-1,0.056275966254652955,0.27502034174125306,0.1808380797396257,0.3616761594792514
KCTD1,-+------,0.003428933,0.019606894881275667,0.2054766670744338,1,0.039213789762551333,0.13771358828315705,0.41792107404393813,0.2754271765663141
PIGH,-------+,0.002240824,0.938245974049006,1.1463604224647266e-4,-1,2.292720844929453e-4,0.9135475996745321,0.008950366151342554,0.01790073230268511
SLC38A1,-----+-+,0.006281367,0.4624715701083423,7.75882384725654e-4,-1,0.001551764769451308,0.6081163547599675,0.028580146460537022,0.057160292921074045
ACOT7,-+------,1.70599e-4,0.22758312419245322,0.016905036984039876,-1,0.03381007396807975,0.4372457282343369,0.13903580146460537,0.27807160292921074
TPP2,--------,0.008191011,0.028792996430458507,0.3962006232183037,1,0.057585992860917014,0.16741253051261187,0.549227013832384,0.33482506102522375
RQCD1,-----+++,6.95412e-4,0.8971489571461061,1.0429993931603831e-5,-1,2.0859987863207663e-5,0.8838486574450773,0.0014239218877135883,0.0028478437754271765
SBNO2,--+----+,0.005802809,0.2127703255583055,0.032268040314825976,-1,0.06453608062965195,0.42453213995117983,0.19151749389747763,0.38303498779495526
GEMIN6,++------,0.002617041,0.008898185658862056,0.5587724554089347,1,0.017796371317724113,0.09224979658258747,0.6456468673718471,0.18449959316517495
CTSB,+++++-++,0.010516479,0.043178410108710846,0.1354910810745039,1,0.08635682021742169,0.20341741253051263,0.350386493083808,0.40683482506102525
HECTD2,-+------,0.001753933,0.17515564785617266,0.05778583021535989,-1,0.11557166043071979,0.3896460537021969,0.24206672091131,0.48413344182262
FGL2,------++,6.13202e-4,0.6170661818975829,0.003147170420863369,-1,0.006294340841726738,0.7062652563059398,0.060109845402766475,0.12021969080553295
SLC2A4RG,+++++-++,0.010668071,0.0763515431892663,0.055891273479648354,-1,0.11178254695929671,0.26545972335231893,0.23881204231082181,0.47762408462164363
SARM1,+++++---,2.78558e-4,1.0449063221292536e-5,0.9973784289380347,1,2.0898126442585073e-5,0.0020341741253051262,0.9748779495524816,0.0040683482506102524
BAT5,-+----+-,0.00225412,0.031399764939364215,0.20368045751881744,1,0.06279952987872843,0.17534580960130186,0.41619202603742883,0.3506916192026037
NME7,-+-----+,0.00105927,0.4375637924530047,0.007966616532678756,-1,0.015933233065357513,0.5914361269324654,0.09896257119609439,0.19792514239218878
NAP1L1,++++++-+,0.02640412,0.1417831296209106,0.06746400861336996,-1,0.13492801722673992,0.35089503661513427,0.25772986167615947,0.5154597233523189
TMEM126B,--------,0.003693633,0.8221419235412122,0.004092628714141324,-1,0.008185257428282649,0.8319772172497966,0.06956875508543531,0.13913751017087062
CUTA,-+--+-+-,0.001009457,0.11412009403378026,0.03971296116900538,-1,0.07942592233801075,0.31804312449145644,0.20941822620016273,0.41883645240032547
LXN,--------,0.025290824,0.33126977248454414,0.04782989597314465,-1,0.0956597919462893,0.5177990235964198,0.22518307567127746,0.4503661513425549
HPS5,+-+-+-++,0.002587828,0.12360227716502423,0.0028033421223930925,-1,0.005606684244786185,0.3321806346623271,0.05685516680227828,0.11371033360455655
UAP1,-------+,0.001029682,0.23534696768879304,0.008420392615723775,-1,0.01684078523144755,0.44365337672904803,0.10150528885272579,0.20301057770545158
GGA2,+++++++-,0.002443727,0.0022117579054701277,0.5560483885178884,1,0.004423515810940255,0.04505695687550854,0.6445280716029292,0.09011391375101709
C5orf28,-----+--,0.009473127,0.2944783823059459,0.0332778253452342,-1,0.0665556506904684,0.4913547599674532,0.19497558991049635,0.3899511798209927
AKAP1,-+-++-++,0.00479897,0.024698230235833164,0.02612727007654005,1,0.04939646047166633,0.15530919446704639,0.17280309194467047,0.31061838893409277
UQCC,-------+,0.001220037,0.6105211093004557,0.0029654946709220384,-1,0.005930989341844077,0.7026037428803905,0.057973962571196094,0.11594792514239219
FBXW9,--------,0.011964232,0.12300847813519912,0.1330101599382497,1,0.24601695627039824,0.33136696501220503,0.34814890154597233,0.6627339300244101
HOPX,-+-----+,2.67e-5,0.002222602611984539,0.39791702119176414,1,0.004445205223969078,0.045158665581773796,0.5504475183075671,0.09031733116354759
SLC9A1,++-+-+--,0.002194476,1.4629593903240823e-5,0.7133638049349873,1,2.9259187806481645e-5,0.0027461350691619204,0.736879576891782,0.005492270138323841
SH3GLB1,----+--+,6.76217e-4,0.250313775707645,0.0038607247878943984,-1,0.007721449575788797,0.45779088689991865,0.06743287225386493,0.13486574450772987
C10orf4,-+-+---+,8.73034e-4,0.030249718777968816,0.0734124571115195,1,0.06049943755593763,0.17209113100081366,0.26790073230268513,0.3441822620016273
ANAPC13,--------,0.001096161,0.7227021176521322,0.006632189667092047,-1,0.013264379334184093,0.7686126932465419,0.08919853539462978,0.17839707078925957
IDI1,-------+,0.001010112,0.2625491605479738,0.034344593511944195,-1,0.06868918702388839,0.46684296175752643,0.1974165988608625,0.394833197721725
PPP2R4,---++---,0.001410019,0.41901202665124926,0.018627972810389967,-1,0.03725594562077993,0.5797396257119609,0.14574857607811229,0.29149715215622457
AKT1,+++++++-,0.007920037,7.653546217502267e-4,0.8733127850026439,1,0.0015307092435004534,0.025528885272579332,0.8386899918633035,0.051057770545158664
ZWILCH,-------+,0.021340918,0.8690349582097531,0.0013995895468225674,-1,0.0027991790936451348,0.863100081366965,0.0419039869812856,0.0838079739625712
NCAPH2,-+++----,7.81e-5,3.34562477649108e-4,0.7816467764855262,1,6.69124955298216e-4,0.016883645240032545,0.7776647681041498,0.03376729048006509
PTGES2,-+--+---,0.007735019,0.10610027302676209,0.0939159052165409,-1,0.1878318104330818,0.30868592351505286,0.2977013832384052,0.5954027664768105
COX5A,++----+-,1.04682e-4,0.24511293000774484,0.017546723916717768,-1,0.035093447833435536,0.45331570382424735,0.1414768104149715,0.282953620829943
SYT7,------+-,0.010600375,0.21780812079452522,0.05695458412483689,-1,0.11390916824967379,0.4297192839707079,0.24033767290480065,0.4806753458096013
NRXN1,++-+-+-+,6.23315e-4,0.018476811477736492,0.09655512624050017,1,0.036953622955472984,0.13445890968266883,0.3012611879576892,0.26891781936533765
C1orf31,----+--+,0.005277809,0.39316997455214997,0.0030927438616250016,-1,0.006185487723250003,0.5610252237591538,0.05949959316517494,0.11899918633034988
NUB1,+++++-++,0.001718258,3.321597112111949e-4,0.5489110468685222,1,6.643194224223898e-4,0.016680227827502035,0.6404597233523189,0.03336045565500407
NDUFB2,------+-,0.021807116,0.35431697211657237,0.03553352395477101,-1,0.07106704790954202,0.5359031733116355,0.20077298616761594,0.40154597233523187
FTCD,++++---+,0.005770599,1.2408142829064667e-5,0.9665839589871462,1,2.4816285658129334e-5,0.0024410089503661514,0.9213791700569569,0.004882017900732303
PKN1,+-++++++,0.00640412,0.03583451269514158,0.22940426615609547,1,0.07166902539028316,0.18795768917819367,0.439279902359642,0.37591537835638733
BCAP29,-++-----,0.004740262,5.632024945975796e-4,0.3633553476312027,1,0.0011264049891951593,0.021867371847030106,0.5294955248169243,0.04373474369406021
BBS9,--+++-++,5.57584e-4,0.011886189315200385,0.029121366274656908,1,0.02377237863040077,0.10699755899104964,0.1838893409275834,0.21399511798209928
AGPS,+----+-+,5.44e-5,0.9632239419039469,4.437552733179891e-5,-1,8.875105466359782e-5,0.9342961757526445,0.004373474369406021,0.008746948738812042
PA2G4,+-++++++,0.017897846,0.2587959182513517,0.0346778298326874,-1,0.0693556596653748,0.4647070789259561,0.19863710333604556,0.3972742066720911
KCNIP3,---+--+-,0.012039419,0.05828485939828838,0.032296914469513556,-1,0.06459382893902711,0.23504882017900733,0.19172091131000812,0.38344182262001625
BXDC5,------+-,0.015132865,0.4956668202082838,0.01397678061633462,-1,0.02795356123266924,0.6296786004882018,0.12723759153783565,0.2544751830756713
IL11RA,+++++-++,0.024401873,0.07120489772714907,0.18928342694034675,1,0.14240979545429813,0.25823840520748575,0.4045972335231896,0.5164768104149715
CREBZF,-++-++++,0.006620787,0.7143607048950388,8.64414538455654e-5,-1,1.728829076911308e-4,0.7628152969894223,0.006916192026037429,0.013832384052074858
MICAL2,---+----,0.002482678,0.004007620024266909,0.5607759760579263,1,0.008015240048533817,0.06173718470301058,0.6467656631407649,0.12347436940602116
ZNF207,--+-----,0.005042884,0.2932685528631136,0.05226645454413363,-1,0.10453290908826726,0.4905410903173312,0.23382831570382426,0.4676566314076485
METTL9,-+++-+++,0.019618914,0.4102557375848485,0.011525304768968991,-1,0.023050609537937982,0.5728234336859235,0.11686330349877949,0.23372660699755898
TGFB2,----+---,0.006246255,0.2860977930694742,0.03519348149688386,-1,0.07038696299376772,0.4853539462978031,0.19975589910496339,0.39951179820992677
ADPGK,--------,0.021648408,0.3200174909696232,0.05853469600348512,-1,0.11706939200697024,0.5091537835638731,0.24359235150528885,0.4871847030105777
HN1L,+-++++++,0.003455337,0.5819498224184093,0.0029357991444313785,-1,0.005871598288862757,0.6847030105777054,0.05787225386493084,0.11574450772986168
ARRDC2,+-++++--,4.37921e-4,0.0030170819626725875,0.49277480274335017,1,0.006034163925345175,0.05390561432058584,0.6080146460537021,0.10781122864117168
MAF,------++,0.001806367,0.40891935710470617,5.921143305883927e-4,-1,0.0011842286611767855,0.5715012205044752,0.024613506916192025,0.04922701383238405
SLC25A19,+--+--+-,1.74906e-4,0.04780050910089717,0.07133855697190516,1,0.09560101820179434,0.21267290480065093,0.26474776240846215,0.42534580960130186
PARP10,-++++-++,0.003535674,0.028811082723171788,0.16839776425766684,1,0.057622165446343576,0.16751423921887715,0.38639137510170873,0.3350284784377543
CC2D1B,---++---,7.88951e-4,0.08183793395906382,0.08212830283422225,1,0.16367586791812763,0.27552888527257935,0.28152969894222946,0.5510577705451587
CLCN3,----+--+,8.88109e-4,0.1718021056797781,0.0028841862254735066,-1,0.005768372450947013,0.3854759967453214,0.05746541903986981,0.11493083807973963
SCAMP5,++++-++-,0.012569288,1.3054173978995634e-4,0.9452417633536031,1,2.610834795799127e-4,0.009255492270138324,0.8969690805532954,0.018510984540276647
SYNPO2,--+-+---,0.001738483,0.007092688543210396,0.043287366723931506,1,0.014185377086420791,0.08370626525630594,0.2169446704637917,0.16741253051261187
ITFG1,++-----+,5.853e-4,0.32407087596130024,0.0016421961605671241,-1,0.0032843923211342482,0.512713588283157,0.04546379170056957,0.09092758340113914
LSM5,----+++-,0.001827154,0.9983543560702823,2.0573373545408738e-5,-1,4.1146747090817476e-5,0.9878966639544345,0.0024410089503661514,0.004882017900732303
C22orf28,-------+,0.005040824,0.3260841491153708,0.012432519135059621,-1,0.024865038270119242,0.5143409275834011,0.12082994304312449,0.24165988608624897
SPATA7,--------,0.008607116,0.17464498600254375,0.10553256227461924,-1,0.21106512454923848,0.3889340927583401,0.3135679414157852,0.6271358828315704
ZNF564,+++++-++,1.26124e-4,0.002502008119448287,0.7645311355834639,1,0.005004016238896574,0.04820992676973149,0.7669853539462979,0.09641985353946297
PHF12,++++++--,0.002404026,0.003763097519034288,0.6011964797948981,1,0.007526195038068576,0.05960130187144019,0.6708706265256306,0.11920260374288039
FGFR2,--+-+---,0.006594195,0.05230402144061481,0.10337899368069745,1,0.10460804288122962,0.2230471928397071,0.31112693246541906,0.4460943856794142
PPP3CC,-+------,0.008598502,0.01779079570177907,0.2635384595518031,1,0.03558159140355814,0.13110252237591538,0.46246948738812044,0.26220504475183076
CKLF,------+-,0.006775655,0.47492345251138524,0.025951946347462673,-1,0.051903892694925347,0.616253051261188,0.17229454841334418,0.34458909682668837
CCNY,--+--+-+,0.003007491,0.4348888129271708,0.0013515635003825417,-1,0.0027031270007650834,0.5894019528071603,0.040886899918633035,0.08177379983726607
FAM63A,+-+-++++,0.003681648,0.06212724909330532,0.035518523006928954,-1,0.07103704601385791,0.24145646867371848,0.2006712774613507,0.4013425549227014
PPP2R3A,--++++-+,3.6161e-4,0.552704032654389,0.0011298560655982118,-1,0.0022597121311964236,0.6639544344995931,0.03671684296175753,0.07343368592351505
YIF1B,----+---,0.073944382,0.2825602986535815,0.029567370544361777,-1,0.059134741088723554,0.4835231895850285,0.18510984540276648,0.37021969080553296
GTF3C3,+-------,0.012016667,0.10108011488031009,0.13551590435564864,1,0.20216022976062017,0.30105777054515864,0.35048820179007323,0.6021155410903173
MATR3,--+----+,0.001071348,0.013990194301822982,0.002412878050111593,-1,0.004825756100223186,0.11645646867371846,0.05309194467046379,0.10618388934092758
INSIG1,----+--+,0.002387453,0.7177347832494381,7.235191852077192e-4,-1,0.0014470383704154384,0.7651545972335232,0.02756305939788446,0.05512611879576892
TBPL1,-+--+---,0.001774438,0.05575594367233813,0.2054882957196148,1,0.11151188734467626,0.22925142392188771,0.41802278275020344,0.45850284784377543
BRD3,+-++++++,0.007200094,0.0456248166637953,0.22176540131733746,1,0.0912496333275906,0.20779088689991862,0.4330756712774613,0.41558177379983724
APH1A,++++-+--,1.72846e-4,2.8271141686433943e-4,0.974650734907655,1,5.654228337286789e-4,0.014646053702196907,0.9322620016273393,0.029292107404393815
GLS,+----+--,0.016079775,0.4560548980435014,0.009427848806973428,-1,0.018855697613946856,0.6042514239218877,0.10669243287225387,0.21338486574450774
RERE,++++-+--,6.1161e-4,2.5305754223444183e-5,0.9903475520307893,1,5.0611508446888366e-5,0.003661513425549227,0.9574857607811229,0.007323026851098454
RBM45,---++---,8.59925e-4,0.5945722909413754,4.8745595419156753e-4,-1,9.749119083831351e-4,0.6931448331977217,0.021562245728234338,0.043124491456468676
PDRG1,-+------,1.29401e-4,0.5996192220429459,0.009751414187334178,-1,0.019502828374668355,0.6977217249796582,0.108726606997559,0.217453213995118
SNRPN,-+-+++++,0.004917041,0.09504196622259564,0.0060187182943480765,-1,0.012037436588696153,0.29292107404393813,0.08441822620016273,0.16883645240032547
NAP1L4,+-++++-+,8.1779e-4,0.00857107271939211,0.18461043476222588,1,0.01714214543878422,0.09082587469487388,0.4011391375101709,0.18165174938974776
CHDH,-+++-+-+,0.00333221,0.0029925743446442606,0.6656783372163583,1,0.005985148689288521,0.053295362082994305,0.7084011391375101,0.10659072416598861
BPHL,++++++++,0.032628184,0.06600127810379396,0.3443600329457189,1,0.1320025562075879,0.24827095199349064,0.5172904800650936,0.4965419039869813
HAX1,-+-----+,0.005995412,0.09283323186866839,0.0701901307872231,-1,0.1403802615744462,0.290073230268511,0.2626118795768918,0.5252237591537836
ACAT2,-------+,0.004275281,0.8689125446511808,0.0036048295132465953,-1,0.007209659026493191,0.8628966639544345,0.06529698942229455,0.1305939788445891
MPZL1,-++++--+,0.006245693,0.015361078134725141,0.062337379952913566,1,0.030722156269450282,0.12123677786818551,0.24898291293734745,0.24247355573637103
DCN,--------,0.014107772,0.19763593993353554,0.12007699823960379,-1,0.24015399647920757,0.4113100081366965,0.33279088689991865,0.6655817737998373
ZNF518A,-+-++++-,0.013472004,0.1345845125780715,0.015802408530895082,-1,0.031604817061790164,0.34316517493897475,0.1347640358014646,0.2695280716029292
DBT,++++++-+,0.004911891,0.05504005479639447,0.23412337847043935,1,0.11008010959278894,0.22772579332790888,0.44263628966639545,0.45545158665581775
TRIM33,-+-+----,0.001481929,0.006186036832810988,0.19001600041507205,1,0.012372073665621977,0.07770545158665582,0.40520748576078114,0.15541090317331163
SLC22A15,----+--+,0.011837266,0.868188911478273,2.295189529088763e-4,-1,4.590379058177526e-4,0.8624898291293734,0.01403580146460537,0.02807160292921074
CMTM4,++++--++,0.003586517,0.018507164313494574,0.24877078206471523,1,0.03701432862698915,0.13466232709519935,0.4527054515866558,0.2693246541903987
KCNB2,++------,0.015127154,0.016346094009359196,0.3119665781152432,1,0.03269218801871839,0.125,0.4968470301057771,0.25
RIMS2,++++-+-+,3.98876e-4,0.0034566642520590203,0.6626883585246397,1,0.0069133285041180405,0.057160292921074045,0.7064686737184703,0.11432058584214809
PROSC,+-----++,0.002791667,0.8063762209751696,8.468864899258828e-4,-1,0.0016937729798517656,0.8207892595606184,0.030410903173311635,0.06082180634662327
BCAN,-+-+---+,0.00326236,5.523756531100954e-4,0.2675463982019885,1,0.0011047513062201909,0.02166395443449959,0.46582587469487385,0.04332790886899918
XRCC2,++-+++-+,0.001595318,0.004488322886562428,0.7588436035204514,1,0.008976645773124856,0.06590724165988608,0.7638323840520749,0.13181448331977216
ATOH7,--------,0.030035581,0.07871859880696541,0.29713113046640593,1,0.15743719761393082,0.27034174125305127,0.48759153783563874,0.5406834825061025
C6orf162,--------,0.008045131,0.4494988220170674,0.04289381693627973,-1,0.08578763387255946,0.5996745321399511,0.2160292921074044,0.4320585842148088
