gene_symbol,female_ACC.1_female_ACC.2_female_DLPFC_male_ACC.1_male_ACC.2_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
CLIP1,-++--+,0.002344569,0.02515530145080137,0.36575545656592917,1,0.05031060290160274
CAPG,----++,0.002325094,0.32950163201119903,0.02515549096176066,-1,0.05031098192352132
DBNDD1,+++---,0.031026311,0.02517546674431767,0.30685294494378235,1,0.05035093348863534
CRYM,-+---+,0.04053736,0.9585847861082558,0.02517908800299137,-1,0.05035817600598274
KIAA0644,------,0.005484363,0.9810121525987285,0.025203975582628557,-1,0.05040795116525711
CD74,----+-,0.008817509,0.9100864977167099,0.02521167662569836,-1,0.05042335325139672
TBC1D22B,+-----,0.024767228,0.6006701104240545,0.02521174389266828,-1,0.05042348778533656
GRIP2,-+--+-,0.007529494,0.8863906035677631,0.025219295110311134,-1,0.05043859022062227
MEF2D,++---+,0.006627715,0.025263858867450563,0.06985665153467437,1,0.050527717734901126
HINT1,+---++,4.20037e-4,0.03130631270876644,0.02528287832131807,-1,0.05056575664263614
LMNA,---+-+,0.036626124,0.8390653767717716,0.025291033037595258,-1,0.050582066075190515
KLHL7,+----+,0.014308521,0.4064230113440443,0.025303769254541184,-1,0.05060753850908237
GKAP1,++++-+,0.044302434,0.025305845440092737,0.9289248180316743,1,0.050611690880185474
ABHD14A,-+----,0.016579682,0.5496193039909812,0.025321983169816195,-1,0.05064396633963239
CRY2,+++---,0.026424157,0.025336672350051447,0.20048810526425792,1,0.050673344700102894
KIAA1751,+++++-,0.080138015,0.025367489553932896,0.9855551784072383,1,0.05073497910786579
TMEM144,--++++,0.002390262,0.11248439307349521,0.025382747646141814,-1,0.05076549529228363
TMEM59,-----+,0.060527622,0.977491223584575,0.02539161638937365,-1,0.0507832327787473
FEZ1,----++,0.042916573,0.8594652273406775,0.025405863193524655,-1,0.05081172638704931
KIAA1147,--++-+,6.74438e-4,0.025442304761263388,0.05653113199391326,1,0.050884609522526776
FBXL15,-+----,0.021404213,0.7582128286936493,0.025460494335244686,-1,0.05092098867048937
TMEM63A,---+++,0.015966199,0.339070956078534,0.02546772840214377,-1,0.05093545680428754
PCTK2,++--++,0.026735206,0.025471840101074245,0.39975600994292554,1,0.05094368020214849
NSMCE1,----+-,0.027462079,0.9554054998949991,0.025538810640803673,-1,0.051077621281607345
ALDH4A1,++++++,0.040632022,0.025543019999752583,0.9854834556784114,1,0.051086039999505166
RSRC1,+--+++,0.011802341,0.025548873283027324,0.5793299131415465,1,0.05109774656605465
ELAVL4,++--+-,0.001119944,0.7413838916261365,0.025608048282442692,-1,0.051216096564885384
EIF4E3,-----+,0.044320037,0.9162508505950057,0.025621916817175395,-1,0.05124383363435079
DCUN1D4,+--+++,0.001560019,0.4578305407415277,0.025626792491267866,-1,0.05125358498253573
MORG1,-+----,0.011104869,0.9746968024769437,0.0256618802699266,-1,0.0513237605398532
CUL4B,-+--++,0.009232584,0.18860837963341054,0.025687904649405756,-1,0.05137580929881151
PDS5B,-+-+++,0.021479588,0.025688272629971632,0.44236404453500106,1,0.051376545259943264
CTBP2,--+---,0.056545599,0.7552707425985477,0.025702474538346464,-1,0.05140494907669293
HIBCH,--++++,0.052143633,0.02570302862086687,0.9499895035784611,1,0.05140605724173374
ZNF503,+-----,0.023507116,0.9095518862350909,0.02570783318251087,-1,0.05141566636502174
MEGF10,+--+++,0.006350468,0.025737926417147353,0.20937847824245692,1,0.051475852834294705
ARF1,++----,0.029949906,0.6661130636714049,0.025776625790221264,-1,0.05155325158044253
GLTP,---+++,0.025917416,0.5988182131107276,0.02587784283209879,-1,0.05175568566419758
CYB5R4,-----+,0.016858427,0.8627124739842711,0.02588711628995815,-1,0.0517742325799163
PDPK1,+-+--+,0.003399719,0.025932088388115435,0.19983284377397706,1,0.05186417677623087
COX6C,-+----,0.031294007,0.7840585469999726,0.025938104658981626,-1,0.05187620931796325
RND1,+----+,0.005449251,0.732140609526433,0.0259592993401628,-1,0.0519185986803256
ERBB3,--+-++,0.0139,0.025962496369839484,0.03959788657805865,1,0.05192499273967897
RAB11FIP4,+++--+,0.034851592,0.02597807863057595,0.4488070600872276,1,0.0519561572611519
PDE6B,--++++,0.043751592,0.025991450251677026,0.46250650520352465,1,0.05198290050335405
BCL2L13,+--+--,0.075864607,0.8594019604569987,0.025998531011395043,-1,0.051997062022790086
ZNF652,+-+++-,0.004738483,0.025999156327704057,0.35271501052470694,1,0.051998312655408115
STK38L,+++-++,0.052990262,0.02600126212767341,0.9848351258146673,1,0.05200252425534682
FOXJ3,+--+--,0.003746723,0.9240946402714856,0.02604233691198642,-1,0.05208467382397284
CNNM2,-++-+-,0.023320412,0.026052202701410336,0.5296643337558569,1,0.05210440540282067
PER1,++++--,0.011273408,0.026058342276351645,0.8686645694435003,1,0.05211668455270329
C17orf58,++-+++,0.022426404,0.026090864835784128,0.9695365296922187,1,0.052181729671568255
ZNF185,---+-+,0.02473015,0.415472882569823,0.02610002749385804,-1,0.05220005498771608
MLL2,-++++-,0.017954026,0.026110740612685958,0.4294512545503946,1,0.052221481225371916
BRCC3,++--++,0.067090543,0.026121165539765887,0.9628372538759015,1,0.05224233107953177
PCYOX1,++-+-+,0.015410768,0.02612601692555913,0.9411357680774158,1,0.05225203385111826
PSMB2,+--++-,0.021184738,0.626567504020803,0.02613387550890519,-1,0.05226775101781038
SP3,+++--+,0.016073408,0.02613715972224837,0.08423571438609409,1,0.05227431944449674
SPOPL,---++-,0.034061049,0.9212205269258343,0.026140443445015045,-1,0.05228088689003009
ATXN2,+++-+-,0.002218165,0.026160610794581422,0.6252538099203073,1,0.052321221589162845
WDR41,-----+,0.034937547,0.8713378377605296,0.02617644539645889,-1,0.05235289079291778
NMRAL1,--++++,0.00409691,0.026199668840604474,0.6065115495895206,1,0.05239933768120895
SYPL1,---+++,0.028101124,0.043270754131736706,0.02620247330445167,-1,0.05240494660890334
ZNF408,-++---,0.010064794,0.02622825222669726,0.5005701856337412,1,0.05245650445339452
FNBP1,--++++,0.091476966,0.026251522035065616,0.6194618776313002,1,0.05250304407013123
KIAA0319L,-++---,8.98034e-4,0.11216359508729702,0.0262634105662319,-1,0.0525268211324638
GANAB,----+-,0.018225,0.9672756186183256,0.026295490303610253,-1,0.052590980607220505
RGS4,-----+,0.017102341,0.42071207133408767,0.026299495010864184,-1,0.05259899002172837
CAPNS1,+-----,0.051407959,0.9920696186431709,0.026331897523453086,-1,0.05266379504690617
GHITM,-+--++,0.002629869,0.4534035248210683,0.02634532410605659,-1,0.05269064821211318
KIAA2026,+-++++,0.045185768,0.02634575019828222,0.7516674443165705,1,0.05269150039656444
TRAF3IP1,+++-+-,0.05848867,0.026353247002726947,0.9679325869536249,1,0.052706494005453894
TMEM106B,---+-+,0.020848876,0.20044398304296798,0.026366863439930884,-1,0.05273372687986177
KIAA1033,---+-+,0.036673596,0.5330462450090265,0.02637079021860724,-1,0.05274158043721448
CXorf40B,-+---+,0.020642228,0.7572958345629632,0.026397164452208757,-1,0.052794328904417515
DENND4A,-----+,0.020684644,0.9178459042882331,0.02640654163963603,-1,0.05281308327927206
COL1A2,+-++++,0.023288858,0.026437884856662215,0.5760854486719511,1,0.05287576971332443
PMEPA1,+++---,0.018608801,0.026452477967469468,0.5558729625003602,1,0.052904955934938935
CNOT7,+----+,0.032038015,0.6995211839818181,0.026511256754712303,-1,0.05302251350942461
JTB,-+---+,0.029942135,0.8587802103064271,0.026522412693570054,-1,0.05304482538714011
DNAJC16,+++++-,0.094942884,0.026536268219962234,0.9708225699544554,1,0.05307253643992447
CNTNAP4,---+++,0.015337453,0.49444422182916237,0.02654746582524849,-1,0.05309493165049698
APP,-++-++,0.08305618,0.026555684379646293,0.9599994041604906,1,0.053111368759292586
SIRT3,++++++,0.051988858,0.02655779040895422,0.9963223434649845,1,0.05311558081790844
ATXN1,--++++,0.035328745,0.026560718056227547,0.45512472245937086,1,0.053121436112455095
PEPD,+-----,0.03078867,0.98172387033245,0.026565330517365426,-1,0.05313066103473085
MPHOSPH8,+++--+,0.044098221,0.02656889464471799,0.6907677945778793,1,0.05313778928943598
SLC12A7,+-+-++,0.055166105,0.026573690880669295,0.9332185521122995,1,0.05314738176133859
SUMO1,-+--++,0.005622191,0.02659568603897135,0.3783714735375436,1,0.0531913720779427
SLC5A11,--++++,0.00159382,0.6696545089653897,0.026602776941914597,-1,0.05320555388382919
SLC11A1,+++-++,0.055046536,0.02662450306558695,0.9134875441392947,1,0.0532490061311739
NSUN5B,+-+--+,0.029724345,0.8705874963696709,0.026627023969548014,-1,0.05325404793909603
SPG11,---+++,0.004542978,0.02663078086366042,0.4400820885685262,1,0.05326156172732084
SARS2,--+---,0.01431264,0.9829451794334638,0.026653699794475554,-1,0.05330739958895111
CYB5R2,---+++,0.011127341,0.4462095643325323,0.026670447667305915,-1,0.05334089533461183
SPEN,+-+---,0.01265515,0.6776257419331528,0.02668640844613189,-1,0.05337281689226378
ITFG2,---+-+,0.014539045,0.5263638835247011,0.02669032285221324,-1,0.05338064570442648
GUSB,---++-,0.002121816,0.02671133455967283,0.12489581523009771,1,0.05342266911934566
MLL4,+++---,0.028207116,0.7950823817046471,0.02672230632825376,-1,0.05344461265650752
MIPEP,++++-+,0.068018352,0.026731703989222533,0.9912918766872104,1,0.053463407978445066
SIPA1,----+-,0.080570225,0.9936177741598039,0.02673877106126276,-1,0.05347754212252552
TMEM199,---+--,0.001585206,0.8999047957138279,0.026744988466800974,-1,0.05348997693360195
ITSN1,+++-+-,0.013888858,0.026827102524989047,0.902795617880387,1,0.053654205049978095
SLC45A3,--++++,0.001768539,0.03775692794473605,0.026827261024855435,-1,0.05365452204971087
HIGD2A,++----,0.076128933,0.9634061421587332,0.026828379042793945,-1,0.05365675808558789
PSD3,++-+-+,0.033598689,0.026828474107850508,0.8619353791134541,1,0.053656948215701016
ACCN2,-++---,0.00114691,0.026844161274117834,0.48381072950898163,1,0.05368832254823567
PRKRIP1,-++---,0.069574532,0.7280537164727683,0.02689070335011292,-1,0.05378140670022584
SMAD3,+++---,0.019988202,0.4431724397927566,0.0269169356162175,-1,0.053833871232435
TADA3L,-+----,0.021980805,0.9648922613534248,0.026929481648212263,-1,0.05385896329642453
NR1D2,++++++,0.053351311,0.026929738624973852,0.9961577324232906,1,0.053859477249947704
YRDC,+-----,0.00289794,0.854830347659471,0.026938385464258988,-1,0.053876770928517975
MPDU1,-+--+-,0.009374251,0.32210118455578796,0.026968658106819893,-1,0.053937316213639785
KIAA0586,+-----,0.020499532,0.9614772941882415,0.027000356545131648,-1,0.054000713090263296
PPIL1,-+--++,0.016599251,0.31870670335145834,0.027016645418965504,-1,0.05403329083793101
SIGIRR,---+--,0.002376685,0.8983435543436311,0.02708003980963108,-1,0.05416007961926216
