gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
EGR3,-+-,------,-+--,0.8707705102895782,4.119846421819836e-5,-,8.24e-5,4.0840889774774825,0.006875591,0.0222,1
GPATCH4,++-,------,-+--,0.28794083765644884,4.180221268488586e-5,-,8.36e-5,4.077770733771441,6.92629e-4,0.0225,1
TIGD4,+++,++++++,NA,4.216456696077345e-5,0.9865973776596014,+,8.43e-5,4.074022359948298,0.006802064,0.0227,1
TCAF1,+++,+-++-+,++++,4.361562979937915e-5,0.9970774071724733,+,8.72e-5,4.059327856369286,0.002346629,0.0235,1
ZSWIM4,---,------,NA,0.99595082635060594,4.3733125500608545e-5,-,8.75e-5,4.0581594879067415,0.00853298170522259,0.0235,1
NPY,---,+-+---,----,0.9998755390274722,4.382785586796554e-5,-,8.77e-5,4.057219779575015,0.001676873,0.0236,1
PLVAP,-++,++++++,NA,4.464644362657464e-5,0.9903325614775997,+,8.93e-5,4.04918313405362,0.003459798,0.024,1
JKAMP,+-+,++++++,NA,4.59475349464526e-5,0.9872652555589643,+,9.19e-5,4.0367077875882105,0.001120276,0.0247,1
PM20D2,+++,+++--+,++-+,4.619665081285027e-5,0.9965217747906971,+,9.24e-5,4.034359513330163,3.32678e-4,0.0249,1
OCLN,---,------,NA,0.9997464800572428,4.650301267713574e-5,-,9.3e-5,4.031488914958469,0.0013843454768411678,0.025,1
PDE4C,+--,------,-+++,0.006165508809237314,4.726205218639215e-5,-,9.45e-5,4.024457428938189,3.73783e-4,0.0254,1
PRDM2,-+-,------,+-+-,0.6907627197326126,4.744956414772644e-5,-,9.49e-5,4.022737776805725,0.002031554,0.0255,1
MANEA,-++,++++++,----,4.774134625990659e-5,0.013344563914479203,+,9.55e-5,4.020075342807199,7.71466e-4,0.0257,1
NUDT16,+++,++++++,--+-,4.780237037103282e-5,0.8914073641671675,+,9.56e-5,4.019520571875869,0.002111872,0.0257,1
OMG,--+,++++++,----,4.783611235880689e-5,0.5477562293002012,+,9.57e-5,4.019214127037172,0.002655239,0.0257,1
RNF170,--+,++++-+,++++,5.03122474917047e-5,0.9790893257749098,+,1.01e-4,3.9972962862660024,0.014858333,0.0271,1
SELE,+++,NA,NA,5.035125601995161e-5,0.9999110841226301,+,1.01e-4,3.9969596957675235,0.003438083148316652,0.0271,1
TMEM98,---,++++++,--+-,0.0025427742451206176,5.037829414160138e-5,-,1.01e-4,3.996726546561621,0.004186474627537884,0.0271,1
PIAS1,+++,++++-+,++++,5.057490980937098e-5,0.9999987018825659,+,1.01e-4,3.9950348873732047,0.02008120374009189,0.0272,1
ZNF394,---,-++--+,++++,5.068205620736437e-5,0.42240009828657005,+,1.01e-4,3.994115778128622,8.10112e-4,0.0273,1
DBT,+++,+-++-+,++++,5.2625244089859665e-5,0.999961275198159,+,1.05e-4,3.9777758811144643,0.004640643,0.0283,1
ALOX5,+++,++++-+,NA,5.3256998709938005e-5,0.9999320676590987,+,1.07e-4,3.972593316142963,0.001271125023997629,0.0287,1
MACROD1,+--,++++++,++++,5.353254189229859e-5,0.3450865176482721,+,1.07e-4,3.9703521388044565,0.006461049,0.0288,1
FBXO9,---,-++-++,----,0.6352463799868956,5.4406152063072875e-5,-,1.09e-4,3.963321993314682,9.29213e-4,0.0293,1
MYLIP,---,----+-,----,0.9999178283398877,5.4912041469317304e-5,-,1.1e-4,3.9593024145261375,0.008278363,0.0295,1
NTRK3,+++,------,++++,5.522497973448777e-5,0.2681683828985922,+,1.1e-4,3.9568344391624284,0.003217697,0.0297,1
NUDCD3,+++,++-+--,++++,5.601161468933386e-5,0.9952825881218874,+,1.12e-4,3.9506919117501234,0.003626404,0.0301,1
ARG2,-+-,------,+---,0.9961577770409789,5.639803985363248e-5,-,1.13e-4,3.9477059942453065,0.005827528,0.0303,1
C10orf10,+++,++++++,-+++,5.8809785504293404e-5,0.919904213377036,+,1.18e-4,3.9295204089243168,0.003423271117713352,0.0316,1
CD44,+++,++++++,NA,5.920755632139944e-5,0.9999989159596455,+,1.18e-4,3.926592867557895,0.020863338,0.0319,1
MIS12,+-+,++++++,--+-,5.9463163335158193e-05,0.8064018087237204,+,1.19e-4,3.9247219951539383,0.005850567,0.032,1
CNDP1,--+,++++++,--+-,1.648953889082472e-4,5.9920077404604396e-5,-,1.2e-4,3.9213976386237333,0.008086068,0.0322,1
HECTD2,+-+,------,-+--,0.9782840875785115,6.1033572817708824e-5,-,1.22e-4,3.9134012106599587,0.001753933,0.0328,1
PLA2G12A,-++,++++++,---+,6.167674289205055e-5,0.4775217026566947,+,1.23e-4,3.9088485734915506,0.003857064,0.0332,1
KIAA1715,+++,++++-+,++++,6.25677152189618e-5,0.9999658639733007,+,1.25e-4,3.9026197081712564,0.008007232,0.0337,1
UBE2E3,+++,-+---+,-+--,0.8956462971782336,6.365372257106981e-5,-,1.27e-4,3.8951461973706993,0.001145225,0.0342,1
PRKD2,---,------,--+-,0.9903804180625875,6.423990728812938e-5,-,1.28e-4,3.891165098844393,0.017864344080784647,0.0346,1
OSBPL3,-++,----+-,----,0.969167021542139,6.463757057845509e-5,-,1.29e-4,3.888484979344841,0.020582022,0.0348,1
APOL6,+++,++++++,NA,6.494715746202409e-5,0.9999288206247288,+,1.3e-4,3.8864098562491005,0.001082236395282813,0.0349,1
PIGH,---,-+---+,----,0.9877573270201057,6.548982067600294e-5,-,1.31e-4,3.8827962030892147,0.002240824,0.0352,1
ZNF25,+++,++++-+,++--,6.680944740482672e-5,0.44655477848607683,+,1.34e-4,3.874132124709649,0.001383087,0.0359,1
WIPI1,+-+,+++++-,++++,6.69761500396473e-5,0.9995824248497018,+,1.34e-4,3.873049824771939,0.008070924,0.036,1
GABRG3,-+-,------,NA,0.9896177281360824,6.7085296554076e-5,-,1.34e-4,3.872342660398988,0.001534699,0.0361,1
KCNA5,+++,+++---,++-+,6.770558571578425e-5,0.9985875511842797,+,1.35e-4,3.8683455048462423,0.009682397,0.0364,1
PIEZO2,--+,++++++,-++-,6.825015348571874e-5,0.039393438093075675,+,1.37e-4,3.8648663719503205,0.0018921718994514155,0.0367,1
REXO4,---,------,++-+,0.9074324403573292,6.836656258150267e-5,-,1.37e-4,3.8641262598815636,0.00127912,0.0368,1
C12orf60,+--,++++++,NA,6.847970908944801e-5,0.6347998278843919,+,1.37e-4,3.8634080976014404,0.00136315,0.0368,1
MFGE8,+--,------,+---,0.9928536323717579,6.872401075647369e-5,-,1.37e-4,3.8618615072006044,0.001141599,0.037,1
HLA-DPA1,---,++++++,----,0.12155189183792531,6.914928660607696e-5,-,1.38e-4,3.859182300362741,0.004399338361062289,0.0372,1
LPAR5,---,+-+-++,----,0.7203829159292918,6.997436888932956e-5,-,1.4e-4,3.8540310141555563,0.004860674,0.0376,1
OPRL1,+++,++++-+,++--,7.091866950035506e-5,0.9726797845106521,+,1.42e-4,3.8482094250957206,0.009609723,0.0382,1
ELMOD2,+++,++++++,NA,7.115850606656207e-5,0.9999980223083176,+,1.42e-4,3.8467431826006218,0.006006846,0.0383,1
DDX27,---,------,-+++,0.8486856017814823,7.177015402855579e-5,-,1.44e-4,3.8430261260474112,0.004972443,0.0386,1
SERPINA3,+++,NA,+-++,7.189617296336308e-5,0.9761010165066256,+,1.44e-4,3.842264230853393,4.510173652574362e-4,0.0387,1
STK40,+--,------,+++-,0.7251043016000377,7.221518108472627e-5,-,1.44e-4,3.840341499726487,0.00848893,0.0389,1
CLUL1,-+-,------,NA,0.9817391636523509,7.268186916138695e-5,-,1.45e-4,3.837543916794712,0.011649265,0.0391,1
ATG7,+-+,-+--+-,----,0.6856983774979315,7.321003666981651e-5,-,1.46e-4,3.834399379950899,1.17509e-4,0.0394,1
KCNIP3,-+-,------,---+,0.995451280902246,7.612981178172564e-5,-,1.52e-4,3.817415248262121,0.012039419,0.041,1
C12orf73,-++,++++++,NA,7.62157116316407e-5,0.8353889630409532,+,1.52e-4,3.816925495311958,0.001894337,0.041,1
CCNH,+++,------,-+--,0.8271749351489034,7.673618063306765e-5,-,1.53e-4,3.8139698249449507,0.011409925,0.0413,1
SMARCD1,+++,--+-+-,++++,7.699308276364793e-5,0.803314923215504,+,1.54e-4,3.812518295430058,0.001623408,0.0414,1
IGF1,---,------,----,0.9999997812630864,7.957960490194744e-5,-,1.59e-4,3.7981682257122538,0.038247541,0.0428,1
MPI,+-+,++++-+,+--+,8.170171425836724e-5,0.9831174349097741,+,1.63e-4,3.786738835378402,0.008880714,0.044,1
NR1D2,+++,++++++,++++,8.199061590573304e-5,0.9999825863717855,+,1.64e-4,3.78520585553247,0.009825356,0.0441,1
CTSC,+-+,++++++,NA,8.227258646732382e-5,0.9919791696587218,+,1.65e-4,3.783714853561618,0.002916914,0.0443,1
PCBP3,+++,+-+-+-,++++,8.239468227369447e-5,0.560501779220003,+,1.65e-4,3.7830708209606874,0.005912523479135502,0.0443,1
RAPGEF5,-++,++++++,NA,8.299902861965672e-5,0.9833292429026069,+,1.66e-4,3.779896994702012,0.002704249,0.0447,1
STPG1,+++,+++++-,++-+,8.370016600123193e-5,0.9998936448124912,+,1.67e-4,3.776243685012442,0.019067416,0.045,1
TNC,+++,-+++++,NA,8.378045602694518e-5,0.9998483933898779,+,1.68e-4,3.7758272843880816,0.001667914097392927,0.0451,1
TRIM67,+++,------,NA,0.35039684768404283,8.38906319223234e-5,-,1.68e-4,3.7752565385204027,6.03854e-4,0.0451,1
RNF212,-+-,------,NA,0.9257565587227142,8.719429408298276e-5,-,1.74e-4,3.7584819383180577,0.00238637,0.0469,1
FOLH1,---,++++++,--+-,0.0026406877363183627,8.749591045066262e-5,-,1.75e-4,3.7569822497161818,0.002427807386375163,0.0471,1
MOG,---,++++++,--+-,0.005031171570999589,8.77683592231537e-5,-,1.76e-4,3.7556320247784596,0.0037824636542395473,0.0472,1
HPS3,-++,++++++,NA,9.020287527816333e-5,0.9605727715157314,+,1.8e-4,3.74374962314066,0.019381984,0.0485,1
SFTPC,---,-++++-,-+++,9.209062699461743e-5,0.46649033805583107,+,1.84e-4,3.7347545744829813,2.19663e-4,0.0495,1
FA2H,---,++++++,--+-,0.13782461583534367,9.288769465479368e-5,-,1.86e-4,3.731011819917075,1.9055863334777843e-4,0.05,1
BIN1,---,++++++,--++,9.5062430673579e-5,0.04457437170085054,+,1.9e-4,3.720961089657873,2.08146e-4,0.0511,1
VPS37B,++-,------,++++,0.005064532457415165,9.549389326650726e-5,-,1.91e-4,3.7189944045371592,0.002284135,0.0514,1
UGT8,--+,++++++,--+-,0.012246346423217338,9.607293128113864e-5,-,1.92e-4,3.716368962673574,1.0200605864689112e-4,0.0517,1
ADRB2,-+-,++++++,NA,9.639114311346785e-5,0.7170525074157842,+,1.93e-4,3.71493287368692,0.017561869,0.0519,1
RRAGC,+++,++++-+,+-++,9.639639660626971e-5,0.9996556192414507,+,1.93e-4,3.7149092044919247,7.61851e-4,0.0519,1
LMO2,---,++++++,--+-,9.674531250343949e-5,0.0072226316214144,+,1.93e-4,3.713340072538687,0.001281322,0.052,1
STRADB,+-+,++++++,NA,9.687423610990946e-5,0.9920015400536,+,1.94e-4,3.7127617133848427,0.006918929503422163,0.0521,1
GID4,+++,+++---,++++,9.78536797127461e-5,0.9819520182388543,+,1.96e-4,3.708392842723266,1.06086e-4,0.0526,1
DDX23,+++,++++++,++++,9.795707344350297e-5,0.9998134266577774,+,1.96e-4,3.7079342026314372,3.35e-5,0.0527,1
CTNNAL1,---,------,+-++,0.8704927851440403,9.834118780463197e-5,-,1.97e-4,3.7062345547658313,0.001753674,0.0529,1
UNC5B,---,--++++,--+-,0.07479652164581603,9.84745854917774e-5,-,1.97e-4,3.7056458429230057,0.0010902470541897958,0.053,1
TNPO3,+++,++++-+,++++,9.85479928782984e-5,0.9999525118507872,+,1.97e-4,3.705322220882974,0.026091417,0.053,1
MDGA1,---,----+-,-+-+,0.8310860857575421,9.865581546225489e-5,-,1.97e-4,3.7048473136456637,0.001472792,0.0531,1
ABCC11,+++,+++-++,NA,9.9988644223104e-5,0.9999174858377226,+,2e-4,3.6990193246488605,0.009133951,0.0538,1
RIPK1,+++,+-+---,++++,1.023739103180126e-4,0.9516016195586976,+,2.05e-4,3.688780712233163,0.00206236,0.0551,1
TNIP2,+++,++++++,++++,1.0251158936819685e-4,0.9998373728057693,+,2.05e-4,3.688197037342941,0.006398315,0.0552,1
OCA2,++-,------,---+,0.783586030072732,1.02709364142402e-4,-,2.05e-4,3.6873599637574372,0.004313006,0.0553,1
NPAS2,+++,------,+-+-,0.3639641629087206,1.0282093181621835e-4,-,2.06e-4,3.686888468986991,0.002164429,0.0553,1
LASP1,++-,------,-+--,0.9124072178759352,1.0359655325312895e-4,-,2.07e-4,3.6836246980392366,8.14e-5,0.0557,1
CEP19,++-,++++-+,+++-,1.0362331426809936e-4,0.9721960200229535,+,2.07e-4,3.683512525771824,0.013893709,0.0557,1
THNSL1,+++,++++-+,+--+,1.0423484137077736e-4,0.8979102309500857,+,2.08e-4,3.680957094529063,0.003251169,0.0561,1
CCDC144A,+-+,++++++,NA,1.0483991574619093e-4,0.9059331223979681,+,2.1e-4,3.6784433410788067,0.001349185,0.0564,1
HR,+--,----+-,++--,0.8128324224180588,1.0496363441466564e-4,-,2.1e-4,3.677931144395636,0.008111974306735633,0.0565,1
NGEF,++-,----+-,-+--,0.8815304145738063,1.0523625458168231e-4,-,2.1e-4,3.6768046214355947,0.001766479,0.0566,1
COX18,-++,++++++,-++-,1.0755537255336919e-4,0.13861482381122286,+,2.15e-4,3.667337895405138,0.002192579,0.0579,1
KMT2A,--+,----+-,++++,1.1043371429680224e-4,0.2504430228492909,+,2.21e-4,3.6558683249843433,0.001785206,0.0594,1
TGFBR2,---,++++++,----,0.1773104111770796,1.1055570553222417e-4,-,2.21e-4,3.6553888438779008,0.002957098268519402,0.0595,1
PXK,--+,++++++,--+-,0.06882634236651518,1.109000774240721e-4,-,2.22e-4,3.65403815498726,0.003722846,0.0597,1
MARCKS,-+-,+-+--+,----,0.9682595391869326,1.1107517794284852e-4,-,2.22e-4,3.6533529866811763,0.006911423,0.0598,1
FAM43A,---,------,+-+-,0.9599876200677904,1.1279878532636824e-4,-,2.26e-4,3.6466655813633047,0.011558407,0.0607,1
ADGRB1,++-,------,-+--,0.9963351967086453,1.143535855665912e-4,-,2.29e-4,3.640720217838622,0.003018446,0.0615,1
HAP1,+++,-----+,+++-,1.1440628468586161e-4,0.4792731988428808,+,2.29e-4,3.6405201221043493,5.094659661746408e-4,0.0616,1
C10orf90,--+,-++++-,--+-,0.14718889505768312,1.1521894755733695e-4,-,2.3e-4,3.6374461003968093,0.002580431,0.062,1
AQP1,+++,++++++,--++,1.1543498401525688e-4,0.7197690591085819,+,2.31e-4,3.6366325571950004,0.012965398,0.0621,1
GPRC5D,---,NA,NA,0.9999937871812434,1.1549911954152203e-4,-,2.31e-4,3.6363913307547473,0.011104410010607213,0.0621,1
ZDHHC11,+++,++++++,---+,1.165300634091234e-4,0.281734592885964,+,2.33e-4,3.6325320215632684,0.023661972348863674,0.0627,1
CLCA4,---,++++++,----,0.04950237917383668,1.1736533509067409e-4,-,2.35e-4,3.629430161273651,0.0029313746453366804,0.0631,1
RAB3GAP1,+++,++++-+,++++,1.1835165999453986e-4,0.9999957534959668,+,2.37e-4,3.625795650635237,0.007154085,0.0637,1
PPA1,+++,++++-+,-+--,1.210508569467907e-4,0.4995535592490893,+,2.42e-4,3.616002136077101,0.002445574,0.0651,1
SCN4B,+++,-++++-,++++,1.2203248405412264e-4,0.9972121130489637,+,2.44e-4,3.6124945526152175,0.011831273,0.0657,1
GSS,+++,++++-+,-+++,1.2553007496452618e-4,0.9871764940837984,+,2.51e-4,3.6002222161574977,0.009128348360584345,0.0675,1
ZNF419,+--,++++++,++++,1.2619001997378089e-4,0.9463377412112888,+,2.52e-4,3.597944995241727,0.001666386,0.0679,1
HIVEP3,---,------,++++,0.032240675427414676,1.2726138020978752e-4,-,2.55e-4,3.5942733752814515,0.002627787,0.0685,1
FBXW11,+++,++++-+,+---,1.289100079780757e-4,0.2517051930317647,+,2.58e-4,3.5886833690545217,0.001236181,0.0694,1
SORBS2,+++,----+-,++-+,0.036667947402978955,1.3184171894894454e-4,-,2.64e-4,3.5789171476257677,0.001787139,0.0709,1
LRRC8C,---,------,--+-,0.9756678211343501,1.3259925598839016e-4,-,2.65e-4,3.5764289170775445,0.010533685613019358,0.0713,1
IBA57,+--,------,+--+,0.8413292665838797,1.326464066534659e-4,-,2.65e-4,3.5762745147497386,0.003727938,0.0714,1
CLEC9A,-+-,++++++,NA,1.3493139500523772e-4,0.7328341747652863,+,2.7e-4,3.5688569939436205,0.002001496,0.0726,1
TMEM158,-+-,------,+--+,0.848873071695264,1.3502569772173124e-4,-,2.7e-4,3.568553574236038,0.008805243,0.0726,1
RRAD,---,--+-++,+-++,0.12211834548216466,1.355395963889966e-4,-,2.71e-4,3.5669038162760183,0.0031164116770845546,0.0729,1
FLRT1,-+-,----+-,----,0.9999237464272903,1.4018843911342023e-4,-,2.8e-4,3.552257804088172,0.012100476676958676,0.0754,1
PGD,+++,+-++-+,-++-,1.4037093083360633e-4,0.9184317135848038,+,2.81e-4,3.5516928245028367,0.009896338,0.0755,1
ORC5,+++,++++-+,NA,1.4041601465972187e-4,0.999041473431678,+,2.81e-4,3.5515533617721964,0.001623184,0.0755,1
TRIM44,+++,+-++-+,++++,1.4300078927694367e-4,0.9996575187246809,+,2.86e-4,3.543631569824276,5.1882e-4,0.0769,1
CARF,-++,++++++,NA,1.4304650550909625e-4,0.8287179942329606,+,2.86e-4,3.543492751468793,0.020889504,0.077,1
PTPN13,-++,++++++,+-++,1.4413995771472344e-4,0.9995785831473827,+,2.88e-4,3.5401856140183465,0.003121536,0.0775,1
KIF12,++-,------,NA,0.5299118049191939,1.4624996160794655e-4,-,2.92e-4,3.533874243588359,0.006282339,0.0787,1
PILRB,---,------,+-++,0.42026961078289055,1.4846045867537855e-4,-,2.97e-4,3.527359206344611,0.004010649087476686,0.0799,1
ZNF230,+-+,++++++,NA,1.4862832233290222e-4,0.9890990361021844,+,2.97e-4,3.526868428687606,2.58881e-4,0.08,1
KLHDC9,++-,-++---,++++,1.486712418845746e-4,0.6750971388475373,+,2.97e-4,3.526743035132889,4.84111e-6,0.08,1
CD8B,---,--++--,NA,0.9769009821054082,1.5276192451020066e-4,-,3.06e-4,3.514954883314395,0.0016936671947150154,0.0822,1
CD248,++-,++--+-,+++-,1.528361271436774e-4,0.988053065345794,+,3.06e-4,3.514743980170736,7.606877733832709e-4,0.0822,1
HOXD1,---,NA,----,0.9999355625484597,1.5474328339175916e-4,-,3.09e-4,3.5093581967194747,0.009000467770414964,0.0833,1
ETV5,---,------,----,0.9999530250475019,1.548284305227299e-4,-,3.1e-4,3.5091192929152775,0.002723832132396975,0.0833,1
COX8A,++-,-+---+,-+--,0.5250276244736263,1.5877151895289033e-4,-,3.18e-4,3.4981974046765925,4.8661e-4,0.0854,1
SLCO4C1,---,------,NA,0.9564144323909034,1.5952312732046614e-4,-,3.19e-4,3.496146349296795,0.001876387,0.0858,1
ARPP21,+++,------,++++,1.7118397694950905e-4,1.6001553199589008e-4,-,3.2e-4,3.4948078646005847,0.001519169,0.0861,1
SOBP,-+-,------,+--+,0.5575318098702227,1.6135172236035538e-4,-,3.23e-4,3.4911963986642336,0.008799453,0.0868,1
EXTL3,+++,--++--,++++,1.6209468456612722e-4,0.8542554690117242,+,3.24e-4,3.489201230705574,0.005214607,0.0872,1
ZNF805,+-+,++++-+,++++,1.6275418105958037e-4,0.9972274029130409,+,3.26e-4,3.4874378501816232,0.017198502,0.0876,1
SMURF1,-+-,------,NA,0.9309074694265093,1.6317697052887624e-4,-,3.26e-4,3.4863111383861134,0.005186436,0.0878,1
TSPAN3,+-+,++++++,++--,1.641080682418877e-4,0.6743690185242236,+,3.28e-4,3.4838400710172732,0.004209717,0.0883,1
CADM3,+++,---+--,++++,1.6668900370346356e-4,0.6805668559227983,+,3.33e-4,3.477063053508765,0.005146723,0.0897,1
SLC9A3R2,+--,+-+++-,----,0.9251285058746022,1.7423632022246972e-4,-,3.48e-4,3.4578313138937378,7.81086e-4,0.0937,1
SLC4A2,---,+++++-,--+-,0.4381708686568111,1.747904978360732e-4,-,3.5e-4,3.456452185016632,0.008827154,0.094,1
C1QTNF7,---,------,NA,0.9998059070623931,1.7487313889835737e-4,-,3.5e-4,3.4562468988259827,0.017628757011215537,0.0941,1
APH1A,+++,++++-+,++++,1.7515090744395237e-4,0.9974998884259423,+,3.5e-4,3.455557612628752,1.72846e-4,0.0942,1
BOK,---,+++++-,--++,0.12385830825670391,1.7558499903161208e-4,-,3.51e-4,3.4544825947937325,2.753101830955955e-4,0.0945,1
APH1B,-++,++++++,++-+,1.756866420079732e-4,0.9965741860427655,+,3.51e-4,3.4542312623214655,0.011822047,0.0945,1
CSRNP1,+++,----+-,NA,0.4455659825456928,1.7581614657009747e-4,-,3.52e-4,3.453911247112003,0.004429018,0.0946,1
STK24,+++,--+---,+---,0.49252079358849266,1.758915173622319e-4,-,3.52e-4,3.4537251088899596,0.001455899,0.0946,1
SET,---,++++-+,----,0.36689692345271535,1.7589176212797882e-4,-,3.52e-4,3.4537245045382496,9.95131e-4,0.0946,1
CLEC3B,---,+++++-,--+-,0.16553990305028216,1.7636022923015694e-4,-,3.53e-4,3.4525693496924643,3.673648174405286e-4,0.0949,1
GLIPR1,-+-,-+---+,----,0.9933324276128225,1.7723032712635864e-4,-,3.54e-4,3.4504319652461475,0.012700749,0.0953,1
MRVI1,+++,+-+--+,+-++,1.7881182734065756e-4,0.9239885475137607,+,3.58e-4,3.4465737629247593,0.0033237250106908376,0.0962,1
CAV1,---,-++++-,+-+-,0.9789798314692437,1.791364220286851e-4,-,3.58e-4,3.445786108727513,0.006259699943083739,0.0964,1
GTF2H2C,---,------,NA,0.9999928833178563,1.7984503576146566e-4,-,3.6e-4,3.4440715497887013,0.037611291,0.0968,1
XKR9,+++,++++++,NA,1.8054480370420633e-4,0.9983910234281422,+,3.61e-4,3.4423850109088963,3.36587e-4,0.0971,1
IFRD1,---,------,--++,0.9890760227852232,1.8300825734777237e-4,-,3.66e-4,3.4364993187604065,0.005809309,0.0985,1
COL16A1,---,+-+--+,----,0.993097829997622,1.8530831244154147e-4,-,3.71e-4,3.4310751032765774,0.004650562,0.0997,1
SQLE,-++,++++++,----,0.0011965737952065662,1.8544428348753664e-4,-,3.71e-4,3.430756554043098,5.82e-5,0.0998,1
PRKD1,---,--+-+-,----,0.9880290777605034,1.8755384117681275e-4,-,3.75e-4,3.425844041235516,0.002461596,0.101,1
GSTM1,-+-,------,----,0.9968909698759295,1.8802733360803235e-4,-,3.76e-4,3.424749016922003,0.01001133,0.101,1
STARD10,++-,+++-+-,++++,1.886183916092275e-4,0.9730254134388965,+,3.77e-4,3.4233859671278384,0.013598689,0.101,1
LRP2,--+,++++++,NA,1.9064660202052972e-4,0.02292541982079883,+,3.81e-4,3.4187409352817175,0.011942629695733288,0.103,1
TRIM65,---,++++++,NA,1.9126972532232476e-4,0.30954603286112375,+,3.83e-4,3.4173237701475148,0.002581385,0.103,1
SCO1,++-,++++++,----,0.0283678232534834,1.92132331918307e-4,-,3.84e-4,3.4153695504988444,3.4073e-4,0.103,1
C17orf58,+++,++++-+,++--,1.9405772507881213e-4,0.14525475742249802,+,3.88e-4,3.41103906845647,4.32303e-4,0.104,1
RAB5B,+++,++++++,+-++,1.9744453138059926e-4,0.9993609323255549,+,3.95e-4,3.4035248947472194,0.005362172,0.106,1
FAM46C,-+-,------,NA,0.9338961583688358,1.978898946269306e-4,-,3.96e-4,3.402546387086751,0.02655972,0.106,1
TMC6,---,++++++,--+-,0.032928268027914855,1.982564347007142e-4,-,3.97e-4,3.401742712459055,0.011221096411342842,0.107,1
NR4A2,-+-,------,----,0.9992440713041715,1.9900818649347298e-4,-,3.98e-4,3.400099062218708,0.019463351,0.107,1
MICAL2,+++,------,---+,0.31310732981078016,2.0060297287962802e-4,-,4.01e-4,3.3966326394818744,0.008051493,0.108,1
ATXN7,+-+,------,+-++,0.5267779361439375,2.0060590609033188e-4,-,4.01e-4,3.396626289287301,0.002090582,0.108,1
SPATA18,+-+,++++++,NA,2.0206404034457795e-4,0.9974629165108436,+,4.04e-4,3.393480971718584,0.026912109,0.109,1
KCNIP2,++-,-----+,-+--,0.9238295472647934,2.0232790781184547e-4,-,4.05e-4,3.392914213642544,7.48034e-4,0.109,1
THBS2,--+,++++++,--+-,2.0316955606398504e-4,0.03237470198752369,+,4.06e-4,3.391111372692478,0.009116947001686892,0.109,1
ENHO,+--,-+----,NA,0.9938281943016578,2.0419641893498959e-4,-,4.08e-4,3.38892188289468,8.0034e-4,0.11,1
CCDC167,+--,------,-++-,0.847912433597553,2.0472063535500573e-4,-,4.09e-4,3.3878083836122976,1.14607e-4,0.11,1
NUTM2G,---,NA,NA,0.9999865706702709,2.0520919011457345e-4,-,4.1e-4,3.3867731979611797,0.011918629949110103,0.11,1
C1orf61,---,------,----,0.9998765293670644,2.053509624967735e-4,-,4.11e-4,3.3864732615677844,2.84644e-4,0.11,1
WNT9A,+++,NA,NA,2.056139441129025e-4,0.9998875956205352,+,4.11e-4,3.385917440481948,0.0063504956382596355,0.111,1
SERPINA5,+++,NA,NA,2.0747677334668983e-4,0.9999199223255735,+,4.15e-4,3.382000519056423,0.0037290565012853324,0.112,1
SLC46A3,+++,++++++,++++,2.0784728187050392e-4,0.999990000551951,+,4.16e-4,3.3812256549566673,0.002378574005463472,0.112,1
USP2,+++,---++-,++--,2.0981792520824013e-4,0.7374387697207312,+,4.2e-4,3.3771274161577978,0.0017116691698812827,0.113,1
ANKRD6,---,----+-,----,0.999900530578701,2.0992550039679027e-4,-,4.2e-4,3.3769048072545966,0.001338296,0.113,1
WDHD1,-++,++++++,NA,2.1004164875535722e-4,0.9926511478697071,+,4.2e-4,3.376664585643951,0.030929635,0.113,1
PPP2R1B,-++,------,----,0.9557120097634174,2.1019630929549544e-4,-,4.2e-4,3.3763449180799148,0.004651779,0.113,1
CKLF,---,++--++,----,0.9213226560670733,2.122710986676311e-4,-,4.25e-4,3.3720791366118634,0.006775655,0.114,1
LOR,---,NA,NA,0.9998592418977748,2.1297317307796739e-4,-,4.26e-4,3.37064510285955,0.004905239843396822,0.115,1
HAMP,+++,++++++,----,2.1372460135506916e-4,0.4368088649204579,+,4.27e-4,3.369115488639842,0.009482876,0.115,1
MVP,+++,++++++,--+-,2.145981581389296e-4,0.6500133289951995,+,4.29e-4,3.3673440141689572,5.81e-5,0.115,1
TPST1,+++,-++--+,-+++,2.149740612594203e-4,0.9804049200890563,+,4.3e-4,3.3665839431715474,3.67639e-4,0.116,1
DNAL4,-+-,------,--+-,0.9520541617415325,2.1502486390068438e-4,-,4.3e-4,3.3664813228830823,0.004331601,0.116,1
TSR1,+++,++++++,++++,2.1616650472310706e-4,0.9999543879954502,+,4.32e-4,3.364181603992039,2.88483e-4,0.116,1
TMEM30A,+++,++++-+,+++-,2.1907326791443887e-4,0.8953695928745882,+,4.38e-4,3.358380617672356,0.007608574,0.118,1
BACH2,---,------,---+,0.9991845429517278,2.1923501815898863e-4,-,4.38e-4,3.358060079621512,0.024064661,0.118,1
SARM1,++-,+-+-+-,++++,2.220178885494313e-4,0.9604738508373369,+,4.44e-4,3.3525820362578176,2.78558e-4,0.119,1
