gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_Correction
AP2B1,++++,---+-++-,+---++,0.5364758869758962,0.2924570689927023,-,0.5849141379854046,0.053952528,157.34190311807384,1
TEX12,--++,NA,NA,0.7712634563312237,0.2927056839216625,-,0.585411367843325,0.26273071321979985,157.47565794985442,1
CCL28,+-++,+++---+-,NA,0.29283655658478047,0.6522273026818484,+,0.5856731131695609,0.09183290389669083,157.5460674426119,1
ZNFX1,+++-,+++--+--,-++-+-,0.2928780815258358,0.9868471556391035,+,0.5857561630516716,0.08015972804879018,157.56840786089964,1
SPACA7,----,NA,NA,0.4534448895865994,0.2929148433199183,-,0.5858296866398366,0.08118104186410889,157.58818570611604,1
HFM1,++-+,----++-+,NA,0.2929173519240729,0.37970815354428344,+,0.5858347038481458,0.1429396845477732,157.58953533515123,1
OR2A25,++-+,NA,NA,0.2929400407452915,0.9249987043744347,+,0.585880081490583,0.2002712366561733,157.60174192096684,1
CRK,-+++,-++-----,+---++,0.741353299697489,0.29294983975620614,-,0.5858996795124123,0.005664981,157.6070137888389,1
METTL10,--++,+++++-+-,NA,0.2929674848533142,0.36157142953188554,+,0.5859349697066284,0.029964483,157.61650685108305,1
EIF4EBP2,++++,--------,----+-,0.44133074256320876,0.2929937648491399,-,0.5859875296982798,0.022082772,157.63064548883727,1
COL6A5,++++,NA,NA,0.2930020556668902,0.6866973449317652,+,0.5860041113337804,0.16792637242223524,157.63510594878693,1
CBX5,-+++,-----+--,+-++++,0.2930775292063233,0.4652843840725245,+,0.5861550584126466,0.024291859332420045,157.67571071300193,1
ELSPBP1,++++,NA,NA,0.2933796823049805,0.6052196457903505,+,0.586759364609961,0.05605954170134635,157.83826908007953,1
S100A10,+-++,-++-++-+,+++++-,0.8679977827176525,0.2934341956953582,-,0.5868683913907164,0.02685657501279363,157.86759728410271,1
LGSN,---+,NA,NA,0.9477313876674187,0.2934379098352078,-,0.5868758196704156,0.21347874015617488,157.86959549134178,1
ZNF718,----,-++-+++-,NA,0.950865253522844,0.29347912724566877,-,0.5869582544913375,0.061025047927075284,157.8917704581698,1
MYH14,+---,--+-+--+,+-----,0.29349079774105896,0.4586418120244722,+,0.5869815954821179,0.052201775549291916,157.8980491846897,1
SMARCD2,+++-,+++-++++,--+---,0.2935265815661815,0.8283215940088833,+,0.587053163132363,0.022415824,157.91730088260564,1
ZNF836,++++,+++-----,NA,0.2936383545433719,0.9755519414854219,+,0.5872767090867438,0.2213562755696168,157.9774347443341,1
PKP4,--+-,--+-+-++,-++--+,0.29378562877714515,0.307140477968661,+,0.5875712575542903,0.019403371,158.05666828210408,1
MMS22L,++--,+++-----,NA,0.29379208900088705,0.9644474805262048,+,0.5875841780017741,0.165497902,158.06014388247723,1
SPIB,+---,NA,NA,0.29382137288773835,0.4320380174301303,+,0.5876427457754767,0.1529526784300208,158.07589861360324,1
GAPDHS,---+,NA,NA,0.2938352907008052,0.901330499994781,+,0.5876705814016104,0.24387519703816643,158.0833863970332,1
TCL1B,++-+,NA,NA,0.67439610845337306,0.2939222958692515,-,0.587844591738503,0.027012176600169188,158.1301951776573,1
OR3A1,--+-,NA,NA,0.6223342368714743,0.29398122125061993,-,0.5879624425012399,0.15134356531155205,158.1618970328335,1
AXIN2,--++,++++----,++++++,0.29408257197131754,0.6767390379579956,+,0.5881651439426351,0.036343633,158.21642372056883,1
AIG1,--+-,--+-----,-++-++,0.2940916897734728,0.3743663726980305,+,0.5881833795469456,0.023936049,158.22132909812836,1
ZNF200,--++,+++-+++-,----+-,0.5034573248987861,0.29409206107737634,-,0.5881841221547527,0.075700303,158.22152885962848,1
PGPEP1L,+--+,+++++-+-,NA,0.5813075636297678,0.2941010919544475,-,0.588202183908895,0.07391943438186889,158.22638747149276,1
ADAMTS20,+-++,++++----,NA,0.29413608284288,0.5568161036373224,+,0.58827216568576,0.22166577202177443,158.24521256946946,1
FAM20B,++++,++-+++++,+++-++,0.29421637353635494,0.3822630441507383,+,0.5884327470727099,0.018325468,158.28840896255895,1
FAM71E2,-+--,NA,NA,0.29426169076346537,0.8727407122805511,+,0.5885233815269307,0.2358779497851814,158.31278963074436,1
PGPEP1,----,-++-----,NA,0.5835988034609534,0.29433688301033956,-,0.5886737660206791,0.06461303493258609,158.3532430595627,1
RANBP3,+-+-,+---++++,--+---,0.2943588626273117,0.40577002785000565,+,0.5887177252546234,0.055416199,158.3650680934937,1
PM20D1,+++-,++++---+,NA,0.29442510532698535,0.9245696373513071,+,0.5888502106539707,0.13754774962697605,158.4007066659181,1
TULP2,+++-,-+---++-,NA,0.2944732691744213,0.3723137670885411,+,0.5889465383488426,0.06529454583151789,158.42661881583865,1
ZNF177,++-+,++++++++,----++,0.29474290532840863,0.5931964930005081,+,0.5894858106568173,0.09353404861705382,158.57168306668385,1
IGF2BP1,----,NA,NA,0.8981296020040215,0.2947782330959183,-,0.5895564661918365,0.2595947634352192,158.59068940560402,1
KLRC3,+---,-+----++,NA,0.7379056394550038,0.29480536498873033,-,0.5896107299774607,0.105454905,158.60528636393693,1
KIAA1598,----,+-++---+,+-++++,0.5358049089431567,0.2948538938821192,-,0.5897077877642384,0.074730696,158.63139490858012,1
IGF2BP2,--+-,--+-+---,NA,0.6109185626272969,0.29497006887653243,-,0.5899401377530649,0.03484806,158.69389705557444,1
JOSD1,+++-,------+-,+-----,0.2949897430263812,0.4558941661417834,+,0.5899794860527624,0.04802140211801447,158.70448174819307,1
DUOX1,---+,++-+-+-+,NA,0.2949901481714723,0.32529297688828995,+,0.5899802963429446,0.010566226,158.7046997162521,1
HABP2,+-+-,NA,NA,0.2950101374598807,0.6861740801430553,+,0.5900202749197614,0.12058640212983757,158.71545395341582,1
HOXC4,---+,NA,NA,0.5911119251331145,0.2952368729911271,-,0.5904737459822542,0.06209646193682019,158.83743766922638,1
C14orf166,++++,++++++++,---+--,0.5829598951341863,0.2952553457061343,-,0.5905106914122686,0.050996558,158.84737598990026,1
CGB,-++-,NA,NA,0.2954229201630479,0.605066336729059,+,0.5908458403260958,0.10391454972818093,158.93753104771977,1
OR5J2,+++-,NA,NA,0.33978708559655213,0.2954721479977516,-,0.5909442959955032,0.011233823327987056,158.96401562279038,1
ERC2,-+--,+---++++,++++--,0.3226877838745518,0.2954896543472655,-,0.590979308694531,0.08201814508589933,158.97343403882883,1
SEC23IP,++-+,+-+-+---,---+--,0.2955052592145778,0.5491576040819109,+,0.5910105184291556,0.057481603694828305,158.98182945744287,1
ARL8A,+-+-,--+---++,--++-+,0.29550570924367947,0.4863591580968254,+,0.5910114184873589,0.046376498,158.98207157309955,1
LCK,----,NA,NA,0.7254523056461863,0.295611949481151,-,0.591223898962302,0.10598571514673566,159.03922882085922,1
SLC25A18,++++,-----+--,+--++-,0.9767331852235585,0.2957103385363577,-,0.5914206770727154,0.048642227,159.09216213256045,1
GNPNAT1,++++,++---+++,+--+--,0.29582757805428217,0.7388624656038805,+,0.5916551561085643,0.059767135,159.1552369932038,1
MERTK,-+-+,++------,++--+-,0.29591406957844085,0.4090317961025998,+,0.5918281391568817,0.0286569437399558,159.20176943320118,1
CRISP3,+-+-,NA,NA,0.5934967026059235,0.295929750773321,-,0.591859501546642,0.12001033489287337,159.2102059160467,1
ENC1,++++,-+-++-+-,++----,0.2959774435916974,0.7878893211425166,+,0.5919548871833948,0.068210774,159.23586465233322,1
PSMD14,+++-,++++----,-----+,0.2960983169057585,0.6854678084754805,+,0.592196633811517,0.054294866,159.30089449529808,1
TIGD2,-+++,++++++-+,-----+,0.29620671262027093,0.9482716838049274,+,0.5924134252405419,0.042256342,159.35921138970576,1
F2RL3,+---,NA,NA,0.29621293562063344,0.6292607330503255,+,0.5924258712412669,0.11658955143383765,159.3625593639008,1
CYP11B1,++++,NA,NA,0.29628107457703534,0.7387114187666696,+,0.5925621491540707,0.053593698445297946,159.399218122445,1
ESR1,---+,-+++--++,NA,0.37875300194805,0.2963710059902878,-,0.5927420119805756,0.01734444028772238,159.44760122277484,1
CYP27C1,+-++,-+-+---+,NA,0.9185143227591048,0.29646025392067854,-,0.5929205078413571,0.21498041678520952,159.49561660932505,1
TSSK6,----,-++++---,NA,0.6578081450752902,0.2965005231719925,-,0.593001046343985,0.035675962,159.51728146653195,1
TDRD7,-++-,++--+---,++-+-+,0.2965282399573806,0.8444004228091551,+,0.5930564799147612,0.059814906,159.53219309707075,1
NSUN2,----,--+-+---,--+++-,0.8253938992600836,0.2965396583307618,-,0.5930793166615236,0.054687828,159.53833618194983,1
PHACTR4,+--+,+-+-+--+,---++-,0.6843700049102633,0.2965740566717004,-,0.5931481133434008,0.018246792,159.55684248937482,1
CSDC2,+-+-,------+-,--+---,0.38871479373975215,0.296808395365886,-,0.593616790731772,0.037649813,159.68291670684667,1
TVP23C-CDRT4,+-+-,+-++----,NA,0.2968715720683367,0.943652508552872,+,0.5937431441366734,0.086908562,159.71690577276513,1
FGF6,---+,NA,-----+,0.8691167180021373,0.2968766763783904,-,0.5937533527567808,0.09611946388091268,159.71965189157402,1
ARL11,+---,+-++++++,NA,0.7600689664044227,0.2969348136244571,-,0.5938696272489142,0.117146658,159.75092972995793,1
MB21D2,-++-,-+----+-,++-+-+,0.29696732801499093,0.8252286198584708,+,0.5939346560299819,0.03984606404147754,159.7684224720651,1
OR4F15,++++,NA,NA,0.2969757292504161,0.9124474394098535,+,0.5939514585008322,0.13963189983242025,159.77294233672387,1
PADI2,-+--,++++---+,NA,0.29697863537472646,0.3418232498212029,+,0.5939572707494529,0.012487326534571574,159.77450583160282,1
C16orf82,-++-,NA,NA,0.8782994617508955,0.2970095670711754,-,0.5940191341423507,0.2326590278627925,159.79114708429236,1
HESX1,++++,--++--+-,NA,0.29704260778257163,0.7655473008532184,+,0.5940852155651433,0.07413372866872137,159.80892298702355,1
SRGN,-+--,+++++---,----++,0.2971692014016219,0.42969344782673125,+,0.5943384028032438,0.030230724132433603,159.8770303540726,1
CRP,++--,NA,NA,0.2972483586170886,0.7341526491606516,+,0.5944967172341772,0.15430568713008064,159.91961693599367,1
ZNF830,--+-,+++++-++,NA,0.2972862360953287,0.6533484800404957,+,0.5945724721906575,0.079175222,159.93999501928687,1
FKBP1B,+-++,++++++++,-++-++,0.4136613118405945,0.2973506483688092,-,0.5947012967376184,0.044372846,159.97464882241934,1
DEFB124,+--+,NA,NA,0.836521460942325,0.29743261982609526,-,0.5948652396521905,0.23358296419223878,160.01874946643926,1
SMIM1,+-+-,NA,NA,0.8119369651253316,0.2976807139004739,-,0.5953614278009478,0.072725375724105007,160.15222407845496,1
ZNF500,+---,+-+-++++,--+---,0.4560925977995954,0.297746902701563,-,0.595493805403126,0.110656657,160.1878336534409,1
PRM2,++++,NA,NA,0.5135079337539165,0.29775629397602554,-,0.5955125879520511,0.09360338026806934,160.19288615910173,1
SPATA19,+-++,NA,NA,0.6507586379942578,0.29796788315042955,-,0.5959357663008591,0.04449724564992411,160.3067211349311,1
CD40,++++,++--++--,NA,0.6197070508062974,0.2980582562197117,-,0.5961165124394234,0.018088751984527154,160.3553418462049,1
OR4X2,++++,NA,NA,0.29817651644658594,0.41610578068620035,+,0.5963530328931719,0.11674933290394737,160.41896584826324,1
RASA3,-+--,++++++++,+--+++,0.9732304801694461,0.29820776418290706,-,0.5964155283658141,0.117728334,160.435777130404,1
OR10H5,+--+,NA,NA,0.2982212328692928,0.5156128967610933,+,0.5964424657385856,0.1209693100925762,160.44302328367954,1
ACYP1,--++,+++-+--+,-+-+--,0.29822647851159895,0.3316657058441471,+,0.5964529570231979,0.016657321,160.44584543924023,1
NDUFC2-KCTD14,++++,NA,NA,0.29823340771836243,0.7299976318836194,+,0.5964668154367249,0.18950318506007569,160.44957335247898,1
NDUFA10,+++-,+-+-+-++,+++-++,0.29829887058424287,0.7378751628529068,+,0.5965977411684857,0.0462563847454632,160.48479237432267,1
SLX4IP,-+-+,+++++---,-----+,0.2983364870540772,0.7431022921394805,+,0.5966729741081545,0.051846142336603576,160.50503003509354,1
KIRREL,-++-,+-+-++++,NA,0.9077732280559178,0.29834708828550127,-,0.5966941765710025,0.137890225,160.5107334975997,1
C15orf52,+---,--+-+--+,---+-+,0.8212215457026576,0.298387804802112,-,0.596775609604224,0.011705993,160.53263898353626,1
TUBGCP5,++++,++++++-+,-+++++,0.2985222963497922,0.7275836870441703,+,0.5970445926995844,0.050217616,160.6049954361882,1
IFT20,---+,+++-+-+-,NA,0.7038341318354787,0.2985279778089415,-,0.597055955617883,0.036151988,160.60805206121054,1
C3orf35,NA,+---+---,NA,0.9090369992113134,0.29853503060477954,-,0.5970700612095591,0.234352985,160.6118464653714,1
TIGD3,+-+-,-+++-+++,NA,0.29856662212503055,0.3565865692323546,+,0.5971332442500611,0.022317809713642094,160.62884270326643,1
ESPL1,+---,NA,NA,0.3814901882273218,0.2987135710097102,-,0.5974271420194204,0.11795524782947614,160.70790120322408,1
TEX40,+---,NA,NA,0.7491019016852004,0.2987261384197766,-,0.5974522768395532,0.13387248511685929,160.7146624698398,1
GBP5,----,+-+-++--,NA,0.7809268250341732,0.29876837626906966,-,0.5975367525381393,0.053616938,160.73738643275948,1
GSDMD,+---,+++--+--,NA,0.5069546000610675,0.29881377382828384,-,0.5976275476565677,0.04843978313371103,160.7618103196167,1
PF4V1,----,NA,NA,0.4799235480320408,0.2988911327118887,-,0.5977822654237774,0.01878843179018027,160.80342939899614,1
AFM,-+++,NA,NA,0.5520374441661696,0.2989981487939259,-,0.5979962975878518,0.06385591500074067,160.86100405113214,1
ARPP19,-+--,++++-++-,NA,0.2990130011644479,0.9781621923119705,+,0.5980260023288958,0.180651571,160.86899462647298,1
AGR2,++++,NA,NA,0.299097193485861,0.6233035116906976,+,0.598194386971722,0.06959687119443714,160.91429009539323,1
DNAJB8,+---,NA,NA,0.2991104312669415,0.5055743099561938,+,0.598220862533883,0.07604734091920527,160.92141202161451,1
CD28,---+,NA,NA,0.9254923912616396,0.2991116055572918,-,0.5982232111145837,0.35767710271553504,160.922043789823,1
SMPDL3A,-+++,++---++-,-+----,0.299116568706757,0.8373298644178345,+,0.598233137413514,0.03609771309565473,160.92471396423528,1
MISP,--+-,NA,--++++,0.9024791651702002,0.29921838619165386,-,0.5984367723833077,0.10135414431820812,160.97949177110976,1
LARP7,----,++++----,---++-,0.30003406401511157,0.29923976271461855,-,0.5984795254292371,0.023841105,160.99099234046477,1
HSD17B13,---+,-+-----+,NA,0.2992984134394577,0.578205173090459,+,0.5985968268789154,0.003951384,161.02254643042824,1
DRG1,+++-,++++++++,+-----,0.2993501403679715,0.7200365859868918,+,0.598700280735943,0.02750314491868489,161.05037551796866,1
GXYLT2,-+-+,++-++---,--+-++,0.2993660319652095,0.8407845896438295,+,0.598732063930419,0.058992041,161.05892519728272,1
CYLC2,+--+,NA,NA,0.6305312558324775,0.2993693140627667,-,0.5987386281255334,0.11237448646275802,161.0606909657685,1
ECHS1,+-+-,-++-++++,-++--+,0.4466728986210694,0.29947607173155366,-,0.5989521434631073,0.026154772,161.11812659157587,1
C2CD5,-+++,++--+---,++---+,0.29953646310706333,0.6045883507920959,+,0.5990729262141267,0.046898942,161.15061715160007,1
WNT8B,---+,NA,NA,0.3679164949482753,0.2996331417392416,-,0.5992662834784832,0.03070030160220604,161.202630255712,1
NALCN,-+++,++-+++++,------,0.299637732861172,0.43981571494566224,+,0.599275465722344,0.038663577,161.20510027931056,1
KRI1,+---,+-+-+-++,++----,0.5482866898613278,0.2996541814979586,-,0.5993083629959172,0.034504931,161.21394964590172,1
RWDD3,++++,+++++---,-+--++,0.29965738226931343,0.6491846484613069,+,0.5993147645386269,0.106518754,161.21567166089062,1
EPHA10,+++-,+-+-++-+,NA,0.5684671854752424,0.2996643217303564,-,0.5993286434607128,0.063240496,161.21940509093173,1
LYZL6,-++-,NA,NA,0.6618080396399625,0.29973667211699256,-,0.5994733442339851,0.13963189983242025,161.258329598942,1
TTLL6,++--,--+-++-+,NA,0.6597502005790852,0.29987353942696965,-,0.5997470788539393,0.06597245564463386,161.33196421170967,1
EPGN,-+++,NA,NA,0.4464421046295485,0.29987616500988856,-,0.5997523300197771,0.07718118940402413,161.33337677532003,1
OR6F1,-++-,NA,NA,0.6171384893765018,0.2998801953271354,-,0.5997603906542708,0.04344336705861822,161.33554508599883,1
CARD8,----,+++-++-+,NA,0.6635328605976896,0.2999640852236335,-,0.599928170447267,0.054058520370847483,161.3806778503148,1
IL17D,+-+-,+++--+--,+-+-++,0.3000118786821308,0.7252495654070157,+,0.6000237573642616,0.044797511,161.40639073098637,1
SCN1A,++++,-+-+++++,++++-+,0.30001876413630657,0.6315334615629564,+,0.6000375282726131,0.072976592,161.41009510533294,1
CLEC4F,++++,NA,NA,0.6841443130630281,0.30019540088549224,-,0.6003908017709845,0.07775887756491094,161.5051256763948,1
MCM3,+++-,+++-++++,+++++-,0.30028771265973897,0.9873228409147008,+,0.6005754253194779,0.12565712131465304,161.55478941093958,1
MRPL47,--+-,++++++-+,-+----,0.3003748400699703,0.7581820220778672,+,0.6007496801399406,0.049479963,161.601663957644,1
RHBDD3,+---,+++-++++,-++-+-,0.6224728506768206,0.30039771387447095,-,0.6007954277489419,0.038002903,161.61397006446538,1
CLIP2,+-+-,----+-++,+-++--,0.6203901764726396,0.3003981738386253,-,0.6007963476772507,0.076641479,161.61421752518044,1
PID1,++-+,-----+++,-+---+,0.4220148498407642,0.3004309541261443,-,0.6008619082522886,0.01656048918037672,161.63185331986563,1
PDIK1L,-+++,++++--+-,+--+++,0.3004546934456404,0.5010482621090093,+,0.6009093868912808,0.07368164136829752,161.64462507375453,1
RRM2,+---,NA,NA,0.43095670899773925,0.3004605325080187,-,0.6009210650160374,0.058103290020381504,161.64776648931405,1
C2orf48,+---,NA,NA,0.43095670899773925,0.3004605325080187,-,0.6009210650160374,0.058103290020381504,161.64776648931405,1
HIST1H2BL,++-+,+++++++-,NA,0.30046209832222837,0.8490050119360035,+,0.6009241966444567,0.05860949,161.64860889735886,1
CPNE8,++++,+++++-+-,+---++,0.3004700833189226,0.34565056188358223,+,0.6009401666378452,0.009200002231482768,161.65290482558035,1
OVCH2,++-+,NA,NA,0.35995013172103557,0.3005019090965591,-,0.6010038181931182,0.07582298762687373,161.6700270939488,1
MTF1,++--,--------,+-++--,0.3005229015658626,0.8273000392908,+,0.6010458031317252,0.067493165,161.68132104243406,1
FEZ2,-++-,++-++---,--+-++,0.3266928954493131,0.30058164653637937,-,0.6011632930727587,0.020091418,161.7129258365721,1
NUAK2,-+--,+-+++-+-,NA,0.3005945767756519,0.7967820776770912,+,0.6011891535513038,0.037770698,161.7198823053007,1
SULT1B1,++-+,-+-+++-+,NA,0.8575896402113377,0.30064171274001167,-,0.6012834254800233,0.013340363,161.74524145412627,1
C1orf112,----,+++-++--,NA,0.3007608109789628,0.8718379470069824,+,0.6015216219579256,0.067267316,161.80931630668198,1
PALM2-AKAP2,++-+,NA,+-+-++,0.3007729898290985,0.8285450753328156,+,0.601545979658197,0.10635103,161.815868528055,1
CDON,-+++,-+--+---,NA,0.4910624822574602,0.3009044205103249,-,0.6018088410206498,0.092991745,161.8865782345548,1
GRB7,+---,NA,NA,0.8154422748747255,0.300914487628166,-,0.601828975256332,0.0993808536854508,161.89199434395331,1
BPI,----,NA,NA,0.8532008184620296,0.3009325368752908,-,0.6018650737505816,0.3421681125450321,161.90170483890645,1
CCDC166,--++,NA,NA,0.9529838734837109,0.30098255492571774,-,0.6019651098514355,0.3350415360116964,161.92861455003614,1
MYO7B,----,-+--++--,NA,0.9251038973269734,0.30104069942229633,-,0.6020813988445927,0.15897077904800241,161.95989628919543,1
EPS8,-+--,+++-+---,+--++-,0.30110937125029175,0.5751667551363222,+,0.6022187425005835,0.03037911,161.99684173265695,1
MYADM,----,-------+,+--+--,0.40432225802784305,0.3011685848482262,-,0.6023371696964523,0.036600505,162.02869864834568,1
AKAP7,-+-+,++--+--+,-+++-+,0.3011907062086028,0.5125557581533713,+,0.6023814124172056,0.012347191,162.0405999402283,1
RCAN1,-++-,-+++++--,---+--,0.36166815306031064,0.3012004718803205,-,0.602400943760641,0.025068071,162.04585387161242,1
ITGB1BP1,-++-,++++++++,-++--+,0.3144892073729072,0.30132424150244147,-,0.6026484830048829,0.016138022,162.1124419283135,1
CYP4F3,----,+++++--+,NA,0.753631346621271,0.3013384146656007,-,0.6026768293312014,0.044148896,162.12006709009316,1
TELO2,----,--+-++++,+-+--+,0.7862630197217261,0.3013598300405105,-,0.602719660081021,0.12261656440209749,162.13158856179464,1
KIT,--++,+---+---,++----,0.6860910261467481,0.30143978807642785,-,0.6028795761528557,0.065738262,162.17460598511818,1
FAM150B,--++,+++++++-,NA,0.30161378612246653,0.43893234127133374,+,0.6032275722449331,0.03979807314970266,162.268216933887,1
ARFGAP2,+-+-,-+++++++,--++-+,0.7490378436899255,0.30177442355400763,-,0.6035488471080153,0.039252228,162.3546398720561,1
