gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
C17orf47,+-,NA,NA,0.4120771922891544,0.5879228077108456,+,0.824,0.08399142654299818,0.8241543845783088,222,1
BTG4,--,NA,NA,0.5879162670012106,0.41208373299878936,-,0.824,0.08398453324336436,0.8241674659975787,222,1
SAMD9L,--,-+++,NA,0.4121188687019419,0.821362162144989,+,0.824,0.08394750535246787,0.212779629,222,1
CYP2U1,+-,+---,++,0.47328725034716107,0.4121496982164185,-,0.824,0.08391501815457983,0.1781387596711617,222,1
NLRP7,-+,NA,NA,0.4123642747624291,0.5876357252375709,+,0.825,0.0836889712589877,0.8247285495248582,222,1
OR10Z1,++,NA,NA,0.4123671604822314,0.5876328395177686,+,0.825,0.08368593208251666,0.8247343209644628,222,1
RCCD1,-+,+++-,+-,0.4124388788385391,0.682060077155525,+,0.825,0.08361040672263993,0.164092697,222,1
CBLN1,-+,---+,NA,0.41249695982546475,0.5015464513412697,+,0.825,0.0835492522643542,0.133610194,222,1
PPP1R32,++,+-+-,NA,0.4125009412779943,0.6220879611683781,+,0.825,0.08354506044068714,0.13691195,222,1
OR5K1,+-,NA,NA,0.4126565962269838,0.5873434037730162,+,0.825,0.08338121273123447,0.8253131924539676,222,1
RNF148,-+,---+,NA,0.4126888191076458,0.528943430610003,+,0.825,0.08334730154929866,0.292716413,222,1
ORC6,++,-++-,--,0.46882365291536143,0.4127167221616363,-,0.825,0.0833179386682056,0.162642978,222,1
SMKR1,++,-+++,NA,0.41272041947835036,0.6062765243978351,+,0.825,0.08331404806487366,0.09525436,222,1
PDK1,+-,+-+-,+-,0.4127639098253408,0.5335932427655556,+,0.826,0.08326828676557098,0.112985768,222,1
CHRNA9,+-,NA,NA,0.5871932847037854,0.4128067152962146,-,0.826,0.08322325081286931,0.8256134305924292,222,1
TAF4B,+-,+-++,+-,0.8507308138598515,0.41285545634774046,-,0.826,0.08317197567765927,0.321536049,222,1
TLE1,+-,+-+-,-+,0.8982790934748268,0.412870358009023,-,0.826,0.08315630047614715,0.29032137682238596,222,1
PSG11,--,NA,NA,0.5869995085994252,0.4130004914005748,-,0.826,0.08301943594249651,0.8260009828011496,222,1
FGFR2,--,+++-,+-,0.4909073443547044,0.413008053813576,-,0.826,0.08301148369005211,0.117088472,222,1
KRT4,--,NA,NA,0.4130156279700288,0.5869843720299712,+,0.826,0.08300351923473409,0.8260312559400576,222,1
FAM184B,++,---+,NA,0.4130452317483584,0.6727463044816945,+,0.826,0.082972391364611,0.080903137,222,1
OR52E4,+-,NA,NA,0.41307542750320947,0.5869245724967905,+,0.826,0.08294064333950665,0.8261508550064189,222,1
SPATA31C2,-+,NA,NA,0.4131643268356962,0.5868356731643039,+,0.826,0.08284718744007769,0.8263286536713924,222,1
CCDC154,-+,+-++,NA,0.41325015943783644,0.8144210396410496,+,0.827,0.08275697453546361,0.30666168,222,1
CALM3,+-,-++-,-+,0.7058154872243201,0.41326862580234647,-,0.827,0.08273756822467657,0.25967603,222,1
LUZP1,++,+-++,--,0.6942122394805208,0.41329212277304544,-,0.827,0.0827128765012035,0.182452809,222,1
ZNF786,--,-+++,+-,0.4133063964510158,0.4147047701155631,+,0.827,0.08269787773351776,0.046224625,222,1
GNG10,++,NA,NA,0.586634983864887,0.41336501613511306,-,0.827,0.08263628565475607,0.8267300322702261,222,1
WDR5,-+,--+-,+-,0.6853767689648634,0.4134057724315669,-,0.827,0.0825934678994318,0.160705993,222,1
PRR30,-+,NA,NA,0.4134224143677012,0.5865775856322988,+,0.827,0.08257598542569013,0.8268448287354024,222,1
YAE1D1,--,++++,NA,0.41350443971007433,0.5192716353631548,+,0.827,0.08248982749404227,0.23248099,222,1
SPECC1L,++,+--+,NA,0.41352316615271734,0.8876195640157154,+,0.827,0.08247015997472545,0.44592338884154636,222,1
FAM110A,++,+-++,-+,0.4135649327601869,0.6719784826391567,+,0.827,0.08242629764085531,0.162125855,222,1
TSSK2,++,NA,NA,0.5864312519958056,0.4135687480041944,-,0.827,0.08242229117984878,0.8271374960083888,222,1
PYCRL,++,+--+,--,0.7564524178214258,0.41358042626879465,-,0.827,0.08241002783961421,0.220512172,223,1
BAIAP2L2,-+,++-+,NA,0.413596132931774,0.701397518580604,+,0.827,0.08239353482615537,0.15175296,223,1
EMC8,-+,-++-,+-,0.41360760591384876,0.8612678568173086,+,0.827,0.08238148784770888,0.174711142,223,1
MSI2,--,++--,+-,0.7850412513411452,0.4136295948044119,-,0.827,0.0823583997810003,0.201514695,223,1
FRMD4A,-+,--++,-+,0.41364118665884553,0.8483602003553139,+,0.827,0.08234622896939019,0.223805078,223,1
SLC35G3,+-,NA,NA,0.4136701514449263,0.5863298485550736,+,0.827,0.08231581902287993,0.8273403028898526,223,1
TMEM81,+-,-+++,NA,0.7964137523536283,0.4137178002978991,-,0.827,0.08226579742444017,0.3450827056570527,223,1
DNAJB8,--,NA,NA,0.5862769066337131,0.4137230933662869,-,0.827,0.08226024113537886,0.8274461867325738,223,1
GRID2,+-,-+-+,-+,0.41388430062600257,0.6019952992773593,+,0.828,0.0820910511916182,0.112673351,223,1
EPHX1,-+,--+-,++,0.41389655145766896,0.916429519199691,+,0.828,0.08207819641591656,0.268565637,223,1
MC3R,+-,NA,NA,0.5859172398635508,0.4140827601364491,-,0.828,0.08188285481279263,0.8281655202728982,223,1
UBXN11,++,--+-,NA,0.5054968113118156,0.41411526075723304,-,0.828,0.08184876914749027,0.150268346,223,1
DDIT3,-+,++--,+-,0.41412760548852673,0.718061009604124,+,0.828,0.08183582306874859,0.249678839,223,1
SLC35C1,+-,+--+,++,0.41412847807363806,0.4668069331300995,+,0.828,0.08183490799210415,0.117919604,223,1
PECR,-+,-+++,--,0.6730031392755735,0.4141660465676524,-,0.828,0.08179551188559943,0.21757706,223,1
MORN1,++,--+-,NA,0.6167787413569807,0.4142616571559712,-,0.829,0.08169526620111518,0.110533058,223,1
MTFR2,++,NA,NA,0.5856313672705561,0.4143686327294439,-,0.829,0.08158313199100281,0.8287372654588878,223,1
EZH1,+-,++++,--,0.4990608533598364,0.4144084620906348,-,0.829,0.08154138935138507,0.235343661,223,1
DRD5,-+,-+--,--,0.8915975253918951,0.4144260010209181,-,0.829,0.08152300917782651,0.163302228,223,1
VCL,+-,--+-,+-,0.774822828444717,0.41455062788186053,-,0.829,0.08139242706845237,0.207810674,223,1
OR5M9,++,NA,NA,0.4146090553955738,0.5853909446044262,+,0.829,0.08133122113345394,0.8292181107911476,223,1
SAC3D1,++,---+,--,0.7085622008043699,0.41472589689643213,-,0.829,0.08120884929979237,0.186517703,223,1
ETV4,-+,NA,NA,0.5852593202749237,0.41474067972507633,-,0.829,0.0811933692284098,0.8294813594501527,223,1
CKMT1B,+-,-+++,NA,0.4147796280316954,0.8922352310636867,+,0.83,0.08115258653870737,0.444937971,223,1
ZDHHC4,++,-++-,NA,0.41483438630873426,0.7945925759731896,+,0.83,0.0810952557386486,0.387451462,223,1
USP1,++,++--,--,0.5695115895126459,0.4148483824523568,-,0.83,0.08108060327586976,0.186264607,223,1
SESN2,-+,----,+-,0.6343455345333077,0.41485315352553465,-,0.83,0.0810756085864204,0.165557242,223,1
STAC3,-+,--+-,-+,0.414916612339009,0.7384764576918548,+,0.83,0.08100918097310515,0.2207601082568177,223,1
SPINT2,++,-++-,-+,0.8249413500013552,0.4149666424288521,-,0.83,0.08095681748257927,0.172053064,223,1
SGPL1,--,++++,++,0.41505060838505897,0.9035943449273757,+,0.83,0.08086894954601048,0.483273602,223,1
HGFAC,-+,NA,NA,0.41507039748332064,0.5849296025166794,+,0.83,0.08084824341734308,0.8301407949666413,223,1
HNRNPUL1,+-,+-++,NA,0.41509635442914206,0.5535062394145339,+,0.83,0.08082108511856755,0.145339977,223,1
TMEM55B,--,+---,+-,0.8128337363737563,0.4150986919919468,-,0.83,0.0808186394508137,0.10207294,223,1
FKBP8,++,+-++,-+,0.4151142190423139,0.7657120520715107,+,0.83,0.08080239467262293,0.095741481,223,1
IL13,+-,NA,NA,0.4151597639255452,0.5848402360744548,+,0.83,0.08075474801166066,0.8303195278510904,223,1
NUDT22,-+,-+++,--,0.41521873517524976,0.6994456504263981,+,0.83,0.08069306315732395,0.286841421,223,1
TYK2,-+,+-++,++,0.4153056852952073,0.9164178990586991,+,0.831,0.08060212794457018,0.372413715,223,1
RAB37,-+,++--,--,0.41536878756150813,0.48695973918686597,+,0.831,0.08053614550018733,0.202909979,223,1
NPR3,-+,+--+,NA,0.4154148567273947,0.7023510868777599,+,0.831,0.08048797992858882,0.165819174,223,1
TIGD1,-+,+++-,--,0.41542348450897054,0.4747312808916476,+,0.831,0.08047896012836146,0.092713939,223,1
MEGF6,-+,+-++,NA,0.415474981101518,0.8512494837122053,+,0.831,0.08042512759181351,0.409280951537108,224,1
KRT85,+-,NA,NA,0.584499504961268,0.41550049503873204,-,0.831,0.08039845878517522,0.8310009900774641,224,1
SPDYE3,-+,NA,NA,0.5844676644585796,0.41553233554142044,-,0.831,0.0803651793427356,0.8310646710828409,224,1
EEF1A1,--,-++-,-+,0.6669064425531785,0.41554104986000356,-,0.831,0.08035607165010383,0.161808146,224,1
MALRD1,--,-+--,NA,0.8426060237172899,0.4156006442979166,-,0.831,0.08029379217173323,0.325719068,224,1
SF3A1,+-,--++,-+,0.6716551888320246,0.4156266991239138,-,0.831,0.0802665662455151,0.176614888,224,1
TRMT112,++,--+-,NA,0.41567577595776056,0.8162644752425923,+,0.831,0.08021528816372762,0.4207651335933147,224,1
FAM168B,+-,++++,NA,0.41568923073591524,0.5222663737495166,+,0.831,0.08020123095453245,0.216678697,224,1
PPARD,++,+-++,NA,0.41578465636788237,0.8346225419533511,+,0.832,0.08010154574199556,0.41849131664407724,224,1
RWDD3,++,-+--,-+,0.4157923517032682,0.45684971425851484,+,0.832,0.08009350790145371,0.107360581,224,1
PREB,--,-+-+,+-,0.4157997770365797,0.8343083273229701,+,0.832,0.08008575222130208,0.18969925,224,1
HRASLS5,+-,++--,NA,0.415823439339684,0.7844180563517578,+,0.832,0.08006103812610192,0.157566462,224,1
RFX1,-+,+--+,+-,0.9062711007384591,0.4159949805270565,-,0.832,0.07988191395579788,0.203441497,224,1
ERCC4,++,+++-,--,0.4160011382118848,0.7908989808319393,+,0.832,0.07987548544373628,0.254557357,224,1
RCC2,--,+-++,+-,0.690795328816568,0.4160363383319973,-,0.832,0.07983873897890195,0.2072828904774642,224,1
ATG101,++,+-+-,+-,0.4370145593436112,0.41605870781459553,-,0.832,0.07981538841840347,0.067563869,224,1
SLC25A38,+-,--+-,++,0.4161223448225407,0.46521606486684874,+,0.832,0.07974896729198704,0.202053535,224,1
ACTL8,+-,NA,NA,0.583852361278933,0.416147638721067,-,0.832,0.07972256960667722,0.832295277442134,224,1
CEBPE,-+,NA,NA,0.5836256664435855,0.4163743335564145,-,0.833,0.07948605376258158,0.832748667112829,224,1
IQSEC1,++,+--+,++,0.41639324028138414,0.7545529087673575,+,0.833,0.07946633376726828,0.198764888,224,1
SLC22A14,-+,--++,--,0.4165011293128787,0.5185655016385842,+,0.833,0.07935382103334052,0.150628619,224,1
OR56A5,+-,NA,NA,0.5834188803735659,0.41658111962643407,-,0.833,0.07927042146040808,0.8331622392528681,224,1
CCPG1,-+,++--,-+,0.4167412482741923,0.5352330573152592,+,0.833,0.07910351609064784,0.080333837,224,1
SLC6A1,++,---+,+-,0.8309975392051756,0.41677698518779177,-,0.834,0.0790662755270634,0.254043545,224,1
CRABP1,++,-+++,--,0.4576625305293508,0.41679460584726014,-,0.834,0.0790479146441877,0.065525997,224,1
ELMOD2,+-,+++-,NA,0.5427627681745023,0.41680500302104373,-,0.834,0.07903708106136496,0.131632183,224,1
TSEN15,+-,++--,NA,0.657484317206173,0.4168415679441778,-,0.834,0.07899898351520665,0.271409777,224,1
SPINT3,--,NA,NA,0.583090816488294,0.4169091835117061,-,0.834,0.07892854263612767,0.8338183670234122,224,1
KLF7,+-,+--+,--,0.814906159012402,0.4169336175601811,-,0.834,0.07890309042280244,0.108350681,224,1
PKD1L3,-+,+--+,NA,0.4170085245539412,0.6985406144976706,+,0.834,0.07882507135531414,0.365544562,224,1
UBQLN3,+-,NA,NA,0.41703085981947474,0.5829691401805253,+,0.834,0.07880181086484543,0.8340617196389495,224,1
BCL10,--,----,+-,0.7892370781998683,0.4171406476093782,-,0.834,0.07868749329061495,0.270781648,224,1
ANAPC15,++,--++,+-,0.41716182362878457,0.7469250769888065,+,0.834,0.07866544702155573,0.23425156857382226,224,1
PTGER1,--,NA,-+,0.7609617053942745,0.4172409723279848,-,0.834,0.07858305553489692,0.527897493796549,224,1
COQ4,-+,+-+-,NA,0.4172811639315144,0.8219881789135957,+,0.835,0.07854122323138614,0.382217593,224,1
DEFB127,--,NA,NA,0.41735321045051976,0.5826467895494802,+,0.835,0.07846624571624303,0.8347064209010395,225,1
TMEM88B,-+,NA,NA,0.5826019126450758,0.41739808735492423,-,0.835,0.07841954967152223,0.8347961747098485,225,1
POC1A,--,----,NA,0.6678828383457097,0.41742886705709253,-,0.835,0.07838752517892114,0.186107405,225,1
BARHL1,++,NA,NA,0.41744735568541025,0.5825526443145898,+,0.835,0.0783682899700628,0.8348947113708205,225,1
IL2RB,-+,NA,NA,0.4174563113077074,0.5825436886922926,+,0.835,0.07835897302129478,0.8349126226154148,225,1
ZBTB8B,-+,---+,NA,0.4175661419460796,0.4418830574625846,+,0.835,0.07824472737370011,0.176411477,225,1
VNN1,-+,NA,NA,0.5824245126435789,0.41757548735642114,-,0.835,0.07823500768065593,0.8351509747128423,225,1
NPAS2,+-,--++,+-,0.867849106320844,0.4175896339775468,-,0.835,0.0782202949027008,0.137285881,225,1
ANKRD40,-+,+--+,++,0.4176482785663554,0.8660470412890948,+,0.835,0.0781593086352615,0.287309578,225,1
KCTD1,++,+-+-,--,0.8964627342986203,0.41766176899437124,-,0.835,0.07814528074594444,0.157405235,225,1
DAD1,-+,-+--,++,0.4177607429907971,0.7505375915577933,+,0.836,0.07804237746027978,0.181049576,225,1
TASP1,+-,-+++,-+,0.5111082598673651,0.4178578056442055,-,0.836,0.07794148507335848,0.080011704,225,1
SAV1,-+,++-+,-+,0.41785849989649426,0.544563524816513,+,0.836,0.07794076351285747,0.09108661,225,1
CAMTA2,++,+-++,+-,0.41794582002623265,0.7969987491793707,+,0.836,0.07785001822777463,0.180596348,225,1
B3GNT5,++,-+--,NA,0.41796964914811335,0.5034841891328965,+,0.836,0.0778252576950992,0.091512224,225,1
LGALS3BP,-+,++--,++,0.4179825652865849,0.8637792253287013,+,0.836,0.07781183729242719,0.157956188,225,1
COMT,-+,++--,+-,0.41815501555773116,0.7790594645113486,+,0.836,0.07763269404150944,0.086156006,225,1
TRAF4,--,+-++,NA,0.41821700338032114,0.7184477044050753,+,0.836,0.07756831845567981,0.18701576,225,1
DAZAP2,+-,+++-,++,0.41821875310276785,0.6907005051643643,+,0.836,0.07756650147261189,0.215393836,225,1
OR51T1,--,NA,NA,0.5817606232469565,0.41823937675304346,-,0.836,0.07754508560684761,0.8364787535060869,225,1
PRR22,++,NA,NA,0.5817595059377616,0.41824049406223834,-,0.836,0.07754392540865314,0.8364809881244767,225,1
TEKT4,+-,NA,NA,0.5816768600992636,0.41832313990073644,-,0.837,0.07745811572180665,0.8366462798014729,225,1
ALPPL2,++,NA,--,0.41833067689509923,0.529122865664357,+,0.837,0.0774502910397308,0.3215716999100983,225,1
CA7,++,--+-,+-,0.41842171876059275,0.9052325670297411,+,0.837,0.07735578523331227,0.338083574,225,1
PPP1R17,--,-+-+,NA,0.7983564118010571,0.41843100311375647,-,0.837,0.07734614878655931,0.372754207,225,1
LECT1,+-,+-+-,NA,0.8442959379447237,0.41843545909087965,-,0.837,0.07734152389988144,0.4517452086916832,225,1
KRTAP19-6,--,NA,NA,0.4184371682733474,0.5815628317266526,+,0.837,0.07733974994171851,0.8368743365466949,225,1
ZNF773,-+,-+++,NA,0.41848574405672523,0.7968421899661791,+,0.837,0.07728933623123695,0.152797566,225,1
SCIN,+-,-++-,NA,0.6793775690600057,0.418493658760858,-,0.837,0.0772811226185261,0.202839178,225,1
C19orf57,-+,+--+,--,0.4185269137868307,0.8043217480545838,+,0.837,0.07724661337285929,0.148168469,225,1
SNAPC1,-+,-++-,+-,0.418608366192681,0.9071706282297255,+,0.837,0.07716210055550195,0.391818589,225,1
C3orf20,--,+-+-,NA,0.7671737435942938,0.41864592737372675,-,0.837,0.07712313362801472,0.342001398,225,1
MAPRE2,+-,++--,+-,0.8026557914956891,0.418672001853448,-,0.837,0.07709608535335148,0.313542116,225,1
MECR,++,-++-,--,0.4187095259966736,0.9018112949661476,+,0.837,0.0770571627647585,0.24233765567600749,225,1
CSDE1,+-,-++-,+-,0.41881017602101434,0.5290463876814988,+,0.838,0.07695277895079033,0.09632294,225,1
MIA,-+,NA,NA,0.5811532265770153,0.4188467734229847,-,0.838,0.07691483012281633,0.8376935468459694,225,1
NMT1,+-,--+-,--,0.8314574308533463,0.4188489829415989,-,0.838,0.07691253911982505,0.225684057,225,1
MUC12,-+,NA,NA,0.4188742848967769,0.5811257151032231,+,0.838,0.07688630492067985,0.8377485697935538,225,1
ADPRM,--,++++,--,0.528853190424009,0.41892732009495487,-,0.838,0.0768313207960163,0.117070131,225,1
ARHGAP11A,++,+-+-,NA,0.41894617328710093,0.8810028262960812,+,0.838,0.07681177646771054,0.4156804161780576,225,1
ASB18,-+,NA,NA,0.41898660174783625,0.5810133982521637,+,0.838,0.07676986891152959,0.8379732034956725,225,1
ELAC1,--,-+++,NA,0.5437353054999564,0.41899221686363813,-,0.838,0.07676404868372937,0.188720506,225,1
PHAX,++,-+--,NA,0.41900114841674696,0.6538431997533001,+,0.838,0.07675479103470528,0.3313576282615842,225,1
CDK12,--,+-++,-+,0.41900231591940107,0.6785534506986947,+,0.838,0.07675358092047099,0.228126888,225,1
ELL,+-,+-++,+-,0.7260249282577388,0.41901498495631984,-,0.838,0.07674044970511418,0.150958062,225,1
EMC3,++,-+--,NA,0.46282861689334204,0.4190225319863345,-,0.838,0.07673262754101307,0.086365018,225,1
ETV2,++,NA,NA,0.41908766216337223,0.5809123378366278,+,0.838,0.07666512883559877,0.8381753243267445,225,1
ROBO2,--,-+++,--,0.6730979414746474,0.4192310132622799,-,0.838,0.07651660156628663,0.153564981,226,1
C2orf70,-+,NA,NA,0.41924027148438897,0.580759728515611,+,0.838,0.07650701079115214,0.8384805429687779,226,1
ARHGEF25,++,-+--,NA,0.41930335767919114,0.7367145336741929,+,0.839,0.07644166419406244,0.388815708,226,1
OTUD4,+-,+-+-,++,0.41938369433198475,0.45142139167722145,+,0.839,0.0763584632789514,0.084179213,226,1
GPR135,+-,+-+-,NA,0.796589528484966,0.4194076759289687,-,0.839,0.07633362974916208,0.25273453,226,1
EPS8L2,-+,---+,NA,0.4194301912933234,0.8037131515760798,+,0.839,0.07631031583146307,0.282503895,226,1
BPIFB1,--,NA,NA,0.41943821535686376,0.5805617846431362,+,0.839,0.07630200748061682,0.8388764307137275,226,1
MINK1,+-,+-+-,--,0.9203485219347185,0.4194462886472254,-,0.839,0.07629364831928238,0.45800663297886646,226,1
RASGRP3,-+,++++,+-,0.4196353709912422,0.8201405888866192,+,0.839,0.07609791666652002,0.243054017,226,1
PPP1R3B,+-,+++-,NA,0.4196423339613833,0.8320888385708101,+,0.839,0.07609071051891916,0.328762431,226,1
NAPSA,-+,--+-,+-,0.8874731697309146,0.4197059855995031,-,0.839,0.0760248414283204,0.14729485,226,1
PRAMEF2,+-,NA,NA,0.4197934057961593,0.5802065942038407,+,0.84,0.07593439202587642,0.8395868115923186,226,1
UTP11L,++,-++-,--,0.5060185126557531,0.4198234589773051,-,0.84,0.07590330181964443,0.127285019,226,1
IRG1,+-,NA,NA,0.5801423331180677,0.41985766688193227,-,0.84,0.0758679162339316,0.8397153337638645,226,1
NCSTN,--,++--,+-,0.8379357063534196,0.4199262941796671,-,0.84,0.07579693498598579,0.2395952291654296,226,1
GNL2,--,+-+-,+-,0.41996913685466003,0.8440407972677488,+,0.84,0.07575262866720363,0.187845746,226,1
UBQLNL,++,NA,NA,0.4200080335403623,0.5799919664596377,+,0.84,0.075712407059826,0.8400160670807246,226,1
ATF6B,-+,--++,NA,0.4200107661715874,0.5451184329510302,+,0.84,0.07570958148815417,0.084696715,226,1
OR2K2,-+,NA,NA,0.5799209718513607,0.42007902814863923,-,0.84,0.07563900379461927,0.8401580562972785,226,1
RIPK4,++,NA,NA,0.4200861147166595,0.5799138852833405,+,0.84,0.07563167747927983,0.840172229433319,226,1
GAA,--,+++-,+-,0.4201814822415473,0.7686933399313162,+,0.84,0.0755330955748025,0.144962079,226,1
KRT2,+-,NA,NA,0.5798093708993073,0.4201906291006927,-,0.84,0.07552364159507102,0.8403812582013854,226,1
RALB,+-,---+,--,0.8145828091157492,0.42020913356032097,-,0.84,0.07550451644757454,0.196872659,226,1
OR10W1,+-,NA,NA,0.5797788793999384,0.42022112060006156,-,0.84,0.07549212778072616,0.8404422412001231,226,1
INSC,-+,NA,NA,0.5797389025126694,0.4202610974873306,-,0.841,0.07545081401778371,0.8405221949746612,226,1
ATG12,--,+++-,+-,0.4203594410651591,0.7588398390517015,+,0.841,0.07534919843401523,0.062024341,226,1
MRPS17,-+,-+--,NA,0.6061693921095671,0.42036586326205133,-,0.841,0.07534256339006523,0.102694755,226,1
ANKRD33,--,NA,NA,0.42038108504098115,0.5796189149590188,+,0.841,0.07532683752960737,0.8407621700819623,226,1
JPH1,+-,+-+-,++,0.4205093917868419,0.7870871569723141,+,0.841,0.07519430442645954,0.246209363,226,1
SALL3,--,---+,++,0.4205693444572217,0.5342750700915684,+,0.841,0.07513239080804683,0.147880243,226,1
PRKCH,+-,--++,+-,0.5794657726263718,0.4205705453239196,-,0.841,0.07513115075324331,0.146162714,226,1
DPPA2,+-,NA,NA,0.5794025631840402,0.42059743681595985,-,0.841,0.07510338263354502,0.8411948736319197,226,1
SLC35F6,+-,+-++,+-,0.4206117499689652,0.7757189221841014,+,0.841,0.07508860361432572,0.134201124,226,1
C5orf66,NA,---+,NA,0.7842007992634659,0.4206735535259123,-,0.841,0.07502479424149848,0.390213807,226,1
NEUROG1,++,NA,NA,0.42081185505153434,0.5791881449484657,+,0.842,0.07488203813581908,0.8416237101030687,226,1
TST,-+,-+++,--,0.7603258540575915,0.4208452604424428,-,0.842,0.0748475638191932,0.104798408,226,1
NAT8B,--,NA,NA,0.42085191508777414,0.5791480849122259,+,0.842,0.0748406965613943,0.8417038301755483,226,1
C11orf40,+-,NA,NA,0.5790575434866403,0.42094245651335976,-,0.842,0.07474727317204014,0.8418849130267195,226,1
MRFAP1,++,-+-+,--,0.4209471949955824,0.45217136831240895,+,0.842,0.07474238441570911,0.037377133,226,1
CALB2,-+,-+++,--,0.8366930183978475,0.42106238341455754,-,0.842,0.0746235598884476,0.237914981,227,1
GGN,++,NA,NA,0.5788294611555369,0.42117053884446315,-,0.842,0.07451201994406241,0.8423410776889263,227,1
FBXO8,--,++--,-+,0.4212026340925148,0.5968885190106012,+,0.842,0.07447892584852683,0.116964623,227,1
OR6S1,--,NA,NA,0.578767514914291,0.42123248508570904,-,0.842,0.07444814811541983,0.8424649701714181,227,1
TPRG1,++,----,NA,0.4212355853628204,0.5424843716252427,+,0.842,0.07444495171358793,0.203588466,227,1
SND1,+-,--+-,++,0.6469329191680188,0.4212736544356718,-,0.843,0.0744057042193154,0.110396481,227,1
TAS2R41,+-,NA,NA,0.42131189992614904,0.578688100073851,+,0.843,0.074366278417633,0.8426237998522981,227,1
C10orf11,-+,-+++,--,0.7003042723404722,0.42135728071337725,-,0.843,0.07431950175616371,0.194019663,227,1
ZNF100,--,++++,NA,0.42136074893035724,0.6360196964465262,+,0.843,0.07431592706701863,0.350291436,227,1
ALX1,+-,NA,NA,0.5785996310681822,0.4214003689318178,-,0.843,0.07427509284328593,0.8428007378636356,227,1
ALDH3A1,++,NA,NA,0.42140501460098856,0.5785949853990114,+,0.843,0.07427030505116916,0.8428100292019771,227,1
OR13C9,--,NA,NA,0.42142269606493377,0.5785773039350662,+,0.843,0.07425208314857312,0.8428453921298675,227,1
GRP,-+,NA,-+,0.5776180204127622,0.4214932023489272,-,0.843,0.07417942942307838,0.214320693,227,1
GABRP,--,NA,NA,0.42159038355109146,0.5784096164489085,+,0.843,0.07407930824710615,0.8431807671021829,227,1
WIF1,--,+---,-+,0.7783237590562878,0.42160545080620876,-,0.843,0.07406378723647271,0.246869944,227,1
DEFB115,--,NA,NA,0.5783711480069469,0.42162885199305306,-,0.843,0.07403968241463295,0.8432577039861061,227,1
OR10H4,++,NA,NA,0.4216542322867364,0.5783457677132636,+,0.843,0.07401354048980473,0.8433084645734727,227,1
ARL3,++,-+++,++,0.4219511123129999,0.8875805049295246,+,0.844,0.07370786826204669,0.271927952,227,1
RIMKLA,+-,-+--,NA,0.8101681744467325,0.4219868425373421,-,0.844,0.07367109437555644,0.244932008,227,1
CEACAM3,--,NA,NA,0.5780090185435718,0.4219909814564282,-,0.844,0.07366683476192902,0.8439819629128564,227,1
OTOR,+-,NA,NA,0.422061969470125,0.577938030529875,+,0.844,0.07359378317750265,0.84412393894025,227,1
ERLIN1,+-,-++-,+-,0.8482702798793633,0.4220698258013453,-,0.844,0.07358569922351302,0.146446564,227,1
SAXO2,-+,-++-,NA,0.7722827023507732,0.4220776810246686,-,0.844,0.07357761655995969,0.127344589,227,1
UCN2,--,NA,NA,0.42209684808785064,0.5779031519121494,+,0.844,0.07355789516470641,0.8441936961757013,227,1
PPP1R14C,++,----,--,0.7308441836178172,0.4221379504534187,-,0.844,0.07351560709365244,0.253291199,227,1
NSMCE2,-+,+++-,-+,0.4221469115523448,0.8411215708920268,+,0.844,0.07350638803503684,0.187185813,227,1
BUB1B,++,--+-,NA,0.5189198895417646,0.42223771209664757,-,0.844,0.07341298468686575,0.176448928,227,1
BICD1,+-,++-+,-+,0.4468188241424883,0.42225599649287,-,0.845,0.07339417859676749,0.081323408,227,1
SYT2,--,++++,NA,0.5197126018214276,0.4223327303968641,-,0.845,0.073315264185267,0.214278602,227,1
SLC9A3,-+,NA,NA,0.42236163335144816,0.5776383666485518,+,0.845,0.07328554362779634,0.8447232667028963,227,1
LLPH,-+,++--,NA,0.4223698073386583,0.8313353763949562,+,0.845,0.07327713878486135,0.382758774,227,1
C11orf63,++,--+-,NA,0.4223948669873979,0.5626611372848135,+,0.845,0.07325137239689555,0.127368695,227,1
IGSF9,++,NA,NA,0.42248000362603844,0.5775199963739616,+,0.845,0.0731638461281413,0.8449600072520769,227,1
MT4,--,NA,NA,0.5775081092982046,0.4224918907017954,-,0.845,0.07315162680713855,0.8449837814035908,227,1
LRRC55,+-,-+-+,NA,0.4225242522174677,0.785751271399162,+,0.845,0.07311836252501293,0.391615696,227,1
CLPTM1,+-,+--+,+-,0.7130665753686991,0.42263692732343155,-,0.845,0.07300256407557525,0.120672444,227,1
WWP1,+-,+-++,--,0.4400538582398766,0.4226440968838453,-,0.845,0.07299519682033996,0.099612891,227,1
PIWIL2,-+,-+--,NA,0.6297894829070216,0.42275793623331415,-,0.846,0.07287823518632472,0.127927666,227,1
KLHL22,+-,--+-,--,0.8704632073312826,0.42283985184329115,-,0.846,0.07279409235149788,0.262144757,227,1
BCKDHB,++,++--,--,0.5145745811014736,0.42288218808125616,-,0.846,0.07275061141170885,0.036106255,228,1
PDE2A,+-,--+-,++,0.4230127686379815,0.6308075551282437,+,0.846,0.07261652758669095,0.13540971,228,1
