gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_meta,minp,Corrected_p,Bonferroni_meta_p
LRRC6,-++-+-,-+----++-+++,-+-+----,0.7053501153660509,0.07177430430567576,-,0.144,0.8430010126787308,0.038073577,38.6,1
TANK,++++--,+++-++----+-,+----+++,0.07177519405292307,0.15603563629370296,+,0.144,0.8429956289981996,0.024485206,38.6,1
ATP6V1E2,+++-++,-+++++------,++--++-+,0.07180159958086405,0.9380132889389998,+,0.144,0.8428358848652437,0.028238951,38.6,1
PTPRT,++++-+,---++--++--+,++--+---,0.07180974380402536,0.7493481994899074,+,0.144,0.842786627040635,0.026488764,38.6,1
MOGAT3,----+-,+--++-+-++-+,+-+-----,0.07180975323324754,0.27842862399827784,+,0.144,0.8427865700141275,0.017319007,38.6,1
NARFL,+--++-,-++-+-++++-+,-+++--+-,0.18265231761654585,0.07186441056050963,-,0.144,0.8424561365368226,0.010032865,38.7,1
MAP3K8,+++---,+++-+-+---+-,NA,0.07186678013478154,0.955447631694842,+,0.144,0.842441816847048,0.086916993,38.7,1
TMX2,+-++--,++++-+---++-,NA,0.07187685626212745,0.7006184717033995,+,0.144,0.8423809305828329,0.023303052077007474,38.7,1
STX10,----+-,-+-----++++-,+++-+-+-,0.07191606382149324,0.07706627399738736,+,0.144,0.842144095179622,0.004646629,38.7,1
DRD1,++++-+,-+++---+--+-,-+---+-+,0.5840459348861963,0.07198178923502968,-,0.144,0.8417473667253976,0.041938764,38.7,1
SOX15,++-++-,+++-+-+++--+,-+--+-+-,0.9733270394646609,0.07200762090445763,-,0.144,0.841591542049119,0.022863109,38.7,1
MC4R,+-+--+,++-+-+-+--++,----++-+,0.07204177777543118,0.09503301254042053,+,0.144,0.8413855829684584,0.004603748244608133,38.8,1
HAT1,--+-+-,++++++----++,----++++,0.7406797142447924,0.07204384110247398,-,0.144,0.8413731446480196,0.030533801,38.8,1
GHITM,++++--,++++-++++++-,-+---+-+,0.10638664736232516,0.07205931669376908,-,0.144,0.8412798647500317,0.002629869,38.8,1
MIER2,++-++-,----+-+--+++,NA,0.786371615876823,0.07206669508463044,-,0.144,0.841235398183592,0.081361168,38.8,1
ROR1,----+-,-++-+-------,NA,0.07211438734676162,0.7820071459562383,+,0.144,0.8409480860524969,0.053519204,38.8,1
ECI2,++++-+,+++--++---+-,--+-++++,0.6920947615908886,0.07213604042586626,-,0.144,0.840817704285355,0.009277154,38.8,1
GLYATL3,++++-+,NA,NA,0.07217216004010713,0.7212371795526188,+,0.144,0.8406003008470168,0.024912373576865602,38.8,1
MCUR1,+-+-+-,++-+++-++---,+-++---+,0.07218188376266321,0.9945622968070308,+,0.144,0.8405417924887497,0.025387219,38.8,1
LPCAT1,++++-+,-+-+-+------,++-+--+-,0.07218993866988072,0.9970473923517741,+,0.144,0.8404933314843585,0.005299719,38.8,1
MRPL49,++++--,++++-+-++--+,++--+--+,0.0722336325863999,0.5073985813466158,+,0.144,0.8402305485154715,0.011113709,38.9,1
ARID5B,+-+--+,---+----+--+,+++-++--,0.07223818231207359,0.2878650455504857,+,0.144,0.8402031947959063,0.010579033800547904,38.9,1
ZCCHC10,+-+++-,-++++--+-+--,--+-+-++,0.39870253913159404,0.07232180769604572,-,0.145,0.839700731467633,0.013427903,38.9,1
HSPA1B,------,--+-++------,NA,0.07232880838176733,0.4809298238033211,+,0.145,0.8396586941882457,0.057579117777123746,38.9,1
FXYD6-FXYD2,-+---+,--------++-+,-+-+--++,0.9033866862412728,0.07235622584248308,-,0.145,0.8394940986984216,0.026103147,38.9,1
NFKBIB,----+-,+-+-++++++++,--------,0.6199968157287087,0.07237394867764521,-,0.145,0.8393877362266208,0.028461556,38.9,1
MT1H,++--+-,NA,+-+-----,0.07237950576493996,0.8245691465815733,+,0.145,0.8393543910832106,0.042399625,38.9,1
NFE2L1,++++--,+-+++++-+++-,--+----+,0.07239745149528368,0.9240237247378218,+,0.145,0.8392467257219625,0.004343071,38.9,1
MARK2,++-+--,----+-+-++++,-+++----,0.429721092471172,0.07240485175519895,-,0.145,0.8392023356538971,0.052315846,39,1
LILRA4,-+-+++,NA,++-+--+-,0.5922137847660811,0.07241519240131189,-,0.145,0.8391403154331473,0.03481488747179989,39,1
TEX36,-+++++,NA,NA,0.8431580541642504,0.07243057063048157,-,0.145,0.8390480976153094,0.07178457242571876,39,1
FMN2,++++--,----+-+---++,++++----,0.07249713041385414,0.37808086590604745,+,0.145,0.8386491876973375,0.0528743887559349,39,1
AQP9,-+-+--,---+----+--+,++-+-+--,0.3382918098133288,0.07253339785691004,-,0.145,0.8384319816937735,0.024571785461242886,39,1
EFR3A,++++-+,++-+-+--++-+,++--+-++,0.538051988328928,0.07253708725976937,-,0.145,0.8384098919171745,0.001053277,39,1
APBB3,+-+++-,-------+++--,----++--,0.5400635470742214,0.0725404020259668,-,0.145,0.8383900461826546,0.008435768,39,1
CNDP2,-+-+--,+++++++-++++,---+++-+,0.4933792733002392,0.0725407474852233,-,0.145,0.8383879779463699,0.030238951,39,1
TAF5,------,-+-+--+-+---,+--+----,0.07257983012897756,0.7557688828240732,+,0.145,0.8381540569241405,0.017704588,39,1
DPCD,+--++-,+-++-++++++-,NA,0.908243762634781,0.07260661403160502,-,0.145,0.8379938201842141,0.012071153,39.1,1
DLC1,-++---,----+-----++,--++-+--,0.0726338908794634,0.17068216040989462,+,0.145,0.8378306951020597,0.011487172,39.1,1
SLC16A1,--++++,--+-+-++-+++,--++++-+,0.9936664658108796,0.0726475649066594,-,0.145,0.8377489426919944,0.073360112,39.1,1
C11orf73,---++-,++++-++++++-,+---+--+,0.7302599733501827,0.07266312973087728,-,0.145,0.8376559045668607,0.001461798,39.1,1
EXO5,+--+--,++++--------,NA,0.07267621444180468,0.944390902874768,+,0.145,0.837577706639097,0.070314267,39.1,1
CNTROB,++--+-,-------+-+-+,--+-+---,0.5771137231016445,0.0726789944266321,-,0.145,0.8375610944780348,0.023527267,39.1,1
ZNF519,+++--+,+---+-+-+-+-,+-+++--+,0.07269140396688958,0.678663089876815,+,0.145,0.8374869474036727,0.006563134,39.1,1
FSIP1,-+--++,+++---++--++,NA,0.9663071796091661,0.07272153308632233,-,0.145,0.837306978402748,0.004007493,39.1,1
NECAB2,++-+-+,+-----+-+-++,++-+----,0.07273392141556387,0.09079447712391961,+,0.145,0.8372330013482466,0.039555448,39.1,1
CLDN1,-+----,----+-------,NA,0.22259918144387592,0.07274432106345012,-,0.145,0.8371709094557207,0.002607686,39.1,1
GOLIM4,-++-+-,+++-++------,NA,0.07276308308474776,0.9762485271581395,+,0.146,0.8370589118235483,0.078724999,39.1,1
INSL3,+--+--,++----------,+++++--+,0.07276464569063505,0.8279634252860945,+,0.146,0.8370495853382115,0.008512244,39.1,1
CAB39,++++-+,++++-+-++---,+------+,0.07277061831293719,0.14695752535620618,+,0.146,0.8370139393121088,0.002608146,39.2,1
SNX27,++++-+,-+++++-+-+--,+--++---,0.07277300032657047,0.950024435848896,+,0.146,0.8369997237060037,0.02086815810576092,39.2,1
ATP6V0B,++-++-,-++--+-++---,++------,0.07284514686470896,0.5926847069076505,+,0.146,0.8365693811069514,5.34164e-5,39.2,1
PLEKHJ1,+--++-,+++--+++++-+,++++--+-,0.084762907725227,0.07294772040790881,-,0.146,0.8359582794531535,0.001707827,39.2,1
CFAP69,+---++,+++-+++---+-,NA,0.07295761817831097,0.8818386226520865,+,0.146,0.835899357043363,0.036704565,39.3,1
SRRM5,----++,----+-++-+-+,-+--+---,0.38911256183977294,0.0729656043649102,-,0.146,0.8358518203084347,0.020370693,39.3,1
TBCE,++++-+,--+--+++-+++,-+-++-++,0.8120419573178337,0.07299106572461236,-,0.146,0.8357002996122475,0.014425749,39.3,1
TSSC4,+--++-,+++-++-+++++,-+++----,0.07304251075292667,0.14762328991112866,+,0.146,0.8353943111761436,0.003833318,39.3,1
CHRNE,+-+-+-,----+-++++++,NA,0.773329076302377,0.07307106921867,-,0.146,0.8352245420931563,0.048348468,39.3,1
TMEM108,--++-+,------+-+--+,NA,0.8797521743883245,0.07309738754569424,-,0.146,0.8350681485103535,0.028819018,39.3,1
CSRNP3,++++-+,-+-+-+-+----,NA,0.07312251447543915,0.9584963118838451,+,0.146,0.8349188872006144,0.0660998129023493,39.3,1
UBAP2L,++++--,----+-++++++,+--+++--,0.07334970564062336,0.07313972725090953,-,0.146,0.8348166678806954,0.016018187,39.3,1
FIP1L1,+++---,+-+++++-++-+,-++---++,0.07314894566817948,0.41906970717434405,+,0.146,0.8347619335300772,0.004169757,39.4,1
WDTC1,++++--,----+-++++++,++-+-++-,0.07315945096480288,0.14815564327697703,+,0.146,0.8346995667422901,0.023905993,39.4,1
GNG4,-+----,----+-------,----+--+,0.07317514790401,0.15331101481286052,+,0.146,0.834606395419045,0.012694856,39.4,1
KEL,----+-,+-++++---+++,NA,0.0731831627374953,0.27633705378562573,+,0.146,0.8345588299894597,0.005752348,39.4,1
KLHDC1,++++-+,+++++++---++,--+--+++,0.07324307133093333,0.12979198266997838,+,0.146,0.8342034568807268,0.009714551,39.4,1
KRTAP5-4,+++++-,NA,NA,0.07324677072379485,0.7780967126474263,+,0.146,0.8341815219003357,0.06068385927203915,39.4,1
PDF,---++-,NA,NA,0.9613599623586047,0.07325371954636754,-,0.147,0.8341403229214688,0.023068780762436358,39.4,1
TMEM63B,++++--,--+++-+++++-,+-+-----,0.07326649776318121,0.6271778544789427,+,0.147,0.8340645721593322,0.008534925,39.4,1
ADAM28,-+--++,+++++++-++--,NA,0.07329938702159457,0.42423940158189966,+,0.147,0.8338696615400768,0.028772392,39.4,1
GRHL2,-+--++,NA,NA,0.8152449461555483,0.07337776603724874,-,0.147,0.833405518672211,0.028051240239877893,39.5,1
GPR139,-++--+,NA,NA,0.07338542106885478,0.7848917926796142,+,0.147,0.8333602138780883,0.06618332830681851,39.5,1
ALDH6A1,+-++-+,+++-++-+---+,+-+++-++,0.073386829274282,0.7082725693102176,+,0.147,0.8333518802067709,0.020313202,39.5,1
BAIAP3,-+-+++,-------++---,+-++--+-,0.752408078537401,0.07340725518594875,-,0.147,0.8332310189225497,0.05376985,39.5,1
SERF2,---++-,+++-+-+++++-,NA,0.880395061807971,0.07341237254808315,-,0.147,0.8332007444671233,0.04138574425671605,39.5,1
PDLIM1,+++++-,++++----++--,--++++-+,0.07343559311125798,0.9007318904568198,+,0.147,0.8330633974839046,0.030591056,39.5,1
CFAP45,+++--+,NA,NA,0.0735093359227989,0.9334768456109053,+,0.147,0.8326275049487719,0.032865567047658306,39.5,1
GPATCH1,-+--++,-------+++++,+++++-++,0.6532944954854486,0.07356871125109113,-,0.147,0.8322768560336574,0.01224897,39.6,1
STIP1,--++--,++++-+++++--,--+----+,0.36868129842312036,0.07357425006024022,-,0.147,0.8322441602902869,0.006656742,39.6,1
IFNL4,+++---,NA,NA,0.07362147785346428,0.9944111440722134,+,0.147,0.8319654732525011,0.14655880762399065,39.6,1
ZNF473,--++--,-++---+++---,+++++---,0.07362156275144581,0.48017918727123804,+,0.147,0.8319649724380008,0.016001404,39.6,1
UBL4B,++++++,NA,NA,0.07362332020154423,0.7752831843018427,+,0.147,0.8319546053425243,0.030731076141505973,39.6,1
ZNF485,-++---,+++-+--+--+-,NA,0.07368016006343847,0.9977329643671107,+,0.147,0.8316194436809862,0.033475105,39.6,1
GUCA1A,++++--,-----++++++-,---++-+-,0.32043208631356335,0.0737311048150374,-,0.147,0.8313192627497603,0.012373857,39.7,1
CEACAM1,----++,NA,+-------,0.29120730697070085,0.07374205184567569,-,0.147,0.8312547868123652,0.014694569,39.7,1
FERMT3,------,+-+-++++++++,NA,0.24255838188955214,0.07377531685711725,-,0.148,0.831058920911537,0.013015099,39.7,1
DAPK2,----+-,++++++---+++,--+-+--+,0.26269348821574967,0.07380081068972133,-,0.148,0.8309088718335905,0.006596723,39.7,1
CAPNS1,++-++-,+-++-+++++--,+-------,0.19582608124578968,0.07380801164229338,-,0.148,0.8308664985672835,0.00252779,39.7,1
SLC45A1,++-+--,----+-+++--+,++-+----,0.07383418339492791,0.2949574696800333,+,0.148,0.8307125283846117,4.10955e-4,39.7,1
THAP6,--+-+-,+++++++---++,-+--+-++,0.0738471767839384,0.42674503130321984,+,0.148,0.8306361076751031,0.01032191,39.7,1
GPR176,++++-+,-+++---+---+,++-++--+,0.07385162139747012,0.8133722960056423,+,0.148,0.830609969735521,0.034277809,39.7,1
AGER,----+-,+-++-++-++++,-+-++---,0.8155768053001586,0.07387297348329928,-,0.148,0.830484424045248,0.05130338696195176,39.7,1
FAM91A1,-+++-+,++-+-+------,+--+++-+,0.07387694520434089,0.6871258105222124,+,0.148,0.8304610751791672,0.031769476,39.7,1
USP32,-+++--,-++++++++-+-,--++----,0.07388761176311176,0.7655351303333745,+,0.148,0.8303983750605703,0.008863577,39.8,1
FAM132B,++-+++,NA,NA,0.9025123957510267,0.07389391265989732,-,0.148,0.8303613414094783,0.05695992543341362,39.8,1
ZNF626,-++---,++++++-+++--,--+-+--+,0.07389679933831161,0.1476325283524528,+,0.148,0.8303443759521831,0.023719101,39.8,1
PDE8A,------,++++++---+++,----+---,0.0739263395907937,0.17183334941936518,+,0.148,0.830170801383131,0.024867228,39.8,1
SIK2,++++--,-----------+,NA,0.07396976633907527,0.24528371482666958,+,0.148,0.8299157575120414,0.038872046,39.8,1
SERBP1,-+++--,+-+++---++++,+-+--++-,0.07399926193211503,0.7542575316457777,+,0.148,0.8297426162321808,0.009346723,39.8,1
PARN,++++--,+-++++++--++,++-+++-+,0.07401201455991033,0.5336051049845726,+,0.148,0.8296677787464672,0.045432678,39.8,1
ATE1,-+++-+,++++-+++++-+,-++-+--+,0.07404553487379065,0.4894787412465438,+,0.148,0.8294711297048709,0.01842896125785222,39.8,1
ADORA2A,-+-+--,NA,+++++-+-,0.07406514324306827,0.32345037099357504,+,0.148,0.8293561372312097,0.026383134148170034,39.8,1
ZNF552,----+-,----+-+---++,NA,0.9263008698989114,0.07407944844269425,-,0.148,0.8292722641824714,0.008916522,39.9,1
C2CD4D,----+-,NA,NA,0.7182913944744151,0.07408580361706868,-,0.148,0.8292350082520062,0.029868305640674057,39.9,1
NPHS2,---++-,NA,NA,0.9594071591336684,0.07422477278737942,-,0.148,0.82842112750328,0.043524746120745625,39.9,1
COPA,--++-+,+-++-+-++++-,--+--+-+,0.6227433663464523,0.07426396247982324,-,0.149,0.8281918863081094,0.013784457,40,1
PRELID1,++-++-,-++++--+++-+,-++-----,0.3292895722178205,0.07430096649696671,-,0.149,0.8279755412945631,0.01061611,40,1
C9orf85,----+-,+++++++--+++,--++-+-+,0.4036165093082637,0.07431028093177608,-,0.149,0.8279211011668467,0.00314897,40,1
ELP4,--+---,+++--+-+--++,+---+-++,0.07431869723393089,0.29436220806443397,+,0.149,0.8278719162281775,0.001631795,40,1
ZNF580,++-++-,+------+++++,+-++-+++,0.8136158856545996,0.07436784328349001,-,0.149,0.8275848174923554,0.022043659,40,1
INAFM1,---++-,NA,NA,0.9528483702684095,0.07440843905357282,-,0.149,0.8273478103686903,0.06318657383745939,40,1
RB1CC1,+++-++,++------++-+,-----+-+,0.7520635774110769,0.07443460589789548,-,0.149,0.8271951110441242,0.002043446,40,1
NMUR1,+---++,NA,NA,0.7723374674408313,0.07447689818714225,-,0.149,0.8269484234768523,0.020480813321969712,40.1,1
LIMA1,--+-+-,+++-+-++-+++,+-+-++-+,0.7323926901607365,0.0745278011798253,-,0.149,0.8266516960610255,0.010560019,40.1,1
THBS1,-+++--,------++----,NA,0.4206059799063001,0.07452789118404701,-,0.149,0.8266511715814002,0.028570210893791793,40.1,1
BTBD19,+---++,+++-+--++-+-,NA,0.8813660134505391,0.07453179018368772,-,0.149,0.8266284516344132,0.027810389,40.1,1
UQCRC2,++++-+,++++-+-++-+-,+----+++,0.25471644160965795,0.07457598659379021,-,0.149,0.8263709968187841,0.017032865,40.1,1
RND1,---+--,++++--+-++-+,+-+----+,0.07458179935792875,0.5789837167738677,+,0.149,0.8263371474105867,0.005449251,40.1,1
CDC42BPB,++++-+,----+-+-++++,NA,0.6899295011847982,0.07458951951516234,-,0.149,0.8262921947787498,0.047594871,40.1,1
AP1S1,++-+--,++-+-++++++-,------++,0.929409564259317,0.07461798861508227,-,0.149,0.826126466213144,0.010315193,40.1,1
GOLGA2,++-++-,+-+++-++++++,+++++--+,0.46489428903733515,0.07463925300959597,-,0.149,0.8260027199994224,0.004116937,40.2,1
TMEM219,---++-,+++---++++++,NA,0.7208297223267014,0.07466167637600829,-,0.149,0.8258722674374476,0.004754037,40.2,1
FAM105A,-+++++,+-++-+--+--+,NA,0.7611695811805164,0.07466389163318654,-,0.149,0.8258593818481756,0.03239124723148497,40.2,1
PCM1,-++--+,++-++++---+-,---+-+++,0.07469386461608872,0.2048497072054509,+,0.149,0.8256850741780254,0.012699286,40.2,1
TKTL2,+--+--,NA,NA,0.0746975516736361,0.6652785176887338,+,0.149,0.8256636369524152,0.028327831180002726,40.2,1
ITPKA,++-++-,---+--+-+-++,++-+--+-,0.2791677567935229,0.07472320285012465,-,0.149,0.8255145256117818,0.005521824,40.2,1
EVI2B,------,++++++--+++-,NA,0.07472888677073478,0.2085730944123387,+,0.149,0.8254814916761039,0.00854261322213358,40.2,1
ZNF649,-++--+,+-+++++---++,NA,0.07474080754557146,0.9961607025145763,+,0.149,0.8254122184128349,0.04906525638375622,40.2,1
NXPH2,---+-+,-+++--+++---,++---+-+,0.07474369434962852,0.0754615464890692,+,0.149,0.8253954444589254,6.43539e-4,40.2,1
LRIF1,--+---,-+++--------,+----+--,0.0748082821550992,0.3574188976358385,+,0.15,0.8250203223119146,0.004775562,40.2,1
LRIF1,--+---,-+++--------,-++-+--+,0.0748082821550992,0.3574188976358385,+,0.15,0.8250203223119146,0.004775562,40.2,1
ZNF665,-+--++,++-+++----++,++-+++-+,0.07484407626796462,0.20887040397432485,+,0.15,0.8248125716802197,0.003455337,40.3,1
PPP2R5D,++++--,---+--++++++,++-++---,0.07485784469046103,0.59148544233315,+,0.15,0.8247326855986881,0.05708811463413837,40.3,1
TBL3,++-++-,+-+-+-++++++,+--+--+-,0.07485877321954637,0.267969305957403,+,0.15,0.824727298687553,0.001376492,40.3,1
CYP3A7,--+--+,NA,NA,0.07496757600651853,0.6885576146361456,+,0.15,0.8240965356936194,0.03850689041435709,40.3,1
UPK3B,----++,NA,NA,0.7164491101370828,0.07497783217141166,-,0.15,0.8240371247936172,0.07349302900273964,40.3,1
TNFRSF21,++++--,----+---++--,++++---+,0.07502932045315387,0.7972310084547095,+,0.15,0.823738991309577,0.020145974,40.4,1
MCM9,++++--,+-+-+-++-+++,NA,0.7567376805304356,0.075057395109128,-,0.15,0.8235765163261325,0.001795343,40.4,1
CHN1,++++--,++-+-+-++++-,++-----+,0.07505986196569989,0.6980480114464251,+,0.15,0.823562242921225,0.030735861,40.4,1
PCDHAC2,++++--,-+++---++---,+-+----+,0.07507397762133036,0.9545540623333484,+,0.15,0.8234805777698683,0.057932303,40.4,1
SLC35E2,----+-,+-----+--+-+,NA,0.5756065174870065,0.07510827903722954,-,0.15,0.8232821932704345,0.035602625,40.4,1
TWSG1,-++---,-++-++------,+-+-++-+,0.07516400150180169,0.49095203254475595,+,0.15,0.8229601117807,0.026453839,40.4,1
SPG21,-++++-,++++-+++-+++,+--++-++,0.07517775804443295,0.7950555156063486,+,0.15,0.8228806343209507,0.002846161,40.4,1
CEP57,--+--+,+++++++---+-,---++-++,0.07517803393200585,0.5929011027361569,+,0.15,0.8228790405486196,0.020861891,40.4,1
SLC36A1,---+-+,----+--++-++,++-+----,0.18868875694054843,0.07518783672323105,-,0.15,0.8228224146916504,0.015901966,40.5,1
CTSA,+-+++-,--+-+-++-++-,++++----,0.07523164591313293,0.13244433019070428,+,0.15,0.822569440946022,0.012723112,40.5,1
TMEM258,----+-,+++-+++++++-,--+-+-+-,0.9487814201138716,0.07524853026345045,-,0.15,0.8224719825247137,0.023539607,40.5,1
ORC2,--+--+,+++++++-----,-----+++,0.0752502136821206,0.6859977552006182,+,0.151,0.8224622668364621,0.0432327,40.5,1
NAMPT,++++-+,-+++++++----,----++++,0.22130410089789526,0.07526250806879686,-,0.151,0.8223913175606581,0.018297334882341167,40.5,1
ADAMTS3,-++--+,+--++-+-+-+-,---+----,0.07530997933227294,0.9261423443749923,+,0.151,0.8221174759204547,0.014979494,40.5,1
CNR1,-+++-+,-+--+-+++-+-,++---+-+,0.2753404771920697,0.07531799241426071,-,0.151,0.8220712688680294,0.00504474,40.5,1
B3GNT8,----+-,NA,NA,0.9725174298198577,0.07533983039615169,-,0.151,0.8219453661446173,0.08961133107560461,40.5,1
HES3,-+-+-+,NA,NA,0.7928300785221408,0.07536166963366372,-,0.151,0.821819492674148,0.09879264321672353,40.5,1
GFRA4,+--++-,NA,NA,0.32488073168227327,0.07540445434659751,-,0.151,0.82157300274995,0.017237184880234707,40.6,1
SLFN14,+-+-++,NA,NA,0.5382483104485237,0.07541787267965021,-,0.151,0.821495726286559,0.01820743389069741,40.6,1
APBB2,--+---,++++++---+++,---+++-+,0.24319526511176326,0.07544062066471581,-,0.151,0.8213647515665512,0.025468718552345008,40.6,1
ZDHHC13,++++-+,++++-+-+--+-,NA,0.07545619064797245,0.9001551824939301,+,0.151,0.8212751279651397,0.014546318,40.6,1
ZNF140,+-++--,-++-++----+-,-+++++++,0.07546191846969558,0.7878458905424637,+,0.151,0.8212421622543523,0.008381717262075606,40.6,1
ZFAND3,-++---,--+-+-+--+++,+-++-+--,0.07547843157455432,0.7744201145828796,+,0.151,0.8211471372945486,0.012297753,40.6,1
SLC7A14,-++--+,+--+-+------,----+--+,0.0755039622255218,0.36035744005707654,+,0.151,0.8210002616137333,0.056265824,40.6,1
NOXO1,++--+-,NA,NA,0.0755127508697406,0.5771615806389019,+,0.151,0.8209497127756118,0.05584536064960024,40.6,1
GPR17,-+-+-+,--+++-++++++,--+--+++,0.927484274003592,0.0755464525595786,-,0.151,0.8207559283806458,0.009814419,40.6,1
CLSTN1,++++-+,---++-++++-+,++-+----,0.07556646554283644,0.45071674783317744,+,0.151,0.8206408948235514,0.059212547,40.7,1
CLASRP,----+-,+-+-+-++++++,+-++++--,0.5077691762860228,0.07558004417565045,-,0.151,0.8205628629149118,0.063353745,40.7,1
CCDC113,+++---,++++++----+-,---+-+++,0.07560061632645536,0.6253630229254457,+,0.151,0.8204446682780987,0.03856077087653846,40.7,1
ZDHHC7,++++-+,++++++---++-,-+-+----,0.07562577385024163,0.7729808959039313,+,0.151,0.8203001726798536,0.001631742,40.7,1
TMEM261,-++++-,++++-+++++--,NA,0.07562648255753815,0.7207681047471922,+,0.151,0.8202961028209903,4.81374e-4,40.7,1
LILRB1,-++-+-,+++++++-++++,NA,0.0756472668666492,0.39445198056665304,+,0.151,0.820176762739208,0.017658907,40.7,1
NHLH2,+-+-+-,-+++++-+-+--,NA,0.07566039420659844,0.8924537919656984,+,0.151,0.8201014046076252,0.036164353,40.7,1
MAFF,+++---,----+-------,-+-----+,0.07566365385350704,0.6976494422191731,+,0.151,0.8200826944728683,0.013957772,40.7,1
ING4,+-+++-,++++++++++++,-+--++++,0.9415772970426863,0.07567829522793755,-,0.151,0.819998663995118,0.035286785,40.7,1
MESP1,+---+-,-+-+--++++--,++-----+,0.6048693430463536,0.07568502119271073,-,0.151,0.8199600674651599,0.001188109,40.7,1
SLC25A23,++++++,------+-+++-,+++++--+,0.3380256648831626,0.07568946322767653,-,0.151,0.8199345790047763,0.008573188,40.7,1
FZR1,---+--,--+-+--+++++,+-+-+---,0.2540171207526007,0.07572279291370307,-,0.151,0.8197433804938028,0.022306136,40.7,1
POLR2K,+++++-,+++--++++++-,++-----+,0.6020158969695488,0.07576071420326208,-,0.152,0.81952594418724245,0.008126685,40.8,1
XRN1,-++--+,+++-+++---+-,+-+++++-,0.07576522022238741,0.9536119382915091,+,0.152,0.8195001144274793,0.04634013237810371,40.8,1
UBE2L6,+--+++,++++-+-+++-+,----+-+-,0.9752937121450855,0.07578434859342353,-,0.152,0.8193904823632271,0.034379457,40.8,1
